Job ID: 27788185
Node:   spartan-gpgpu171
GPU:    0
GPU 0: NVIDIA H100 80GB HBM3 (UUID: GPU-70ecc709-6022-7e09-50b0-e2070472848f)
cuda: True NVIDIA H100 80GB HBM3
Start:  Tue 21 Jul 2026 18:05:03 AEST
device=cuda, model=conductance, nofruns=1, nofsteps=1000, lrs=[0.1], nparams=112, fname=training_with_Ih.npy, outdir=/home/yitai/drosophila_vision/temporal_filtering/SimulationCode/0trained/conductance/27788185-train-target-spot-syn-strength-fixed-all-network-right_min_neuron1_extent3

round 0

step 715: cost=168.5992  [spot_bright=102.9284  spot_dark=65.6708]
step 716: cost=168.5866  [spot_bright=102.9287  spot_dark=65.6578]
step 717: cost=168.5613  [spot_bright=102.9325  spot_dark=65.6287]
step 718: cost=168.5563  [spot_bright=102.9356  spot_dark=65.6207]
step 719: cost=168.5688  [spot_bright=102.9380  spot_dark=65.6308]
step 720: cost=168.5703  [spot_bright=102.9426  spot_dark=65.6277]
step 721: cost=168.5593  [spot_bright=102.9490  spot_dark=65.6104]
step 722: cost=168.5618  [spot_bright=102.9540  spot_dark=65.6078]
step 723: cost=168.5804  [spot_bright=102.9569  spot_dark=65.6235]
step 724: cost=168.5946  [spot_bright=102.9597  spot_dark=65.6349]
step 725: cost=168.5935  [spot_bright=102.9631  spot_dark=65.6304]
step 726: cost=168.5937  [spot_bright=102.9654  spot_dark=65.6283]
step 727: cost=168.6033  [spot_bright=102.9653  spot_dark=65.6380]
step 728: cost=168.6108  [spot_bright=102.9644  spot_dark=65.6464]
step 729: cost=168.6030  [spot_bright=102.9638  spot_dark=65.6392]
step 730: cost=168.5901  [spot_bright=102.9629  spot_dark=65.6272]
step 731: cost=168.5847  [spot_bright=102.9604  spot_dark=65.6243]
step 732: cost=168.5825  [spot_bright=102.9572  spot_dark=65.6253]
step 733: cost=168.5712  [spot_bright=102.9548  spot_dark=65.6164]
step 734: cost=168.5555  [spot_bright=102.9531  spot_dark=65.6024]
step 735: cost=168.5483  [spot_bright=102.9509  spot_dark=65.5974]
step 736: cost=168.5481  [spot_bright=102.9476  spot_dark=65.6005]
step 737: cost=168.5431  [spot_bright=102.9454  spot_dark=65.5977]
step 738: cost=168.5343  [spot_bright=102.9442  spot_dark=65.5901]
step 739: cost=168.5329  [spot_bright=102.9429  spot_dark=65.5900]
step 740: cost=168.5381  [spot_bright=102.9416  spot_dark=65.5965]
step 741: cost=168.5385  [spot_bright=102.9414  spot_dark=65.5971]
step 742: cost=168.5350  [spot_bright=102.9423  spot_dark=65.5927]
step 743: cost=168.5372  [spot_bright=102.9431  spot_dark=65.5941]
step 744: cost=168.5436  [spot_bright=102.9437  spot_dark=65.5999]
step 745: cost=168.5445  [spot_bright=102.9451  spot_dark=65.5993]
step 746: cost=168.5421  [spot_bright=102.9470  spot_dark=65.5951]
step 747: cost=168.5449  [spot_bright=102.9483  spot_dark=65.5966]
step 748: cost=168.5496  [spot_bright=102.9491  spot_dark=65.6004]
step 749: cost=168.5488  [spot_bright=102.9503  spot_dark=65.5985]
step 750: cost=168.5471  [spot_bright=102.9513  spot_dark=65.5958]
step 751: cost=168.5503  [spot_bright=102.9513  spot_dark=65.5990]
step 752: cost=168.5535  [spot_bright=102.9511  spot_dark=65.6024]
step 753: cost=168.5522  [spot_bright=102.9510  spot_dark=65.6013]
step 754: cost=168.5526  [spot_bright=102.9504  spot_dark=65.6022]
step 755: cost=168.5571  [spot_bright=102.9492  spot_dark=65.6079]
step 756: cost=168.5592  [spot_bright=102.9482  spot_dark=65.6110]
step 757: cost=168.5588  [spot_bright=102.9475  spot_dark=65.6113]
step 758: cost=168.5618  [spot_bright=102.9464  spot_dark=65.6154]
step 759: cost=168.5661  [spot_bright=102.9454  spot_dark=65.6207]
step 760: cost=168.5665  [spot_bright=102.9449  spot_dark=65.6217]
step 761: cost=168.5674  [spot_bright=102.9445  spot_dark=65.6230]
step 762: cost=168.5714  [spot_bright=102.9439  spot_dark=65.6274]
step 763: cost=168.5731  [spot_bright=102.9438  spot_dark=65.6293]
step 764: cost=168.5729  [spot_bright=102.9439  spot_dark=65.6290]
step 765: cost=168.5755  [spot_bright=102.9438  spot_dark=65.6317]
step 766: cost=168.5781  [spot_bright=102.9437  spot_dark=65.6343]
step 767: cost=168.5778  [spot_bright=102.9439  spot_dark=65.6339]
step 768: cost=168.5793  [spot_bright=102.9438  spot_dark=65.6355]
step 769: cost=168.5821  [spot_bright=102.9435  spot_dark=65.6386]
step 770: cost=168.5823  [spot_bright=102.9434  spot_dark=65.6389]
step 771: cost=168.5829  [spot_bright=102.9430  spot_dark=65.6398]
step 772: cost=168.5853  [spot_bright=102.9424  spot_dark=65.6429]
step 773: cost=168.5855  [spot_bright=102.9418  spot_dark=65.6437]
step 774: cost=168.5853  [spot_bright=102.9410  spot_dark=65.6442]
step 775: cost=168.5869  [spot_bright=102.9400  spot_dark=65.6469]
step 776: cost=168.5866  [spot_bright=102.9390  spot_dark=65.6476]
step 777: cost=168.5857  [spot_bright=102.9381  spot_dark=65.6476]
step 778: cost=168.5865  [spot_bright=102.9369  spot_dark=65.6497]
step 779: cost=168.5857  [spot_bright=102.9358  spot_dark=65.6499]
step 780: cost=168.5845  [spot_bright=102.9348  spot_dark=65.6498]
step 781: cost=168.5850  [spot_bright=102.9336  spot_dark=65.6514]
step 782: cost=168.5839  [spot_bright=102.9326  spot_dark=65.6513]
step 783: cost=168.5831  [spot_bright=102.9317  spot_dark=65.6514]
step 784: cost=168.5836  [spot_bright=102.9307  spot_dark=65.6529]
step 785: cost=168.5825  [spot_bright=102.9298  spot_dark=65.6527]
step 786: cost=168.5825  [spot_bright=102.9289  spot_dark=65.6536]
step 787: cost=168.5830  [spot_bright=102.9279  spot_dark=65.6550]
step 788: cost=168.5822  [spot_bright=102.9271  spot_dark=65.6550]
step 789: cost=168.5829  [spot_bright=102.9261  spot_dark=65.6567]
step 790: cost=168.5816  [spot_bright=102.9253  spot_dark=65.6563]
step 791: cost=168.5831  [spot_bright=102.9242  spot_dark=65.6589]
step 792: cost=168.5823  [spot_bright=102.9233  spot_dark=65.6591]
step 793: cost=168.5823  [spot_bright=102.9222  spot_dark=65.6601]
step 794: cost=168.5830  [spot_bright=102.9211  spot_dark=65.6619]
step 795: cost=168.5816  [spot_bright=102.9201  spot_dark=65.6615]
step 796: cost=168.5827  [spot_bright=102.9188  spot_dark=65.6639]
step 797: cost=168.5813  [spot_bright=102.9178  spot_dark=65.6635]
step 798: cost=168.5817  [spot_bright=102.9166  spot_dark=65.6652]
step 799: cost=168.5811  [spot_bright=102.9154  spot_dark=65.6656]
step 800: cost=168.5806  [spot_bright=102.9143  spot_dark=65.6664]
step 801: cost=168.5809  [spot_bright=102.9130  spot_dark=65.6678]
step 802: cost=168.5797  [spot_bright=102.9120  spot_dark=65.6678]
step 803: cost=168.5808  [spot_bright=102.9107  spot_dark=65.6701]
step 804: cost=168.5790  [spot_bright=102.9097  spot_dark=65.6693]
step 805: cost=168.5811  [spot_bright=102.9083  spot_dark=65.6728]
step 806: cost=168.5781  [spot_bright=102.9075  spot_dark=65.6706]
step 807: cost=168.5825  [spot_bright=102.9060  spot_dark=65.6765]
step 808: cost=168.5760  [spot_bright=102.9055  spot_dark=65.6705]
step 809: cost=168.5866  [spot_bright=102.9034  spot_dark=65.6832]
step 810: cost=168.5700  [spot_bright=102.9039  spot_dark=65.6661]
step 811: cost=168.6009  [spot_bright=102.9000  spot_dark=65.7009]
step 812: cost=168.5536  [spot_bright=102.9041  spot_dark=65.6495]
step 813: cost=168.6665  [spot_bright=102.8946  spot_dark=65.7719]
step 814: cost=168.5513  [spot_bright=102.9141  spot_dark=65.6372]
step 815: cost=169.0672  [spot_bright=102.8881  spot_dark=66.1791]
step 816: cost=169.0311  [spot_bright=102.9918  spot_dark=66.0393]
step 817: cost=169.3178  [spot_bright=102.8874  spot_dark=66.4303]
step 818: cost=168.5912  [spot_bright=102.9152  spot_dark=65.6761]
step 819: cost=168.5750  [spot_bright=102.8962  spot_dark=65.6787]
step 820: cost=168.9947  [spot_bright=102.8864  spot_dark=66.1082]
step 821: cost=168.7606  [spot_bright=102.9322  spot_dark=65.8284]
step 822: cost=168.6934  [spot_bright=102.8856  spot_dark=65.8078]
step 823: cost=168.8979  [spot_bright=102.8816  spot_dark=66.0163]
step 824: cost=168.7633  [spot_bright=102.9228  spot_dark=65.8404]
step 825: cost=168.6747  [spot_bright=102.8782  spot_dark=65.7965]
step 826: cost=168.9687  [spot_bright=102.8732  spot_dark=66.0954]
step 827: cost=168.7590  [spot_bright=102.9144  spot_dark=65.8446]
step 828: cost=168.6133  [spot_bright=102.8717  spot_dark=65.7416]
step 829: cost=169.1675  [spot_bright=102.8658  spot_dark=66.3017]
step 830: cost=168.7692  [spot_bright=102.9104  spot_dark=65.8588]
step 831: cost=168.5705  [spot_bright=102.8715  spot_dark=65.6990]
step 832: cost=169.4810  [spot_bright=102.8637  spot_dark=66.6173]
step 833: cost=168.7312  [spot_bright=102.9013  spot_dark=65.8299]
step 834: cost=168.6088  [spot_bright=102.8815  spot_dark=65.7273]
step 835: cost=169.5598  [spot_bright=102.8654  spot_dark=66.6944]
step 836: cost=168.6053  [spot_bright=102.8786  spot_dark=65.7267]
step 837: cost=168.7010  [spot_bright=102.8928  spot_dark=65.8081]
step 838: cost=169.0628  [spot_bright=102.8638  spot_dark=66.1990]
step 839: cost=168.6844  [spot_bright=102.8643  spot_dark=65.8200]
step 840: cost=168.6964  [spot_bright=102.8893  spot_dark=65.8071]
step 841: cost=168.6768  [spot_bright=102.8611  spot_dark=65.8157]
step 842: cost=168.9410  [spot_bright=102.8567  spot_dark=66.0843]
step 843: cost=168.6278  [spot_bright=102.8766  spot_dark=65.7511]
step 844: cost=168.5777  [spot_bright=102.8606  spot_dark=65.7172]
step 845: cost=169.0436  [spot_bright=102.8483  spot_dark=66.1953]
step 846: cost=168.5737  [spot_bright=102.8641  spot_dark=65.7096]
step 847: cost=168.5614  [spot_bright=102.8594  spot_dark=65.7019]
step 848: cost=168.9962  [spot_bright=102.8423  spot_dark=66.1539]
step 849: cost=168.5560  [spot_bright=102.8575  spot_dark=65.6986]
step 850: cost=168.5552  [spot_bright=102.8569  spot_dark=65.6983]
step 851: cost=168.9296  [spot_bright=102.8407  spot_dark=66.0889]
step 852: cost=168.5567  [spot_bright=102.8566  spot_dark=65.7001]
step 853: cost=168.5597  [spot_bright=102.8546  spot_dark=65.7051]
step 854: cost=168.8862  [spot_bright=102.8416  spot_dark=66.0446]
step 855: cost=168.5645  [spot_bright=102.8582  spot_dark=65.7062]
step 856: cost=168.5752  [spot_bright=102.8521  spot_dark=65.7231]
step 857: cost=168.8633  [spot_bright=102.8416  spot_dark=66.0217]
step 858: cost=168.5747  [spot_bright=102.8584  spot_dark=65.7163]
step 859: cost=168.5962  [spot_bright=102.8471  spot_dark=65.7492]
step 860: cost=168.8438  [spot_bright=102.8384  spot_dark=66.0054]
step 861: cost=168.5829  [spot_bright=102.8554  spot_dark=65.7275]
step 862: cost=168.6176  [spot_bright=102.8402  spot_dark=65.7774]
step 863: cost=168.8232  [spot_bright=102.8330  spot_dark=65.9902]
step 864: cost=168.5878  [spot_bright=102.8499  spot_dark=65.7379]
step 865: cost=168.6378  [spot_bright=102.8329  spot_dark=65.8049]
step 866: cost=168.8037  [spot_bright=102.8272  spot_dark=65.9765]
step 867: cost=168.5917  [spot_bright=102.8435  spot_dark=65.7482]
step 868: cost=168.6573  [spot_bright=102.8266  spot_dark=65.8307]
step 869: cost=168.7871  [spot_bright=102.8226  spot_dark=65.9646]
step 870: cost=168.5970  [spot_bright=102.8376  spot_dark=65.7594]
step 871: cost=168.6772  [spot_bright=102.8222  spot_dark=65.8550]
step 872: cost=168.7730  [spot_bright=102.8196  spot_dark=65.9534]
step 873: cost=168.6044  [spot_bright=102.8329  spot_dark=65.7715]
step 874: cost=168.6990  [spot_bright=102.8195  spot_dark=65.8795]
step 875: cost=168.7587  [spot_bright=102.8180  spot_dark=65.9407]
step 876: cost=168.6133  [spot_bright=102.8292  spot_dark=65.7842]
step 877: cost=168.7272  [spot_bright=102.8177  spot_dark=65.9096]
step 878: cost=168.7371  [spot_bright=102.8172  spot_dark=65.9199]
step 879: cost=168.6234  [spot_bright=102.8257  spot_dark=65.7977]
step 880: cost=168.7590  [spot_bright=102.8163  spot_dark=65.9427]
step 881: cost=168.7121  [spot_bright=102.8168  spot_dark=65.8954]
step 882: cost=168.6373  [spot_bright=102.8222  spot_dark=65.8150]
step 883: cost=168.7898  [spot_bright=102.8154  spot_dark=65.9745]
step 884: cost=168.6902  [spot_bright=102.8171  spot_dark=65.8731]
step 885: cost=168.6628  [spot_bright=102.8192  spot_dark=65.8437]
step 886: cost=168.8091  [spot_bright=102.8154  spot_dark=65.9937]
step 887: cost=168.6815  [spot_bright=102.8185  spot_dark=65.8631]
step 888: cost=168.7102  [spot_bright=102.8176  spot_dark=65.8926]
step 889: cost=168.8053  [spot_bright=102.8167  spot_dark=65.9886]
step 890: cost=168.6924  [spot_bright=102.8203  spot_dark=65.8721]
step 891: cost=168.7774  [spot_bright=102.8186  spot_dark=65.9588]
step 892: cost=168.7863  [spot_bright=102.8197  spot_dark=65.9666]
step 893: cost=168.7242  [spot_bright=102.8225  spot_dark=65.9017]
step 894: cost=168.8410  [spot_bright=102.8227  spot_dark=66.0183]
step 895: cost=168.7790  [spot_bright=102.8245  spot_dark=65.9545]
step 896: cost=168.7824  [spot_bright=102.8265  spot_dark=65.9559]
step 897: cost=168.8805  [spot_bright=102.8295  spot_dark=66.0511]
step 898: cost=168.8024  [spot_bright=102.8314  spot_dark=65.9710]
step 899: cost=168.8650  [spot_bright=102.8349  spot_dark=66.0301]
step 900: cost=168.9077  [spot_bright=102.8392  spot_dark=66.0685]
step 901: cost=168.8591  [spot_bright=102.8418  spot_dark=66.0173]
step 902: cost=168.9575  [spot_bright=102.8490  spot_dark=66.1085]
step 903: cost=168.9534  [spot_bright=102.8539  spot_dark=66.0995]
step 904: cost=168.9522  [spot_bright=102.8594  spot_dark=66.0929]
step 905: cost=169.0597  [spot_bright=102.8710  spot_dark=66.1887]
step 906: cost=169.0422  [spot_bright=102.8773  spot_dark=66.1649]
step 907: cost=169.0863  [spot_bright=102.8880  spot_dark=66.1983]
step 908: cost=169.1934  [spot_bright=102.9042  spot_dark=66.2892]
step 909: cost=169.1890  [spot_bright=102.9143  spot_dark=66.2747]
step 910: cost=169.2745  [spot_bright=102.9319  spot_dark=66.3426]
step 911: cost=169.3856  [spot_bright=102.9526  spot_dark=66.4330]
step 912: cost=169.4144  [spot_bright=102.9684  spot_dark=66.4460]
step 913: cost=169.5225  [spot_bright=102.9902  spot_dark=66.5322]
step 914: cost=169.6519  [spot_bright=103.0122  spot_dark=66.6397]
step 915: cost=169.7145  [spot_bright=103.0292  spot_dark=66.6853]
step 916: cost=169.8108  [spot_bright=103.0440  spot_dark=66.7669]
step 917: cost=169.9313  [spot_bright=103.0505  spot_dark=66.8808]
step 918: cost=170.0008  [spot_bright=103.0480  spot_dark=66.9528]
step 919: cost=170.0389  [spot_bright=103.0368  spot_dark=67.0022]
step 920: cost=170.0730  [spot_bright=103.0123  spot_dark=67.0607]
step 921: cost=170.0903  [spot_bright=102.9800  spot_dark=67.1103]
step 922: cost=170.0848  [spot_bright=102.9522  spot_dark=67.1326]
step 923: cost=170.0731  [spot_bright=102.9330  spot_dark=67.1401]
step 924: cost=170.0671  [spot_bright=102.9192  spot_dark=67.1479]
step 925: cost=170.0594  [spot_bright=102.9077  spot_dark=67.1517]
step 926: cost=170.0345  [spot_bright=102.8967  spot_dark=67.1379]
step 927: cost=169.9793  [spot_bright=102.8849  spot_dark=67.0945]
step 928: cost=169.8890  [spot_bright=102.8714  spot_dark=67.0177]
step 929: cost=169.7721  [spot_bright=102.8558  spot_dark=66.9163]
step 930: cost=169.6431  [spot_bright=102.8378  spot_dark=66.8053]
step 931: cost=169.5131  [spot_bright=102.8212  spot_dark=66.6919]
step 932: cost=169.3879  [spot_bright=102.8096  spot_dark=66.5783]
step 933: cost=169.2967  [spot_bright=102.7995  spot_dark=66.4972]
step 934: cost=169.2350  [spot_bright=102.7947  spot_dark=66.4403]
step 935: cost=169.1898  [spot_bright=102.7979  spot_dark=66.3919]
step 936: cost=169.2066  [spot_bright=102.8026  spot_dark=66.4040]
step 937: cost=169.1885  [spot_bright=102.8221  spot_dark=66.3664]
step 938: cost=169.3383  [spot_bright=102.8355  spot_dark=66.5027]
step 939: cost=169.3019  [spot_bright=102.8817  spot_dark=66.4202]
step 940: cost=170.2402  [spot_bright=102.9089  spot_dark=67.3312]
step 941: cost=170.8024  [spot_bright=103.1527  spot_dark=67.6497]
step 942: cost=171.1167  [spot_bright=103.0087  spot_dark=68.1080]
step 943: cost=169.7440  [spot_bright=102.9777  spot_dark=66.7663]
step 944: cost=170.0872  [spot_bright=102.9839  spot_dark=67.1033]
step 945: cost=170.2648  [spot_bright=103.0040  spot_dark=67.2608]
step 946: cost=170.1548  [spot_bright=102.9797  spot_dark=67.1751]
step 947: cost=170.0721  [spot_bright=102.9229  spot_dark=67.1492]
step 948: cost=170.0723  [spot_bright=102.9212  spot_dark=67.1512]
step 949: cost=170.1950  [spot_bright=102.9621  spot_dark=67.2329]
step 950: cost=170.3111  [spot_bright=102.9726  spot_dark=67.3386]
step 951: cost=170.0620  [spot_bright=102.9342  spot_dark=67.1278]
step 952: cost=170.1005  [spot_bright=102.9142  spot_dark=67.1864]
step 953: cost=169.9843  [spot_bright=102.9317  spot_dark=67.0527]
step 954: cost=170.1554  [spot_bright=102.9669  spot_dark=67.1885]
step 955: cost=169.9430  [spot_bright=102.9510  spot_dark=66.9920]
step 956: cost=169.8748  [spot_bright=102.9335  spot_dark=66.9412]
step 957: cost=169.8218  [spot_bright=102.9527  spot_dark=66.8691]
step 958: cost=170.0827  [spot_bright=102.9887  spot_dark=67.0940]
step 959: cost=169.7949  [spot_bright=102.9658  spot_dark=66.8291]
step 960: cost=169.7999  [spot_bright=102.9693  spot_dark=66.8306]
step 961: cost=170.0334  [spot_bright=102.9985  spot_dark=67.0349]
step 962: cost=169.8300  [spot_bright=102.9803  spot_dark=66.8497]
step 963: cost=169.8280  [spot_bright=102.9727  spot_dark=66.8553]
step 964: cost=170.0009  [spot_bright=102.9900  spot_dark=67.0110]
step 965: cost=169.8800  [spot_bright=102.9723  spot_dark=66.9077]
step 966: cost=169.8634  [spot_bright=102.9575  spot_dark=66.9059]
step 967: cost=169.9586  [spot_bright=102.9676  spot_dark=66.9910]
step 968: cost=169.9225  [spot_bright=102.9573  spot_dark=66.9652]
step 969: cost=169.8619  [spot_bright=102.9378  spot_dark=66.9241]
step 970: cost=169.8829  [spot_bright=102.9422  spot_dark=66.9406]
step 971: cost=169.9365  [spot_bright=102.9462  spot_dark=66.9902]
step 972: cost=169.8445  [spot_bright=102.9290  spot_dark=66.9155]
step 973: cost=169.8378  [spot_bright=102.9260  spot_dark=66.9119]
step 974: cost=169.9009  [spot_bright=102.9373  spot_dark=66.9636]
step 975: cost=169.8697  [spot_bright=102.9327  spot_dark=66.9371]
step 976: cost=169.8284  [spot_bright=102.9233  spot_dark=66.9051]
step 977: cost=169.8487  [spot_bright=102.9296  spot_dark=66.9191]
step 978: cost=169.8917  [spot_bright=102.9363  spot_dark=66.9554]
step 979: cost=169.8318  [spot_bright=102.9272  spot_dark=66.9046]
step 980: cost=169.8253  [spot_bright=102.9259  spot_dark=66.8994]
step 981: cost=169.8754  [spot_bright=102.9346  spot_dark=66.9409]
step 982: cost=169.8535  [spot_bright=102.9313  spot_dark=66.9222]
step 983: cost=169.8279  [spot_bright=102.9256  spot_dark=66.9023]
step 984: cost=169.8609  [spot_bright=102.9314  spot_dark=66.9295]
step 985: cost=169.8789  [spot_bright=102.9331  spot_dark=66.9458]
step 986: cost=169.8438  [spot_bright=102.9262  spot_dark=66.9175]
step 987: cost=169.8544  [spot_bright=102.9287  spot_dark=66.9258]
step 988: cost=169.8797  [spot_bright=102.9332  spot_dark=66.9465]
step 989: cost=169.8416  [spot_bright=102.9280  spot_dark=66.9136]
step 990: cost=169.8359  [spot_bright=102.9277  spot_dark=66.9082]
step 991: cost=169.8613  [spot_bright=102.9321  spot_dark=66.9292]
step 992: cost=169.8367  [spot_bright=102.9286  spot_dark=66.9081]
step 993: cost=169.8265  [spot_bright=102.9266  spot_dark=66.8998]
step 994: cost=169.8527  [spot_bright=102.9308  spot_dark=66.9219]
step 995: cost=169.8501  [spot_bright=102.9297  spot_dark=66.9204]
step 996: cost=169.8429  [spot_bright=102.9266  spot_dark=66.9162]
step 997: cost=169.8711  [spot_bright=102.9292  spot_dark=66.9420]
step 998: cost=169.8917  [spot_bright=102.9294  spot_dark=66.9622]
step 999: cost=169.8904  [spot_bright=102.9255  spot_dark=66.9649]

Initl cost = 205.6963  [spot_bright=102.6058  spot_dark=103.0906]
Final cost = 169.9148  [spot_bright=102.9259  spot_dark=66.9889]
Best  cost = 151.8880  [spot_bright=96.4504  spot_dark=55.4376]
time needed  = 464.16  sec

done in 0.13 hours
wrote table: /home/yitai/drosophila_vision/temporal_filtering/SimulationCode/0trained/conductance/27788185-train-target-spot-syn-strength-fixed-all-network-right_min_neuron1_extent3/training_with_Ih_table.csv (best run #0, cost=151.8880)
plot device=cuda (NVIDIA H100 80GB HBM3)
1 trained set(s); selected #0 (cost=151.8880)
plot /home/yitai/drosophila_vision/temporal_filtering/SimulationCode/0trained/conductance/27788185-train-target-spot-syn-strength-fixed-all-network-right_min_neuron1_extent3/cost_curve.png: draw=0.1s  save=0.2s  total=0.4s
plot /home/yitai/drosophila_vision/temporal_filtering/SimulationCode/0trained/conductance/27788185-train-target-spot-syn-strength-fixed-all-network-right_min_neuron1_extent3/model_data_spot.png: prep=0.4s  draw=0.3s  save=0.5s  total=1.1s
plot /home/yitai/drosophila_vision/temporal_filtering/SimulationCode/0trained/conductance/27788185-train-target-spot-syn-strength-fixed-all-network-right_min_neuron1_extent3/model_all_spot.png: prep=0.0s  draw=0.6s  save=1.1s  total=1.7s
plots saved to /home/yitai/drosophila_vision/temporal_filtering/SimulationCode/0trained/conductance/27788185-train-target-spot-syn-strength-fixed-all-network-right_min_neuron1_extent3
