idx,ctype,in_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
10,R1-6,0.500000,0.877757,0.593825,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
11,R7,0.500000,1.110839,0.665713,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
12,R8,0.500000,1.242399,0.624717,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
13,T1,0.500000,0.487203,1.016654,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
14,T2,0.500000,4.643868,0.972799,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
15,T2a,0.500000,6.340000,1.019938,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
16,T3,0.500000,2.842544,0.999980,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
17,T4a,0.500000,0.665231,4.886073,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
18,T4b,0.500000,0.958590,4.198534,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
19,T4c,0.500000,0.887319,4.863118,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
20,T4d,0.500000,2.511448,4.140872,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
21,T5a,0.500000,0.561645,17.018592,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
22,T5b,0.500000,0.588944,15.339223,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
23,T5c,0.500000,4.134642,16.334101,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
24,T5d,0.500000,0.968527,15.701461,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
25,Tm1,0.500000,1.395602,5.407939,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
26,Tm2,0.500000,1.011227,4.167305,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
27,Tm20,0.500000,1.988486,1.033655,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
28,Tm21,0.500000,1.394425,0.950050,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
29,Tm3,0.500000,3.944765,4.554760,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
30,Tm4,0.500000,1.935584,17.099167,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
31,Tm9,0.500000,0.508817,3.405810,0.000000,0.000000,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126,-30.842754,-0.348981,-40.457049,-45.522900,-0.400000,-41.032126
