cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_pre,v_onset,v_spot_end,delta_v
18,Tm4,2.000000,-26.896200,2.963507,7.883491,-20.865993,-29.355698,10.000000,190.273346,0.000000,-27.090637,-26.896200,-35.784603,-8.888403
19,Tm9,1.191372,-2.577407,2.963507,2.770375,4.439252,-54.646034,34.064999,192.321594,0.000000,-2.674015,-2.577407,-6.373379,-3.795971
20,T5a,1.044290,12.288630,2.963507,2.027702,-7.876311,-42.451984,40.072235,198.674316,0.000000,11.568873,12.288630,16.002083,3.713453
21,T5b,1.001799,-7.449371,2.963507,4.052243,-4.844619,-45.392036,11.969095,205.437637,0.000000,-8.062201,-7.449371,-4.925788,2.523583
22,T5c,0.970589,8.108594,2.963507,4.752512,2.343997,-52.310741,10.000000,192.459595,0.000000,8.473584,8.108594,5.109591,-2.999003
23,T5d,0.979112,-3.955817,2.963507,4.980716,-11.629313,-38.851425,36.716625,193.294128,0.000000,-3.727310,-3.955817,-7.986888,-4.031071
24,T1,0.958674,-115.079750,2.963507,1.320138,-12.190850,-37.850983,10.000000,202.410553,0.000000,-121.974586,-115.079750,-216.787460,-101.707710
25,T2,0.975951,16.138010,2.963507,1.536380,-8.181060,-41.437332,10.000000,204.809296,0.000000,12.552090,16.138010,70.175507,54.037497
26,T2a,1.032576,-0.466404,2.963507,2.323101,-6.314544,-43.538429,13.826976,206.501724,0.000000,1.067553,-0.466404,17.233578,17.699982
27,T3,0.951243,-9.375057,2.963507,0.755817,-5.211311,-44.826759,10.000000,193.659973,0.000000,-9.524022,-9.375057,-6.849946,2.525112
28,C2,0.958082,-22.671900,2.963507,1.259855,-1.972980,-47.947578,31.182676,197.777328,0.000000,-22.448908,-22.671900,-7.706259,14.965641
29,C3,1.035753,-27.653051,2.963507,1.638718,-0.879086,-48.893837,10.000000,191.209778,0.000000,-27.250174,-27.653051,-6.041762,21.611289
30,Lawf1,0.988510,33.994602,2.963507,0.672691,-5.637140,-44.468502,10.000000,197.815475,0.000000,23.124043,33.994602,239.765167,205.770565
31,Lawf2,1.025454,-17.182568,2.963507,1.804263,-19.246223,-30.571148,10.000000,199.381393,0.000000,-16.296303,-17.182568,-29.661434,-12.478867
32,Dm3v,1.037445,25.110012,2.963507,3.409565,-2.687407,-47.038933,10.000000,205.195511,0.000000,25.647158,25.110012,24.424847,-0.685165
33,Lai,0.984227,-200.000000,2.963507,4.944674,1.435129,-51.719715,10.000000,193.267914,0.000000,-212.967804,-217.985168,-282.666840,-64.681671
34,Mi10,0.971487,-5.162232,2.963507,2.086529,-8.961805,-41.207253,13.000529,195.489685,0.000000,-10.405363,-5.162232,120.686882,125.849114
35,Mi13,1.016024,-99.796097,2.963507,1.331508,-10.501060,-39.772602,37.577869,204.173508,0.000000,-95.211952,-99.796097,-245.925934,-146.129837
36,Mi14,0.999733,33.272144,2.963507,3.590912,-7.184552,-43.157562,37.448803,205.625870,0.000000,32.507683,33.272144,70.498337,37.226192
37,Mi15,1.027075,-3.339470,2.963507,2.482026,2.508067,-52.250328,10.000000,192.867157,0.000000,-3.203667,-3.339470,0.696679,4.036149
38,Mi2,1.005030,-18.749338,2.963507,3.047136,-7.916761,-42.276749,10.000000,206.165039,0.000000,-18.188955,-18.749338,4.554519,23.303857
39,Tm16,0.982930,-82.905685,2.963507,2.960494,-10.188025,-39.672340,10.000000,191.225708,0.000000,-84.052208,-82.905685,-123.837570,-40.931885
40,Tm20,1.037472,-56.597328,2.963507,2.474987,-7.962945,-42.374893,42.945614,192.651459,0.000000,-56.564762,-56.597328,-69.223228,-12.625900
41,Tm21,0.974664,-23.906841,2.963507,0.769183,-1.156034,-48.620251,10.896656,193.524490,0.000000,-24.828821,-23.906841,-32.155426,-8.248585
42,Tm27,0.968954,-16.504084,2.963507,0.177380,-3.925338,-46.434017,10.000000,204.447144,0.000000,-16.336823,-16.504084,-4.002714,12.501370
43,Tm5a,0.993529,-22.274782,2.963507,4.692742,1.324631,-51.443352,10.000000,193.538513,0.000000,-23.010252,-22.274782,-22.923134,-0.648352
44,Tm5b,0.993854,-2.464210,2.963507,4.709039,-0.487787,-49.915188,14.025493,190.999725,0.000000,-5.871525,-2.464210,49.177204,51.641414
45,Tm5c,1.025840,1.421901,2.963507,4.515214,3.442461,-53.037220,10.000000,208.585342,0.000000,1.484488,1.421901,2.474197,1.052297
46,Tm5f,0.951684,1.255095,2.963507,0.100174,-2.813974,-47.201576,24.293280,204.060028,0.000000,1.150969,1.255095,1.018193,-0.236902
47,TmY10,0.995198,-24.769449,2.963507,4.022593,0.222756,-49.941410,12.467946,192.150299,0.000000,-25.423309,-24.769449,-39.169075,-14.399626
48,TmY11,0.983319,-33.013973,2.963507,6.900396,3.566453,-53.143398,10.000000,193.781860,0.000000,-34.888851,-33.013973,1.990057,35.004030
49,TmY14,1.007679,42.993343,2.963507,4.958869,4.829109,-55.298191,41.497532,195.364380,0.000000,39.462238,42.993343,183.405807,140.412464
50,TmY15,1.027340,45.142117,2.963507,1.226457,-24.211018,-25.990656,45.601227,194.730133,0.000000,47.118896,45.142117,-32.776917,-77.919033
51,TmY3,0.953288,-26.260216,2.963507,5.756098,-8.275184,-41.987144,10.000000,199.076172,0.000000,-26.198963,-26.260216,18.735310,44.995525
52,TmY4,1.016517,200.000000,2.963507,9.196744,7.740964,-57.805458,16.641640,193.669525,0.000000,1121.330566,3992.645264,61399.324219,57406.678955
53,TmY5a,0.971892,0.017101,2.963507,3.526422,-18.761173,-31.214893,33.369976,192.205124,0.000000,-3.727633,0.017101,405.747772,405.730671
54,TmY9q,1.023391,2.539157,2.963507,1.582023,-2.188773,-47.957157,17.943296,197.205490,0.000000,2.571276,2.539157,1.436868,-1.102289
55,TmY9q__perp,0.992413,-29.189138,2.963507,4.440364,-32.870926,-17.124718,10.000000,194.186096,0.000000,-29.178040,-29.189138,-29.354715,-0.165577
