idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
50,Tm5c,0.666542,0.620374,0.000000,1.000000,-48.843533,-0.200000,-47.625155
51,Tm9,0.703919,0.262303,0.000000,1.199904,-48.843533,-0.200000,-47.625155
52,Tm16,0.595492,0.595098,0.000000,1.000000,-48.843533,-0.200000,-47.625155
53,Tm20,0.666726,0.739485,0.000000,1.000000,-48.843533,-0.200000,-47.625155
54,Tm28,0.291141,0.330227,0.000000,1.000000,-48.843533,-0.200000,-47.625155
55,Tm30,0.544189,0.549303,0.000000,1.000000,-48.843533,-0.200000,-47.625155
56,TmY3,0.291686,0.351837,0.000000,1.000000,-48.843533,-0.200000,-47.625155
57,TmY4,0.319010,0.234095,0.000000,1.000000,-48.843533,-0.200000,-47.625155
58,TmY5a,0.649265,0.767804,0.000000,1.000000,-48.843533,-0.200000,-47.625155
59,TmY9,0.645790,0.579677,0.000000,1.000000,-48.843533,-0.200000,-47.625155
60,TmY10,0.205940,0.286700,0.000000,1.000000,-48.843533,-0.200000,-47.625155
61,TmY13,0.260334,0.300103,0.000000,1.000000,-48.843533,-0.200000,-47.625155
62,TmY14,0.405294,0.245208,0.000000,1.000000,-48.843533,-0.200000,-47.625155
63,TmY15,0.221599,0.337954,0.000000,1.000000,-48.843533,-0.200000,-47.625155
64,TmY18,0.704275,0.730829,0.000000,1.000000,-48.843533,-0.200000,-47.625155
