cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,v_th_ca,a_ca,tau_ca,tau_lp,tau_hp,a_h,v_pre,v_onset,v_spot_end,delta_v
12,T4a,1.048527,2.484935,0.966984,1.021863,0.317077,-50.000000,-50.000000,0.993726,351.189697,10.000000,197.700058,0.000000,2.475919,2.484935,2.496038,0.011103
13,T4b,0.980170,2.289151,0.966984,1.032144,0.451321,-50.000000,-50.000000,1.042685,351.931976,10.000000,197.700058,0.000000,2.281293,2.289151,2.299160,0.010009
14,T4c,0.973560,2.338568,0.966984,1.016508,0.132451,-50.000000,-50.000000,0.962978,348.869537,10.000000,197.700058,0.000000,2.329291,2.338568,2.349545,0.010977
15,T4d,1.022274,1.386792,0.966984,0.965024,-0.482994,-50.000000,-50.000000,0.982019,351.438232,10.000000,197.700058,0.000000,1.378895,1.386792,1.396137,0.009344
16,Tm1,1.022566,2.940816,0.966984,1.014585,-0.166176,-50.000000,-50.000000,1.041410,348.212097,10.000000,197.700058,0.000000,3.047920,2.940816,2.733229,-0.207587
17,Tm2,1.015762,4.348047,0.966984,0.984227,-0.355822,-50.000000,-50.000000,0.955888,352.299835,10.000000,197.700058,0.000000,4.418076,4.348047,4.198412,-0.149635
18,Tm4,0.996170,1.564027,0.966984,1.046521,-0.350857,-50.000000,-50.000000,0.990414,347.535767,10.000000,197.700058,0.000000,1.616855,1.564027,1.459905,-0.104122
19,Tm9,0.970771,0.025902,0.966984,1.047940,-0.280591,-50.000000,-50.000000,1.015715,348.836243,10.000000,197.700058,0.000000,0.031462,0.025902,0.014628,-0.011273
20,T5a,0.995978,4.142582,0.966984,1.016281,-0.175137,-50.000000,-50.000000,1.009088,351.092865,10.000000,197.700058,0.000000,4.136416,4.142582,4.135945,-0.006637
21,T5b,1.044905,4.075912,0.966984,0.990341,0.290709,-50.000000,-50.000000,0.989988,352.282776,10.000000,197.700058,0.000000,4.069985,4.075912,4.070924,-0.004988
22,T5c,0.961715,4.089704,0.966984,1.029367,-0.068524,-50.000000,-50.000000,1.047176,348.170654,10.000000,197.700058,0.000000,4.083201,4.089704,4.084199,-0.005505
23,T5d,0.995091,3.655132,0.966984,0.955604,0.084871,-50.000000,-50.000000,1.001674,351.833618,10.000000,197.700058,0.000000,3.650762,3.655132,3.648679,-0.006452
24,T1,1.033152,-0.972068,0.966984,1.010729,0.185430,-50.000000,-50.000000,1.045954,347.570343,10.000000,197.700058,0.000000,-0.888052,-0.972068,-1.133815,-0.161747
25,T2,0.956723,6.979571,0.966984,1.018970,-0.084602,-50.000000,-50.000000,0.988542,350.748535,10.000000,197.700058,0.000000,6.959622,6.979571,6.986040,0.006468
26,T2a,1.022644,5.687423,0.966984,1.036461,-0.099706,-50.000000,-50.000000,0.973427,349.556183,10.000000,197.700058,0.000000,5.679550,5.687423,5.681204,-0.006219
27,T3,1.022688,7.206632,0.966984,0.996671,-0.419456,-50.000000,-50.000000,1.045788,350.441467,10.000000,197.700058,0.000000,7.191881,7.206632,7.204996,-0.001636
28,C2,1.008528,0.746570,0.966984,0.978992,0.219149,-50.000000,-50.000000,1.013103,348.873596,10.000000,197.700058,0.000000,0.726842,0.746570,0.786754,0.040184
29,C3,1.025611,0.135165,0.966984,1.027133,0.482973,-50.000000,-50.000000,0.989575,351.177338,10.000000,197.700058,0.000000,0.107385,0.135165,0.197315,0.062150
30,Lawf1,1.001295,6.879633,0.966984,1.026221,-0.268600,-50.000000,-50.000000,0.984849,347.901886,10.000000,197.700058,0.000000,6.863080,6.879633,6.888848,0.009215
31,Lawf2,0.965277,1.818105,0.966984,0.963839,0.302500,-50.000000,-50.000000,0.971601,350.517181,10.000000,197.700058,0.000000,1.816623,1.818105,1.813444,-0.004661
32,Dm3v,0.978821,2.405097,0.966984,0.958123,-0.316733,-50.000000,-50.000000,1.049698,351.869354,10.000000,197.700058,0.000000,2.405001,2.405097,2.393851,-0.011246
33,Lai,0.977021,-21.227232,0.966984,0.958386,0.375141,-50.000000,-50.000000,0.967511,352.028931,10.000000,197.700058,0.000000,-21.044273,-21.227232,-22.129026,-0.901794
34,Mi10,1.036670,-2.021323,0.966984,1.044415,-0.178855,-50.000000,-50.000000,0.974562,352.159271,10.000000,197.700058,0.000000,-2.015044,-2.021323,-2.023936,-0.002613
35,Mi13,1.001868,0.553882,0.966984,1.044652,0.320669,-50.000000,-50.000000,0.971784,351.173126,10.000000,197.700058,0.000000,0.555827,0.553882,0.550407,-0.003475
36,Mi14,1.049651,4.402353,0.966984,1.019261,-0.410658,-50.000000,-50.000000,1.038607,348.417572,10.000000,197.700058,0.000000,4.388944,4.402353,4.406314,0.003961
37,Mi15,0.959921,-1.652798,0.966984,0.974068,0.314727,-50.000000,-50.000000,0.957631,347.859436,10.000000,197.700058,0.000000,-1.640843,-1.652798,-1.699511,-0.046713
38,Mi2,0.982415,2.029718,0.966984,0.956210,-0.090842,-50.000000,-50.000000,1.025756,348.408295,10.000000,197.700058,0.000000,2.026877,2.029718,2.027629,-0.002088
39,Tm16,0.978551,-4.852125,0.966984,0.960704,-0.085238,-50.000000,-50.000000,0.977098,347.562500,10.000000,197.700058,0.000000,-4.836339,-4.852125,-4.857721,-0.005596
40,Tm20,0.995652,0.719633,0.966984,0.955412,-0.158733,-50.000000,-50.000000,0.966351,347.749664,10.000000,197.700058,0.000000,0.739514,0.719633,0.650168,-0.069464
41,Tm21,1.029386,3.723113,0.966984,1.049807,0.038422,-50.000000,-50.000000,1.033162,347.668091,10.000000,197.700058,0.000000,3.719297,3.723113,3.716240,-0.006873
42,Tm27,1.023523,2.247061,0.966984,1.037050,0.349537,-50.000000,-50.000000,0.987229,350.469330,10.000000,197.700058,0.000000,2.239610,2.247061,2.255834,0.008774
43,Tm5a,0.987670,-1.792898,0.966984,0.953998,-0.458965,-50.000000,-50.000000,0.968509,350.215210,10.000000,197.700058,0.000000,-1.782985,-1.792898,-1.855632,-0.062734
44,Tm5b,0.987733,-1.404050,0.966984,1.019318,0.370362,-50.000000,-50.000000,0.962390,350.236572,10.000000,197.700058,0.000000,-1.393154,-1.404050,-1.445096,-0.041046
45,Tm5c,0.995272,1.416016,0.966984,1.008816,0.188979,-50.000000,-50.000000,1.034629,348.965851,10.000000,197.700058,0.000000,1.422768,1.416016,1.366785,-0.049231
46,Tm5f,0.963288,1.740090,0.966984,1.030085,0.109303,-50.000000,-50.000000,0.951316,348.149841,10.000000,197.700058,0.000000,1.736094,1.740090,1.740214,0.000124
47,TmY10,0.969216,-0.371378,0.966984,0.969760,-0.137505,-50.000000,-50.000000,1.037708,352.357117,10.000000,197.700058,0.000000,-0.367296,-0.371378,-0.377604,-0.006226
48,TmY11,0.998598,-10.370481,0.966984,1.020451,-0.267536,-50.000000,-50.000000,1.005761,349.344757,10.000000,197.700058,0.000000,-10.339894,-10.370481,-10.377830,-0.007348
49,TmY14,1.037703,11.039146,0.966984,1.030510,0.351057,-50.000000,-50.000000,1.009822,350.397034,10.000000,197.700058,0.000000,11.012949,11.039146,11.046802,0.007655
50,TmY15,1.007859,11.316183,0.966984,0.974459,-0.111651,-50.000000,-50.000000,0.952084,352.176147,10.000000,197.700058,0.000000,11.284910,11.316183,11.328654,0.012471
51,TmY3,1.032708,5.478689,0.966984,0.979060,-0.223693,-50.000000,-50.000000,0.954633,348.771057,10.000000,197.700058,0.000000,5.470105,5.478689,5.475341,-0.003348
52,TmY4,0.971775,1.176100,0.966984,0.968614,-0.362367,-50.000000,-50.000000,0.991184,349.234283,10.000000,197.700058,0.000000,1.176798,1.176100,1.169534,-0.006567
53,TmY5a,1.030438,5.929574,0.966984,0.986679,-0.322846,-50.000000,-50.000000,1.042472,347.594940,10.000000,197.700058,0.000000,5.909045,5.929574,5.939188,0.009614
54,TmY9q,0.957276,2.467549,0.966984,0.959578,-0.465518,-50.000000,-50.000000,0.983440,348.194122,10.000000,197.700058,0.000000,2.464537,2.467549,2.461299,-0.006250
55,TmY9q__perp,1.005332,3.449721,0.966984,0.997102,0.307137,-50.000000,-50.000000,1.028086,347.839203,10.000000,197.700058,0.000000,3.446341,3.449721,3.443589,-0.006132
