trace_id,position,gain_pos_mv,gain_neg_mv,delay_pos_ms,delay_neg_ms,tau_pos_ms,tau_neg_ms,r_squared,global_r_squared,sse,global_sse,n_points
T5_NC_pos-6,-6,19.88063361412965,-1.7345986598254488e-20,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.7922945338999113,0.9403110637361527,303.9791116235371,7555.5829832097925,218
T5_NC_pos-5,-5,19.222652566899033,-1.1594186711709215e-20,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.8736472122297553,0.9403110637361527,171.87400306732374,7555.5829832097925,218
T5_NC_pos-4,-4,16.27264304835916,-1.8597497307790154,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.8974266194514262,0.9403110637361527,86.7099298361076,7555.5829832097925,217
T5_NC_pos-3,-3,25.26277278649851,-12.136084756455526,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.8190923279846148,0.9403110637361527,195.0884328860704,7555.5829832097925,217
T5_NC_pos-2,-2,37.36634382394427,-27.53806535816564,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.8142516270041393,0.9403110637361527,326.7957161730081,7555.5829832097925,217
T5_NC_pos-1,-1,41.521112441416996,-28.05477674726267,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.7911854031584175,0.9403110637361527,481.6665870645017,7555.5829832097925,216
T5_NC_pos+0,0,47.92471693571109,-30.383106640608293,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.8322136310567332,0.9403110637361527,524.6969434436479,7555.5829832097925,217
T5_NC_pos+1,1,50.31023965206595,-27.16384828003022,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.8684029365744471,0.9403110637361527,507.42034473521016,7555.5829832097925,217
T5_NC_pos+2,2,41.55386955200432,-18.722966435007745,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.9158268985094262,0.9403110637361527,269.51543877759,7555.5829832097925,217
T5_NC_pos+3,3,34.170329225337746,-9.081831287919774,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.9131672401839012,0.9403110637361527,259.4462999611732,7555.5829832097925,216
T5_NC_pos+4,4,26.491551290392625,-8.033681336070694,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.8158858139748297,0.9403110637361527,384.9395245348375,7555.5829832097925,216
T5_NC_pos+5,5,17.308916058975967,-1.4845803477004242,91.36336892779819,3.6918427952568367,330.5986275038138,457.1937085135682,0.7462355574776556,0.9403110637361527,369.6402171094418,7555.5829832097925,215
