cell_type,direction,contrast,component,position,delay_ms,time_ms,vm_mv
T5,PD,PC,position,6.000000,880.000000,885.000000,1.239439
T5,PD,PC,position,6.000000,880.000000,890.000000,1.279803
T5,PD,PC,position,6.000000,880.000000,895.000000,1.320168
T5,PD,PC,position,6.000000,880.000000,900.000000,1.550926
T5,PD,PC,position,6.000000,880.000000,905.000000,2.100694
T5,PD,PC,position,6.000000,880.000000,910.000000,2.890625
T5,PD,PC,position,6.000000,880.000000,915.000000,3.789063
T5,PD,PC,position,6.000000,880.000000,920.000000,4.479167
T5,PD,PC,position,6.000000,880.000000,925.000000,5.060764
T5,PD,PC,position,6.000000,880.000000,930.000000,5.344329
T5,PD,PC,position,6.000000,880.000000,935.000000,5.370370
T5,PD,PC,position,6.000000,880.000000,940.000000,5.318287
T5,PD,PC,position,6.000000,880.000000,945.000000,4.966725
T5,PD,PC,position,6.000000,880.000000,950.000000,4.728009
T5,PD,PC,position,6.000000,880.000000,955.000000,4.432870
T5,PD,PC,position,6.000000,880.000000,960.000000,3.958333
T5,PD,PC,position,6.000000,880.000000,965.000000,3.436053
T5,PD,PC,position,6.000000,880.000000,970.000000,3.075810
T5,PD,PC,position,6.000000,880.000000,975.000000,2.949942
T5,PD,PC,position,6.000000,880.000000,980.000000,2.598380
T5,PD,PC,position,6.000000,880.000000,985.000000,1.930700
T5,PD,PC,position,6.000000,880.000000,990.000000,1.208044
T5,PD,PC,position,6.000000,880.000000,995.000000,0.795718
T5,PD,PC,position,6.000000,880.000000,1000.000000,0.682870
T5,PD,PC,position,6.000000,880.000000,1005.000000,0.483218
T5,PD,PC,position,6.000000,880.000000,1010.000000,0.248843
T5,PD,PC,position,6.000000,880.000000,1015.000000,-0.021701
T5,PD,PC,position,6.000000,880.000000,1020.000000,-0.237269
T5,PD,PC,position,6.000000,880.000000,1025.000000,-0.475984
T5,PD,PC,position,6.000000,880.000000,1030.000000,-0.734954
T5,PD,PC,position,6.000000,880.000000,1035.000000,-0.962095
T5,PD,PC,position,6.000000,880.000000,1040.000000,-1.157407
T5,PD,PC,position,6.000000,880.000000,1045.000000,-1.391782
T5,PD,PC,position,6.000000,880.000000,1050.000000,-1.626157
T5,PD,PC,position,6.000000,880.000000,1055.000000,-1.934317
T5,PD,PC,position,6.000000,880.000000,1060.000000,-2.303241
T5,PD,PC,position,6.000000,880.000000,1065.000000,-2.693866
T5,PD,PC,position,6.000000,880.000000,1070.000000,-3.084491
T5,PD,PC,position,6.000000,880.000000,1075.000000,-3.475116
T5,PD,PC,position,6.000000,880.000000,1080.000000,-3.831019
T5,PD,PC,position,6.000000,880.000000,1085.000000,-4.100116
T5,PD,PC,position,6.000000,880.000000,1090.000000,-4.334491
T5,PD,PC,position,6.000000,880.000000,1095.000000,-4.555845
T5,PD,PC,position,6.000000,880.000000,1100.000000,-4.745370
T5,PD,PC,position,6.000000,880.000000,1105.000000,-4.901620
T5,PD,PC,position,6.000000,880.000000,1110.000000,-4.982639
T5,PD,PC,position,6.000000,880.000000,1115.000000,-5.121528
T5,PD,PC,position,6.000000,880.000000,1120.000000,-5.277778
T5,PD,PC,position,6.000000,880.000000,1125.000000,-5.418113
T5,PD,PC,position,6.000000,880.000000,1130.000000,-5.535301
T5,PD,PC,position,6.000000,880.000000,1135.000000,-5.649595
T5,PD,PC,position,6.000000,880.000000,1140.000000,-5.688657
T5,PD,PC,position,6.000000,880.000000,1145.000000,-5.694444
T5,PD,PC,position,6.000000,880.000000,1150.000000,-5.642361
T5,PD,PC,position,6.000000,880.000000,1155.000000,-5.601852
T5,PD,PC,position,6.000000,880.000000,1160.000000,-5.625000
T5,PD,PC,position,6.000000,880.000000,1165.000000,-5.703125
T5,PD,PC,position,6.000000,880.000000,1170.000000,-5.781250
T5,PD,PC,position,6.000000,880.000000,1175.000000,-5.787037
T5,PD,PC,position,6.000000,880.000000,1180.000000,-5.758102
T5,PD,PC,position,6.000000,880.000000,1185.000000,-5.697338
T5,PD,PC,position,6.000000,880.000000,1190.000000,-5.619213
T5,PD,PC,position,6.000000,880.000000,1195.000000,-5.555556
T5,PD,PC,position,6.000000,880.000000,1200.000000,-5.555556
T5,PD,PC,position,6.000000,880.000000,1205.000000,-5.555556
T5,PD,PC,position,6.000000,880.000000,1210.000000,-5.619213
T5,PD,PC,position,6.000000,880.000000,1215.000000,-5.648148
T5,PD,PC,position,6.000000,880.000000,1220.000000,-5.648148
T5,PD,PC,position,6.000000,880.000000,1225.000000,-5.627894
T5,PD,PC,position,6.000000,880.000000,1230.000000,-5.552662
T5,PD,PC,position,6.000000,880.000000,1235.000000,-5.513600
T5,PD,PC,position,6.000000,880.000000,1240.000000,-5.509259
T5,PD,PC,position,6.000000,880.000000,1245.000000,-5.454282
T5,PD,PC,position,6.000000,880.000000,1250.000000,-5.355903
T5,PD,PC,position,6.000000,880.000000,1255.000000,-5.251736
T5,PD,PC,position,6.000000,880.000000,1260.000000,-5.173611
T5,PD,PC,position,6.000000,880.000000,1265.000000,-5.095486
T5,PD,PC,position,6.000000,880.000000,1270.000000,-4.979745
T5,PD,PC,position,6.000000,880.000000,1275.000000,-4.862558
T5,PD,PC,position,6.000000,880.000000,1280.000000,-4.814815
T5,PD,PC,position,6.000000,880.000000,1285.000000,-4.767072
T5,PD,PC,position,6.000000,880.000000,1290.000000,-4.675926
T5,PD,PC,position,6.000000,880.000000,1295.000000,-4.674479
T5,PD,PC,position,6.000000,880.000000,1300.000000,-4.635417
T5,PD,PC,position,6.000000,880.000000,1305.000000,-4.596354
T5,PD,PC,position,6.000000,880.000000,1310.000000,-4.557292
T5,PD,PC,position,6.000000,880.000000,1315.000000,-4.518229
T5,PD,PC,position,6.000000,880.000000,1320.000000,-4.456019
T5,PD,PC,position,6.000000,880.000000,1325.000000,-4.347512
T5,PD,PC,position,6.000000,880.000000,1330.000000,-4.308449
T5,PD,PC,position,6.000000,880.000000,1335.000000,-4.305556
T5,PD,PC,position,6.000000,880.000000,1340.000000,-4.305556
T5,PD,PC,position,6.000000,880.000000,1345.000000,-4.327257
T5,PD,PC,position,6.000000,880.000000,1350.000000,-4.366319
T5,PD,PC,position,6.000000,880.000000,1355.000000,-4.412616
T5,PD,PC,position,6.000000,880.000000,1360.000000,-4.490741
T5,PD,PC,position,6.000000,880.000000,1365.000000,-4.490741
T5,PD,PC,position,6.000000,880.000000,1370.000000,-4.490741
T5,PD,PC,position,6.000000,880.000000,1375.000000,-4.441551
T5,PD,PC,position,6.000000,880.000000,1380.000000,-4.363426
T5,PD,PC,position,6.000000,880.000000,1385.000000,-4.295428
T5,PD,PC,position,6.000000,880.000000,1390.000000,-4.253472
T5,PD,PC,position,6.000000,880.000000,1395.000000,-4.175347
T5,PD,PC,position,6.000000,880.000000,1400.000000,-4.062500
T5,PD,PC,position,6.000000,880.000000,1405.000000,-4.000289
T5,PD,PC,position,6.000000,880.000000,1410.000000,-3.920718
T5,PD,PC,position,6.000000,880.000000,1415.000000,-3.829572
T5,PD,PC,position,6.000000,880.000000,1420.000000,-3.796296
T5,PD,PC,position,6.000000,880.000000,1425.000000,-3.796296
T5,PD,PC,position,6.000000,880.000000,1430.000000,-3.833912
T5,PD,PC,position,6.000000,880.000000,1435.000000,-3.872975
T5,PD,PC,position,6.000000,880.000000,1440.000000,-3.888889
T5,PD,PC,position,6.000000,880.000000,1445.000000,-3.872975
T5,PD,PC,position,6.000000,880.000000,1450.000000,-3.825231
T5,PD,PC,position,6.000000,880.000000,1455.000000,-3.748553
T5,PD,PC,position,6.000000,880.000000,1460.000000,-3.709491
T5,PD,PC,position,6.000000,880.000000,1465.000000,-3.703704
T5,PD,PC,position,6.000000,880.000000,1470.000000,-3.703704
T5,PD,PC,position,6.000000,880.000000,1475.000000,-3.741319
T5,PD,PC,position,6.000000,880.000000,1480.000000,-3.796296
T5,PD,PC,position,6.000000,880.000000,1485.000000,-3.796296
T5,PD,PC,position,6.000000,880.000000,1490.000000,-3.796296
T5,PD,PC,position,6.000000,880.000000,1495.000000,-3.723958
T5,PD,PC,position,6.000000,880.000000,1500.000000,-3.616898
T5,PD,PC,position,6.000000,880.000000,1505.000000,-3.434606
T5,PD,PC,position,6.000000,880.000000,1510.000000,-3.214699
T5,PD,PC,position,6.000000,880.000000,1515.000000,-3.004919
T5,PD,PC,position,6.000000,880.000000,1520.000000,-2.731481
T5,PD,PC,position,6.000000,880.000000,1525.000000,-2.536169
T5,PD,PC,position,6.000000,880.000000,1530.000000,-2.436343
T5,PD,PC,position,6.000000,880.000000,1535.000000,-2.407407
T5,PD,PC,position,6.000000,880.000000,1540.000000,-2.442130
T5,PD,PC,position,6.000000,880.000000,1545.000000,-2.520255
T5,PD,PC,position,6.000000,880.000000,1550.000000,-2.595486
T5,PD,PC,position,6.000000,880.000000,1555.000000,-2.634549
T5,PD,PC,position,6.000000,880.000000,1560.000000,-2.708333
T5,PD,PC,position,6.000000,880.000000,1565.000000,-2.786458
T5,PD,PC,position,6.000000,880.000000,1570.000000,-2.884838
T5,PD,PC,position,6.000000,880.000000,1575.000000,-3.002025
T5,PD,PC,position,6.000000,880.000000,1580.000000,-3.119213
T5,PD,PC,position,6.000000,880.000000,1585.000000,-3.236400
T5,PD,PC,position,6.000000,880.000000,1590.000000,-3.391204
T5,PD,PC,position,6.000000,880.000000,1595.000000,-3.486690
T5,PD,PC,position,6.000000,880.000000,1600.000000,0.000000
T5,PD,PC,position,6.000000,880.000000,1605.000000,0.000000
T5,PD,PC,position,6.000000,880.000000,1610.000000,0.000000
T5,PD,PC,position,6.000000,880.000000,1615.000000,0.000000
T5,PD,PC,position,6.000000,880.000000,1620.000000,0.000000
T5,PD,PC,sum,,,-355.000000,0.000000
T5,PD,PC,sum,,,-350.000000,0.000000
T5,PD,PC,sum,,,-345.000000,0.000000
T5,PD,PC,sum,,,-340.000000,0.000000
T5,PD,PC,sum,,,-335.000000,0.000000
T5,PD,PC,sum,,,-330.000000,0.000000
T5,PD,PC,sum,,,-325.000000,0.000000
T5,PD,PC,sum,,,-320.000000,0.000000
T5,PD,PC,sum,,,-315.000000,0.000000
T5,PD,PC,sum,,,-310.000000,0.000000
T5,PD,PC,sum,,,-305.000000,0.000000
T5,PD,PC,sum,,,-300.000000,0.000000
T5,PD,PC,sum,,,-295.000000,0.000000
T5,PD,PC,sum,,,-290.000000,0.000000
T5,PD,PC,sum,,,-285.000000,0.000000
T5,PD,PC,sum,,,-280.000000,0.000000
T5,PD,PC,sum,,,-275.000000,0.000000
T5,PD,PC,sum,,,-270.000000,0.000000
T5,PD,PC,sum,,,-265.000000,0.000000
T5,PD,PC,sum,,,-260.000000,0.000000
T5,PD,PC,sum,,,-255.000000,0.000000
T5,PD,PC,sum,,,-250.000000,0.000000
T5,PD,PC,sum,,,-245.000000,0.000000
T5,PD,PC,sum,,,-240.000000,0.000000
T5,PD,PC,sum,,,-235.000000,0.000000
T5,PD,PC,sum,,,-230.000000,0.000000
T5,PD,PC,sum,,,-225.000000,0.000000
T5,PD,PC,sum,,,-220.000000,0.000000
T5,PD,PC,sum,,,-215.000000,0.000000
T5,PD,PC,sum,,,-210.000000,0.000000
T5,PD,PC,sum,,,-205.000000,0.000000
T5,PD,PC,sum,,,-200.000000,0.000000
T5,PD,PC,sum,,,-195.000000,0.000000
T5,PD,PC,sum,,,-190.000000,0.000000
T5,PD,PC,sum,,,-185.000000,0.000000
T5,PD,PC,sum,,,-180.000000,0.000000
T5,PD,PC,sum,,,-175.000000,0.000000
T5,PD,PC,sum,,,-170.000000,0.000000
T5,PD,PC,sum,,,-165.000000,0.000000
T5,PD,PC,sum,,,-160.000000,0.000000
T5,PD,PC,sum,,,-155.000000,0.000000
T5,PD,PC,sum,,,-150.000000,0.000000
T5,PD,PC,sum,,,-145.000000,0.000000
T5,PD,PC,sum,,,-140.000000,0.000000
T5,PD,PC,sum,,,-135.000000,0.000000
T5,PD,PC,sum,,,-130.000000,0.000000
T5,PD,PC,sum,,,-125.000000,0.000000
T5,PD,PC,sum,,,-120.000000,0.000000
T5,PD,PC,sum,,,-115.000000,-0.017361
T5,PD,PC,sum,,,-110.000000,-0.173611
T5,PD,PC,sum,,,-105.000000,-0.185185
T5,PD,PC,sum,,,-100.000000,-0.185185
T5,PD,PC,sum,,,-95.000000,-0.185185
T5,PD,PC,sum,,,-90.000000,-0.199653
T5,PD,PC,sum,,,-85.000000,-0.224248
T5,PD,PC,sum,,,-80.000000,-0.185185
T5,PD,PC,sum,,,-75.000000,-0.041956
T5,PD,PC,sum,,,-70.000000,0.133102
T5,PD,PC,sum,,,-65.000000,0.315394
T5,PD,PC,sum,,,-60.000000,0.434028
T5,PD,PC,sum,,,-55.000000,0.462963
T5,PD,PC,sum,,,-50.000000,0.460069
T5,PD,PC,sum,,,-45.000000,0.270544
T5,PD,PC,sum,,,-40.000000,-0.023148
T5,PD,PC,sum,,,-35.000000,-0.041956
T5,PD,PC,sum,,,-30.000000,-0.015223
T5,PD,PC,sum,,,-25.000000,0.000063
T5,PD,PC,sum,,,-20.000000,-0.013587
T5,PD,PC,sum,,,-15.000000,0.011464
T5,PD,PC,sum,,,-10.000000,0.075577
T5,PD,PC,sum,,,-5.000000,0.139691
T5,PD,PC,sum,,,0.000000,0.203804
T5,PD,PC,sum,,,5.000000,0.267918
T5,PD,PC,sum,,,10.000000,0.260417
T5,PD,PC,sum,,,15.000000,0.605564
T5,PD,PC,sum,,,20.000000,0.855223
T5,PD,PC,sum,,,25.000000,0.748016
T5,PD,PC,sum,,,30.000000,0.742083
T5,PD,PC,sum,,,35.000000,0.796431
T5,PD,PC,sum,,,40.000000,1.031334
T5,PD,PC,sum,,,45.000000,1.360855
T5,PD,PC,sum,,,50.000000,1.806116
T5,PD,PC,sum,,,55.000000,2.391715
T5,PD,PC,sum,,,60.000000,3.095947
T5,PD,PC,sum,,,65.000000,3.733629
T5,PD,PC,sum,,,70.000000,4.425322
T5,PD,PC,sum,,,75.000000,5.142286
T5,PD,PC,sum,,,80.000000,5.774097
T5,PD,PC,sum,,,85.000000,6.159959
T5,PD,PC,sum,,,90.000000,6.398666
T5,PD,PC,sum,,,95.000000,6.630139
T5,PD,PC,sum,,,100.000000,6.817202
T5,PD,PC,sum,,,105.000000,6.953440
T5,PD,PC,sum,,,110.000000,7.199610
T5,PD,PC,sum,,,115.000000,8.268959
T5,PD,PC,sum,,,120.000000,9.180188
T5,PD,PC,sum,,,125.000000,9.805720
T5,PD,PC,sum,,,130.000000,10.795498
T5,PD,PC,sum,,,135.000000,12.086202
T5,PD,PC,sum,,,140.000000,13.440564
T5,PD,PC,sum,,,145.000000,14.870156
T5,PD,PC,sum,,,150.000000,16.198475
T5,PD,PC,sum,,,155.000000,17.146298
T5,PD,PC,sum,,,160.000000,17.937869
T5,PD,PC,sum,,,165.000000,18.555830
T5,PD,PC,sum,,,170.000000,18.963475
T5,PD,PC,sum,,,175.000000,19.109461
T5,PD,PC,sum,,,180.000000,19.307530
T5,PD,PC,sum,,,185.000000,19.575044
T5,PD,PC,sum,,,190.000000,20.361463
T5,PD,PC,sum,,,195.000000,20.614509
T5,PD,PC,sum,,,200.000000,21.147648
T5,PD,PC,sum,,,205.000000,22.068216
T5,PD,PC,sum,,,210.000000,22.797901
T5,PD,PC,sum,,,215.000000,24.234053
T5,PD,PC,sum,,,220.000000,25.552646
T5,PD,PC,sum,,,225.000000,26.624184
T5,PD,PC,sum,,,230.000000,27.251459
T5,PD,PC,sum,,,235.000000,27.847729
T5,PD,PC,sum,,,240.000000,28.406385
T5,PD,PC,sum,,,245.000000,28.805898
T5,PD,PC,sum,,,250.000000,29.121498
T5,PD,PC,sum,,,255.000000,29.439991
T5,PD,PC,sum,,,260.000000,29.651425
T5,PD,PC,sum,,,265.000000,29.800648
T5,PD,PC,sum,,,270.000000,30.057345
T5,PD,PC,sum,,,275.000000,32.697680
T5,PD,PC,sum,,,280.000000,33.836279
T5,PD,PC,sum,,,285.000000,35.378524
T5,PD,PC,sum,,,290.000000,37.337437
T5,PD,PC,sum,,,295.000000,39.393676
T5,PD,PC,sum,,,300.000000,40.932766
T5,PD,PC,sum,,,305.000000,41.871449
T5,PD,PC,sum,,,310.000000,42.460596
T5,PD,PC,sum,,,315.000000,43.173585
T5,PD,PC,sum,,,320.000000,43.837962
T5,PD,PC,sum,,,325.000000,44.114610
T5,PD,PC,sum,,,330.000000,44.029567
T5,PD,PC,sum,,,335.000000,43.747765
T5,PD,PC,sum,,,340.000000,43.262837
T5,PD,PC,sum,,,345.000000,43.174320
T5,PD,PC,sum,,,350.000000,44.651199
T5,PD,PC,sum,,,355.000000,45.730613
T5,PD,PC,sum,,,360.000000,47.133839
T5,PD,PC,sum,,,365.000000,49.122738
T5,PD,PC,sum,,,370.000000,51.015099
T5,PD,PC,sum,,,375.000000,52.846696
T5,PD,PC,sum,,,380.000000,54.195075
T5,PD,PC,sum,,,385.000000,54.776131
T5,PD,PC,sum,,,390.000000,55.253743
T5,PD,PC,sum,,,395.000000,55.410352
T5,PD,PC,sum,,,400.000000,55.737321
T5,PD,PC,sum,,,405.000000,55.955782
T5,PD,PC,sum,,,410.000000,55.951706
T5,PD,PC,sum,,,415.000000,55.666956
T5,PD,PC,sum,,,420.000000,55.301190
T5,PD,PC,sum,,,425.000000,54.761811
T5,PD,PC,sum,,,430.000000,54.333108
T5,PD,PC,sum,,,435.000000,57.493336
T5,PD,PC,sum,,,440.000000,59.019930
T5,PD,PC,sum,,,445.000000,60.694275
T5,PD,PC,sum,,,450.000000,62.701373
T5,PD,PC,sum,,,455.000000,64.340996
T5,PD,PC,sum,,,460.000000,65.555270
T5,PD,PC,sum,,,465.000000,66.263180
T5,PD,PC,sum,,,470.000000,66.871822
T5,PD,PC,sum,,,475.000000,67.230979
T5,PD,PC,sum,,,480.000000,67.578562
T5,PD,PC,sum,,,485.000000,67.745121
T5,PD,PC,sum,,,490.000000,68.087676
T5,PD,PC,sum,,,495.000000,68.549450
T5,PD,PC,sum,,,500.000000,69.034675
T5,PD,PC,sum,,,505.000000,69.498556
T5,PD,PC,sum,,,510.000000,70.896077
T5,PD,PC,sum,,,515.000000,72.455373
T5,PD,PC,sum,,,520.000000,74.656634
T5,PD,PC,sum,,,525.000000,76.384627
T5,PD,PC,sum,,,530.000000,77.727780
T5,PD,PC,sum,,,535.000000,78.469082
T5,PD,PC,sum,,,540.000000,78.541981
T5,PD,PC,sum,,,545.000000,78.199659
T5,PD,PC,sum,,,550.000000,78.149365
T5,PD,PC,sum,,,555.000000,78.032441
T5,PD,PC,sum,,,560.000000,77.485347
T5,PD,PC,sum,,,565.000000,76.640702
T5,PD,PC,sum,,,570.000000,75.784484
T5,PD,PC,sum,,,575.000000,74.828439
T5,PD,PC,sum,,,580.000000,74.606031
T5,PD,PC,sum,,,585.000000,75.289822
T5,PD,PC,sum,,,590.000000,76.205095
T5,PD,PC,sum,,,595.000000,77.575132
T5,PD,PC,sum,,,600.000000,79.166040
T5,PD,PC,sum,,,605.000000,79.981030
T5,PD,PC,sum,,,610.000000,80.213661
T5,PD,PC,sum,,,615.000000,79.950053
T5,PD,PC,sum,,,620.000000,79.368158
T5,PD,PC,sum,,,625.000000,78.705677
T5,PD,PC,sum,,,630.000000,77.421091
T5,PD,PC,sum,,,635.000000,75.931066
T5,PD,PC,sum,,,640.000000,74.438146
T5,PD,PC,sum,,,645.000000,73.341638
T5,PD,PC,sum,,,650.000000,72.104539
T5,PD,PC,sum,,,655.000000,70.980040
T5,PD,PC,sum,,,660.000000,70.490020
T5,PD,PC,sum,,,665.000000,69.837966
T5,PD,PC,sum,,,670.000000,69.203273
T5,PD,PC,sum,,,675.000000,69.202262
T5,PD,PC,sum,,,680.000000,69.708193
T5,PD,PC,sum,,,685.000000,69.678293
T5,PD,PC,sum,,,690.000000,68.923728
T5,PD,PC,sum,,,695.000000,67.751852
T5,PD,PC,sum,,,700.000000,66.371003
T5,PD,PC,sum,,,705.000000,64.686975
T5,PD,PC,sum,,,710.000000,62.986550
T5,PD,PC,sum,,,715.000000,61.633829
T5,PD,PC,sum,,,720.000000,60.366262
T5,PD,PC,sum,,,725.000000,58.243516
T5,PD,PC,sum,,,730.000000,55.902721
T5,PD,PC,sum,,,735.000000,53.080879
T5,PD,PC,sum,,,740.000000,52.362625
T5,PD,PC,sum,,,745.000000,51.828107
T5,PD,PC,sum,,,750.000000,51.316740
T5,PD,PC,sum,,,755.000000,51.041195
T5,PD,PC,sum,,,760.000000,50.623867
T5,PD,PC,sum,,,765.000000,49.935998
T5,PD,PC,sum,,,770.000000,49.248123
T5,PD,PC,sum,,,775.000000,48.181615
T5,PD,PC,sum,,,780.000000,46.057730
T5,PD,PC,sum,,,785.000000,43.801468
T5,PD,PC,sum,,,790.000000,42.019743
T5,PD,PC,sum,,,795.000000,40.192445
T5,PD,PC,sum,,,800.000000,38.331871
T5,PD,PC,sum,,,805.000000,36.534955
T5,PD,PC,sum,,,810.000000,34.659292
T5,PD,PC,sum,,,815.000000,31.354265
T5,PD,PC,sum,,,820.000000,30.600362
T5,PD,PC,sum,,,825.000000,29.652588
T5,PD,PC,sum,,,830.000000,29.025999
T5,PD,PC,sum,,,835.000000,28.099927
T5,PD,PC,sum,,,840.000000,27.127560
T5,PD,PC,sum,,,845.000000,25.780483
T5,PD,PC,sum,,,850.000000,24.365890
T5,PD,PC,sum,,,855.000000,22.979336
T5,PD,PC,sum,,,860.000000,21.282349
T5,PD,PC,sum,,,865.000000,19.528938
T5,PD,PC,sum,,,870.000000,17.787103
T5,PD,PC,sum,,,875.000000,15.906377
T5,PD,PC,sum,,,880.000000,14.129820
T5,PD,PC,sum,,,885.000000,12.328667
T5,PD,PC,sum,,,890.000000,10.458069
T5,PD,PC,sum,,,895.000000,7.822343
T5,PD,PC,sum,,,900.000000,6.230184
T5,PD,PC,sum,,,905.000000,4.891931
T5,PD,PC,sum,,,910.000000,3.883541
T5,PD,PC,sum,,,915.000000,3.494363
T5,PD,PC,sum,,,920.000000,2.648007
T5,PD,PC,sum,,,925.000000,1.669999
T5,PD,PC,sum,,,930.000000,0.706458
T5,PD,PC,sum,,,935.000000,-0.340998
T5,PD,PC,sum,,,940.000000,-1.750141
T5,PD,PC,sum,,,945.000000,-3.460210
T5,PD,PC,sum,,,950.000000,-4.620510
T5,PD,PC,sum,,,955.000000,-5.469759
T5,PD,PC,sum,,,960.000000,-6.414493
T5,PD,PC,sum,,,965.000000,-7.710789
T5,PD,PC,sum,,,970.000000,-8.723520
T5,PD,PC,sum,,,975.000000,-10.689666
T5,PD,PC,sum,,,980.000000,-11.674909
T5,PD,PC,sum,,,985.000000,-13.042819
T5,PD,PC,sum,,,990.000000,-14.538045
T5,PD,PC,sum,,,995.000000,-15.558010
T5,PD,PC,sum,,,1000.000000,-16.298753
T5,PD,PC,sum,,,1005.000000,-17.061194
T5,PD,PC,sum,,,1010.000000,-17.922015
T5,PD,PC,sum,,,1015.000000,-18.807433
T5,PD,PC,sum,,,1020.000000,-19.736253
T5,PD,PC,sum,,,1025.000000,-20.573925
T5,PD,PC,sum,,,1030.000000,-21.266923
T5,PD,PC,sum,,,1035.000000,-21.862987
T5,PD,PC,sum,,,1040.000000,-22.433011
T5,PD,PC,sum,,,1045.000000,-23.026182
T5,PD,PC,sum,,,1050.000000,-22.948056
T5,PD,PC,sum,,,1055.000000,-23.518080
T5,PD,PC,sum,,,1060.000000,-24.064955
T5,PD,PC,sum,,,1065.000000,-24.645105
T5,PD,PC,sum,,,1070.000000,-25.132663
T5,PD,PC,sum,,,1075.000000,-25.696900
T5,PD,PC,sum,,,1080.000000,-26.217735
T5,PD,PC,sum,,,1085.000000,-26.504191
T5,PD,PC,sum,,,1090.000000,-26.935325
