idx,ctype,in_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
21,T5a,0.100000,0.100000,0.968369,0.000000,0.000000,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861
22,T5b,0.100000,0.100000,0.954479,0.000000,0.000000,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861
23,T5c,1.391575,1.378393,0.994272,0.000000,0.000000,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861
24,T5d,0.100000,0.978575,1.039966,0.000000,0.000000,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861
25,Tm1,0.256209,0.153938,1.665853,0.000000,0.000000,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861
26,Tm2,0.197975,2.469186,1.478678,0.000000,0.000000,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861
27,Tm20,1.828791,1.056917,0.961976,0.000000,0.000000,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861
28,Tm21,9.354418,12.675005,1.046881,0.000000,0.000000,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861
29,Tm3,2.193170,0.312143,2.816498,0.000000,0.000000,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861
30,Tm4,0.623180,0.100000,3.120738,0.000000,0.000000,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861
31,Tm9,1.687659,0.644381,2.384096,0.000000,0.000000,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861,-42.685748,-0.200000,-47.291990,-46.520768,-0.200000,-46.768861
