idx,ctype,in_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
18,T4b,0.100000,0.100000,1.029033,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
19,T4c,0.100000,0.100000,0.950917,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
20,T4d,0.457524,0.468875,1.043314,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
21,T5a,0.544401,0.483078,1.041835,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
22,T5b,1.855879,1.996566,0.962867,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
23,T5c,0.944463,0.860351,1.037525,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
24,T5d,0.516963,0.512603,0.984325,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
25,Tm1,0.328986,0.546177,1.635255,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
26,Tm2,1.679368,0.691708,2.181686,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
27,Tm20,1.435369,1.293532,1.011343,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
28,Tm21,0.100000,0.100000,1.017452,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
29,Tm3,1.464750,1.328748,2.350093,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
30,Tm4,5.479491,0.845860,0.134222,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
31,Tm9,2.782732,1.066003,1.478764,0.000000,0.000000,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849,-61.441329,-0.200000,-59.329671,-62.370307,-0.200000,-44.408849
