panel,cell,time_s,amplitude
4E,Tm1,0.42715231788079455,-0.5059847660500544
4E,Tm1,0.429635761589404,-0.49510337323177367
4E,Tm1,0.4321192052980132,-0.485310119695321
4E,Tm1,0.4346026490066224,-0.47551686615886835
4E,Tm1,0.4370860927152316,-0.4657236126224157
4E,Tm1,0.439569536423841,-0.455930359085963
4E,Tm1,0.4420529801324502,-0.4472252448313384
4E,Tm1,0.4445364238410594,-0.4363438520130577
4E,Tm1,0.4470198675496688,-0.4276387377584331
4E,Tm1,0.449503311258278,-0.41893362350380847
4E,Tm1,0.4519867549668872,-0.4091403699673558
4E,Tm1,0.45447019867549665,-0.40043525571273125
4E,Tm1,0.45695364238410585,-0.39173014145810664
4E,Tm1,0.45943708609271505,-0.381936887921654
4E,Tm1,0.4619205298013245,-0.37323177366702937
4E,Tm1,0.4644039735099337,-0.3645266594124048
4E,Tm1,0.4668874172185429,-0.35690968443960824
4E,Tm1,0.4693708609271523,-0.3482045701849837
4E,Tm1,0.4718543046357615,-0.3394994559303591
4E,Tm1,0.4743377483443707,-0.33188248095756256
4E,Tm1,0.4768211920529801,-0.32317736670293795
4E,Tm1,0.4793046357615893,-0.31556039173014144
4E,Tm1,0.4817880794701985,-0.30794341675734493
4E,Tm1,0.48427152317880773,-0.2992383025027203
4E,Tm1,0.48675496688741715,-0.2916213275299238
4E,Tm1,0.48923841059602635,-0.2840043525571273
4E,Tm1,0.49172185430463555,-0.2763873775843308
4E,Tm1,0.494205298013245,-0.2687704026115343
4E,Tm1,0.4966887417218542,-0.2611534276387378
4E,Tm1,0.4991721854304634,-0.2535364526659412
4E,Tm1,0.5016556291390728,-0.2470076169749728
4E,Tm1,0.504139072847682,-0.24047878128400435
4E,Tm1,0.5066225165562912,-0.23177366702937977
4E,Tm1,0.5091059602649006,-0.2252448313384113
4E,Tm1,0.5115894039735098,-0.2176278563656148
4E,Tm1,0.514072847682119,-0.21109902067464636
4E,Tm1,0.5165562913907285,-0.2045701849836779
4E,Tm1,0.5190397350993377,-0.19804134929270947
4E,Tm1,0.5215231788079469,-0.19042437431991294
4E,Tm1,0.5240066225165563,-0.1838955386289445
4E,Tm1,0.5264900662251655,-0.17736670293797607
4E,Tm1,0.5289735099337747,-0.1719260065288357
4E,Tm1,0.5314569536423841,-0.16539717083786726
4E,Tm1,0.5339403973509933,-0.1588683351468988
4E,Tm1,0.5364238410596025,-0.15342763873775844
4E,Tm1,0.5389072847682117,-0.14689880304678998
4E,Tm1,0.5413907284768211,-0.14145810663764963
4E,Tm1,0.5438741721854303,-0.13601741022850924
4E,Tm1,0.5463576158940395,-0.1305767138193689
4E,Tm1,0.548841059602649,-0.12404787812840043
4E,Tm1,0.5513245033112582,-0.11969532100108814
4E,Tm1,0.5538079470198674,-0.11425462459194777
4E,Tm1,0.5562913907284768,-0.10990206746463548
4E,Tm1,0.558774834437086,-0.1044613710554951
4E,Tm1,0.5612582781456952,-0.10010881392818281
4E,Tm1,0.5637417218543046,-0.0957562568008705
4E,Tm1,0.5662251655629138,-0.08922742110990206
4E,Tm1,0.568708609271523,-0.08596300326441784
4E,Tm1,0.5711920529801324,-0.08161044613710555
4E,Tm1,0.5736754966887416,-0.07725788900979326
4E,Tm1,0.5761589403973508,-0.07290533188248095
4E,Tm1,0.5786423841059603,-0.06855277475516866
4E,Tm1,0.5811258278145695,-0.06420021762785637
4E,Tm1,0.5836092715231787,-0.05984766050054407
4E,Tm1,0.5860927152317881,-0.055495103373231776
4E,Tm1,0.5885761589403973,-0.051142546245919476
4E,Tm1,0.5910596026490065,-0.04787812840043525
4E,Tm1,0.5935430463576157,-0.04352557127312296
4E,Tm1,0.5960264900662251,-0.03917301414581066
4E,Tm1,0.5985099337748343,-0.03482045701849837
4E,Tm1,0.6009933774834435,-0.028291621327529923
4E,Tm1,0.6034768211920529,-0.023939064200217627
4E,Tm1,0.6059602649006621,-0.020674646354733407
4E,Tm1,0.6084437086092713,-0.01632208922742111
4E,Tm1,0.6109271523178808,-0.014145810663764961
4E,Tm1,0.61341059602649,-0.011969532100108813
4E,Tm1,0.6158940397350992,-0.009793253536452665
4E,Tm1,0.6183774834437086,-0.007616974972796518
4E,Tm1,0.6208609271523178,-0.004352557127312296
4E,Tm1,0.623344370860927,-0.002176278563656148
4E,Tm1,0.6258278145695364,0.002176278563656148
4E,Tm1,0.6283112582781456,0.004352557127312296
4E,Tm1,0.6307947019867548,0.006528835690968444
4E,Tm1,0.6332781456953642,0.01088139281828074
4E,Tm1,0.6357615894039734,0.013057671381936888
4E,Tm1,0.6382450331125826,0.01632208922742111
4E,Tm1,0.6407284768211918,0.018498367791077257
4E,Tm1,0.6432119205298013,0.020674646354733407
4E,Tm1,0.6456953642384105,0.023939064200217627
4E,Tm1,0.6481788079470197,0.026115342763873776
4E,Tm1,0.6506622516556291,0.028291621327529923
4E,Tm1,0.6531456953642383,0.030467899891186073
4E,Tm1,0.6556291390728475,0.03264417845484222
4E,Tm1,0.6581125827814569,0.03482045701849837
4E,Tm1,0.6605960264900661,0.036996735582154515
4E,Tm1,0.6630794701986753,0.03917301414581066
4E,Tm1,0.6655629139072847,0.041349292709466814
4E,Tm1,0.6680463576158939,0.03917301414581066
4E,Tm1,0.6705298013245031,0.041349292709466814
4E,Tm1,0.6730132450331126,0.04352557127312296
4E,Tm1,0.6754966887417218,0.04570184983677911
4E,Tm1,0.677980132450331,0.05005440696409141
4E,Tm1,0.6804635761589404,0.0544069640914037
4E,Tm1,0.6829470198675496,0.056583242655059846
4E,Tm1,0.6854304635761588,0.058759521218716
4E,Tm1,0.6879139072847682,0.060935799782372145
4E,Tm1,0.6903973509933774,0.062023939064200215
4E,Tm1,0.6928807947019866,0.06420021762785637
4E,Tm1,0.6953642384105958,0.06637649619151251
4E,Tm1,0.6978476821192052,0.06855277475516866
4E,Tm1,0.7003311258278144,0.07072905331882481
4E,Tm1,0.7028145695364237,0.07072905331882481
4E,Tm1,0.7052980132450329,0.07290533188248095
4E,Tm1,0.7077814569536423,0.0750816104461371
4E,Tm1,0.7102649006622516,0.07616974972796518
4E,Tm1,0.7127483443708608,0.07725788900979326
4E,Tm1,0.7152317880794701,0.0794341675734494
4E,Tm1,0.7177152317880794,0.08052230685527748
4E,Tm1,0.7201986754966886,0.08161044613710555
4E,Tm1,0.7226821192052979,0.08378672470076169
4E,Tm1,0.7251655629139072,0.08487486398258977
4E,Tm1,0.7276490066225164,0.08596300326441784
4E,Tm1,0.7301324503311257,0.08705114254624592
4E,Tm1,0.7326158940397349,0.08922742110990206
4E,Tm1,0.7350993377483442,0.08922742110990206
4E,Tm1,0.7375827814569536,0.09140369967355821
4E,Tm1,0.7400662251655628,0.09140369967355821
4E,Tm1,0.7425496688741721,0.09357997823721437
4E,Tm1,0.7450331125827814,0.09357997823721437
4E,Tm1,0.7475165562913906,0.0957562568008705
4E,Tm1,0.7499999999999999,0.0957562568008705
4E,Tm1,0.7524834437086092,0.09793253536452666
4E,Tm1,0.7549668874172184,0.09793253536452666
4E,Tm1,0.7574503311258277,0.10010881392818281
4E,Tm1,0.7599337748344369,0.10010881392818281
4E,Tm1,0.7624172185430462,0.10228509249183895
4E,Tm1,0.7649006622516555,0.10228509249183895
4E,Tm1,0.7673841059602647,0.10228509249183895
4E,Tm1,0.769867549668874,0.1044613710554951
4E,Tm1,0.7723509933774834,0.1044613710554951
4E,Tm1,0.7748344370860926,0.10663764961915125
4E,Tm1,0.7773178807947019,0.10663764961915125
4E,Tm1,0.7798013245033112,0.10772578890097932
4E,Tm1,0.7822847682119204,0.1088139281828074
4E,Tm1,0.7847682119205297,0.1088139281828074
4E,Tm1,0.7872516556291389,0.11099020674646355
4E,Tm1,0.7897350993377482,0.11099020674646355
4E,Tm1,0.7922185430463575,0.11207834602829161
4E,Tm1,0.7947019867549667,0.11207834602829161
4E,Tm1,0.797185430463576,0.11316648531011969
4E,Tm1,0.7996688741721854,0.11316648531011969
4E,Tm1,0.8021523178807946,0.11425462459194777
4E,Tm1,0.8046357615894039,0.11425462459194777
4E,Tm1,0.8071192052980132,0.11534276387377584
4E,Tm1,0.8096026490066224,0.11534276387377584
4E,Tm1,0.8120860927152317,0.11534276387377584
4E,Tm1,0.8145695364238409,0.11643090315560392
4E,Tm1,0.8170529801324502,0.11643090315560392
4E,Tm1,0.8195364238410595,0.11643090315560392
4E,Tm1,0.8220198675496687,0.117519042437432
4E,Tm1,0.824503311258278,0.117519042437432
4E,Tm1,0.8269867549668873,0.117519042437432
4E,Tm1,0.8294701986754965,0.11860718171926006
4E,Tm1,0.8319536423841059,0.11860718171926006
4E,Tm1,0.834437086092715,0.11969532100108814
4E,Tm1,0.8369205298013244,0.11969532100108814
4E,Tm1,0.8394039735099337,0.11969532100108814
4E,Tm1,0.8418874172185429,0.12078346028291621
4E,Tm1,0.8443708609271522,0.12078346028291621
4E,Tm1,0.8468543046357615,0.12187159956474429
4E,Tm1,0.8493377483443707,0.12187159956474429
4E,Tm1,0.85182119205298,0.12295973884657237
4E,Tm1,0.8543046357615893,0.12295973884657237
4E,Tm1,0.8567880794701985,0.12404787812840043
4E,Tm1,0.8592715231788078,0.12404787812840043
4E,Tm1,0.861754966887417,0.1251360174102285
4E,Tm1,0.8642384105960264,0.12622415669205658
4E,Tm1,0.8667218543046357,0.12622415669205658
4E,Tm1,0.8692052980132449,0.12731229597388466
4E,Tm1,0.8716887417218542,0.12731229597388466
4E,Tm1,0.8741721854304635,0.12840043525571274
4E,Tm1,0.8766556291390727,0.12840043525571274
4E,Tm1,0.879139072847682,0.1294885745375408
4E,Tm1,0.8816225165562913,0.1294885745375408
4E,Tm1,0.8841059602649005,0.1294885745375408
4E,Tm1,0.8865894039735098,0.1305767138193689
4E,Tm1,0.889072847682119,0.1305767138193689
4E,Tm1,0.8915562913907283,0.13166485310119697
4E,Tm1,0.8940397350993377,0.13166485310119697
4E,Tm1,0.8965231788079469,0.13166485310119697
4E,Tm1,0.8990066225165562,0.13166485310119697
4E,Tm1,0.9014900662251655,0.13166485310119697
4E,Tm1,0.9039735099337747,0.13275299238302501
4E,Tm1,0.906456953642384,0.13275299238302501
4E,Tm1,0.9089403973509933,0.1338411316648531
4E,Tm1,0.9114238410596025,0.1338411316648531
4E,Tm1,0.9139072847682118,0.1338411316648531
4E,Tm1,0.916390728476821,0.1338411316648531
4E,Tm1,0.9188741721854303,0.1338411316648531
4E,Tm1,0.9213576158940396,0.13492927094668117
4E,Tm1,0.9238410596026488,0.13492927094668117
4E,Tm1,0.9263245033112582,0.13492927094668117
4E,Tm1,0.9288079470198675,0.13601741022850924
4E,Tm1,0.9312913907284767,0.13601741022850924
4E,Tm1,0.933774834437086,0.13601741022850924
4E,Tm1,0.9362582781456953,0.13710554951033732
4E,Tm1,0.9387417218543045,0.13710554951033732
4E,Tm1,0.9412251655629138,0.13710554951033732
4E,Tm1,0.943708609271523,0.1381936887921654
4E,Tm1,0.9461920529801323,0.1381936887921654
4E,Tm1,0.9486754966887416,0.1381936887921654
4E,Tm1,0.9511589403973508,0.1381936887921654
4E,Tm1,0.9536423841059601,0.1381936887921654
4E,Tm1,0.9561258278145695,0.1381936887921654
4E,Tm1,0.9586092715231787,0.13928182807399347
4E,Tm1,0.961092715231788,0.13928182807399347
4E,Tm1,0.9635761589403972,0.13928182807399347
4E,Tm1,0.9660596026490065,0.1381936887921654
4E,Tm1,0.9685430463576158,0.1381936887921654
4E,Tm1,0.971026490066225,0.1381936887921654
4E,Tm1,0.9735099337748343,0.1381936887921654
4E,Tm1,0.9759933774834436,0.1381936887921654
4E,Tm1,0.9784768211920528,0.1381936887921654
4E,Tm1,0.9809602649006621,0.1381936887921654
4E,Tm1,0.9834437086092714,0.1381936887921654
4E,Tm1,0.9859271523178806,0.1381936887921654
4E,Tm1,0.98841059602649,0.13710554951033732
4E,Tm1,0.9908940397350992,0.13710554951033732
4E,Tm1,0.9933774834437085,0.13710554951033732
4E,Tm1,0.9958609271523178,0.13601741022850924
4E,Tm1,0.998344370860927,0.13601741022850924
4E,Tm1,1.0008278145695364,0.13601741022850924
4E,Tm1,1.0033112582781456,0.13601741022850924
4E,Tm1,1.0057947019867548,0.13601741022850924
4E,Tm1,1.008278145695364,0.13492927094668117
4E,Tm1,1.0107615894039734,0.13492927094668117
4E,Tm1,1.0132450331125826,0.13492927094668117
4E,Tm1,1.015728476821192,0.13492927094668117
4E,Tm1,1.0182119205298013,0.13492927094668117
4E,Tm1,1.0206953642384105,0.1338411316648531
4E,Tm1,1.0231788079470197,0.1338411316648531
4E,Tm1,1.0256622516556289,0.1338411316648531
4E,Tm1,1.0281456953642383,0.1338411316648531
4E,Tm1,1.0306291390728477,0.1338411316648531
4E,Tm1,1.033112582781457,0.1338411316648531
4E,Tm1,1.035596026490066,0.1338411316648531
4E,Tm1,1.0380794701986753,0.1338411316648531
4E,Tm1,1.0405629139072845,0.1338411316648531
4E,Tm1,1.043046357615894,0.1338411316648531
4E,Tm1,1.0455298013245031,0.1338411316648531
4E,Tm1,1.0480132450331126,0.1338411316648531
4E,Tm1,1.0504966887417218,0.1338411316648531
4E,Tm1,1.052980132450331,0.13275299238302501
4E,Tm1,1.0554635761589402,0.13275299238302501
4E,Tm1,1.0579470198675496,0.13275299238302501
4E,Tm1,1.0604304635761588,0.13275299238302501
4E,Tm1,1.0629139072847682,0.13166485310119697
4E,Tm1,1.0653973509933774,0.13166485310119697
4E,Tm1,1.0678807947019866,0.13166485310119697
4E,Tm1,1.0703642384105958,0.13166485310119697
4E,Tm1,1.072847682119205,0.13166485310119697
4E,Tm1,1.0753311258278144,0.13166485310119697
4E,Tm1,1.0778145695364238,0.13166485310119697
4E,Tm1,1.080298013245033,0.1305767138193689
4E,Tm1,1.0827814569536423,0.1305767138193689
4E,Tm1,1.0852649006622515,0.1305767138193689
4E,Tm1,1.0877483443708607,0.1305767138193689
4E,Tm1,1.09023178807947,0.1294885745375408
4E,Tm1,1.0927152317880793,0.1294885745375408
4E,Tm1,1.0951986754966887,0.1294885745375408
4E,Tm1,1.097682119205298,0.1294885745375408
4E,Tm1,1.100165562913907,0.1294885745375408
4E,Tm1,1.1026490066225163,0.1294885745375408
4E,Tm1,1.1051324503311257,0.1294885745375408
4E,Tm1,1.107615894039735,0.1294885745375408
4E,Tm1,1.1100993377483444,0.1294885745375408
4E,Tm1,1.1125827814569536,0.12840043525571274
4E,Tm1,1.1150662251655628,0.12840043525571274
4E,Tm1,1.117549668874172,0.12840043525571274
4E,Tm1,1.1200331125827812,0.12731229597388466
4E,Tm1,1.1225165562913906,0.12731229597388466
4E,Tm1,1.125,0.12731229597388466
4E,Tm1,1.1274834437086092,0.12731229597388466
4E,Tm1,1.1299668874172184,0.12731229597388466
4E,Tm1,1.1324503311258276,0.12622415669205658
4E,Tm1,1.1349337748344368,0.12622415669205658
4E,Tm1,1.1374172185430462,0.1251360174102285
4E,Tm1,1.1399006622516556,0.1251360174102285
4E,Tm1,1.1423841059602649,0.1251360174102285
4E,Tm1,1.144867549668874,0.12404787812840043
4E,Tm1,1.1473509933774833,0.12404787812840043
4E,Tm1,1.1498344370860925,0.12295973884657237
4E,Tm1,1.1523178807947019,0.12295973884657237
4E,Tm1,1.154801324503311,0.12187159956474429
4E,Tm1,1.1572847682119205,0.12187159956474429
4E,Tm1,1.1597682119205297,0.12078346028291621
4E,Tm1,1.162251655629139,0.12078346028291621
4E,Tm1,1.164735099337748,0.11969532100108814
4E,Tm1,1.1672185430463575,0.11969532100108814
4E,Tm1,1.1697019867549667,0.11969532100108814
4E,Tm1,1.1721854304635762,0.11860718171926006
4E,Tm1,1.1746688741721854,0.11860718171926006
4E,Tm1,1.1771523178807946,0.117519042437432
4E,Tm1,1.1796357615894038,0.117519042437432
4E,Tm1,1.182119205298013,0.117519042437432
4E,Tm1,1.1846026490066224,0.11643090315560392
4E,Tm1,1.1870860927152318,0.11643090315560392
4E,Tm1,1.189569536423841,0.11643090315560392
4E,Tm1,1.1920529801324502,0.11643090315560392
4E,Tm1,1.1945364238410594,0.11534276387377584
4E,Tm1,1.1970198675496686,0.11534276387377584
4E,Tm1,1.199503311258278,0.11534276387377584
4E,Tm1,1.2019867549668872,0.11425462459194777
4E,Tm1,1.2044701986754964,0.11425462459194777
4E,Tm1,1.2069536423841059,0.11425462459194777
4E,Tm1,1.209437086092715,0.11425462459194777
4E,Tm1,1.2119205298013245,0.11425462459194777
4E,Tm1,1.2144039735099337,0.11316648531011969
4E,Tm1,1.2168874172185429,0.11316648531011969
4E,Tm1,1.219370860927152,0.11316648531011969
4E,Tm1,1.2218543046357615,0.11207834602829161
4E,Tm1,1.2243377483443707,0.11207834602829161
4E,Tm1,1.2268211920529801,0.11207834602829161
4E,Tm1,1.2293046357615893,0.11207834602829161
4E,Tm1,1.2317880794701985,0.11099020674646355
4E,Tm1,1.2342715231788077,0.11099020674646355
4E,Tm1,1.2367549668874172,0.11099020674646355
4E,Tm1,1.2392384105960264,0.10990206746463548
4E,Tm1,1.2417218543046356,0.10990206746463548
4E,Tm1,1.244205298013245,0.10990206746463548
4E,Tm1,1.2466887417218542,0.10990206746463548
4E,Tm1,1.2491721854304634,0.1088139281828074
4E,Tm1,1.2516556291390726,0.1088139281828074
4E,Tm1,1.254139072847682,0.1088139281828074
4E,Tm1,1.2566225165562912,0.10772578890097932
4E,Tm1,1.2591059602649006,0.10772578890097932
4E,Tm1,1.2615894039735098,0.10772578890097932
4E,Tm1,1.264072847682119,0.10772578890097932
4E,Tm1,1.2665562913907282,0.10772578890097932
4E,Tm1,1.2690397350993377,0.10772578890097932
4E,Tm1,1.2715231788079469,0.10772578890097932
4E,Tm1,1.2740066225165563,0.10772578890097932
4E,Tm1,1.2764900662251655,0.10772578890097932
4E,Tm1,1.2789735099337747,0.10772578890097932
4E,Tm1,1.2814569536423839,0.10772578890097932
4E,Tm1,1.2839403973509933,0.10772578890097932
4E,Tm1,1.2864238410596025,0.10772578890097932
4E,Tm1,1.2889072847682117,0.10772578890097932
4E,Tm1,1.2913907284768211,0.10772578890097932
4E,Tm1,1.2938741721854303,0.10772578890097932
4E,Tm1,1.2963576158940395,0.10772578890097932
4E,Tm1,1.2988410596026487,0.10772578890097932
4E,Tm1,1.3013245033112582,0.10772578890097932
4E,Tm1,1.3038079470198674,0.10772578890097932
4E,Tm1,1.3062913907284768,0.10772578890097932
4E,Tm1,1.308774834437086,0.10772578890097932
4E,Tm1,1.3112582781456952,0.10772578890097932
4E,Tm1,1.3137417218543044,0.10772578890097932
4E,Tm1,1.3162251655629138,0.10772578890097932
4E,Tm1,1.318708609271523,0.10772578890097932
4E,Tm1,1.3211920529801324,0.10772578890097932
4E,Tm1,1.3236754966887416,0.10772578890097932
4E,Tm1,1.3261589403973508,0.10772578890097932
4E,Tm1,1.32864238410596,0.10772578890097932
4E,Tm1,1.3311258278145695,0.10772578890097932
4E,Tm1,1.3336092715231787,0.10772578890097932
4E,Tm1,1.3360927152317879,0.10772578890097932
4E,Tm1,1.3385761589403973,0.10772578890097932
4E,Tm1,1.3410596026490065,0.10772578890097932
4E,Tm1,1.3435430463576157,0.10772578890097932
4E,Tm1,1.3460264900662249,0.10772578890097932
4E,Tm1,1.3485099337748343,0.10772578890097932
4E,Tm1,1.3509933774834435,0.10772578890097932
4E,Tm1,1.353476821192053,0.10772578890097932
4E,Tm1,1.3559602649006621,0.10772578890097932
4E,Tm1,1.3584437086092713,0.1088139281828074
4E,Tm1,1.3609271523178805,0.1088139281828074
4E,Tm1,1.36341059602649,0.10990206746463548
4E,Tm1,1.3658940397350992,0.10990206746463548
4E,Tm1,1.3683774834437086,0.10990206746463548
4E,Tm1,1.3708609271523178,0.10990206746463548
4E,Tm1,1.373344370860927,0.10990206746463548
4E,Tm1,1.3758278145695362,0.11099020674646355
4E,Tm1,1.3783112582781456,0.11099020674646355
4E,Tm1,1.3807947019867548,0.11207834602829161
4E,Tm1,1.3832781456953642,0.11207834602829161
4E,Tm1,1.3857615894039734,0.11207834602829161
4E,Tm1,1.3882450331125826,0.11207834602829161
4E,Tm1,1.3907284768211918,0.11207834602829161
4E,Tm1,1.3932119205298013,0.11207834602829161
4E,Tm1,1.3956953642384105,0.11316648531011969
4E,Tm1,1.3981788079470197,0.11316648531011969
4E,Tm1,1.400662251655629,0.11316648531011969
4E,Tm1,1.4031456953642383,0.11316648531011969
4E,Tm1,1.4056291390728475,0.11425462459194777
4E,Tm1,1.4081125827814567,0.11425462459194777
4E,Tm1,1.410596026490066,0.11425462459194777
4E,Tm1,1.4130794701986753,0.11425462459194777
4E,Tm1,1.4155629139072847,0.11425462459194777
4E,Tm1,1.418046357615894,0.11425462459194777
4E,Tm1,1.4205298013245031,0.11425462459194777
4E,Tm1,1.4230132450331123,0.11425462459194777
4E,Tm1,1.4254966887417218,0.11425462459194777
4E,Tm1,1.427980132450331,0.11425462459194777
4E,Tm1,1.4304635761589404,0.11316648531011969
4E,Tm1,1.4329470198675496,0.11316648531011969
4E,Tm1,1.4354304635761588,0.11316648531011969
4E,Tm1,1.437913907284768,0.11316648531011969
4E,Tm1,1.4403973509933774,0.11316648531011969
4E,Tm1,1.4428807947019866,0.11316648531011969
4E,Tm1,1.4453642384105958,0.11316648531011969
4E,Tm1,1.4478476821192052,0.11316648531011969
4E,Tm1,1.4503311258278144,0.11316648531011969
4E,Tm1,1.4528145695364236,0.11207834602829161
4E,Tm1,1.455298013245033,0.11207834602829161
4E,Tm1,1.4577814569536423,0.11207834602829161
4E,Tm1,1.4602649006622515,0.11207834602829161
4E,Tm1,1.4627483443708609,0.11207834602829161
4E,Tm1,1.46523178807947,0.11207834602829161
4E,Tm1,1.4677152317880793,0.11207834602829161
4E,Tm1,1.4701986754966885,0.11207834602829161
4E,Tm1,1.472682119205298,0.11207834602829161
4E,Tm1,1.475165562913907,0.11207834602829161
4E,Tm1,1.4776490066225165,0.11207834602829161
4E,Tm1,1.4801324503311257,0.11207834602829161
4E,Tm1,1.482615894039735,0.11099020674646355
4E,Tm1,1.4850993377483441,0.11099020674646355
4E,Tm1,1.4875827814569536,0.11099020674646355
4E,Tm1,1.4900662251655628,0.11099020674646355
4E,Tm1,1.492549668874172,0.11099020674646355
4E,Tm1,1.4950331125827814,0.10990206746463548
4E,Tm1,1.4975165562913906,0.10990206746463548
4E,Tm1,1.4999999999999998,0.10990206746463548
4E,Tm1,1.5024834437086092,0.10990206746463548
4E,Tm1,1.5049668874172184,0.10990206746463548
4E,Tm1,1.5074503311258276,0.10990206746463548
4E,Tm1,1.509933774834437,0.10990206746463548
4E,Tm1,1.5124172185430462,0.10990206746463548
4E,Tm1,1.5149006622516554,0.10990206746463548
4E,Tm1,1.5173841059602646,0.10990206746463548
4E,Tm1,1.519867549668874,0.1088139281828074
4E,Tm1,1.5223509933774833,0.1088139281828074
4E,Tm1,1.5248344370860927,0.1088139281828074
4E,Tm1,1.5273178807947019,0.1088139281828074
4E,Tm1,1.529801324503311,0.10772578890097932
4E,Tm1,1.5322847682119203,0.10772578890097932
4E,Tm1,1.5347682119205297,0.10772578890097932
4E,Tm1,1.537251655629139,0.10772578890097932
4E,Tm1,1.539735099337748,0.10772578890097932
4E,Tm1,1.5422185430463575,0.10663764961915125
4E,Tm1,1.5447019867549667,0.10663764961915125
4E,Tm1,1.547185430463576,0.10554951033732318
4E,Tm1,1.5496688741721854,0.10554951033732318
4E,Tm1,1.5521523178807946,0.10554951033732318
4E,Tm1,1.5546357615894038,0.1044613710554951
4E,Tm1,1.5571192052980132,0.1044613710554951
4E,Tm1,1.5596026490066224,0.10337323177366703
4E,Tm1,1.5620860927152316,0.10337323177366703
4E,Tm1,1.5645695364238408,0.10337323177366703
4E,Tm1,1.5670529801324502,0.10228509249183895
4E,Tm1,1.5695364238410594,0.10228509249183895
4E,Tm1,1.5720198675496688,0.10119695321001088
4E,Tm1,1.574503311258278,0.10010881392818281
4E,Tm1,1.5769867549668872,0.10010881392818281
4E,Tm1,1.5794701986754964,0.10010881392818281
4E,Tm1,1.5819536423841059,0.09902067464635474
4E,Tm1,1.584437086092715,0.09902067464635474
4E,Tm1,1.5869205298013243,0.09793253536452666
4E,Tm1,1.5894039735099337,0.09793253536452666
4E,Tm1,1.5918874172185429,0.09684439608269858
4E,Tm1,1.594370860927152,0.09684439608269858
4E,Tm1,1.5968543046357615,0.0957562568008705
4E,Tm1,1.5993377483443707,0.0957562568008705
4E,Tm1,1.60182119205298,0.09466811751904244
4E,Tm1,1.6043046357615893,0.09466811751904244
4E,Tm1,1.6067880794701985,0.09357997823721437
4E,Tm1,1.6092715231788077,0.09357997823721437
4E,Tm1,1.6117549668874172,0.09249183895538629
4E,Tm1,1.6142384105960264,0.09249183895538629
4E,Tm1,1.6167218543046356,0.09249183895538629
4E,Tm1,1.619205298013245,0.09140369967355821
4E,Tm1,1.6216887417218542,0.09140369967355821
4E,Tm1,1.6241721854304634,0.09031556039173014
4E,Tm1,1.6266556291390726,0.09031556039173014
4E,Tm1,1.629139072847682,0.08922742110990206
4E,Tm1,1.6316225165562912,0.08922742110990206
4E,Tm1,1.6341059602649004,0.088139281828074
4E,Tm1,1.6365894039735098,0.088139281828074
4E,Tm1,1.639072847682119,0.088139281828074
4E,Tm1,1.6415562913907282,0.08705114254624592
4E,Tm1,1.6440397350993377,0.08705114254624592
4E,Tm1,1.6465231788079469,0.08596300326441784
4E,Tm1,1.649006622516556,0.08596300326441784
4E,Tm1,1.6514900662251655,0.08487486398258977
4E,Tm1,1.6539735099337747,0.08487486398258977
4E,Tm1,1.6564569536423839,0.08378672470076169
4E,Tm1,1.6589403973509933,0.08378672470076169
4E,Tm1,1.6614238410596025,0.08378672470076169
4E,Tm1,1.6639072847682117,0.08269858541893363
4E,Tm1,1.6663907284768211,0.08269858541893363
4E,Tm1,1.6688741721854303,0.08161044613710555
4E,Tm1,1.6713576158940395,0.08161044613710555
4E,Tm1,1.673841059602649,0.08161044613710555
4E,Tm1,1.6763245033112582,0.08052230685527748
4E,Tm1,1.6788079470198674,0.08052230685527748
4E,Tm1,1.6812913907284766,0.0794341675734494
4E,Tm1,1.683774834437086,0.0794341675734494
4E,Tm1,1.6862582781456952,0.0794341675734494
4E,Tm1,1.6887417218543044,0.07834602829162132
4E,Tm1,1.6912251655629138,0.07834602829162132
4E,Tm1,1.693708609271523,0.07834602829162132
4E,Tm1,1.6961920529801322,0.07725788900979326
4E,Tm1,1.6986754966887416,0.07725788900979326
4E,Tm2,0.0,-0.0054525627044711015
4E,Tm2,0.002483443708609201,-0.0054525627044711015
4E,Tm2,0.004966887417218402,-0.0054525627044711015
4E,Tm2,0.007450331125827825,-0.0054525627044711015
4E,Tm2,0.009933774834437026,-0.0054525627044711015
4E,Tm2,0.012417218543046227,-0.0054525627044711015
4E,Tm2,0.01490066225165565,-0.0054525627044711015
4E,Tm2,0.01738410596026485,-0.0054525627044711015
4E,Tm2,0.01986754966887405,-0.0054525627044711015
4E,Tm2,0.022350993377483253,-0.0054525627044711015
4E,Tm2,0.024834437086092676,-0.0054525627044711015
4E,Tm2,0.027317880794701876,-0.0054525627044711015
4E,Tm2,0.029801324503311077,-0.0054525627044711015
4E,Tm2,0.0322847682119205,-0.0054525627044711015
4E,Tm2,0.0347682119205297,-0.0054525627044711015
4E,Tm2,0.0372516556291389,-0.0054525627044711015
4E,Tm2,0.039735099337748325,-0.0054525627044711015
4E,Tm2,0.042218543046357526,-0.0054525627044711015
4E,Tm2,0.04470198675496673,-0.006543075245365322
4E,Tm2,0.04718543046357615,-0.007633587786259542
4E,Tm2,0.04966887417218535,-0.007633587786259542
4E,Tm2,0.05215231788079455,-0.007633587786259542
4E,Tm2,0.054635761589403975,-0.008724100327153763
4E,Tm2,0.057119205298013176,-0.009814612868047983
