type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
LC17,720575940622850055,82,32,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",564,15.438,18,13,-7.125,-4,-11,-7.125,-4.0,-11.0,11.875,14.0,9.5
LC17,720575940627846915,62,25,"3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",565,12.64,17,9,0.12,4,-6,0.12,4.0,-6.0,12.7,14.5,10.5
LC17,720575940613412514,66,26,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",567,-13.115,-10,-16,4.0,6,2,4.0,6.0,2.0,-11.115,-8.5,-13.5
LC17,720575940643215895,72,24,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",574,-8.292,-5,-11,11.125,14,8,11.125,14.0,8.0,-2.729,-0.5,-4.5
LC17,720575940658690177,85,32,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",582,-11.562,-9,-15,1.281,5,-2,1.281,5.0,-2.0,-10.922,-7.5,-13.0
LC17,720575940623815100,103,43,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",587,-7.395,-2,-15,-7.605,0,-12,-7.605,0.0,-12.0,-11.198,-8.0,-15.0
LC17,720575940609250628,98,42,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",593,10.214,13,7,-5.857,-2,-9,-5.857,-2.0,-9.0,7.286,9.5,5.0
LC17,720575940616603973,75,38,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",596,4.421,10,-1,7.842,11,4,7.842,11.0,4.0,8.342,12.5,4.5
LC17,720575940609832910,100,42,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",602,5.167,8,2,-7.571,-4,-11,-7.571,-4.0,-11.0,1.381,3.5,-1.5
LC17,720575940626295300,79,32,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",603,9.438,14,5,5.0,9,0,5.0,9.0,0.0,11.938,14.0,9.5
LC17,720575940628245607,83,37,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",606,8.784,13,5,0.649,5,-3,0.649,5.0,-3.0,9.108,11.5,7.0
LC17,720575940635243182,94,45,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",608,-4.044,0,-8,-2.2,2,-6,-2.2,2.0,-6.0,-5.144,-2.5,-8.5
LC17,720575940624987529,58,22,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",626,-1.273,2,-5,10.182,13,8,10.182,13.0,8.0,3.818,7.0,1.5
LC17,720575940609871371,79,31,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",627,1.29,4,-1,-0.742,2,-4,-0.742,2.0,-4.0,0.919,3.0,-1.0
LC17,720575940626907654,105,45,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",631,-12.267,-9,-16,-2.111,3,-7,-2.111,3.0,-7.0,-13.322,-11.5,-15.0
LC17,720575940618430694,101,41,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",632,13.098,16,10,-6.171,-2,-10,-6.171,-2.0,-10.0,10.012,13.0,7.5
LC17,720575940625485949,81,39,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",636,-3.154,0,-6,0.026,3,-3,0.026,3.0,-3.0,-3.141,-0.5,-5.5
LC17,720575940618392187,85,39,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",639,-13.103,-10,-16,7.0,10,4,7.0,10.0,4.0,-9.603,-7.0,-12.5
LC17,720575940623139732,82,33,"3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",641,-5.091,2,-10,14.848,17,12,14.848,17.0,12.0,2.333,8.0,-1.5
LC17,720575940625655992,73,26,"2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",651,-0.962,2,-6,7.154,11,3,7.154,11.0,3.0,2.615,5.0,-0.5
LC17,720575940615943313,53,30,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",652,-0.233,6,-6,11.067,15,8,11.067,15.0,8.0,5.3,10.0,1.5
LC17,720575940633233087,72,37,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",653,-0.351,5,-7,12.27,17,9,12.27,17.0,9.0,5.784,10.0,1.5
LC17,720575940606758667,94,39,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",662,3.282,6,1,-5.385,-2,-9,-5.385,-2.0,-9.0,0.59,2.5,-1.5
LC17,720575940613386994,7,1,1,674,3.0,3,3,8.0,8,8,8.0,8.0,8.0,7.0,7.0,7.0
LC17,720575940632320568,72,30,"2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",676,8.133,12,4,4.533,8,1,4.533,8.0,1.0,10.4,12.5,7.5
LC17,720575940628598828,73,34,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",683,-1.0,2,-4,-4.176,0,-7,-4.176,0.0,-7.0,-3.088,-0.5,-5.5
LC17,720575940621678855,84,41,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",684,-14.073,-11,-17,10.927,15,8,10.927,15.0,8.0,-8.61,-5.0,-12.5
LC17,720575940639285318,61,29,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",693,-14.586,-12,-18,4.655,7,1,4.655,7.0,1.0,-12.259,-10.0,-15.0
LC17,720575940615324555,94,38,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",702,-16.0,-14,-18,9.184,13,4,9.184,13.0,4.0,-11.408,-9.0,-14.0
LC17,720575940609739730,88,35,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",712,-12.686,-10,-17,13.829,17,12,13.829,17.0,12.0,-5.771,-2.0,-11.0
LC17,720575940624949501,109,51,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",717,12.647,16,9,-4.137,0,-9,-4.137,0.0,-9.0,10.578,13.0,7.5
LC17,720575940609811977,96,39,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",724,3.128,6,-1,-8.385,-4,-14,-8.385,-4.0,-14.0,-1.064,2.0,-3.5
LC17,720575940624384037,86,38,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",732,-6.158,-3,-9,5.763,9,3,5.763,9.0,3.0,-3.276,-1.5,-6.0
LC17,720575940615985989,60,27,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",733,4.704,10,-3,8.926,13,5,8.926,13.0,5.0,9.167,13.0,3.5
LC17,720575940619683610,92,31,"2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",738,-9.355,-6,-11,4.645,7,2,4.645,7.0,2.0,-7.032,-4.5,-9.5
LC17,720575940628617020,82,29,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",742,-8.655,-6,-12,6.897,10,4,6.897,10.0,4.0,-5.207,-3.0,-8.5
LC17,720575940628133847,97,42,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",744,-16.476,-14,-18,6.643,11,2,6.643,11.0,2.0,-13.155,-11.0,-15.0
LC17,720575940622349831,92,38,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",746,-3.5,-1,-6,4.711,8,2,4.711,8.0,2.0,-1.145,1.0,-3.5
LC17,720575940630336463,91,39,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",749,-2.026,1,-5,3.385,6,0,3.385,6.0,0.0,-0.333,2.0,-3.0
LC17,720575940637584240,81,38,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",751,-1.947,1,-5,-2.158,2,-5,-2.158,2.0,-5.0,-3.026,-0.5,-5.5
LC17,720575940634226287,75,34,"2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",757,2.647,5,-1,0.118,4,-3,0.118,4.0,-3.0,2.706,5.0,0.5
LC17,720575940636828900,87,38,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",766,3.895,7,1,-4.447,-1,-8,-4.447,-1.0,-8.0,1.671,4.0,-0.5
LC17,720575940637250661,95,38,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",768,0.605,4,-2,-7.447,-4,-11,-7.447,-4.0,-11.0,-3.118,-0.5,-6.5
