type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
LC12,720575940626850352,40,21,"3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",649,-3.143,0,-6,1.19,4,-1,1.19,4.0,-1.0,-2.548,0.0,-4.5
LC12,720575940628953559,11,5,"2, 1, 1, 1",650,9.8,11,6,5.6,9,4,5.6,9.0,4.0,12.6,13.5,10.5
LC12,720575940622739529,19,10,"2, 2, 1, 1, 1, 1, 1, 1",659,-1.2,2,-3,8.1,10,6,8.1,10.0,6.0,2.85,5.0,1.5
LC12,720575940634009183,29,11,"3, 2, 2, 2, 1, 1",661,-10.182,-8,-11,5.818,7,4,5.818,7.0,4.0,-7.273,-6.0,-8.0
LC12,720575940625963786,24,15,"3, 2, 2, 2, 2, 1, 1, 1, 1",668,-8.133,-6,-12,-3.333,0,-5,-3.333,0.0,-5.0,-9.8,-8.0,-12.0
LC12,720575940622524148,47,21,"4, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1",669,12.238,15,11,-7.905,-6,-10,-7.905,-6.0,-10.0,8.286,10.5,7.0
LC12,720575940610581617,13,2,"1, 1",670,2.0,3,1,-10.5,-10,-11,-10.5,-10.0,-11.0,-3.25,-2.5,-4.0
LC12,720575940643102624,31,13,"2, 2, 2, 1, 1, 1, 1, 1, 1, 1",672,-12.846,-10,-15,15.154,17,13,15.154,17.0,13.0,-5.269,-1.5,-8.5
LC12,720575940607044619,21,9,"2, 2, 2, 1, 1, 1",673,-0.222,1,-2,-5.222,-4,-6,-5.222,-4.0,-6.0,-2.833,-2.0,-4.0
LC12,720575940631359279,25,14,"3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",677,-5.071,-3,-7,-1.286,0,-3,-1.286,0.0,-3.0,-5.714,-3.5,-7.5
LC12,720575940628970716,25,9,"2, 2, 1, 1, 1, 1, 1",678,6.889,9,6,-6.667,-5,-8,-6.667,-5.0,-8.0,3.556,5.0,2.5
LC12,720575940625420931,31,17,"3, 3, 3, 2, 2, 1, 1, 1, 1",689,-11.353,-10,-13,4.118,6,3,4.118,6.0,3.0,-9.294,-8.0,-11.0
LC12,720575940605016777,13,2,"1, 1",692,-16.5,-16,-17,8.0,8,8,8.0,8.0,8.0,-12.5,-12.0,-13.0
LC12,720575940607718101,31,13,"3, 2, 2, 1, 1, 1, 1, 1, 1",701,1.846,4,-1,0.385,2,-1,0.385,2.0,-1.0,2.038,3.5,0.0
LC12,720575940618539921,24,11,"2, 2, 2, 2, 1, 1, 1",702,-15.545,-14,-17,8.545,9,7,8.545,9.0,7.0,-11.273,-9.5,-13.5
LC12,720575940620923606,40,16,"2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",707,-13.5,-12,-15,3.438,6,1,3.438,6.0,1.0,-11.781,-10.5,-13.0
LC12,720575940620121758,17,4,"1, 1, 1, 1",710,17.0,17,17,-9.5,-8,-11,-9.5,-8.0,-11.0,12.25,13.0,11.5
LC12,720575940617933528,30,19,"4, 4, 2, 2, 2, 2, 2, 1",711,-9.632,-8,-11,0.632,2,-1,0.632,2.0,-1.0,-9.316,-8.5,-11.0
LC12,720575940612165859,9,5,"2, 1, 1, 1",712,-12.4,-11,-13,13.8,15,13,13.8,15.0,13.0,-5.5,-3.5,-6.5
LC12,720575940619398278,28,15,"3, 2, 2, 2, 1, 1, 1, 1, 1, 1",717,13.133,15,12,-3.8,-2,-6,-3.8,-2.0,-6.0,11.233,12.5,10.0
LC12,720575940613013246,40,18,"3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1",730,7.333,9,5,-14.333,-13,-16,-14.333,-13.0,-16.0,0.167,1.5,-2.0
LC12,720575940631579167,30,17,"3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1",737,-8.706,-7,-11,-1.294,0,-4,-1.294,0.0,-4.0,-9.353,-8.0,-11.0
LC12,720575940632414738,20,8,"1, 1, 1, 1, 1, 1, 1, 1",739,-8.375,-7,-10,14.5,16,13,14.5,16.0,13.0,-1.125,0.5,-3.5
LC12,720575940635363696,35,15,"3, 3, 2, 2, 1, 1, 1, 1, 1",740,6.4,8,3,-3.867,-2,-6,-3.867,-2.0,-6.0,4.467,6.0,2.0
LC12,720575940638418264,44,25,"4, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1",745,-6.4,-4,-9,-1.12,1,-3,-1.12,1.0,-3.0,-6.96,-4.5,-9.0
LC12,720575940629161334,34,22,"3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",746,-3.5,-1,-6,5.091,7,3,5.091,7.0,3.0,-0.955,1.0,-3.5
LC12,720575940633353809,34,18,"3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1",748,-14.056,-13,-16,7.722,9,6,7.722,9.0,6.0,-10.194,-8.5,-12.5
LC12,720575940614066399,31,13,"4, 1, 1, 1, 1, 1, 1, 1, 1, 1",752,-5.077,-1,-9,2.385,6,-8,2.385,6.0,-8.0,-3.885,-2.0,-7.5
LC12,720575940625879890,25,10,"2, 2, 2, 1, 1, 1, 1",775,-6.4,-4,-8,-9.6,-7,-12,-9.6,-7.0,-12.0,-11.2,-10.0,-12.5
LC12,720575940627942994,3,0,,,,,,,,,,,,,,
LC12,720575940628460968,8,0,,,,,,,,,,,,,,
