cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_pre,v_onset,v_spot_end,delta_v
34,Mi10,0.950180,0.670866,1.269219,0.528890,-1.876738,-47.943226,10.626114,200.932190,0.000000,0.174716,0.670866,13.996767,13.325901
35,Mi13,1.007979,-40.946922,1.269219,5.768323,0.692112,-51.052467,10.000000,208.526474,0.000000,-27.497026,-40.946922,-81.331833,-40.384911
36,Mi14,1.034993,-4.478473,1.269219,5.782504,-5.434059,-44.452885,22.400734,199.500916,0.000000,-5.105764,-4.478473,45.428482,49.906955
37,Mi15,0.961917,-40.038021,1.269219,7.030825,-6.845895,-43.205021,10.000000,192.250427,0.000000,-42.814098,-40.038021,-38.605408,1.432613
38,Mi2,1.020846,-10.088918,1.269219,8.955551,4.619852,-54.801449,25.380386,209.417313,0.000000,-10.362057,-10.088918,-5.821271,4.267647
39,Tm16,0.971709,-48.613632,1.269219,7.343124,0.976208,-51.207558,10.000000,196.114777,0.000000,-40.610523,-48.613632,-89.660728,-41.047096
40,Tm20,0.978621,40.175465,1.269219,8.498640,-4.463318,-45.830658,10.000000,200.853241,0.000000,37.711174,40.175465,38.913456,-1.262009
41,Tm21,0.998321,-51.402832,1.269219,4.829222,-6.872565,-43.621109,10.000000,193.263000,0.000000,-67.722816,-51.402832,-34.631638,16.771194
42,Tm27,1.016252,-0.676380,1.269219,2.387522,-23.494442,-26.245600,10.000000,193.940323,0.000000,-8.234010,-0.676380,49.173481,49.849861
43,Tm5a,1.002374,77.843185,1.269219,8.402545,17.227467,-66.737610,15.188002,199.808868,0.000000,60.343010,77.843185,334.681183,256.837997
44,Tm5b,1.033486,82.311722,1.269219,9.942362,21.067467,-71.262138,10.950685,192.057190,0.000000,61.624783,82.311722,1083.483765,1001.172043
45,Tm5c,1.040016,26.591885,1.269219,9.822721,5.916395,-56.290733,10.295171,205.673386,0.000000,27.761166,26.591885,21.636126,-4.955759
46,Tm5f,0.992658,124.219048,1.269219,10.000000,18.425261,-67.983597,12.135207,192.864380,0.000000,107.369415,124.219048,326.140411,201.921364
47,TmY10,1.005538,1.427472,1.269219,2.081417,-3.178626,-46.449425,10.522089,191.312073,0.000000,1.965691,1.427472,-0.206855,-1.634327
48,TmY11,0.952896,-28.757261,1.269219,1.813326,-4.387387,-45.167179,10.000000,208.444717,0.000000,-48.461445,-28.757261,21.178064,49.935326
49,TmY14,1.034065,200.000000,1.269219,3.950960,-14.563322,-35.492462,10.000000,204.258423,0.000000,222.267395,271.657288,390.093231,118.435944
50,TmY15,1.043212,0.802857,1.269219,6.570023,6.734769,-56.410103,10.000000,192.056595,0.000000,3.447394,0.802857,-7.148489,-7.951345
51,TmY3,1.010110,188.579803,1.269219,7.606173,-6.540726,-43.604866,10.000000,190.226074,0.000000,172.539688,188.579803,219.273270,30.693466
52,TmY4,1.010984,-76.401711,1.269219,5.836002,-1.147842,-48.702541,24.835361,207.121399,0.000000,-76.909004,-76.401711,-32.462189,43.939522
53,TmY5a,1.017161,180.785263,1.269219,3.344479,-16.943985,-33.473480,10.000000,199.942902,0.000000,153.212418,180.785263,345.953064,165.167801
54,TmY9q,0.971320,13.915628,1.269219,5.223586,3.666795,-53.545467,10.000000,205.911697,0.000000,13.556268,13.915628,14.700469,0.784841
55,TmY9q__perp,1.027174,148.746506,1.269219,5.210852,4.966627,-54.873528,16.843365,190.619583,0.000000,147.244431,148.746506,126.695107,-22.051399
