type,root_id,n_partners,n_partners_with_column,majority_column_id,votes
R1-6,720575940637857648,4,3,465,3
R1-6,720575940647252515,6,4,465,4
R1-6,720575940653208566,5,4,465,4
R1-6,720575940611567224,4,3,466,3
R1-6,720575940623181526,4,3,466,3
R1-6,720575940623877325,6,4,466,4
R1-6,720575940624869705,3,3,466,3
R1-6,720575940629827856,5,3,466,3
R1-6,720575940637794672,4,3,466,3
R1-6,720575940612198094,4,3,468,3
R1-6,720575940618801309,3,3,468,3
R1-6,720575940623059068,3,3,468,3
R1-6,720575940632333327,3,3,468,3
R1-6,720575940645609764,3,3,468,3
R1-6,720575940616012959,3,3,469,3
R1-6,720575940621404353,3,3,469,3
R1-6,720575940622997836,2,2,469,2
R1-6,720575940625349863,3,3,469,3
R1-6,720575940629391376,3,3,469,3
R1-6,720575940635439807,3,3,469,3
R1-6,720575940606449766,3,3,472,3
R1-6,720575940624297354,4,3,472,3
R1-6,720575940633437983,3,3,472,3
R1-6,720575940634005203,4,3,472,3
R1-6,720575940608033666,3,3,473,3
R1-6,720575940621484481,3,3,473,3
R1-6,720575940627707678,3,3,473,3
R1-6,720575940628744104,3,3,473,3
R1-6,720575940631052800,3,3,473,3
R1-6,720575940615229393,6,6,475,3
R1-6,720575940622521377,4,3,475,3
R1-6,720575940625392619,4,3,475,3
R1-6,720575940628307589,4,3,475,3
R1-6,720575940629162283,3,3,475,3
R1-6,720575940633087791,5,4,475,4
R1-6,720575940635534955,5,4,475,4
R1-6,720575940635914394,3,3,475,3
R1-6,720575940639051846,4,3,475,3
R1-6,720575940618694484,3,3,476,3
R1-6,720575940623913983,5,3,476,3
R1-6,720575940631244140,4,3,476,3
R1-6,720575940609665545,4,3,477,3
R1-6,720575940623800516,4,3,477,3
R1-6,720575940625422996,3,3,477,3
R1-6,720575940626583908,4,3,477,3
R1-6,720575940631261148,5,3,477,3
R1-6,720575940632687208,4,3,477,3
R1-6,720575940635828634,4,3,477,3
R1-6,720575940618385698,3,3,478,3
R1-6,720575940627958026,3,3,478,3
R1-6,720575940616405407,4,3,479,3
R1-6,720575940617979942,4,4,479,4
R1-6,720575940621475718,4,3,479,3
R1-6,720575940626916282,4,4,479,4
R1-6,720575940631423606,4,4,479,4
R1-6,720575940610090947,5,3,482,3
R1-6,720575940612731249,3,3,482,3
R1-6,720575940623758691,5,3,482,3
R1-6,720575940628024330,4,3,482,3
R1-6,720575940634613985,5,4,482,4
R1-6,720575940619318893,3,3,485,3
R1-6,720575940622658684,3,3,485,3
R1-6,720575940626808834,3,3,485,3
R1-6,720575940631092796,3,3,485,3
R1-6,720575940631288540,3,3,485,3
R1-6,720575940633765037,3,3,485,3
R1-6,720575940640308302,4,2,485,1
R1-6,720575940640410275,3,3,485,3
R1-6,720575940642665179,4,2,485,1
R1-6,720575940604559811,4,4,486,4
R1-6,720575940608102530,4,3,486,3
R1-6,720575940618937371,4,3,486,3
R1-6,720575940626635056,5,4,486,4
R1-6,720575940627221020,3,3,486,3
R1-6,720575940628642376,5,4,486,4
R1-6,720575940631217879,3,3,486,3
R1-6,720575940634388706,3,3,486,3
R1-6,720575940618615586,4,3,487,3
R1-6,720575940623527133,3,3,487,3
R1-6,720575940625822140,3,3,487,3
R1-6,720575940630706042,3,3,487,3
R1-6,720575940630718586,4,3,487,3
R1-6,720575940633078319,4,3,487,3
R1-6,720575940636225387,4,3,487,3
R1-6,720575940639030249,4,3,487,3
R1-6,720575940605675744,3,3,488,3
R1-6,720575940622591472,4,4,488,4
R1-6,720575940625856243,4,3,489,3
R1-6,720575940627221310,3,3,489,3
R1-6,720575940627863582,4,4,489,4
R1-6,720575940634984860,3,3,489,3
R1-6,720575940635930010,4,3,489,3
R1-6,720575940639857085,3,3,489,3
R1-6,720575940611427374,3,3,490,3
R1-6,720575940624144127,3,3,490,3
R1-6,720575940627046684,3,3,490,3
R1-6,720575940633046343,3,3,490,3
R1-6,720575940635680363,3,3,490,3
R1-6,720575940638710249,3,3,490,3
R1-6,720575940613487274,3,3,491,3
R1-6,720575940614967603,3,3,491,3
R1-6,720575940625227272,4,4,491,4
R1-6,720575940625795004,3,3,491,3
R1-6,720575940617733213,2,2,492,2
R1-6,720575940619505472,2,2,492,2
R1-6,720575940621538625,2,2,492,2
R1-6,720575940623826568,2,2,492,2
R1-6,720575940632217400,2,2,492,2
R1-6,720575940634439961,2,2,492,2
R1-6,720575940623037353,2,2,493,2
R1-6,720575940624774151,3,3,493,3
R1-6,720575940627637022,3,3,493,3
R1-6,720575940628310917,3,3,493,3
R1-6,720575940643190157,3,3,494,3
R1-6,720575940621068197,4,3,495,3
R1-6,720575940622073270,3,3,495,3
R1-6,720575940622889989,4,3,495,3
R1-6,720575940639039716,4,4,495,4
R1-6,720575940647326499,6,4,495,4
R1-6,720575940615853162,4,3,496,3
R1-6,720575940628540177,5,4,496,4
R1-6,720575940612702833,4,4,497,4
R1-6,720575940619760438,5,4,497,4
R1-6,720575940621779053,4,4,497,4
R1-6,720575940624827831,4,3,497,3
R1-6,720575940627160834,6,4,497,4
R1-6,720575940629393513,3,3,497,3
R1-6,720575940644380832,5,3,497,3
R1-6,720575940644489632,3,3,497,3
R1-6,720575940612288610,6,4,498,4
R1-6,720575940620019766,4,4,498,4
R1-6,720575940629017606,5,3,498,3
R1-6,720575940631725817,5,4,498,4
R1-6,720575940631926359,4,3,498,3
R1-6,720575940647696180,5,4,498,4
R1-6,720575940612932531,5,4,499,4
R1-6,720575940618941524,6,4,499,4
R1-6,720575940622652031,5,3,499,3
R1-6,720575940624175754,6,4,499,4
R1-6,720575940624966581,5,3,499,3
R1-6,720575940628753668,5,4,499,4
R1-6,720575940618485083,5,3,501,3
R1-6,720575940623009468,4,3,501,3
R1-6,720575940627656898,5,3,501,3
R1-6,720575940631126844,5,4,501,4
R1-6,720575940640288590,4,3,501,3
R1-6,720575940604984800,6,4,502,4
R1-6,720575940616666310,5,4,502,4
R1-6,720575940621134757,4,4,502,4
R1-6,720575940622862874,5,4,502,4
R1-6,720575940624155686,5,4,502,4
R1-6,720575940613235442,5,4,503,4
R1-6,720575940624836023,5,4,503,4
R1-6,720575940639531846,5,4,503,4
R1-6,720575940639532102,6,5,503,5
R1-6,720575940640099893,5,4,503,4
R1-6,720575940616259487,4,4,504,4
R1-6,720575940623285628,3,3,504,3
R1-6,720575940624233254,4,4,504,4
R1-6,720575940628656917,4,3,504,3
R1-6,720575940635190423,4,3,504,3
R1-6,720575940615209937,4,4,508,4
R1-6,720575940626698277,3,3,508,3
R1-6,720575940627415171,3,3,508,3
R1-6,720575940641382864,4,4,508,4
R1-6,720575940609092700,5,4,509,4
R1-6,720575940614755880,3,3,509,3
R1-6,720575940624747189,4,3,509,3
R1-6,720575940629346822,4,4,509,4
R1-6,720575940629552489,4,3,509,3
R1-6,720575940631609285,4,4,509,4
R1-6,720575940606475366,3,3,510,3
R1-6,720575940618271161,4,3,510,3
R1-6,720575940619753083,4,4,510,4
R1-6,720575940627163966,3,3,510,3
R1-6,720575940627286300,4,3,510,3
R1-6,720575940628563528,3,3,510,3
R1-6,720575940603449010,3,3,512,3
R1-6,720575940612895962,5,4,512,4
R1-6,720575940616912396,5,4,512,4
R1-6,720575940617044923,5,3,512,3
R1-6,720575940624005144,4,3,512,3
R1-6,720575940629886467,6,3,512,3
R1-6,720575940640289614,5,3,512,3
R1-6,720575940604931908,5,3,517,3
R1-6,720575940612727153,4,3,517,3
R1-6,720575940621731675,4,3,517,3
R1-6,720575940626929445,4,4,517,4
R1-6,720575940628621333,5,4,517,4
R1-6,720575940629375473,4,3,517,3
R1-6,720575940633073479,4,3,517,3
R1-6,720575940615247010,3,3,518,3
R1-6,720575940624114985,3,3,518,3
R1-6,720575940625505428,3,3,518,3
R1-6,720575940629780739,4,3,518,3
R1-6,720575940630355450,3,3,518,3
R1-6,720575940621005190,3,3,522,3
R1-6,720575940626582116,3,3,522,3
R1-6,720575940627728650,3,3,522,3
R1-6,720575940635533163,3,3,522,3
R1-6,720575940639071814,3,3,522,3
R1-6,720575940641358032,3,3,522,3
R1-6,720575940606445414,4,3,523,3
R1-6,720575940620612299,5,4,523,4
R1-6,720575940626783734,4,3,523,3
R1-6,720575940627441497,4,3,523,3
R1-6,720575940631069148,6,4,523,4
R1-6,720575940631600983,5,4,523,4
R1-6,720575940611831506,4,4,528,4
R1-6,720575940618849793,5,4,528,4
R1-6,720575940624882951,4,4,528,4
R1-6,720575940636975471,4,3,528,3
R1-6,720575940638958313,4,3,528,3
R1-6,720575940621264805,4,3,529,3
R1-6,720575940624941053,4,3,529,3
R1-6,720575940626920485,3,3,529,3
R1-6,720575940629794603,4,3,529,3
R1-6,720575940632847672,3,3,529,3
R1-6,720575940637718190,3,3,529,3
R1-6,720575940638939738,3,3,529,3
R1-6,720575940661100161,3,3,529,3
R1-6,720575940614731304,3,3,531,3
R1-6,720575940619195461,3,3,531,3
R1-6,720575940624891573,4,4,531,4
R1-6,720575940634117075,3,3,531,3
R1-6,720575940643094413,3,3,531,3
R1-6,720575940647278371,5,4,531,4
R1-6,720575940655892897,5,4,531,4
R1-6,720575940614826449,2,2,532,2
R1-6,720575940618459137,3,3,532,3
R1-6,720575940623957896,2,2,532,2
R1-6,720575940629425168,2,2,532,2
R1-6,720575940631658191,2,2,532,2
R1-6,720575940632316227,2,2,532,2
R1-6,720575940609211740,5,4,534,4
R1-6,720575940613100467,6,4,534,4
R1-6,720575940618230745,5,3,534,3
R1-6,720575940619253829,4,3,534,3
R1-6,720575940628699132,4,4,534,4
R1-6,720575940637756846,6,4,534,4
R1-6,720575940615577490,3,3,535,3
R1-6,720575940621453504,3,3,535,3
R1-6,720575940616368287,5,4,536,4
R1-6,720575940624138239,4,3,536,3
R1-6,720575940628305541,5,4,536,4
R1-6,720575940628523541,4,3,536,3
R1-6,720575940631219676,3,3,536,3
R1-6,720575940611450926,4,3,538,3
R1-6,720575940614691025,6,3,538,3
R1-6,720575940619525696,3,3,538,3
R1-6,720575940624404115,3,3,538,3
R1-6,720575940630916726,3,3,538,3
R1-6,720575940633042223,7,3,538,1
R1-6,720575940633823059,3,3,538,3
R1-6,720575940635695295,4,3,538,3
R1-6,720575940640772696,4,3,538,3
R1-6,720575940612689882,3,3,539,3
R1-6,720575940618144093,3,3,539,3
R1-6,720575940626913342,3,3,539,3
R1-6,720575940640610136,2,2,539,2
R1-6,720575940616194207,3,3,541,3
R1-6,720575940618932737,3,3,541,3
R1-6,720575940620846612,3,3,541,3
R1-6,720575940621078443,3,3,541,3
R1-6,720575940623856681,3,3,541,3
R1-6,720575940629132294,3,3,541,3
R1-6,720575940606112240,3,2,543,2
R1-6,720575940612754650,3,2,543,2
R1-6,720575940616956859,3,2,543,2
R1-6,720575940617069243,3,2,543,2
R1-6,720575940621261221,3,2,543,2
R1-6,720575940644360864,3,2,543,2
R1-6,720575940624130303,5,3,545,3
R1-6,720575940624979431,5,3,545,3
R1-6,720575940631573243,5,3,545,3
R1-6,720575940635831706,5,3,545,3
R1-6,720575940637461861,4,3,545,3
R1-6,720575940621562971,4,3,546,3
R1-6,720575940622741274,4,3,546,3
R1-6,720575940633712557,4,3,546,3
R1-6,720575940609690377,5,4,547,4
R1-6,720575940615355282,3,3,547,3
R1-6,720575940625713639,3,3,547,3
R1-6,720575940628199557,4,3,547,3
R1-6,720575940631007708,4,3,547,3
R1-6,720575940639043300,4,3,547,3
R1-6,720575940616855494,4,3,550,3
R1-6,720575940620936784,6,4,550,4
R1-6,720575940621323947,4,3,550,3
R1-6,720575940636233067,3,3,550,3
R1-6,720575940614488045,4,3,552,3
R1-6,720575940618253241,5,3,552,3
R1-6,720575940618254265,4,3,552,3
R1-6,720575940628558223,4,3,552,3
R1-6,720575940628560783,4,3,552,3
R1-6,720575940629823760,4,3,552,3
R1-6,720575940637599662,4,3,552,3
R1-6,720575940645755671,5,4,552,4
R1-6,720575940615298302,3,3,553,3
R1-6,720575940616024938,4,4,553,4
R1-6,720575940628311429,3,3,553,3
R1-6,720575940631686239,3,3,553,3
R1-6,720575940656032929,3,3,553,3
R1-6,720575940661155201,3,3,553,3
R1-6,720575940614925125,4,3,555,3
R1-6,720575940620222034,4,3,555,3
R1-6,720575940621813357,5,4,555,4
R1-6,720575940622660223,4,3,555,3
R1-6,720575940624791989,3,3,555,3
R1-6,720575940630277626,3,3,555,3
R1-6,720575940627833118,5,4,556,4
R1-6,720575940633717421,4,3,556,3
R1-6,720575940640471971,3,3,556,3
R1-6,720575940642309621,4,3,556,3
R1-6,720575940616817676,3,3,559,3
R1-6,720575940624451562,3,3,560,3
R1-6,720575940630956032,2,2,560,2
R1-6,720575940640248435,3,3,560,3
R1-6,720575940609612553,6,4,561,4
R1-6,720575940622185332,6,4,561,4
R1-6,720575940622804485,5,4,561,4
R1-6,720575940626390064,5,4,561,4
R1-6,720575940628952519,5,4,561,4
R1-6,720575940630599123,6,4,561,4
R1-6,720575940605953982,2,2,562,2
R1-6,720575940606058016,2,2,562,2
R1-6,720575940615136674,2,2,562,2
R1-6,720575940623396888,2,2,562,2
R1-6,720575940626336186,2,2,562,2
R1-6,720575940639987517,2,2,562,2
R1-6,720575940646805795,2,2,562,2
R1-6,720575940610164163,4,3,567,3
R1-6,720575940618888477,3,3,567,3
R1-6,720575940624596202,3,3,567,3
R1-6,720575940634502626,5,4,567,4
R1-6,720575940637497701,3,3,567,3
R1-6,720575940644775880,3,3,567,3
R1-6,720575940621727982,3,3,569,3
R1-6,720575940624173450,4,4,569,4
R1-6,720575940630560638,4,3,569,3
R1-6,720575940630596563,3,3,569,3
R1-6,720575940645509668,4,4,569,4
R1-6,720575940610068949,3,3,570,3
R1-6,720575940610155203,3,3,570,3
R1-6,720575940622790682,3,3,570,3
R1-6,720575940644418976,4,3,570,3
R1-6,720575940647777588,4,3,570,3
R1-6,720575940615633258,4,3,572,3
R1-6,720575940624972981,1,1,572,1
R1-6,720575940628883185,3,3,572,3
R1-6,720575940630166142,3,3,572,3
R1-6,720575940630986102,3,3,572,3
R1-6,720575940636246891,2,2,572,2
R1-6,720575940637185399,4,4,572,4
R1-6,720575940650424697,3,2,572,2
R1-6,720575940627387420,4,3,573,3
R1-6,720575940633177937,5,4,573,4
R1-6,720575940644736200,5,4,573,4
R1-6,720575940616620504,3,3,574,3
R1-6,720575940623865638,3,3,574,3
R1-6,720575940631277174,3,3,574,3
R1-6,720575940631794639,3,3,574,3
R1-6,720575940633199647,3,3,574,3
R1-6,720575940639891790,3,3,574,3
R1-6,720575940605976492,4,3,575,3
R1-6,720575940615269118,3,3,575,3
R1-6,720575940624070605,4,3,575,3
R1-6,720575940626774986,3,3,575,3
R1-6,720575940615577250,4,4,576,3
R1-6,720575940618768285,3,3,576,3
R1-6,720575940622960990,4,4,576,4
R1-6,720575940623879523,4,3,581,3
R1-6,720575940631629655,5,3,581,3
R1-6,720575940632760377,4,3,581,3
R1-6,720575940647325731,5,4,581,4
R1-6,720575940622960041,3,3,582,3
R1-6,720575940624791037,3,3,582,3
R1-6,720575940630408186,3,3,582,3
R1-6,720575940636013919,3,3,582,3
R1-6,720575940636014175,3,3,582,3
R1-6,720575940605551584,5,3,584,3
R1-6,720575940625340908,5,4,584,4
R1-6,720575940640770648,3,3,584,3
R1-6,720575940599736492,4,3,586,3
R1-6,720575940617483125,5,4,586,4
R1-6,720575940621284523,5,4,586,4
R1-6,720575940631411318,5,4,586,4
R1-6,720575940637527182,5,4,586,4
R1-6,720575940618184723,4,3,587,3
R1-6,720575940630564599,4,4,587,4
R1-6,720575940640625059,5,4,587,4
R1-6,720575940646226798,3,3,587,3
R1-6,720575940616018794,5,3,588,3
R1-6,720575940618972244,5,3,588,3
R1-6,720575940623596899,4,3,588,3
R1-6,720575940624976311,5,4,588,4
R1-6,720575940636174175,4,3,588,3
R1-6,720575940630994999,4,3,590,3
R1-6,720575940633064495,5,4,590,4
R1-6,720575940638778089,4,3,590,3
R1-6,720575940640893312,5,4,590,4
R1-6,720575940607989170,4,3,591,3
R1-6,720575940611448440,4,3,591,3
R1-6,720575940611710328,3,3,591,3
R1-6,720575940616939570,3,3,591,3
R1-6,720575940628036115,3,3,591,3
R1-6,720575940632123979,4,3,591,3
R1-6,720575940642376155,4,4,591,4
R1-6,720575940612850545,4,3,597,3
R1-6,720575940616010602,7,4,597,4
R1-6,720575940621609455,5,4,597,4
R1-6,720575940624502506,4,4,597,4
R1-6,720575940625861134,4,3,597,3
R1-6,720575940627655454,4,3,597,3
R1-6,720575940638974692,3,3,597,3
R1-6,720575940640597923,4,4,597,4
R1-6,720575940622381940,3,3,599,3
R1-6,720575940624198399,5,4,599,4
R1-6,720575940627248386,4,4,599,4
R1-6,720575940633905235,4,4,599,4
R1-6,720575940607710921,5,4,601,4
R1-6,720575940609235036,3,3,601,3
R1-6,720575940627270531,3,3,601,3
R1-6,720575940629353065,3,3,601,3
R1-6,720575940638988521,5,4,601,4
R1-6,720575940615994730,3,3,602,3
R1-6,720575940618944852,3,3,602,3
R1-6,720575940618945108,4,3,602,3
R1-6,720575940620530392,4,3,602,3
R1-6,720575940620549835,3,3,602,3
R1-6,720575940626809893,3,3,602,3
R1-6,720575940630576506,3,3,602,3
R1-6,720575940630683514,3,3,602,3
R1-6,720575940630103143,4,3,605,3
R1-6,720575940634880281,5,4,605,4
R1-6,720575940638920681,3,3,605,3
R1-6,720575940612794005,3,3,607,3
R1-6,720575940618850075,3,3,607,3
R1-6,720575940620438577,4,3,607,3
R1-6,720575940620673286,3,3,607,3
R1-6,720575940639889341,3,3,607,3
R1-6,720575940616599750,5,4,608,4
R1-6,720575940618419746,5,4,608,4
R1-6,720575940623884557,4,4,608,4
R1-6,720575940631278044,4,4,608,4
R1-6,720575940633078575,4,3,608,3
R1-6,720575940639046372,5,4,608,4
R1-6,720575940608976850,3,3,609,3
R1-6,720575940619271749,3,3,609,3
R1-6,720575940625126920,3,3,609,3
R1-6,720575940627464537,3,3,609,3
R1-6,720575940628935623,3,3,609,3
R1-6,720575940633070663,3,3,609,3
R1-6,720575940637016695,3,3,609,3
R1-6,720575940638961129,3,3,609,3
R1-6,720575940615707798,3,3,616,3
R1-6,720575940632416095,4,4,616,4
R1-6,720575940642341083,3,3,616,3
R1-6,720575940611746258,4,3,618,3
R1-6,720575940612312526,4,3,618,3
R1-6,720575940623475677,3,3,618,3
R1-6,720575940629648912,5,4,618,4
R1-6,720575940631245527,4,3,618,3
R1-6,720575940645589284,4,3,618,3
R1-6,720575940624307750,5,3,620,3
R1-6,720575940625394155,3,3,620,3
R1-6,720575940632146447,4,3,620,3
R1-6,720575940632157202,5,4,620,4
R1-6,720575940610275779,4,4,621,4
R1-6,720575940619049243,4,4,621,4
R1-6,720575940623795434,3,3,621,3
R1-6,720575940624971447,4,4,621,4
R1-6,720575940625762196,3,3,621,3
R1-6,720575940640423539,3,3,621,3
R1-6,720575940609696521,3,3,622,3
R1-6,720575940618220505,2,2,622,2
R1-6,720575940622980122,3,3,622,3
R1-6,720575940623323468,3,3,622,3
R1-6,720575940625934925,2,2,622,2
R1-6,720575940628957180,3,3,622,3
R1-6,720575940611933282,6,4,623,4
R1-6,720575940614389229,6,4,623,4
R1-6,720575940616357442,4,3,623,3
R1-6,720575940631642053,6,4,623,4
R1-6,720575940603114869,3,3,625,3
R1-6,720575940613005274,4,4,625,4
R1-6,720575940613238514,3,3,625,3
R1-6,720575940617512821,3,3,625,3
R1-6,720575940619018309,3,3,625,3
R1-6,720575940630390266,3,3,625,3
R1-6,720575940606630758,4,3,627,3
R1-6,720575940616801990,4,3,627,3
R1-6,720575940622710004,3,3,627,3
R1-6,720575940626797374,3,3,627,3
R1-6,720575940632237586,3,3,627,3
R1-6,720575940634449377,3,3,627,3
R1-6,720575940636441012,3,3,627,3
R1-6,720575940642470875,4,3,627,3
R1-6,720575940611637714,4,3,628,3
R1-6,720575940615828330,4,3,628,3
R1-6,720575940618940756,4,3,628,3
R1-6,720575940622522608,3,3,628,3
R1-6,720575940626761674,4,4,628,4
R1-6,720575940629147978,4,3,628,3
R1-6,720575940633347532,4,3,628,3
R1-6,720575940636482552,5,4,628,4
R1-6,720575940611836114,4,3,629,3
R1-6,720575940614164551,3,3,629,3
R1-6,720575940623303292,4,3,629,3
R1-6,720575940622997086,6,4,630,4
R1-6,720575940624236740,5,4,630,4
R1-6,720575940628541461,3,3,630,3
R1-6,720575940633077039,5,4,630,4
R1-6,720575940645917975,4,4,630,4
R1-6,720575940613193458,3,3,631,3
R1-6,720575940619045659,3,3,631,3
R1-6,720575940626045479,3,3,631,3
R1-6,720575940638755305,3,3,631,3
R1-6,720575940616797126,4,4,636,4
R1-6,720575940623309692,4,4,636,4
R1-6,720575940634348513,4,3,636,3
R1-6,720575940636760695,4,4,636,4
R1-6,720575940645915415,4,4,636,4
R1-6,720575940605748960,3,3,638,3
R1-6,720575940611832018,4,3,638,3
R1-6,720575940617578070,3,3,638,3
R1-6,720575940621450944,5,4,638,4
R1-6,720575940633851731,4,3,638,3
R1-6,720575940640190261,3,3,638,3
R1-6,720575940611556562,3,3,639,3
R1-6,720575940615474338,3,3,639,3
R1-6,720575940618128273,3,3,639,3
R1-6,720575940618196881,3,3,639,3
R1-6,720575940621725531,3,3,639,3
R1-6,720575940629549929,3,3,639,3
R1-6,720575940611629266,4,4,643,4
R1-6,720575940616965426,3,3,643,3
R1-6,720575940638903871,3,3,643,3
R1-6,720575940655762593,5,4,643,4
R1-6,720575940620460624,3,3,644,3
R1-6,720575940632474937,3,3,644,3
R1-6,720575940642420443,3,3,644,3
R1-6,720575940605784288,3,3,645,3
R1-6,720575940628374671,3,3,645,3
R1-6,720575940618349318,5,3,648,3
R1-6,720575940625548948,4,3,648,3
R1-6,720575940626633520,6,4,648,4
R1-6,720575940626833850,4,3,648,3
R1-6,720575940609226076,4,3,649,3
R1-6,720575940613191141,4,3,649,3
R1-6,720575940616509506,5,4,649,4
R1-6,720575940625669607,5,3,649,3
R1-6,720575940628487441,4,3,649,3
R1-6,720575940625855987,3,3,654,3
R1-6,720575940634187987,3,3,654,3
R1-6,720575940634941465,3,3,654,3
R1-6,720575940641572304,3,3,654,3
R1-6,720575940641572560,3,3,654,3
R1-6,720575940644713672,3,3,654,3
R1-6,720575940620767317,5,4,655,4
R1-6,720575940623906854,3,3,655,3
R1-6,720575940624197779,4,4,655,4
R1-6,720575940624492778,5,4,655,4
R1-6,720575940627767070,4,4,655,4
R1-6,720575940632635715,4,3,655,3
R1-6,720575940636780399,3,3,655,3
R1-6,720575940636942455,6,4,655,4
R1-6,720575940616515394,3,3,658,3
R1-6,720575940622008336,3,3,658,3
R1-6,720575940622719988,4,4,658,4
R1-6,720575940623012112,5,4,658,4
R1-6,720575940624078216,4,3,658,3
R1-6,720575940618918145,3,3,660,3
R1-6,720575940633571492,3,3,660,3
R1-6,720575940620703824,3,3,661,3
R1-6,720575940630098587,3,3,661,3
R1-6,720575940631481083,3,3,661,3
R1-6,720575940632700728,3,3,661,3
R1-6,720575940634039763,3,3,661,3
R1-6,720575940650513273,3,3,661,3
R1-6,720575940616874523,4,4,662,4
R1-6,720575940616949042,4,3,662,3
R1-6,720575940617638539,3,3,662,3
R1-6,720575940623721571,4,3,662,3
R1-6,720575940625664487,3,3,662,3
R1-6,720575940628111891,4,3,662,3
R1-6,720575940631507963,4,3,662,3
R1-6,720575940640566435,4,4,662,4
R1-6,720575940621218725,4,3,663,3
R1-6,720575940629732175,4,3,663,3
R1-6,720575940629781264,4,3,663,3
R1-6,720575940653241078,3,3,663,3
R1-6,720575940609466123,4,4,665,4
R1-6,720575940618779293,4,4,665,4
R1-6,720575940625820348,3,3,665,3
R1-6,720575940626784037,3,3,665,3
R1-6,720575940629233670,3,3,665,3
R1-6,720575940640110133,3,3,665,3
R1-6,720575940640111413,4,4,665,4
R1-6,720575940612972211,5,4,668,4
R1-6,720575940615215057,5,4,668,4
R1-6,720575940616012138,4,3,668,3
R1-6,720575940631117111,5,3,668,3
R1-6,720575940631590907,6,4,668,4
R1-6,720575940639047908,5,4,668,4
R1-6,720575940613414117,4,4,670,4
R1-6,720575940623322700,3,3,670,3
R1-6,720575940623443304,3,3,670,3
R1-6,720575940628185733,4,4,670,4
R1-6,720575940632066575,3,3,670,3
R1-6,720575940633773395,4,4,670,4
R1-6,720575940631082358,2,2,672,2
R1-6,720575940635623871,3,3,672,3
R1-6,720575940639709237,3,3,672,3
R1-6,720575940617966809,4,3,673,3
R1-6,720575940618230489,5,4,673,4
R1-6,720575940623965133,5,4,673,4
R1-6,720575940637439077,5,4,673,4
R1-6,720575940642059765,4,3,673,3
R1-6,720575940615409831,3,3,675,3
R1-6,720575940629155914,3,3,675,3
R1-6,720575940617927129,3,3,677,3
R1-6,720575940623663715,3,3,677,3
R1-6,720575940625422228,4,3,677,3
R1-6,720575940635554199,4,4,677,4
R1-6,720575940616030431,3,3,679,3
R1-6,720575940619249989,4,3,679,3
R1-6,720575940625798899,5,4,679,4
R1-6,720575940639531334,5,5,679,4
R1-6,720575940605920684,3,3,680,3
R1-6,720575940618477574,3,3,680,3
R1-6,720575940618697478,3,3,680,3
R1-6,720575940619434560,3,3,680,3
R1-6,720575940622936158,3,3,680,3
R1-6,720575940628739304,3,3,680,3
R1-6,720575940617587286,4,4,683,4
R1-6,720575940619691574,4,3,683,3
R1-6,720575940624010776,4,3,683,3
R1-6,720575940629837059,4,4,683,4
R1-6,720575940633714515,5,4,683,4
R1-6,720575940605391328,2,2,684,2
R1-6,720575940625029099,2,2,684,2
R1-6,720575940619475870,2,1,687,1
R1-6,720575940623882180,2,1,687,1
R1-6,720575940624043667,2,1,687,1
R1-6,720575940627238174,2,1,687,1
R1-6,720575940629752987,2,1,687,1
R1-6,720575940644235168,2,1,687,1
R1-6,720575940618271010,2,2,688,2
R1-6,720575940618633499,3,3,688,3
R1-6,720575940620419787,2,2,688,2
R1-6,720575940624407078,3,3,688,3
R1-6,720575940630701628,2,2,688,2
R1-6,720575940636499960,3,3,688,3
R1-6,720575940618082619,3,3,689,3
R1-6,720575940618943572,3,3,689,3
R1-6,720575940627842590,3,3,689,3
R1-6,720575940632266514,3,3,689,3
R1-6,720575940645589796,3,3,689,3
R1-6,720575940605265120,2,2,690,1
R1-6,720575940615368854,2,2,690,1
R1-6,720575940620884645,2,2,690,1
R1-6,720575940621112966,2,2,690,1
R1-6,720575940634440217,2,2,690,1
R1-6,720575940639786293,2,2,690,1
R1-6,720575940618939988,3,3,692,3
R1-6,720575940621459393,3,3,692,3
R1-6,720575940624018431,4,3,692,3
R1-6,720575940628101202,3,3,693,3
R1-6,720575940628657320,3,3,693,3
R1-6,720575940630331642,3,3,693,3
R1-6,720575940631210460,3,2,693,2
R1-6,720575940632639801,3,3,693,3
R1-6,720575940633169745,3,3,693,3
R1-6,720575940634846233,3,3,693,3
R1-6,720575940611781012,5,3,694,3
R1-6,720575940622747486,5,4,694,4
R1-6,720575940625299464,3,3,694,3
R1-6,720575940628340794,5,4,694,4
R1-6,720575940628744616,5,4,694,4
R1-6,720575940640457533,5,4,694,4
R1-6,720575940610583108,3,3,695,3
R1-6,720575940622684841,3,3,695,3
R1-6,720575940628276245,3,3,695,3
R1-6,720575940631229548,3,3,695,3
R1-6,720575940647005219,3,3,695,3
R1-6,720575940610195907,3,3,696,3
R1-6,720575940622959130,3,3,696,3
R1-6,720575940625376491,3,3,696,3
R1-6,720575940628208145,3,3,696,3
R1-6,720575940631051228,3,3,696,3
R1-6,720575940639862461,3,3,696,3
R1-6,720575940616382406,3,3,699,3
R1-6,720575940620312917,3,3,699,3
R1-6,720575940620633509,3,3,699,3
R1-6,720575940624004586,3,3,699,3
R1-6,720575940627727626,2,2,699,2
R1-6,720575940629364559,3,3,699,3
