type,root_id,n_partners,n_partners_with_column,majority_column_id,votes
R1-6,720575940630772279,5,3,315,3
R1-6,720575940633211300,3,3,315,3
R1-6,720575940636830583,4,3,315,3
R1-6,720575940624447722,5,4,316,4
R1-6,720575940627236636,5,4,316,4
R1-6,720575940628754684,4,3,316,3
R1-6,720575940631486715,6,4,316,4
R1-6,720575940632981073,6,4,316,4
R1-6,720575940633942995,4,3,316,3
R1-6,720575940612629978,5,3,317,3
R1-6,720575940614884817,5,3,317,3
R1-6,720575940620102193,5,3,317,3
R1-6,720575940626573002,5,3,317,3
R1-6,720575940629362492,6,3,317,3
R1-6,720575940640351859,4,3,317,3
R1-6,720575940618122589,4,3,318,3
R1-6,720575940619378555,3,3,318,3
R1-6,720575940629946471,5,4,318,4
R1-6,720575940631438329,3,3,318,3
R1-6,720575940637284965,4,3,318,3
R1-6,720575940606450353,4,4,319,4
R1-6,720575940611313016,4,3,319,3
R1-6,720575940632256015,4,4,319,4
R1-6,720575940637181838,6,4,319,4
R1-6,720575940615314343,4,3,320,3
R1-6,720575940621227712,5,3,320,3
R1-6,720575940630784000,5,4,320,4
R1-6,720575940630954300,4,4,320,4
R1-6,720575940632594489,3,3,320,3
R1-6,720575940606884017,3,3,321,3
R1-6,720575940615223038,4,3,322,3
R1-6,720575940626107725,3,3,322,3
R1-6,720575940627645706,4,3,322,3
R1-6,720575940632960849,4,3,322,3
R1-6,720575940645712407,4,4,322,4
R1-6,720575940630295143,7,5,323,3
R1-6,720575940635094809,7,4,323,3
R1-6,720575940636559284,4,3,323,3
R1-6,720575940620230193,4,3,324,3
R1-6,720575940622785193,6,3,324,3
R1-6,720575940622858529,4,3,324,3
R1-6,720575940624674485,6,4,324,4
R1-6,720575940628687592,5,3,324,3
R1-6,720575940610525123,5,3,325,3
R1-6,720575940614392547,5,3,325,3
R1-6,720575940620114334,3,3,325,3
R1-6,720575940622258753,4,3,325,3
R1-6,720575940625363529,5,3,325,3
R1-6,720575940629390854,4,3,325,3
R1-6,720575940639193321,5,3,325,3
R1-6,720575940607535049,4,3,326,3
R1-6,720575940615871238,4,3,326,3
R1-6,720575940630733356,4,3,326,3
R1-6,720575940633528621,6,4,326,4
R1-6,720575940642996365,4,3,326,3
R1-6,720575940613598322,3,3,327,3
R1-6,720575940618234297,3,3,327,3
R1-6,720575940621106597,4,3,327,3
R1-6,720575940631163715,4,3,327,3
R1-6,720575940635011740,3,3,327,3
R1-6,720575940611664850,3,3,328,3
R1-6,720575940616297119,7,6,328,6
R1-6,720575940620681552,4,4,328,4
R1-6,720575940622880538,4,4,328,4
R1-6,720575940627277340,5,4,328,4
R1-6,720575940628109578,3,3,328,3
R1-6,720575940610773970,3,3,329,3
R1-6,720575940612581525,3,3,329,3
R1-6,720575940618586032,3,3,329,3
R1-6,720575940623008332,4,4,329,4
R1-6,720575940628361476,3,3,329,3
R1-6,720575940646979107,3,3,329,3
R1-6,720575940615143121,5,3,330,3
R1-6,720575940617283957,6,4,331,4
R1-6,720575940628461736,5,4,331,4
R1-6,720575940628538628,4,4,331,4
R1-6,720575940629040202,4,3,331,3
R1-6,720575940645647127,6,4,331,4
R1-6,720575940648221060,4,2,331,2
R1-6,720575940616667698,3,3,332,3
R1-6,720575940644881608,3,3,332,3
R1-6,720575940605756332,5,4,333,4
R1-6,720575940612728794,5,3,333,3
R1-6,720575940616066271,4,3,333,3
R1-6,720575940620816007,6,3,333,3
R1-6,720575940620875173,5,3,333,3
R1-6,720575940633950675,4,3,333,3
R1-6,720575940619649403,5,4,334,4
R1-6,720575940622502640,8,7,334,3
R1-6,720575940623051945,4,3,334,3
R1-6,720575940628045322,5,4,334,4
R1-6,720575940635955295,4,3,334,3
R1-6,720575940637716080,4,3,334,3
R1-6,720575940613621014,3,3,335,3
R1-6,720575940616883643,4,3,335,3
R1-6,720575940619691131,3,3,335,3
R1-6,720575940624798135,6,4,335,4
R1-6,720575940633915603,6,4,335,4
R1-6,720575940644557984,4,3,335,3
R1-6,720575940607738754,4,3,336,3
R1-6,720575940631809867,4,3,336,3
R1-6,720575940636042420,4,3,336,3
R1-6,720575940637039973,6,4,336,4
R1-6,720575940640647296,4,3,336,3
R1-6,720575940615172775,4,3,337,3
R1-6,720575940624775753,3,3,337,3
R1-6,720575940626586149,4,3,337,3
R1-6,720575940627730584,4,3,337,3
R1-6,720575940627896842,4,3,337,3
R1-6,720575940641193168,4,3,337,3
R1-6,720575940610554722,4,3,338,3
R1-6,720575940614003427,3,3,338,3
R1-6,720575940622664453,4,3,338,3
R1-6,720575940628851176,4,3,338,3
R1-6,720575940628905379,4,3,338,3
R1-6,720575940611491960,5,3,339,3
R1-6,720575940624686855,6,4,339,4
R1-6,720575940630889527,5,3,339,3
R1-6,720575940632102159,7,4,339,4
R1-6,720575940644736968,4,3,339,3
R1-6,720575940627135674,2,2,340,2
R1-6,720575940618003929,5,5,341,3
R1-6,720575940634367201,5,5,341,3
R1-6,720575940639891133,6,5,341,3
R1-6,720575940612534933,5,3,342,3
R1-6,720575940623136726,4,3,342,3
R1-6,720575940624668679,5,3,342,3
R1-6,720575940625787175,3,3,342,3
R1-6,720575940628507464,5,4,342,4
R1-6,720575940632167466,4,3,342,3
R1-6,720575940617804603,3,3,343,3
R1-6,720575940618591920,3,3,343,3
R1-6,720575940623887565,4,3,343,3
R1-6,720575940639405126,4,3,343,3
R1-6,720575940655663009,4,3,343,3
R1-6,720575940615244286,4,3,344,3
R1-6,720575940621815472,5,4,344,4
R1-6,720575940622353846,5,4,344,4
R1-6,720575940624701365,4,3,344,3
R1-6,720575940628264725,4,3,344,3
R1-6,720575940632520040,6,4,344,4
R1-6,720575940609032982,5,4,345,4
R1-6,720575940622777438,5,4,345,4
R1-6,720575940630868791,6,3,345,3
R1-6,720575940632036939,6,4,345,4
R1-6,720575940633705901,5,4,345,4
R1-6,720575940637341582,6,4,345,4
R1-6,720575940620685648,6,4,346,4
R1-6,720575940627923794,5,4,346,4
R1-6,720575940637264270,3,3,346,3
R1-6,720575940609461001,3,2,347,2
R1-6,720575940610027715,4,4,347,4
R1-6,720575940623146108,4,3,347,3
R1-6,720575940626487696,5,4,347,4
R1-6,720575940626778468,3,3,347,3
R1-6,720575940629558095,5,4,347,4
R1-6,720575940615580678,5,3,348,3
R1-6,720575940616113414,6,4,348,4
R1-6,720575940624380455,5,3,348,3
R1-6,720575940635786335,7,4,348,4
R1-6,720575940650492025,3,3,348,3
R1-6,720575940613935218,3,3,349,3
R1-6,720575940615616167,4,4,349,4
R1-6,720575940615616935,4,3,349,3
R1-6,720575940621328622,3,3,349,3
R1-6,720575940612943346,4,3,350,3
R1-6,720575940613136613,4,4,350,4
R1-6,720575940619804830,5,3,350,3
R1-6,720575940626535824,5,3,350,3
R1-6,720575940628463176,4,3,350,3
R1-6,720575940612833137,5,4,351,4
R1-6,720575940621372096,4,3,351,3
R1-6,720575940621622363,5,4,351,4
R1-6,720575940624539370,5,4,351,4
R1-6,720575940625798072,5,4,351,4
R1-6,720575940627780504,4,3,351,3
R1-6,720575940630201082,4,3,352,3
R1-6,720575940630440062,3,2,352,2
R1-6,720575940633600429,4,4,352,4
R1-6,720575940634332897,4,3,352,3
R1-6,720575940644381600,4,3,352,3
R1-6,720575940616861371,4,3,353,3
R1-6,720575940628287249,4,3,353,3
R1-6,720575940630908248,5,3,353,3
R1-6,720575940633490003,4,3,353,3
R1-6,720575940637616046,4,3,353,3
R1-6,720575940644828616,6,3,353,3
R1-6,720575940614545839,4,3,354,3
R1-6,720575940648460164,4,3,354,3
R1-6,720575940605444576,3,3,355,3
R1-6,720575940626650826,4,3,355,3
R1-6,720575940628301224,3,3,355,3
R1-6,720575940629048070,6,3,355,3
R1-6,720575940607781554,4,3,356,3
R1-6,720575940631204603,4,3,356,3
R1-6,720575940636529263,4,3,356,3
R1-6,720575940639625149,3,3,356,3
R1-6,720575940613515030,5,4,357,4
R1-6,720575940615230982,5,3,357,3
R1-6,720575940623885960,4,3,357,3
R1-6,720575940629884263,5,3,357,3
R1-6,720575940642436059,5,4,357,4
R1-6,720575940617186677,3,3,358,3
R1-6,720575940628784456,3,3,358,3
R1-6,720575940632888135,4,3,358,3
R1-6,720575940613339306,5,4,359,4
R1-6,720575940613962467,5,3,359,3
R1-6,720575940619248019,4,3,359,3
R1-6,720575940620964884,4,3,359,3
R1-6,720575940625801230,5,4,359,4
R1-6,720575940628603720,4,3,359,3
R1-6,720575940613387178,4,3,360,3
R1-6,720575940622681950,4,3,360,3
R1-6,720575940618187449,5,3,361,3
R1-6,720575940618723156,5,4,361,4
R1-6,720575940645662231,6,4,361,4
R1-6,720575940616305986,5,3,362,3
R1-6,720575940625662451,5,3,362,3
R1-6,720575940638265054,5,3,362,3
R1-6,720575940638726633,4,3,362,3
R1-6,720575940644774088,4,3,362,3
R1-6,720575940645391652,4,3,362,3
R1-6,720575940609421321,3,3,363,3
R1-6,720575940611600504,5,4,363,4
R1-6,720575940614654248,6,4,363,4
R1-6,720575940622637061,4,3,363,3
R1-6,720575940624260134,6,4,363,4
R1-6,720575940626116429,6,4,363,4
R1-6,720575940623756824,4,4,364,4
R1-6,720575940624160038,5,3,364,3
R1-6,720575940631540823,5,4,364,4
R1-6,720575940640310589,5,4,364,4
R1-6,720575940642961805,5,4,364,4
R1-6,720575940605547488,5,4,365,4
R1-6,720575940621230726,4,3,365,3
R1-6,720575940635245408,5,4,365,4
R1-6,720575940635662271,4,4,365,4
R1-6,720575940636725103,4,4,365,4
R1-6,720575940639847101,6,4,365,4
R1-6,720575940624118212,4,3,366,3
R1-6,720575940606730598,3,3,367,3
R1-6,720575940609888011,3,3,367,3
R1-6,720575940637191525,4,3,367,3
R1-6,720575940640011086,4,3,367,3
R1-6,720575940609824777,3,3,368,3
R1-6,720575940621331182,3,3,368,3
R1-6,720575940628804168,3,3,368,3
R1-6,720575940631435095,4,4,368,4
R1-6,720575940612709489,6,4,369,4
R1-6,720575940615585695,4,3,369,3
R1-6,720575940618231133,5,4,369,4
R1-6,720575940625097992,7,4,369,4
R1-6,720575940640372541,6,4,369,4
R1-6,720575940640461987,6,4,369,4
R1-6,720575940609496075,5,3,370,3
R1-6,720575940614420717,5,3,370,3
R1-6,720575940616839180,6,4,371,4
R1-6,720575940628623108,5,4,371,4
R1-6,720575940630857728,5,3,371,3
R1-6,720575940636324276,4,3,371,3
R1-6,720575940637375630,4,3,371,3
R1-6,720575940640368189,5,4,371,4
R1-6,720575940612221646,6,4,372,4
R1-6,720575940624156100,6,4,372,4
R1-6,720575940628028549,4,3,372,3
R1-6,720575940630518775,4,3,372,3
R1-6,720575940630657474,5,3,372,3
R1-6,720575940632809795,5,3,372,3
R1-6,720575940642990733,4,3,372,3
R1-6,720575940609717717,5,3,373,3
R1-6,720575940623135612,5,4,373,4
R1-6,720575940625245163,5,4,373,4
R1-6,720575940632919855,4,4,373,4
R1-6,720575940634645273,5,3,373,3
R1-6,720575940636348408,4,4,373,4
R1-6,720575940621896374,4,3,374,3
R1-6,720575940625734439,5,3,374,3
R1-6,720575940627699608,4,3,374,3
R1-6,720575940640541016,5,3,374,3
R1-6,720575940644353184,5,3,374,3
R1-6,720575940646101870,5,3,374,3
R1-6,720575940605861804,5,4,375,4
R1-6,720575940619404096,3,3,375,3
R1-6,720575940628635304,3,3,375,3
R1-6,720575940648386436,3,3,375,3
R1-6,720575940611560494,6,4,376,4
R1-6,720575940622057599,6,4,376,4
R1-6,720575940624992747,3,3,377,3
R1-6,720575940625166828,3,3,377,3
R1-6,720575940627252738,4,3,377,3
R1-6,720575940640980864,4,3,377,3
R1-6,720575940615948182,5,3,378,3
R1-6,720575940618719060,3,3,378,3
R1-6,720575940655781025,4,3,378,3
R1-6,720575940612915418,5,3,379,3
R1-6,720575940627827837,5,3,379,3
R1-6,720575940628834044,5,3,379,3
R1-6,720575940629475945,6,4,379,4
R1-6,720575940632140363,4,3,379,3
R1-6,720575940647234595,4,3,379,3
R1-6,720575940624114968,2,2,380,2
R1-6,720575940627543582,2,2,380,2
R1-6,720575940653183990,6,3,381,3
R1-6,720575940609831893,5,4,382,4
R1-6,720575940622406271,6,4,382,4
R1-6,720575940624306579,5,4,382,4
R1-6,720575940627994122,5,3,382,3
R1-6,720575940635739802,5,4,382,4
R1-6,720575940653317878,5,4,382,4
R1-6,720575940606475198,2,2,383,2
R1-6,720575940625880871,2,2,383,2
R1-6,720575940631324921,3,2,383,2
R1-6,720575940609769941,5,3,384,3
R1-6,720575940615225250,4,3,384,3
R1-6,720575940622660101,3,3,384,3
R1-6,720575940623994762,4,3,384,3
R1-6,720575940624079812,3,3,384,3
R1-6,720575940626847844,3,3,384,3
R1-6,720575940612007886,4,3,385,3
R1-6,720575940621179227,5,4,385,4
R1-6,720575940623952778,5,3,385,3
R1-6,720575940627888210,4,3,385,3
R1-6,720575940630643244,4,3,385,3
R1-6,720575940618773275,3,3,386,3
R1-6,720575940625360020,3,3,386,3
R1-6,720575940628446888,4,4,386,4
R1-6,720575940631357947,3,3,386,3
R1-6,720575940613291161,6,4,387,4
R1-6,720575940615858026,6,4,387,4
R1-6,720575940624758023,7,4,387,4
R1-6,720575940625479572,4,3,387,3
R1-6,720575940626968638,4,3,387,3
R1-6,720575940632590440,5,3,387,3
R1-6,720575940606223904,4,4,388,4
R1-6,720575940612572529,4,3,388,3
R1-6,720575940616590860,5,4,388,4
R1-6,720575940620131121,4,3,388,3
R1-6,720575940624024260,4,3,388,3
R1-6,720575940625009672,4,3,388,3
R1-6,720575940628538088,4,3,389,3
R1-6,720575940637686896,5,3,389,3
R1-6,720575940609776085,4,3,390,3
R1-6,720575940612992741,6,4,390,4
R1-6,720575940615953119,5,4,390,4
R1-6,720575940631478871,5,4,390,4
R1-6,720575940636187828,5,3,390,3
R1-6,720575940608135858,5,4,391,4
R1-6,720575940620250417,5,3,391,3
R1-6,720575940621973942,5,4,391,4
R1-6,720575940623891917,5,4,391,4
R1-6,720575940628367889,3,3,391,3
R1-6,720575940633959379,5,4,391,4
R1-6,720575940635682239,5,4,391,4
R1-6,720575940616412127,3,3,392,3
R1-6,720575940622190452,5,3,392,3
R1-6,720575940630776108,4,3,392,3
R1-6,720575940605677484,3,3,393,3
R1-6,720575940620508245,3,3,393,3
R1-6,720575940622551536,3,3,393,3
R1-6,720575940627126915,3,3,393,3
R1-6,720575940631659607,4,4,393,4
R1-6,720575940636530543,3,3,393,3
R1-6,720575940618201529,5,3,394,3
R1-6,720575940625637607,6,4,394,4
R1-6,720575940630873660,5,3,394,3
R1-6,720575940616690700,5,4,395,4
R1-6,720575940624724919,5,3,395,3
R1-6,720575940631629765,6,4,395,4
R1-6,720575940636287480,5,3,395,3
R1-6,720575940637031287,4,3,395,3
R1-6,720575940638273758,6,4,395,4
R1-6,720575940612910997,6,4,396,4
R1-6,720575940628811594,3,3,396,3
R1-6,720575940640419133,4,3,396,3
R1-6,720575940612527729,6,5,397,3
R1-6,720575940614006568,4,3,397,2
R1-6,720575940639744821,4,3,397,2
R1-6,720575940653379830,5,4,398,4
R1-6,720575940628767306,4,3,399,3
R1-6,720575940632277263,3,3,400,3
R1-6,720575940635603903,3,3,400,3
R1-6,720575940606470590,6,3,401,3
R1-6,720575940613629974,6,4,401,4
R1-6,720575940617007547,5,4,401,4
R1-6,720575940635349344,5,4,401,4
R1-6,720575940635720090,5,3,401,3
R1-6,720575940645787159,6,4,401,4
R1-6,720575940609946123,3,3,402,3
R1-6,720575940626894180,4,3,402,3
R1-6,720575940629688875,3,3,402,3
R1-6,720575940606544486,4,3,403,3
R1-6,720575940618333329,5,4,403,4
R1-6,720575940622485744,4,3,403,3
R1-6,720575940632216079,5,4,403,4
R1-6,720575940645809687,5,4,403,4
R1-6,720575940647569204,6,4,403,4
R1-6,720575940610198211,4,3,404,3
R1-6,720575940617893076,4,3,404,3
R1-6,720575940622070448,4,3,404,3
R1-6,720575940630978135,3,3,404,3
R1-6,720575940612205774,5,4,405,4
R1-6,720575940617660555,5,3,405,3
R1-6,720575940625790136,4,3,405,3
R1-6,720575940626774202,6,4,405,4
R1-6,720575940629984103,4,3,405,3
R1-6,720575940633974483,4,3,405,3
R1-6,720575940613169817,5,4,406,4
R1-6,720575940616695090,4,3,406,3
R1-6,720575940621377775,3,3,406,3
R1-6,720575940622490356,6,4,406,4
R1-6,720575940626533520,4,3,406,3
R1-6,720575940612861426,5,3,407,3
R1-6,720575940617970525,4,3,407,3
R1-6,720575940622017118,5,3,407,3
R1-6,720575940622545246,4,3,407,3
R1-6,720575940633726372,4,3,407,3
R1-6,720575940605663148,4,3,408,3
R1-6,720575940620925204,5,3,408,3
R1-6,720575940620981413,4,3,408,3
R1-6,720575940627243609,5,3,408,3
R1-6,720575940627720329,4,4,408,4
R1-6,720575940631333883,3,3,408,3
R1-6,720575940624456388,3,3,409,3
R1-6,720575940639629382,3,3,409,3
R1-6,720575940618845780,6,4,410,4
R1-6,720575940621937846,5,3,410,3
R1-6,720575940630868012,4,3,410,3
R1-6,720575940618342946,4,3,411,3
R1-6,720575940625118903,3,3,411,3
R1-6,720575940642208219,3,3,411,3
R1-6,720575940612639637,5,4,412,4
R1-6,720575940622440564,4,4,412,4
R1-6,720575940629805571,3,3,412,3
R1-6,720575940606482022,4,2,413,2
R1-6,720575940613296537,3,2,413,2
R1-6,720575940621078548,4,3,413,3
R1-6,720575940627272962,3,2,413,2
R1-6,720575940627277596,3,2,413,2
R1-6,720575940615126270,3,3,414,3
R1-6,720575940617877465,4,3,414,3
R1-6,720575940618066781,5,3,414,3
R1-6,720575940625562552,4,3,414,3
R1-6,720575940655674785,5,3,414,3
R1-6,720575940611252526,6,4,415,4
R1-6,720575940615246247,4,3,415,3
R1-6,720575940618589524,4,3,415,3
R1-6,720575940621129920,5,3,415,3
R1-6,720575940630825772,6,4,415,4
R1-6,720575940628615567,6,4,416,4
R1-6,720575940636024730,5,4,416,4
R1-6,720575940646496878,5,3,416,3
R1-6,720575940611110702,4,3,417,3
R1-6,720575940611410808,4,3,417,3
R1-6,720575940620481483,5,4,417,4
R1-6,720575940625859623,4,3,417,3
R1-6,720575940630321790,4,3,417,3
R1-6,720575940617766361,3,3,418,3
R1-6,720575940631250939,4,3,418,3
R1-6,720575940632306792,3,3,418,3
R1-6,720575940632307048,4,3,418,3
R1-6,720575940611879778,5,3,419,3
R1-6,720575940620675019,5,4,419,4
R1-6,720575940623292028,4,3,419,3
R1-6,720575940638390494,5,4,419,4
R1-6,720575940644544160,4,3,419,3
R1-6,720575940612875738,6,4,420,4
R1-6,720575940622719732,6,4,420,4
R1-6,720575940630695927,5,3,420,3
R1-6,720575940634048723,5,3,420,3
R1-6,720575940635634842,4,3,420,3
R1-6,720575940642325467,5,3,420,3
R1-6,720575940646334062,8,4,420,4
R1-6,720575940615223714,4,2,421,2
R1-6,720575940632056079,2,2,421,2
R1-6,720575940634346382,4,3,421,3
R1-6,720575940643940660,5,2,421,2
R1-6,720575940613463318,2,2,422,2
R1-6,720575940619821470,3,2,422,2
R1-6,720575940635434943,3,2,422,2
R1-6,720575940635435455,4,3,422,3
R1-6,720575940640686720,2,2,422,2
R1-6,720575940606775753,5,3,423,3
R1-6,720575940613522198,5,3,423,3
R1-6,720575940613526386,6,4,423,4
R1-6,720575940624179859,4,3,423,3
R1-6,720575940628451496,6,4,423,4
R1-6,720575940630826028,6,4,423,4
R1-6,720575940616764859,5,3,424,3
R1-6,720575940628437562,4,3,424,3
R1-6,720575940620768647,3,3,425,3
R1-6,720575940622636894,4,3,425,3
R1-6,720575940624693767,4,4,425,4
R1-6,720575940628386376,4,3,425,3
R1-6,720575940632635532,4,3,425,3
R1-6,720575940607824050,3,3,426,3
R1-6,720575940621283675,4,3,426,3
R1-6,720575940628700904,3,3,426,3
R1-6,720575940609934293,4,3,427,3
R1-6,720575940614399725,5,3,427,3
R1-6,720575940627204610,6,4,427,4
R1-6,720575940628617732,4,4,427,4
R1-6,720575940635682495,6,5,427,5
R1-6,720575940638268638,6,3,427,3
R1-6,720575940607535817,3,3,428,3
R1-6,720575940621339585,3,3,428,3
R1-6,720575940623187806,3,3,428,3
R1-6,720575940631240443,4,4,428,4
R1-6,720575940631594583,4,3,428,3
R1-6,720575940638844991,3,3,428,3
R1-6,720575940622583284,5,4,429,4
R1-6,720575940640255139,3,3,429,3
R1-6,720575940613122789,5,3,430,3
R1-6,720575940618678941,6,4,430,4
R1-6,720575940621423855,6,3,430,3
R1-6,720575940621493188,6,3,430,3
R1-6,720575940629228137,4,3,430,3
R1-6,720575940606426814,4,3,431,3
R1-6,720575940608062130,4,4,431,4
R1-6,720575940611876962,5,3,431,3
R1-6,720575940624845641,6,4,431,4
R1-6,720575940627424542,6,4,431,4
R1-6,720575940629145606,4,3,431,3
R1-6,720575940621531245,4,3,432,3
R1-6,720575940636916599,3,3,432,3
R1-6,720575940615244851,5,3,433,3
R1-6,720575940620883079,5,3,433,3
R1-6,720575940621765729,5,3,433,3
R1-6,720575940615463422,4,3,434,3
R1-6,720575940622714025,5,4,434,4
R1-6,720575940627851530,6,4,434,4
R1-6,720575940639199302,6,4,434,4
R1-6,720575940612529301,5,4,435,4
R1-6,720575940616304706,5,3,435,3
R1-6,720575940621169344,4,3,435,3
R1-6,720575940632833071,5,4,435,4
R1-6,720575940636707951,4,3,435,3
R1-6,720575940640896419,5,4,435,4
R1-6,720575940611665362,5,3,436,3
R1-6,720575940620327217,4,3,436,3
R1-6,720575940623107148,5,3,436,3
R1-6,720575940630486142,4,3,436,3
R1-6,720575940630971703,6,4,436,4
R1-6,720575940633585491,5,3,436,3
R1-6,720575940608998236,3,3,437,3
R1-6,720575940623991236,4,4,437,4
R1-6,720575940632440936,3,3,437,3
R1-6,720575940618234598,4,3,438,3
R1-6,720575940623951496,3,3,438,3
R1-6,720575940615089361,4,3,439,3
R1-6,720575940622257023,4,3,439,3
R1-6,720575940629499139,5,4,439,4
R1-6,720575940636966519,3,3,439,3
R1-6,720575940612520690,4,3,440,3
R1-6,720575940622312112,5,3,440,3
R1-6,720575940622739696,5,3,440,3
R1-6,720575940630674170,4,3,440,3
R1-6,720575940632017995,4,3,440,3
R1-6,720575940618725633,6,3,441,3
R1-6,720575940621395621,5,4,441,4
R1-6,720575940628582216,6,4,441,4
R1-6,720575940631384284,4,3,441,3
R1-6,720575940635723967,5,3,441,3
R1-6,720575940645731876,6,4,441,4
R1-6,720575940621640431,3,3,442,3
R1-6,720575940626692298,4,3,442,3
R1-6,720575940626839358,3,3,442,3
R1-6,720575940612990101,2,2,443,2
R1-6,720575940615303166,3,2,443,2
R1-6,720575940625820308,2,2,443,2
R1-6,720575940626631370,3,2,443,2
R1-6,720575940627341955,2,2,443,2
R1-6,720575940631278807,3,2,443,2
R1-6,720575940615596706,6,4,444,4
R1-6,720575940619848350,5,4,444,4
R1-6,720575940626978916,5,4,444,4
R1-6,720575940631883717,6,4,444,4
R1-6,720575940640865664,6,4,444,4
R1-6,720575940607867570,6,4,445,4
R1-6,720575940617778649,4,3,445,3
R1-6,720575940624856573,4,3,445,3
R1-6,720575940625060331,5,3,445,3
R1-6,720575940627643529,5,3,445,3
R1-6,720575940629448491,6,4,445,4
R1-6,720575940618834203,5,3,446,3
R1-6,720575940624023688,4,3,446,3
R1-6,720575940631407355,6,4,446,4
R1-6,720575940633516371,4,3,446,3
R1-6,720575940636267956,4,3,446,3
R1-6,720575940642297563,6,4,446,4
R1-6,720575940608063666,4,3,447,3
R1-6,720575940624227268,3,3,447,3
R1-6,720575940624918089,3,3,447,3
R1-6,720575940625708732,3,3,447,3
R1-6,720575940624573703,3,2,448,2
R1-6,720575940626932426,3,2,448,2
R1-6,720575940612163278,6,4,449,4
R1-6,720575940613306610,5,4,449,4
R1-6,720575940617939003,5,3,449,3
R1-6,720575940621259435,4,3,449,3
R1-6,720575940632405816,4,4,449,4
R1-6,720575940611679954,4,3,450,3
R1-6,720575940627338883,5,3,450,3
R1-6,720575940628972999,4,4,450,4
R1-6,720575940632143947,6,4,450,4
R1-6,720575940633044817,6,4,450,4
R1-6,720575940638357982,4,3,450,3
R1-6,720575940610008003,4,3,451,3
R1-6,720575940621528173,5,4,451,4
R1-6,720575940628342184,4,3,451,3
R1-6,720575940628587752,4,3,451,3
R1-6,720575940630931288,4,3,451,3
R1-6,720575940632047658,4,3,451,3
R1-6,720575940616715314,5,3,452,3
R1-6,720575940618523938,5,3,452,3
R1-6,720575940622037942,5,4,452,4
R1-6,720575940640082766,5,3,452,3
R1-6,720575940626894654,3,3,453,3
R1-6,720575940627402073,3,3,453,3
R1-6,720575940631697861,3,3,453,3
R1-6,720575940605828268,6,4,454,4
R1-6,720575940610814788,5,4,454,4
R1-6,720575940623180246,5,4,454,4
R1-6,720575940623217228,6,4,454,4
R1-6,720575940626990654,6,4,454,4
R1-6,720575940633376716,6,4,454,4
R1-6,720575940628044184,3,3,455,3
R1-6,720575940628849404,4,3,455,3
R1-6,720575940616328390,5,3,456,3
R1-6,720575940616604978,4,3,456,3
R1-6,720575940619601462,3,3,456,3
R1-6,720575940620284038,4,3,456,3
R1-6,720575940633380909,4,3,456,3
R1-6,720575940642098651,4,3,456,3
R1-6,720575940609698254,3,3,457,3
R1-6,720575940618540372,3,3,457,3
R1-6,720575940628747594,3,3,457,3
R1-6,720575940613211801,4,4,458,4
R1-6,720575940620712528,5,4,458,4
R1-6,720575940621482177,4,3,458,3
R1-6,720575940622354815,4,3,458,3
R1-6,720575940625408748,6,4,458,4
R1-6,720575940629313641,6,4,458,4
R1-6,720575940630199034,4,3,458,3
R1-6,720575940635333527,3,3,458,3
R1-6,720575940615847786,5,4,459,4
R1-6,720575940624103465,4,3,459,3
R1-6,720575940626508176,5,4,459,4
R1-6,720575940632663608,4,4,459,4
R1-6,720575940632668472,5,4,459,4
R1-6,720575940638724698,5,4,459,4
R1-6,720575940640553331,5,4,459,4
R1-6,720575940621034944,6,4,460,4
R1-6,720575940622946892,5,4,460,4
R1-6,720575940623648536,6,4,460,4
R1-6,720575940630599806,4,3,460,3
R1-6,720575940633537197,4,3,460,3
R1-6,720575940635019683,4,3,460,3
R1-6,720575940616003990,5,4,461,4
R1-6,720575940624033741,4,3,461,3
R1-6,720575940628103762,5,3,461,3
R1-6,720575940620231384,3,3,462,3
R1-6,720575940630568704,2,2,462,2
R1-6,720575940633086668,3,3,462,3
R1-6,720575940635523738,2,2,462,2
R1-6,720575940647869236,3,3,462,3
R1-6,720575940624057638,5,3,463,3
R1-6,720575940625095927,6,4,463,4
R1-6,720575940629187179,4,3,463,3
R1-6,720575940629282665,4,3,463,3
R1-6,720575940606462566,4,3,464,3
R1-6,720575940610777668,6,4,464,4
R1-6,720575940618189713,7,5,464,4
R1-6,720575940622563845,7,4,464,4
R1-6,720575940623783960,5,3,464,3
R1-6,720575940630285817,4,3,464,3
R1-6,720575940632224554,4,4,464,4
R1-6,720575940633475667,6,4,464,4
R1-6,720575940607488457,6,4,465,4
R1-6,720575940611258414,4,3,465,3
R1-6,720575940620594000,4,3,465,3
R1-6,720575940628402600,4,3,465,3
R1-6,720575940635893867,5,4,465,4
R1-6,720575940637290126,5,4,465,4
R1-6,720575940647113251,5,3,465,3
R1-6,720575940653195510,6,4,465,4
R1-6,720575940607124707,5,3,466,3
R1-6,720575940616235423,6,4,466,4
R1-6,720575940622280886,3,2,466,2
R1-6,720575940632215594,5,3,466,3
R1-6,720575940608071602,4,3,467,2
R1-6,720575940618158566,5,4,467,2
R1-6,720575940618561281,4,3,467,2
R1-6,720575940624522423,6,4,467,2
R1-6,720575940633300819,4,4,467,2
R1-6,720575940637366702,5,4,467,2
R1-6,720575940655846817,4,3,467,2
R1-6,720575940606208288,4,3,468,3
R1-6,720575940615102375,3,2,468,2
