N,ref
1.295000000000000000e+03,-4.756659906395522341e+01
1.295000000000000000e+03,-4.748218744224712395e+01
1.295000000000000000e+03,-4.350886485349327870e+01
1.295000000000000000e+03,-6.029987089910467546e+01
1.295000000000000000e+03,-6.188906220271792336e+01
1.295000000000000000e+03,-4.746376524523214613e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.703432388659975771e+01
1.295000000000000000e+03,-5.183701239541349537e+01
1.295000000000000000e+03,-3.537416223801545101e+01
1.295000000000000000e+03,-5.206039210012021101e+01
1.295000000000000000e+03,-4.999988346558355090e+01
1.295000000000000000e+03,-4.899543684052966341e+01
1.295000000000000000e+03,-4.739802257171678690e+01
1.295000000000000000e+03,-5.009908196851958451e+01
1.295000000000000000e+03,-4.366827192595547302e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.760100449048995586e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.158165423984513609e+01
1.295000000000000000e+03,-6.051950412932206547e+01
1.295000000000000000e+03,-6.678223695204579258e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.965770617372397311e+01
1.295000000000000000e+03,-6.067694237059593121e+01
1.295000000000000000e+03,-6.071149545777868894e+01
1.295000000000000000e+03,-5.461283530513740203e+01
1.295000000000000000e+03,-5.272986994504557146e+01
1.295000000000000000e+03,-3.172533316159364958e+01
1.295000000000000000e+03,-4.900534550463846273e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.191806450405095319e+01
1.295000000000000000e+03,-3.702656163404557077e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.880771623763658340e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.878588505331678249e+01
1.295000000000000000e+03,-4.416758167080382691e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.220063039989532427e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.293179370732078581e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-7.676548094854029003e+00
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.236794343302248222e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.937733057562960681e+01
1.295000000000000000e+03,-5.140089075608057101e+01
1.295000000000000000e+03,-4.760157076995255210e+01
1.295000000000000000e+03,-4.466848251071608900e+01
1.295000000000000000e+03,-4.809276667842121356e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-2.918322469704207478e+01
1.295000000000000000e+03,-4.759965518153353514e+01
1.295000000000000000e+03,-5.368610700294757265e+01
1.295000000000000000e+03,-4.899438680856534489e+01
1.295000000000000000e+03,-5.307994116049012234e+01
1.295000000000000000e+03,-1.305015202697189380e+01
1.295000000000000000e+03,-4.999992807318447774e+01
1.295000000000000000e+03,-3.691296877379653552e+01
1.295000000000000000e+03,-4.932825401876068128e+01
1.295000000000000000e+03,-5.803571244004830731e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.352665373675802840e+01
1.295000000000000000e+03,-5.864661564168072516e+01
1.295000000000000000e+03,-2.650283730314623654e+01
1.295000000000000000e+03,-4.941388380856522389e+01
1.295000000000000000e+03,-4.900520712205427998e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-6.146034952789737105e+01
1.295000000000000000e+03,-4.041001354033914339e+01
1.295000000000000000e+03,-4.704658462611106273e+01
1.295000000000000000e+03,-5.098146116495316704e+01
1.295000000000000000e+03,-2.837093289180615940e+01
1.295000000000000000e+03,-4.931450180996645116e+01
1.295000000000000000e+03,-5.092275884839362732e+01
1.295000000000000000e+03,-3.810460208480463251e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.115941799469664630e+01
1.295000000000000000e+03,-5.216466811278507265e+01
1.295000000000000000e+03,-4.899984429470927694e+01
1.295000000000000000e+03,-4.903482836326489291e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.999999908565716566e+01
1.295000000000000000e+03,-5.826950128706636889e+01
1.295000000000000000e+03,-5.194143778213925344e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-9.620868350053541462e+00
1.295000000000000000e+03,-5.961413166773936467e+01
1.295000000000000000e+03,-3.858041631168958929e+01
1.295000000000000000e+03,-4.355824446009957285e+01
1.295000000000000000e+03,-4.756635978429478939e+01
1.295000000000000000e+03,-4.048506157352831281e+01
1.295000000000000000e+03,-4.761486603124022565e+01
1.295000000000000000e+03,-4.750661771692536206e+01
1.295000000000000000e+03,-5.133734880103184395e+01
1.295000000000000000e+03,-2.650283730314623654e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.219853355827515173e+01
1.295000000000000000e+03,-5.969478997040756241e+01
1.295000000000000000e+03,-4.465042471380399292e+01
1.295000000000000000e+03,-3.708347795295171068e+01
1.295000000000000000e+03,-5.327944850066732130e+01
1.295000000000000000e+03,-5.090986739609066092e+01
1.295000000000000000e+03,-4.898008355723726481e+01
1.295000000000000000e+03,-5.564060257859201641e+01
1.295000000000000000e+03,-5.681122011959873674e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.656254747631451352e+01
1.295000000000000000e+03,-5.933346025482726560e+01
1.295000000000000000e+03,-6.072418389539989647e+01
1.295000000000000000e+03,-4.872331890823581091e+01
1.295000000000000000e+03,-5.707820766173016835e+01
1.295000000000000000e+03,-5.189470283133535133e+01
1.295000000000000000e+03,-3.904616951350474352e+01
1.295000000000000000e+03,-4.220582805772257728e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-1.689467459748595601e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.869253796151040348e+01
1.295000000000000000e+03,-2.779605117977045126e+01
1.295000000000000000e+03,-2.799945750540147316e+01
1.295000000000000000e+03,-4.899785877339807882e+01
1.295000000000000000e+03,-6.356140110459466541e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.848496463523930800e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-3.833171336814388752e+01
1.295000000000000000e+03,-2.650283730314623654e+01
1.295000000000000000e+03,-4.361244430988197252e+01
1.295000000000000000e+03,-4.750368273828357957e+01
1.295000000000000000e+03,-4.826775389899062674e+01
1.295000000000000000e+03,-2.208447064598349741e+01
1.295000000000000000e+03,-5.279245867004658521e+01
1.295000000000000000e+03,-4.999999402033731855e+01
1.295000000000000000e+03,-3.471695638562389519e+01
1.295000000000000000e+03,-2.700888899677388366e+01
1.295000000000000000e+03,-5.925204195970270860e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.900167934479465259e+01
1.295000000000000000e+03,-4.937263019100971917e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.106142950105105172e+01
1.295000000000000000e+03,-3.912658914970730706e+01
1.295000000000000000e+03,-5.000000078221505362e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.484706308637053951e+01
1.295000000000000000e+03,-4.625480490668957856e+01
1.295000000000000000e+03,-5.861011599143088802e+01
1.295000000000000000e+03,-4.777170619022622589e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.245109574067929259e+01
1.295000000000000000e+03,-4.898612836679097171e+01
1.295000000000000000e+03,-6.503803009793125511e+01
1.295000000000000000e+03,-4.479775665672119800e+01
1.295000000000000000e+03,-5.593853737740122511e+01
1.295000000000000000e+03,-2.625151234442533266e+01
1.295000000000000000e+03,-4.754483747520922776e+01
1.295000000000000000e+03,-4.878052714311942850e+01
1.295000000000000000e+03,-5.236011712374536842e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-4.348013450747490083e+01
1.295000000000000000e+03,-2.974241334331974684e+01
1.295000000000000000e+03,-5.109016822619875597e+01
1.295000000000000000e+03,-5.000000000000000000e+01
1.295000000000000000e+03,-5.031891230894240152e+01
