N,ref
1.295000000000000000e+03,-4.889531713943257074e+01
1.295000000000000000e+03,-3.037833883423233772e+01
1.295000000000000000e+03,-4.827768794333108104e+01
1.295000000000000000e+03,-5.993707294920272233e+01
1.295000000000000000e+03,-2.368228527412948381e+01
1.295000000000000000e+03,-4.913881124027271596e+01
1.295000000000000000e+03,-2.575090792949022855e+01
1.295000000000000000e+03,-3.135104601465978647e+01
1.295000000000000000e+03,-2.985578906467293336e+01
1.295000000000000000e+03,-5.231002216847021202e+01
1.295000000000000000e+03,-3.120576991502640851e+01
1.295000000000000000e+03,-3.930296948779528776e+01
1.295000000000000000e+03,-3.608016691807041099e+01
1.295000000000000000e+03,-2.808391669155960813e+01
1.295000000000000000e+03,-2.912445479661044345e+01
1.295000000000000000e+03,-2.110154811754375714e+01
1.295000000000000000e+03,-8.565342567436733390e+00
1.295000000000000000e+03,-5.598085788732170442e+01
1.295000000000000000e+03,-4.778323300065894585e+01
1.295000000000000000e+03,-2.297184437024094450e+01
1.295000000000000000e+03,-3.248279790213022267e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.306992124144342604e+01
1.295000000000000000e+03,-2.959399933060633714e+01
1.295000000000000000e+03,-5.988429095293487592e+01
1.295000000000000000e+03,-3.319597999873037963e+01
1.295000000000000000e+03,-2.219538178037237941e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.238909307853131558e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.265681466216734208e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.215699357637236488e+01
1.295000000000000000e+03,-1.844164301299937136e+01
1.295000000000000000e+03,-2.392645801291244823e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.866256513330704792e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.545247524230389757e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.112763825706276499e+01
1.295000000000000000e+03,-4.898268523434202137e+01
1.295000000000000000e+03,-4.787670264842181211e+01
1.295000000000000000e+03,-4.815074554108816329e+01
1.295000000000000000e+03,-4.403345271502585234e+01
1.295000000000000000e+03,-4.442515670870246680e+01
1.295000000000000000e+03,-3.511882573868573587e+01
1.295000000000000000e+03,-2.551154718115805764e+01
1.295000000000000000e+03,-4.896033002606074547e+01
1.295000000000000000e+03,-2.460252904448094569e+01
1.295000000000000000e+03,-2.267491424383643661e+01
1.295000000000000000e+03,-5.647135063768899244e+01
1.295000000000000000e+03,-3.002353441202380324e+01
1.295000000000000000e+03,-3.415430252003937994e+01
1.295000000000000000e+03,-3.908884756660386728e+01
1.295000000000000000e+03,-3.609584723415252938e+01
1.295000000000000000e+03,-1.444592274387229303e+01
1.295000000000000000e+03,-3.003164029351146169e+01
1.295000000000000000e+03,-3.580510287427816962e+01
1.295000000000000000e+03,-2.210705355481526624e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.761220357062634889e+01
1.295000000000000000e+03,-2.163501794164070446e+01
1.295000000000000000e+03,-4.893921203925156505e+01
1.295000000000000000e+03,-3.030337586278583828e+01
1.295000000000000000e+03,-5.190584309217511105e+01
1.295000000000000000e+03,-2.554543722099271008e+01
1.295000000000000000e+03,-1.640255574193870913e+01
1.295000000000000000e+03,-4.804755309040552902e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.781263698960837516e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-5.899792032667233599e+01
1.295000000000000000e+03,-3.000036059900816099e+01
1.295000000000000000e+03,-3.609660883446417046e+01
1.295000000000000000e+03,-4.895576111304742284e+01
1.295000000000000000e+03,-1.942243332468709127e+01
1.295000000000000000e+03,-3.153011703892028095e+01
1.295000000000000000e+03,-3.325051811873254337e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.450746956403920507e+01
1.295000000000000000e+03,-3.412551266090626001e+01
1.295000000000000000e+03,-3.227705034752607816e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.489810035501688645e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.078319573970871659e+01
1.295000000000000000e+03,-3.251373838520708404e+01
1.295000000000000000e+03,-4.354792080198726012e+01
1.295000000000000000e+03,-3.230060487911941891e+01
1.295000000000000000e+03,-5.675961551141994477e+01
1.295000000000000000e+03,-2.110247998447464468e+01
1.295000000000000000e+03,-3.553292998803567571e+01
1.295000000000000000e+03,-2.036140389430650188e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.895688033742877110e+01
1.295000000000000000e+03,-4.879991836817720952e+01
1.295000000000000000e+03,-4.885346201874110506e+01
1.295000000000000000e+03,-4.898663391813837364e+01
1.295000000000000000e+03,-2.072935762321768394e+01
1.295000000000000000e+03,-4.368160915172631320e+01
1.295000000000000000e+03,-2.765412750080718496e+01
1.295000000000000000e+03,-5.718223525582905609e+01
1.295000000000000000e+03,-2.466503639675054416e+01
1.295000000000000000e+03,-2.103061903423579082e+01
1.295000000000000000e+03,-5.629498302517514929e+01
1.295000000000000000e+03,-2.930850601643767206e+01
1.295000000000000000e+03,-1.673252696353718960e+01
1.295000000000000000e+03,-5.739259805316452656e+01
1.295000000000000000e+03,-2.331025590801729663e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.797818829253835915e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.259406205435655224e+01
1.295000000000000000e+03,-2.082392327353248618e+01
1.295000000000000000e+03,-5.747214357001915630e+01
1.295000000000000000e+03,-3.683517323191876613e+01
1.295000000000000000e+03,-3.191617377942359823e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.872909067873002442e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.964249447766616541e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.779221123071147304e+01
1.295000000000000000e+03,-3.957086396650312565e+01
1.295000000000000000e+03,-4.364207170854775342e+01
1.295000000000000000e+03,-1.987575917548261728e+01
1.295000000000000000e+03,-5.471655235190209510e+01
1.295000000000000000e+03,-4.910501457633167632e+01
1.295000000000000000e+03,-4.748697966205315169e+01
1.295000000000000000e+03,-4.830779040840076988e+01
1.295000000000000000e+03,-2.866735424800981136e+01
1.295000000000000000e+03,-5.535951097329805037e+01
1.295000000000000000e+03,-2.093054539081383325e+01
1.295000000000000000e+03,-2.399241167321838830e+01
1.295000000000000000e+03,-2.921101783715088729e+01
1.295000000000000000e+03,-4.821400489911433596e+01
1.295000000000000000e+03,-4.895230605275248337e+01
1.295000000000000000e+03,-2.283282027860277807e+01
1.295000000000000000e+03,-4.896151812796718872e+01
1.295000000000000000e+03,-3.386211269088544640e+01
1.295000000000000000e+03,-2.377914942258082576e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.196063193913528266e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.815103694027096282e+01
1.295000000000000000e+03,-2.740440465637037804e+01
1.295000000000000000e+03,-2.277956962015613129e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.975081468831428921e+01
1.295000000000000000e+03,-5.068089684308154830e+01
1.295000000000000000e+03,-1.160876190485854309e+01
1.295000000000000000e+03,-2.115110631245999784e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.959592970489455155e+01
1.295000000000000000e+03,-4.900718805179889870e+01
1.295000000000000000e+03,-5.328240829278304602e+01
1.295000000000000000e+03,-4.763037048904170945e+01
1.295000000000000000e+03,-2.678489080839557346e+01
1.295000000000000000e+03,-1.904906340902611461e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.393989275177892395e+01
1.295000000000000000e+03,-4.003035895767261110e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.917139547044287085e+01
1.295000000000000000e+03,-2.889992165231587862e+01
1.295000000000000000e+03,-3.636814022990727580e+01
1.295000000000000000e+03,-3.337908064765044003e+01
1.295000000000000000e+03,-8.840997624185600756e+00
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.748074569352027652e+01
1.295000000000000000e+03,-3.551342305063154470e+01
1.295000000000000000e+03,-3.212860869109366746e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.914014887026300471e+01
1.295000000000000000e+03,-3.102391833518742104e+01
1.295000000000000000e+03,-1.795018520605804824e+01
1.295000000000000000e+03,-2.523239758593987858e+01
1.295000000000000000e+03,-2.904806339714453500e+01
1.295000000000000000e+03,-1.903179185067462953e+01
1.295000000000000000e+03,-5.787550164861741564e+00
1.295000000000000000e+03,-4.748398357527590719e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.879194928908400897e+01
1.295000000000000000e+03,-2.234768373452030943e+01
1.295000000000000000e+03,-3.000035804701599318e+01
1.295000000000000000e+03,-3.090919098485930760e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.411523294318863009e+01
1.295000000000000000e+03,-2.583791179128954951e+01
1.295000000000000000e+03,-3.270263270419791013e+01
1.295000000000000000e+03,-5.762559269692225428e+01
1.295000000000000000e+03,-1.745039424981091614e+01
1.295000000000000000e+03,-2.551036369939515325e+01
1.295000000000000000e+03,-1.337202472518218777e+01
1.295000000000000000e+03,-2.502274203759886717e+01
1.295000000000000000e+03,-2.423729918856081156e+01
1.295000000000000000e+03,-2.951320828319135003e+01
1.295000000000000000e+03,-2.750524550596973583e+01
1.295000000000000000e+03,-5.646180263535828203e+01
1.295000000000000000e+03,-3.284743441550321563e+01
1.295000000000000000e+03,-1.166644585566537451e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-5.366131998956122118e+01
1.295000000000000000e+03,-2.970749759224230502e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.147019090236249284e+01
1.295000000000000000e+03,-3.288650033200512013e+01
1.295000000000000000e+03,-4.873523562193382475e+01
1.295000000000000000e+03,-4.896209251882211788e+01
1.295000000000000000e+03,-2.937128978202198937e+01
1.295000000000000000e+03,-2.953357786859882239e+01
1.295000000000000000e+03,-3.510666377383447667e+01
1.295000000000000000e+03,-4.930064317739562796e+01
1.295000000000000000e+03,-4.566992745932846987e+01
1.295000000000000000e+03,-1.676908437262326146e+01
1.295000000000000000e+03,-1.722620642590615603e+01
1.295000000000000000e+03,-2.876838500552467792e+01
1.295000000000000000e+03,-2.830448855004812714e+01
1.295000000000000000e+03,-2.228278894730880921e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.660880896843890042e+01
1.295000000000000000e+03,-4.896988299536539557e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.880241312947003252e+01
1.295000000000000000e+03,-3.000036122260599925e+01
1.295000000000000000e+03,-3.155391707718858996e+01
1.295000000000000000e+03,-3.045015290771650029e+01
1.295000000000000000e+03,-3.886621821303398150e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.721785901169360500e+01
1.295000000000000000e+03,-2.493736246979660010e+01
1.295000000000000000e+03,-1.459942437740019017e+01
1.295000000000000000e+03,-5.889636735650802279e+01
1.295000000000000000e+03,-3.230480145236907674e+01
1.295000000000000000e+03,-4.896883635976805493e+01
1.295000000000000000e+03,-1.837525981620544968e+01
1.295000000000000000e+03,-4.897190567860774735e+01
1.295000000000000000e+03,-4.854839337410587774e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-7.120629567500640356e+00
1.295000000000000000e+03,-2.620873675728540420e+01
1.295000000000000000e+03,-2.923008968965516630e+01
1.295000000000000000e+03,-1.857083268259177089e+01
1.295000000000000000e+03,-2.487776864884116534e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.892794709519801444e+01
1.295000000000000000e+03,-3.233661782591028810e+01
1.295000000000000000e+03,-4.837561327411525269e+01
1.295000000000000000e+03,-3.683489865074841418e+01
1.295000000000000000e+03,-2.957209760359300788e+01
1.295000000000000000e+03,-3.134810390231848842e+01
1.295000000000000000e+03,-2.568824392683082536e+01
1.295000000000000000e+03,-4.841922074371824891e+01
1.295000000000000000e+03,-4.928870039186451635e+01
1.295000000000000000e+03,-3.942811906428208601e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-5.556350639749062026e+01
1.295000000000000000e+03,-1.742901899634279417e+01
1.295000000000000000e+03,-2.005854788301417457e+01
1.295000000000000000e+03,-3.880130876929315065e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.746330703942512486e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-5.400995153715878416e+01
1.295000000000000000e+03,-2.191921216522689875e+01
1.295000000000000000e+03,-3.113283569799794037e+01
1.295000000000000000e+03,-2.921618399898301277e+01
1.295000000000000000e+03,-1.925519221220256583e+01
1.295000000000000000e+03,-3.006295381129524813e+01
1.295000000000000000e+03,-4.157488086083767342e+01
1.295000000000000000e+03,-1.345954636556795769e+01
1.295000000000000000e+03,-2.706383411400735994e+01
1.295000000000000000e+03,-3.659811145669467436e+01
1.295000000000000000e+03,-1.557600105616237407e+01
1.295000000000000000e+03,-1.689672076522585087e+01
1.295000000000000000e+03,-3.250215788721359900e+01
1.295000000000000000e+03,-3.013585398366126711e+01
1.295000000000000000e+03,-2.230812756909511307e+01
1.295000000000000000e+03,-5.127651574822377967e+01
1.295000000000000000e+03,-2.844195341501249885e+01
1.295000000000000000e+03,-5.219748511699434346e+01
1.295000000000000000e+03,-5.332893893652715889e+01
1.295000000000000000e+03,-3.534932970308916111e+01
1.295000000000000000e+03,-3.228599835489994518e+01
1.295000000000000000e+03,-4.894924325937628851e+01
1.295000000000000000e+03,-2.051957841570876795e+01
1.295000000000000000e+03,-5.524172178042439185e+01
1.295000000000000000e+03,-4.854582912940450967e+01
1.295000000000000000e+03,-2.678684452357275703e+01
1.295000000000000000e+03,-2.865406716964595901e+01
1.295000000000000000e+03,-1.625796525015632454e+01
1.295000000000000000e+03,-2.705387207910601433e+01
1.295000000000000000e+03,-2.894338758505496401e+01
1.295000000000000000e+03,-2.862811145855221184e+01
1.295000000000000000e+03,-3.012944740684554645e+01
1.295000000000000000e+03,-2.426897645608429954e+01
1.295000000000000000e+03,-3.887901306838382709e+01
1.295000000000000000e+03,-4.007758779393383719e+01
1.295000000000000000e+03,-2.788400400879304541e+01
1.295000000000000000e+03,-2.229472078491568254e+01
1.295000000000000000e+03,-3.269657362890632868e+01
1.295000000000000000e+03,-2.658042351655210211e+01
1.295000000000000000e+03,-2.095886938597152849e+01
1.295000000000000000e+03,-3.877028687333405088e+01
1.295000000000000000e+03,-2.675556445766252622e+01
1.295000000000000000e+03,-1.477274912173635713e+01
1.295000000000000000e+03,-1.729419954624464850e+01
1.295000000000000000e+03,-5.789258499197493535e+01
1.295000000000000000e+03,-5.736488029971954461e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.752799832193458229e+01
1.295000000000000000e+03,-1.954917284487347118e+01
1.295000000000000000e+03,-2.840698509786576054e+01
1.295000000000000000e+03,-4.235676437837567221e+01
1.295000000000000000e+03,-2.168378723354981119e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.113962482164136958e+01
1.295000000000000000e+03,-1.260082369286799064e+01
1.295000000000000000e+03,-2.915925863843644805e+01
1.295000000000000000e+03,-4.813296189969454275e+01
1.295000000000000000e+03,-4.328078727764010836e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.119484529054994226e+01
1.295000000000000000e+03,-2.409920841766094668e+01
1.295000000000000000e+03,-5.308433237666591253e+01
1.295000000000000000e+03,-4.930306736686029723e+01
1.295000000000000000e+03,-3.191228283552583633e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.948609593516255956e+01
1.295000000000000000e+03,-2.274258691030061641e+01
1.295000000000000000e+03,-2.396342455999771559e+01
1.295000000000000000e+03,-5.583281956308814387e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.833137048091283106e+01
1.295000000000000000e+03,-1.035503520093739027e+01
1.295000000000000000e+03,-2.304657846250871955e+01
1.295000000000000000e+03,-3.167360060096860153e+01
1.295000000000000000e+03,-2.210172634712965589e+01
1.295000000000000000e+03,-1.977751234256530921e+01
1.295000000000000000e+03,-3.023001578103074038e+01
1.295000000000000000e+03,-3.019930059302695824e+01
1.295000000000000000e+03,-3.384475828681735265e+01
1.295000000000000000e+03,-4.848221382466968521e+01
1.295000000000000000e+03,-2.407967341693671059e+01
1.295000000000000000e+03,-3.222496118410161614e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.778451795756636855e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.932227081058316642e+01
1.295000000000000000e+03,-3.956640451909891709e+01
1.295000000000000000e+03,-3.303195056374294580e+01
1.295000000000000000e+03,-3.000024635813896978e+01
1.295000000000000000e+03,-2.568824392683082536e+01
1.295000000000000000e+03,-2.432782150665299170e+01
1.295000000000000000e+03,-3.794008158632085070e+01
1.295000000000000000e+03,-2.250937102141482171e+01
1.295000000000000000e+03,-1.788330424458588652e+01
1.295000000000000000e+03,-5.521468488343581527e+01
1.295000000000000000e+03,-5.740874012929057812e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.752629796301667042e+01
1.295000000000000000e+03,-2.309134765325030969e+01
1.295000000000000000e+03,-4.886456871389445666e+01
1.295000000000000000e+03,-3.688518953841399650e+01
1.295000000000000000e+03,-2.744029460177968716e+01
1.295000000000000000e+03,-1.172186893501049987e+01
1.295000000000000000e+03,-2.355100668831029509e+01
1.295000000000000000e+03,-2.107307046333107792e+01
1.295000000000000000e+03,-4.138443231718866855e+01
1.295000000000000000e+03,-3.336313419759171239e+01
1.295000000000000000e+03,-4.275300140313696318e+01
1.295000000000000000e+03,-1.793031025144554746e+01
1.295000000000000000e+03,-5.691894711718823174e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.510379831483085056e+01
1.295000000000000000e+03,-5.239002243670763903e+01
1.295000000000000000e+03,-1.828386422207518791e+01
1.295000000000000000e+03,-2.588721930083096012e+01
1.295000000000000000e+03,-2.073536018562056782e+01
1.295000000000000000e+03,-3.139985592998607800e+01
1.295000000000000000e+03,-2.923526389171391671e+01
1.295000000000000000e+03,-2.287605484386046228e+01
1.295000000000000000e+03,-2.906565793401914277e+01
1.295000000000000000e+03,-3.391232472326988301e+01
1.295000000000000000e+03,-3.574418997727528335e+01
1.295000000000000000e+03,-5.436348491300738317e+01
1.295000000000000000e+03,-2.682019181252158546e+01
1.295000000000000000e+03,-6.904532207798031784e+00
1.295000000000000000e+03,-2.470680814789878710e+01
1.295000000000000000e+03,-4.241435607483952452e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.671269415587451945e+01
1.295000000000000000e+03,-3.721028813575366456e+01
1.295000000000000000e+03,-2.887614640102518138e+01
1.295000000000000000e+03,-2.759658666427364437e+01
1.295000000000000000e+03,-5.724201501364892408e+01
1.295000000000000000e+03,-2.747559967168929518e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.747997749175068805e+01
1.295000000000000000e+03,-3.980455761881518839e+01
1.295000000000000000e+03,-4.052146311626469100e+01
1.295000000000000000e+03,-4.870737071234669457e+01
1.295000000000000000e+03,-2.553222360442930139e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.892066794448114564e+01
1.295000000000000000e+03,-2.732219104697809797e+01
1.295000000000000000e+03,-3.191624861849905415e+01
1.295000000000000000e+03,-4.191686012598327693e+01
1.295000000000000000e+03,-5.676074852226781076e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.643685468847045428e+01
1.295000000000000000e+03,-5.694035845025472042e+01
1.295000000000000000e+03,-4.847335175019368592e+01
1.295000000000000000e+03,-3.429615261767488477e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.904786218844757784e+01
1.295000000000000000e+03,-2.757407711151927643e+01
1.295000000000000000e+03,-5.511206362241148327e+01
1.295000000000000000e+03,-1.733549162266563215e+01
1.295000000000000000e+03,-2.259607378685090140e+01
1.295000000000000000e+03,-1.348864694514145235e+01
1.295000000000000000e+03,-1.169386428977579584e+01
1.295000000000000000e+03,-1.958169202337610670e+01
1.295000000000000000e+03,-3.445927084405565211e+01
1.295000000000000000e+03,-3.197934968958167090e+01
1.295000000000000000e+03,-1.780820647014676794e+01
1.295000000000000000e+03,-1.953389194862090505e+01
1.295000000000000000e+03,-3.243476794669886232e+01
1.295000000000000000e+03,-4.334422265463476975e+01
1.295000000000000000e+03,-3.000035940681499369e+01
1.295000000000000000e+03,-3.066900186482944335e+01
1.295000000000000000e+03,-1.704481558440949485e+01
1.295000000000000000e+03,-3.224250413800660198e+01
1.295000000000000000e+03,-2.325550667120887027e+01
1.295000000000000000e+03,-4.192765240033207874e+01
1.295000000000000000e+03,-1.243081757927966535e+01
1.295000000000000000e+03,-4.845687266736013754e+01
1.295000000000000000e+03,-3.000035943831868934e+01
1.295000000000000000e+03,-4.876983207741802318e+01
1.295000000000000000e+03,-2.200331377380483744e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.700171698313342361e+01
1.295000000000000000e+03,-1.697562925026095826e+01
1.295000000000000000e+03,-2.647790729935657339e+01
1.295000000000000000e+03,-2.934964733149989158e+01
1.295000000000000000e+03,-2.889391860570062320e+01
1.295000000000000000e+03,-1.949282062869588827e+01
1.295000000000000000e+03,-2.662162471023928489e+01
1.295000000000000000e+03,-1.606778466730100874e+01
1.295000000000000000e+03,-2.145694020198660468e+01
1.295000000000000000e+03,-3.080623211686128116e+01
1.295000000000000000e+03,-3.560908341555241918e+01
1.295000000000000000e+03,-2.078574189313029663e+01
1.295000000000000000e+03,-3.144485651838949991e+01
1.295000000000000000e+03,-3.107489710770645885e+01
1.295000000000000000e+03,-4.922006142090432235e+01
1.295000000000000000e+03,-4.896029420867404269e+01
1.295000000000000000e+03,-3.220548002212380823e+01
1.295000000000000000e+03,-2.124516397459183636e+01
1.295000000000000000e+03,-2.620691923082859986e+01
1.295000000000000000e+03,-5.548677777146850332e+01
1.295000000000000000e+03,-3.480512665151717755e+01
1.295000000000000000e+03,-8.947007241734816319e+00
1.295000000000000000e+03,-2.055550889024488370e+01
1.295000000000000000e+03,-5.782393790025130897e+01
1.295000000000000000e+03,-5.678686167526699791e+01
1.295000000000000000e+03,-1.690060377931760272e+01
1.295000000000000000e+03,-4.855106126359367380e+01
1.295000000000000000e+03,-2.815115258236847495e+01
1.295000000000000000e+03,-3.615637833016788250e+01
1.295000000000000000e+03,-5.180994925761595482e+01
1.295000000000000000e+03,-2.714404221501496650e+01
1.295000000000000000e+03,-5.734563849412374736e+01
1.295000000000000000e+03,-5.705854489800211837e+01
1.295000000000000000e+03,-3.859706923715712179e+01
1.295000000000000000e+03,-3.677077776294142808e+01
1.295000000000000000e+03,-1.871938881391474041e+01
1.295000000000000000e+03,-5.217373191365196305e+01
1.295000000000000000e+03,-3.037995497075837292e+01
1.295000000000000000e+03,-3.092165200567686156e+01
1.295000000000000000e+03,-4.828322245243283817e+01
1.295000000000000000e+03,-2.628775098954668721e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.761617415602195180e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.344543119228506356e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.850489930427439589e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.606178142215346583e+01
1.295000000000000000e+03,-5.740225712952531012e+01
1.295000000000000000e+03,-3.187941701545786088e+01
1.295000000000000000e+03,-2.652945222368715505e+01
1.295000000000000000e+03,-1.853551880609667535e+01
1.295000000000000000e+03,-3.296682635247793058e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.086211766712390414e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.230515218349525952e+01
1.295000000000000000e+03,-1.488157968256922103e+01
1.295000000000000000e+03,-5.689956764791880062e+01
1.295000000000000000e+03,-1.521127801709624094e+01
1.295000000000000000e+03,-3.414091398886316142e+01
1.295000000000000000e+03,-2.985940908668263205e+01
1.295000000000000000e+03,-2.213587209658473753e+01
1.295000000000000000e+03,-3.731076701006086438e+01
1.295000000000000000e+03,-3.278857892825075027e+01
1.295000000000000000e+03,-1.389296933324133931e+01
1.295000000000000000e+03,-4.898148647631580843e+01
1.295000000000000000e+03,-4.860433242071481175e+01
1.295000000000000000e+03,-5.485136650626047583e+01
1.295000000000000000e+03,-3.224819513240213809e+01
1.295000000000000000e+03,-2.783374392985542300e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.388753116316326697e+01
1.295000000000000000e+03,-3.606327340524286029e+01
1.295000000000000000e+03,-3.404230383449078090e+01
1.295000000000000000e+03,-1.237230634534292406e+01
1.295000000000000000e+03,-1.618848175229699038e+01
1.295000000000000000e+03,-3.719075809993422155e+01
1.295000000000000000e+03,-3.041093106319675599e+01
1.295000000000000000e+03,-4.923641311798030529e+01
1.295000000000000000e+03,-2.475825888075036829e+01
1.295000000000000000e+03,-1.163217128673203504e+01
1.295000000000000000e+03,-2.668390553958149880e+01
1.295000000000000000e+03,-2.572516697988608314e+01
1.295000000000000000e+03,-1.666500606333279677e+01
1.295000000000000000e+03,-3.181736174169783027e+01
1.295000000000000000e+03,-3.888608785241205368e+01
1.295000000000000000e+03,-1.947286343678817389e+01
1.295000000000000000e+03,-2.379683208109203463e+01
1.295000000000000000e+03,-4.136637751169341470e+01
1.295000000000000000e+03,-3.149255317936482967e+01
1.295000000000000000e+03,-3.043891285221091536e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.458774000628798362e+01
1.295000000000000000e+03,-3.301514934893476294e+01
1.295000000000000000e+03,-3.733041889432120541e+01
1.295000000000000000e+03,-4.900324012203461876e+01
1.295000000000000000e+03,-5.853139461252064990e+01
1.295000000000000000e+03,-2.319576669697305249e+01
1.295000000000000000e+03,-3.387106985230911249e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.206214571246415801e+01
1.295000000000000000e+03,-3.775921906901083958e+01
1.295000000000000000e+03,-4.903502965380312162e+01
1.295000000000000000e+03,-3.015967012539892877e+01
