pre_idx,post_idx,pre_type,post_type,pre_root_id,post_root_id,syn_count,gS_mS_cm2,e_syn_mV,v_th_mV,k_minus,delta_mV,pre_baseline_mV,post_baseline_mV,s_inf_baseline,tau_s_baseline_ms,pair,is_r16_output
40421,37943,Mi1,T4a,720575940635864176,720575940633268525,17.0,0.39999995,0.0,-48.0,0.18,3.8,-58.365566,-60.4228,0.0613538529591946,5.214700609679778,"('Mi1', 'T4a')",False
29280,20922,L1,Mi1,720575940628099154,720575940623628105,148.0,0.49999997,-70.0,-45.0,0.08,4.0,-39.011993,-58.35852,0.817126859783479,2.285914303800679,"('L1', 'Mi1')",False
46681,15286,Mi1,T4a,720575940650510838,720575940620755717,6.0,0.39999995,0.0,-48.0,0.18,3.8,-0.70265007,-58.956295,0.9999960692270985,2.1837626362839008e-05,"('Mi1', 'T4a')",False
42697,2619,L5,Mi1,720575940638794037,720575940609667083,57.0,0.49999997,0.0,-45.0,0.1,4.0,-54.171944,-58.36656,0.09170553192218792,9.082944545431701,"('L5', 'Mi1')",False
36437,720,L1,Tm3,720575940632256081,720575940605799968,7.0,0.3000001,-70.0,-45.0,0.1,4.0,-38.270546,-58.51021,0.8432172503030438,1.5678274736071116,"('L1', 'Tm3')",False
25126,3193,L3,Mi9,720575940626024122,720575940610680746,6.0,0.3000001,0.0,-45.0,0.12,3.0,-5.5891194,-56.01526,0.999998028985166,1.6425123983900196e-05,"('L3', 'Mi9')",False
28198,44149,L5,Mi1,720575940627561554,720575940640672501,55.0,0.49999997,0.0,-45.0,0.1,4.0,-41.306664,-58.145145,0.7157209711308831,2.8427902463302934,"('L5', 'Mi1')",False
1116,14629,L1,Tm3,720575940606552422,720575940620443007,36.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.15614,-58.510284,0.8116802462227928,1.8831975097102425,"('L1', 'Tm3')",False
41812,10504,L1,Tm3,720575940637666734,720575940617550902,6.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.044415,-58.510265,0.815912565567727,1.8408743168915656,"('L1', 'Tm3')",False
45812,7122,Mi1,T4a,720575940645541252,720575940614709446,5.0,0.39999995,0.0,-48.0,0.18,3.8,-58.176884,-60.423473,0.0642764192029186,5.198464131193158,"('Mi1', 'T4a')",False
25120,42829,Tm3,T4a,720575940626020752,720575940638950051,6.0,0.3000001,0.0,-44.0,0.3,3.2,-58.510254,-60.410194,0.01061879308932653,3.2979372253206605,"('Tm3', 'T4a')",False
4093,24969,Mi1,T4a,720575940611882725,720575940625943340,29.0,0.39999995,0.0,-48.0,0.18,3.8,-57.853012,-59.75543,0.06959690086920461,5.16890590088833,"('Mi1', 'T4a')",False
8886,14950,Mi9,T4a,720575940616255500,720575940620611866,8.0,1.9999999,-70.0,-40.0,0.03,3.5,-56.01522,-60.423996,0.010193315411766874,32.99355689040457,"('Mi9', 'T4a')",False
31375,1739,R1-6,L3,720575940629228137,720575940607963826,15.0,0.74999994,-72.0,-56.0,0.1,3.0,-33.937496,-40.625275,0.9993604895780298,0.006395104124407431,"('R1-6', 'L3')",True
4056,11498,Tm3,T4a,720575940611839893,720575940618214685,7.0,0.3000001,0.0,-44.0,0.3,3.2,-51.945045,-60.423946,0.07707089780830957,3.0764302183926144,"('Tm3', 'T4a')",False
16511,22237,L5,Mi1,720575940621354734,720575940624292158,47.0,0.49999997,0.0,-45.0,0.1,4.0,-41.954063,-55.583935,0.6816758706487017,3.183241246078992,"('L5', 'Mi1')",False
14373,17129,L5,Tm3,720575940620305867,720575940621665732,8.0,0.49999997,0.0,-45.0,0.1,4.0,-60.459053,-58.510284,0.020537262058249756,9.794627233466183,"('L5', 'Tm3')",False
13714,21050,Tm3,T4a,720575940619872933,720575940623692775,12.0,0.3000001,0.0,-44.0,0.3,3.2,-58.510284,-60.423965,0.0106186924373898,3.2979375608271027,"('Tm3', 'T4a')",False
4671,39087,Tm3,T4a,720575940612483606,720575940634355993,6.0,0.3000001,0.0,-44.0,0.3,3.2,-55.591118,-59.06049,0.026027628341782204,3.246574443186782,"('Tm3', 'T4a')",False
40580,3977,R1-6,L1,720575940636059060,720575940611749233,51.0,1.1999998,-72.0,-56.0,0.1,3.0,-69.87445,-38.998966,0.009710236790738293,9.902897484527944,"('R1-6', 'L1')",True
22958,1004,R1-6,L1,720575940624694857,720575940606364262,27.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.74672,-0.94923675,0.0007104462395045054,9.992895388699209,"('R1-6', 'L1')",True
5710,41907,Mi4,T4a,720575940613382678,720575940637784127,5.0,7.9999995,-72.0,-55.0,0.03,3.2,-59.59086,-59.75397,0.19237623385457062,26.920792806574255,"('Mi4', 'T4a')",False
26169,22057,R1-6,L1,720575940626662693,720575940624202739,55.0,1.1999998,-72.0,-56.0,0.1,3.0,-18.472881,-39.04808,0.9999963068971705,3.6931027745179685e-05,"('R1-6', 'L1')",True
15678,25384,L5,Mi1,720575940620939696,720575940626192771,5.0,0.49999997,0.0,-45.0,0.1,4.0,-42.1053,-57.740402,0.6734157087916145,3.265842863419004,"('L5', 'Mi1')",False
32149,23631,R1-6,L3,720575940629726979,720575940625062653,36.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-40.65529,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
33354,25872,L5,Tm3,720575940630410972,720575940626490024,16.0,0.49999997,0.0,-45.0,0.1,4.0,-41.893017,-58.510284,0.6849783291684123,3.150216661373991,"('L5', 'Tm3')",False
34558,6600,Mi1,T4a,720575940631083215,720575940614276271,9.0,0.39999995,0.0,-48.0,0.18,3.8,-55.30408,-60.423954,0.12762460419157712,4.846529784129669,"('Mi1', 'T4a')",False
33164,37540,R1-6,L1,720575940630302055,720575940632928593,30.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.758865,-0.8366236,0.0007075779508276511,9.99292407158555,"('R1-6', 'L1')",True
5318,18671,R1-6,L1,720575940612992741,720575940622437885,40.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.97203,-12.403845,0.0006590773544577066,9.993409077542024,"('R1-6', 'L1')",True
42863,43972,R1-6,L1,720575940638995940,720575940640400243,39.0,1.1999998,-72.0,-56.0,0.1,3.0,-55.484745,-38.82213,0.5428326738935789,4.571673192940971,"('R1-6', 'L1')",True
22785,13002,L3,Mi1,720575940624585959,720575940619333701,24.0,0.3000001,0.0,-45.0,0.14,3.0,-45.6867,-53.998898,0.4430236464424764,3.9784025084729353,"('L3', 'Mi1')",False
43110,4056,L5,Tm3,720575940639357117,720575940611839893,11.0,0.49999997,0.0,-45.0,0.1,4.0,-65.225655,-51.945045,0.00632805850286996,9.936719266902644,"('L5', 'Tm3')",False
18781,1190,L3,Mi1,720575940622493769,720575940606665564,24.0,0.3000001,0.0,-45.0,0.14,3.0,-12.115652,-2.7052732,0.9999826421547212,0.00012398460860633175,"('L3', 'Mi1')",False
29653,20310,R1-6,L3,720575940628301224,720575940623294088,20.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.90585,-29.68228,0.0006737678774255684,9.993262172314534,"('R1-6', 'L3')",True
6917,4672,L3,Mi9,720575940614567917,720575940612483826,49.0,0.3000001,0.0,-45.0,0.12,3.0,-40.646904,-56.01516,0.8101572134813795,1.5820232563494796,"('L3', 'Mi9')",False
25715,34058,L5,Tm3,720575940626399821,720575940630799208,6.0,0.49999997,0.0,-45.0,0.1,4.0,-41.803783,-56.73713,0.6897721108954428,3.102278844818015,"('L5', 'Tm3')",False
36857,30323,R1-6,L3,720575940632492648,720575940628627456,31.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.991714,-40.177345,0.0006547699213468822,9.993452151872491,"('R1-6', 'L3')",True
13691,37821,R8,L1,720575940619853878,720575940633188689,6.0,0.14999998,-72.0,-60.0,0.1,3.0,-12.45068,-39.04925,0.9999998692231629,1.3077683518852082e-06,"('R8', 'L1')",False
9111,21961,Mi4,T4a,720575940616450940,720575940624163253,6.0,7.9999995,-72.0,-55.0,0.03,3.2,-2.3538165,-60.423897,0.9999999283828396,2.3872387341673855e-06,"('Mi4', 'T4a')",False
25917,9785,Mi9,T4a,720575940626511132,720575940616997062,6.0,1.9999999,-70.0,-40.0,0.03,3.5,-55.133522,-59.741825,0.013075368016563676,32.89748846809738,"('Mi9', 'T4a')",False
26061,33038,Mi1,T4a,720575940626607110,720575940630230376,6.0,0.39999995,0.0,-48.0,0.18,3.8,-2.2644253,-64.733055,0.9999940711651555,3.2937970049580606e-05,"('Mi1', 'T4a')",False
5001,32888,R1-6,L3,720575940612753882,720575940630154999,32.0,0.74999994,-72.0,-56.0,0.1,3.0,-76.048096,-40.64892,0.0012508270009452967,9.987491581165326,"('R1-6', 'L3')",True
18340,10827,L1,Tm3,720575940622269445,720575940617769105,33.0,0.3000001,-70.0,-45.0,0.1,4.0,-24.524273,-58.510284,0.9940531662360579,0.05946833675327389,"('L1', 'Tm3')",False
27044,17076,L5,Mi1,720575940627070360,720575940621643132,39.0,0.49999997,0.0,-45.0,0.1,4.0,-2.4656699,-56.135498,0.9999759074091618,0.00024092590479235203,"('L5', 'Mi1')",False
3873,26972,R1-6,L1,720575940611622098,720575940627039006,43.0,1.1999998,-72.0,-56.0,0.1,3.0,-36.25816,-18.138838,0.9986149231104121,0.013850768689486348,"('R1-6', 'L1')",True
12507,7789,L5,Mi1,720575940618932939,720575940615261235,5.0,0.49999997,0.0,-45.0,0.1,4.0,-41.89411,-2.0756962,0.6849192696046686,3.1508072570026266,"('L5', 'Mi1')",False
11584,34190,L5,Tm3,720575940618265373,720575940630863159,5.0,0.49999997,0.0,-45.0,0.1,4.0,-41.89392,-42.226574,0.6849295595535462,3.1507043575153846,"('L5', 'Tm3')",False
3774,33348,L1,Mi1,720575940611509198,720575940630407751,128.0,0.49999997,-70.0,-45.0,0.08,4.0,-39.01958,-58.33222,0.8168432397366796,2.289459554464914,"('L1', 'Mi1')",False
4887,7740,L5,Tm3,720575940612655845,720575940615221354,7.0,0.49999997,0.0,-45.0,0.1,4.0,-41.869453,-58.510265,0.6862480937145052,3.1375190161022712,"('L5', 'Tm3')",False
6612,18752,Mi1,T4a,720575940614282134,720575940622478972,9.0,0.39999995,0.0,-48.0,0.18,3.8,-54.456066,-60.423336,0.1546005174797976,4.696663605150258,"('Mi1', 'T4a')",False
33915,30242,L1,Tm3,720575940630733330,720575940628589824,7.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.04926,-58.510284,0.8157305759787431,1.8426942127542856,"('L1', 'Tm3')",False
42622,7573,L1,Tm3,720575940638721001,720575940615087978,39.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.017418,-58.434784,0.816924120402752,1.8307587686920488,"('L1', 'Tm3')",False
16299,30851,L5,Tm3,720575940621257596,720575940628905802,8.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894093,-58.510254,0.6849203041779397,3.15079691127007,"('L5', 'Tm3')",False
40861,41849,Mi9,T4a,720575940636436472,720575940637707098,8.0,1.9999999,-70.0,-40.0,0.03,3.5,-17.059875,-60.423878,0.99857807572119,0.04739747701975115,"('Mi9', 'T4a')",False
37724,23075,Tm3,T4a,720575940633117265,720575940624749749,7.0,0.3000001,0.0,-44.0,0.3,3.2,-56.41602,-60.423985,0.02023287596905268,3.265890283661671,"('Tm3', 'T4a')",False
11950,20565,Mi4,T4a,720575940618519526,720575940623438828,13.0,7.9999995,-72.0,-55.0,0.03,3.2,-51.56691,-59.837437,0.745136753951257,8.49544172484602,"('Mi4', 'T4a')",False
7770,5168,Tm3,T4a,720575940615242357,720575940612900466,8.0,0.3000001,0.0,-44.0,0.3,3.2,-58.510284,-1.991925,0.0106186924373898,3.2979375608271027,"('Tm3', 'T4a')",False
2775,35891,Mi1,T4a,720575940609925589,720575940631909037,6.0,0.39999995,0.0,-48.0,0.18,3.8,-1.9466307,-59.198456,0.9999945468272894,3.0295402744014334e-05,"('Mi1', 'T4a')",False
22043,28450,L3,Mi1,720575940624194707,720575940627723416,24.0,0.3000001,0.0,-45.0,0.14,3.0,-1.4576868,-0.1614621,0.9999995027159428,3.5520289645550315e-06,"('L3', 'Mi1')",False
23426,15601,L5,Tm3,720575940624953781,720575940620906734,28.0,0.49999997,0.0,-45.0,0.1,4.0,-1.8823903,-58.510284,0.999979176399195,0.00020823600494724166,"('L5', 'Tm3')",False
19648,35659,R1-6,L1,720575940622967329,720575940631730402,48.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-15.728782,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
44260,41782,R1-6,L1,720575940640864163,720575940637639908,52.0,1.1999998,-72.0,-56.0,0.1,3.0,-54.396706,-38.8459,0.63051608977273,3.6948390472153076,"('R1-6', 'L1')",True
36146,20122,Mi4,T4a,720575940632063289,720575940623188420,5.0,7.9999995,-72.0,-55.0,0.03,3.2,-60.48145,-60.423996,0.15278110669613568,28.240630408022756,"('Mi4', 'T4a')",False
7446,21726,L1,Tm3,720575940614971944,720575940624047799,31.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.04018,-53.191757,0.8160715133468803,1.8392848391237169,"('L1', 'Tm3')",False
37305,1284,L5,Tm3,720575940632782028,720575940606806193,8.0,0.49999997,0.0,-45.0,0.1,4.0,-64.10074,-52.835487,0.008365946858570105,9.916340383649313,"('L5', 'Tm3')",False
176,38341,Tm3,T4a,720575940604341280,720575940633605345,6.0,0.3000001,0.0,-44.0,0.3,3.2,-42.465958,-44.033077,0.6176033954239406,1.274655297936614,"('Tm3', 'T4a')",False
26904,3205,L5,Mi1,720575940627012881,720575940610695338,53.0,0.49999997,0.0,-45.0,0.1,4.0,-64.89733,-58.401764,0.006865666513155772,9.931343186879896,"('L5', 'Mi1')",False
26806,34157,L1,Mi1,720575940626967448,720575940630845348,131.0,0.49999997,-70.0,-45.0,0.08,4.0,-39.05301,-58.15953,0.8155896220923209,2.3051297753696542,"('L1', 'Mi1')",False
32742,39087,Mi1,T4a,720575940630055272,720575940634355993,10.0,0.39999995,0.0,-48.0,0.18,3.8,-55.755367,-59.06049,0.11497652910852718,4.916796865132229,"('Mi1', 'T4a')",False
38211,46343,R1-6,L3,720575940633495597,720575940647422596,28.0,0.74999994,-72.0,-56.0,0.1,3.0,-2.7270875,-40.65451,0.9999999805930976,1.9406902129231984e-07,"('R1-6', 'L3')",True
3656,40444,L5,Mi1,720575940611342712,720575940635896255,23.0,0.49999997,0.0,-45.0,0.1,4.0,-41.89411,-57.290394,0.6849192696046686,3.1508072570026266,"('L5', 'Mi1')",False
38801,37738,L3,Mi9,720575940633989995,720575940633131162,71.0,0.3000001,0.0,-45.0,0.12,3.0,-40.235577,-56.015224,0.8303544106899986,1.4137132758489657,"('L3', 'Mi9')",False
3665,1895,Mi1,T4a,720575940611362965,720575940608257754,9.0,0.39999995,0.0,-48.0,0.18,3.8,-57.93707,-59.473354,0.06817811058045634,5.176788068845944,"('Mi1', 'T4a')",False
6351,45285,L5,Mi1,720575940614016150,720575940644093719,21.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894108,-57.080166,0.6849194793152142,3.1508051598972022,"('L5', 'Mi1')",False
39337,32954,L3,Mi1,720575940634695520,720575940630193255,23.0,0.3000001,0.0,-45.0,0.14,3.0,-40.238678,-58.366467,0.8302087278546176,1.2127947958750025,"('L3', 'Mi1')",False
18995,2136,Mi1,T4a,720575940622622502,720575940608781579,12.0,0.39999995,0.0,-48.0,0.18,3.8,-55.19702,-60.423565,0.13079439706687537,4.828919824411103,"('Mi1', 'T4a')",False
31186,15890,Mi1,T4a,720575940629104377,720575940621048240,20.0,0.39999995,0.0,-48.0,0.18,3.8,-57.96029,-60.423996,0.0677909253117106,5.17893909803128,"('Mi1', 'T4a')",False
35209,44463,R1-6,L1,720575940631435095,720575940641361360,36.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.95012,-39.04808,0.0006639057953983678,9.993360793133336,"('R1-6', 'L1')",True
19581,46257,R1-6,L1,720575940622940796,720575940647109764,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-30.307652,-39.04808,0.9998092042962167,0.0019079570094025328,"('R1-6', 'L1')",True
3534,6172,L5,Tm3,720575940611165390,720575940613801965,14.0,0.49999997,0.0,-45.0,0.1,4.0,-0.7107789,-58.510273,0.9999844635434837,0.00015536456284796177,"('L5', 'Tm3')",False
34940,14578,L1,Mi1,720575940631279119,720575940620415568,128.0,0.49999997,-70.0,-45.0,0.08,4.0,-39.051647,-58.366295,0.8156408210456542,2.3044897884386835,"('L1', 'Mi1')",False
1652,2194,L5,Tm3,720575940607757257,720575940608914018,8.0,0.49999997,0.0,-45.0,0.1,4.0,-62.215397,-58.510284,0.013336174107725177,9.866638111898384,"('L5', 'Tm3')",False
4896,20822,L1,Mi1,720575940612661683,720575940623571555,108.0,0.49999997,-70.0,-45.0,0.08,4.0,-39.666786,-58.366547,0.7913865310218277,2.6076684205130856,"('L1', 'Mi1')",False
16474,7801,L1,Mi1,720575940621343252,720575940615266866,7.0,0.49999997,-70.0,-45.0,0.08,4.0,-39.04799,-58.130157,0.8157783118765378,2.3027711530142234,"('L1', 'Mi1')",False
14363,28169,Mi1,T4a,720575940620298754,720575940627541480,15.0,0.39999995,0.0,-48.0,0.18,3.8,-57.85927,-56.486717,0.06949035747861529,5.169497808590306,"('Mi1', 'T4a')",False
13250,29608,L5,L1,720575940619575872,720575940628279183,28.0,0.20000006,0.0,-45.0,0.1,4.0,-41.89411,-39.677876,0.6849192696046686,3.1508072570026266,"('L5', 'L1')",False
10738,39836,Tm3,T4a,720575940617719163,720575940635232180,9.0,0.3000001,0.0,-44.0,0.3,3.2,-43.161983,-60.423985,0.565098418890003,1.4496718794285384,"('Tm3', 'T4a')",False
32205,39698,Mi9,T4a,720575940629762554,720575940635113919,10.0,1.9999999,-70.0,-40.0,0.03,3.5,-55.48247,-54.657314,0.011849333954102273,32.93835627109289,"('Mi9', 'T4a')",False
23190,11728,L5,Mi1,720575940624812780,720575940618364325,6.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894108,-58.366318,0.6849194793152142,3.1508051598972022,"('L5', 'Mi1')",False
26972,15019,L1,Tm3,720575940627039006,720575940620646849,34.0,0.3000001,-70.0,-45.0,0.1,4.0,-18.138838,-54.81786,0.9987892339376155,0.012107660443426408,"('L1', 'Tm3')",False
8908,8125,L1,Tm3,720575940616277826,720575940615587222,6.0,0.3000001,-70.0,-45.0,0.1,4.0,-37.84352,-58.510284,0.8568193151460449,1.4318068272039663,"('L1', 'Tm3')",False
14173,32919,Mi1,T4a,720575940620159960,720575940630175488,35.0,0.39999995,0.0,-48.0,0.18,3.8,-55.81702,-59.571365,0.11333587118109575,4.925911631033548,"('Mi1', 'T4a')",False
43971,19701,L1,Tm3,720575940640399987,720575940622993131,21.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.4186,-55.265102,0.8014450378653661,1.985549591759344,"('L1', 'Tm3')",False
34405,36151,L5,Tm3,720575940630977852,720575940632065640,21.0,0.49999997,0.0,-45.0,0.1,4.0,-41.89411,-58.510284,0.6849192696046686,3.1508072570026266,"('L5', 'Tm3')",False
31871,26823,R1-6,L1,720575940629545039,720575940626974297,34.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.592705,-39.048077,0.0007478437415557195,9.99252141368427,"('R1-6', 'L1')",True
42834,8814,Mi9,T4a,720575940638959167,720575940616194677,14.0,1.9999999,-70.0,-40.0,0.03,3.5,-26.332424,-60.423428,0.9802571144293722,0.6580962003971882,"('Mi9', 'T4a')",False
43549,25416,Tm3,T4a,720575940639886707,720575940626217085,8.0,0.3000001,0.0,-44.0,0.3,3.2,-2.7618155,-44.213226,0.9999974691007018,8.436330658928901e-06,"('Tm3', 'T4a')",False
33015,33861,R1-6,L1,720575940630219770,720575940630702585,53.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.48542,-38.982853,0.0007750508556165973,9.992249342547716,"('R1-6', 'L1')",True
4456,18767,L3,Mi9,720575940612289890,720575940622487322,96.0,0.3000001,0.0,-45.0,0.12,3.0,-40.584496,-56.0151,0.8133361067945959,1.555532478147228,"('L3', 'Mi9')",False
25329,42513,R1-6,L3,720575940626154061,720575940638570974,18.0,0.74999994,-72.0,-56.0,0.1,3.0,-26.699255,-40.466946,0.9999426864014243,0.0005731359772170864,"('R1-6', 'L3')",True
1651,1993,L1,Tm3,720575940607755721,720575940608430091,33.0,0.3000001,-70.0,-45.0,0.1,4.0,-29.451294,-58.479122,0.9799087793667026,0.20091220333914867,"('L1', 'Tm3')",False
6543,25513,L5,Tm3,720575940614226915,720575940626282954,8.0,0.49999997,0.0,-45.0,0.1,4.0,-42.178364,-50.032528,0.6693859363813455,3.3061405869212113,"('L5', 'Tm3')",False
2018,21512,L3,Mi1,720575940608509276,720575940623946851,28.0,0.3000001,0.0,-45.0,0.14,3.0,-48.370293,-58.364105,0.24537545544590772,5.3901752952949815,"('L3', 'Mi1')",False
20980,7978,L5,Tm3,720575940623652301,720575940615432415,16.0,0.49999997,0.0,-45.0,0.1,4.0,-48.554756,-58.510235,0.2913804394801744,7.086195499605714,"('L5', 'Tm3')",False
3783,14185,L3,Mi9,720575940611525582,720575940620172885,10.0,0.3000001,0.0,-45.0,0.12,3.0,-1.5434793,-71.25071,0.9999994882898936,4.264250981971302e-06,"('L3', 'Mi9')",False
24508,6928,Mi1,T4a,720575940625653652,720575940614578338,5.0,0.39999995,0.0,-48.0,0.18,3.8,-58.366486,-60.423996,0.06133992008663365,5.2147780145242635,"('Mi1', 'T4a')",False
33138,40888,L5,L1,720575940630284844,720575940636482734,41.0,0.20000006,0.0,-45.0,0.1,4.0,-41.90097,-37.672466,0.6845491070751872,3.154508882242282,"('L5', 'L1')",False
28323,41849,Mi4,T4a,720575940627654202,720575940637707098,12.0,7.9999995,-72.0,-55.0,0.03,3.2,-60.481533,-60.423878,0.15277771201033538,28.24074356421863,"('Mi4', 'T4a')",False
31918,22839,R1-6,L1,720575940629573648,720575940624617450,41.0,1.1999998,-72.0,-56.0,0.1,3.0,-0.60828483,-0.20244782,0.9999999904230378,9.576962080548802e-08,"('R1-6', 'L1')",True
39513,5839,R1-6,L1,720575940634900899,720575940613506582,36.0,1.1999998,-72.0,-56.0,0.1,3.0,-76.27665,-40.529953,0.0011591795323873729,9.988408055837247,"('R1-6', 'L1')",True
4161,3459,L5,Tm3,720575940611961523,720575940611071218,34.0,0.49999997,0.0,-45.0,0.1,4.0,-52.317764,-45.46525,0.13830486923816818,8.61695117921574,"('L5', 'Tm3')",False
37267,6719,L5,L1,720575940632756900,720575940614371490,38.0,0.20000006,0.0,-45.0,0.1,4.0,-8.135074,-39.171757,0.9999005972506454,0.0009940274787338822,"('L5', 'L1')",False
40173,6890,L5,Tm3,720575940635599511,720575940614543569,9.0,0.49999997,0.0,-45.0,0.1,4.0,-41.8941,-58.510242,0.6849198847559665,3.1508011054897396,"('L5', 'Tm3')",False
12178,32251,R1-6,L1,720575940618678941,720575940629790506,43.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-55.095448,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
42649,35823,R1-6,L3,720575940638743130,720575940631869783,8.0,0.74999994,-72.0,-56.0,0.1,3.0,-74.98835,-40.706097,0.00177984035318707,9.982201447721735,"('R1-6', 'L3')",True
38255,5135,R1-6,L1,720575940633528621,720575940612867045,45.0,1.1999998,-72.0,-56.0,0.1,3.0,-0.5212023,-26.483078,0.9999999906970408,9.302959042154277e-08,"('R1-6', 'L1')",True
14110,15208,L5,Tm3,720575940620119632,720575940620723905,5.0,0.49999997,0.0,-45.0,0.1,4.0,-2.221292,-12.071799,0.9999773352563549,0.00022664743307364526,"('L5', 'Tm3')",False
47132,12709,Tm3,T4a,720575940659601025,720575940619090555,5.0,0.3000001,0.0,-44.0,0.3,3.2,-58.023983,-59.48284,0.012339975591567446,3.2921999505411694,"('Tm3', 'T4a')",False
41094,25841,L5,Tm3,720575940636734053,720575940626476184,21.0,0.49999997,0.0,-45.0,0.1,4.0,-2.41265,-51.97212,0.9999762246439178,0.00023775355727942513,"('L5', 'Tm3')",False
43077,17873,L3,Mi1,720575940639291718,720575940622033110,14.0,0.3000001,0.0,-45.0,0.14,3.0,-40.585323,-58.365444,0.8132942152109389,1.333612742815471,"('L3', 'Mi1')",False
23190,23125,L5,Tm3,720575940624812780,720575940624776380,15.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894108,-58.510284,0.6849194793152142,3.1508051598972022,"('L5', 'Tm3')",False
19151,29301,L5,Mi1,720575940622705416,720575940628107881,60.0,0.49999997,0.0,-45.0,0.1,4.0,-57.91959,-29.87924,0.03805600014517212,9.619439855207455,"('L5', 'Mi1')",False
23900,29935,R1-6,L1,720575940625245163,720575940628430248,34.0,1.1999998,-72.0,-56.0,0.1,3.0,-35.05552,-39.040867,0.9990719472091109,0.009280527770600804,"('R1-6', 'L1')",True
8349,15595,R1-6,L3,720575940615762070,720575940620903760,19.0,0.74999994,-72.0,-56.0,0.1,3.0,-28.768423,-0.440243,0.9998857711364719,0.001142288618259337,"('R1-6', 'L3')",True
7962,15760,Tm3,T4a,720575940615419042,720575940620981108,8.0,0.3000001,0.0,-44.0,0.3,3.2,-57.030186,-60.423985,0.016758770091006393,3.27747063612833,"('Tm3', 'T4a')",False
15803,36564,L3,Mi9,720575940621004885,720575940632342063,8.0,0.3000001,0.0,-45.0,0.12,3.0,-41.566265,-55.592587,0.7585192386838113,2.0123397226142035,"('L3', 'Mi9')",False
3810,40278,Tm3,T4a,720575940611554673,720575940635694328,11.0,0.3000001,0.0,-44.0,0.3,3.2,-58.510284,-60.379913,0.0106186924373898,3.2979375608271027,"('Tm3', 'T4a')",False
19443,14858,Mi1,T4a,720575940622864169,720575940620572781,11.0,0.39999995,0.0,-48.0,0.18,3.8,-57.65869,-60.423996,0.07298194661212917,5.150100091952691,"('Mi1', 'T4a')",False
3269,28577,R1-6,L1,720575940610765892,720575940627775253,35.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.98033,-39.677647,0.0006572576342415823,9.993427274743913,"('R1-6', 'L1')",True
39867,9082,L1,Tm3,720575940635249775,720575940616412219,15.0,0.3000001,-70.0,-45.0,0.1,4.0,-21.74719,-58.510284,0.9970210541336694,0.02978945821940877,"('L1', 'Tm3')",False
37213,20089,Mi9,T4a,720575940632729647,720575940623178189,10.0,1.9999999,-70.0,-40.0,0.03,3.5,-55.33173,-62.728195,0.012364379019458483,32.92118810186395,"('Mi9', 'T4a')",False
38841,8057,R1-6,L3,720575940634048723,720575940615507167,47.0,0.74999994,-72.0,-56.0,0.1,3.0,-35.758183,-40.34946,0.9988272993334365,0.011727006490888961,"('R1-6', 'L3')",True
35019,5162,L3,Mi9,720575940631324175,720575940612894613,6.0,0.3000001,0.0,-45.0,0.12,3.0,-40.126953,-4.1569285,0.8353940400429278,1.3717163636358514,"('L3', 'Mi9')",False
27312,20918,L3,Mi1,720575940627176222,720575940623627460,10.0,0.3000001,0.0,-45.0,0.14,3.0,-41.015907,-58.366467,0.7905147368765264,1.496323301654253,"('L3', 'Mi1')",False
26645,4456,R1-6,L3,720575940626896784,720575940612289890,13.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.94842,-40.584496,0.0006642820519536355,9.99335703056784,"('R1-6', 'L3')",True
16853,8781,L5,Tm3,720575940621538486,720575940616166873,10.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894108,-58.46474,0.6849194793152142,3.1508051598972022,"('L5', 'Tm3')",False
25157,17955,L5,Tm3,720575940626042812,720575940622073840,11.0,0.49999997,0.0,-45.0,0.1,4.0,-57.717705,-56.442345,0.03994733505632223,9.600526506377784,"('L5', 'Tm3')",False
