pre_idx,post_idx,pre_type,post_type,pre_root_id,post_root_id,syn_count,gS_mS_cm2,e_syn_mV,v_th_mV,k_minus,delta_mV,pre_baseline_mV,post_baseline_mV,s_inf_baseline,tau_s_baseline_ms,pair,is_r16_output
31926,758,R1-6,Lai,720575940629579536,720575940605838560,26.0,0.70000017,-72.0,-52.0,0.1,3.0,-18.946264,-50.810715,0.9999835950492598,0.00016404950495725858,"('R1-6', 'Lai')",True
45358,38163,R1-6,L1,720575940644366240,720575940633452575,44.0,1.1999998,-72.0,-56.0,0.1,3.0,-38.98955,-39.02843,0.9965644930486676,0.03435506900139392,"('R1-6', 'L1')",True
16706,12909,R1-6,L2,720575940621454063,720575940619256222,75.0,0.7999999,-72.0,-52.0,0.1,3.0,-76.84833,-39.07697,0.00025277047798798647,9.997472146246176,"('R1-6', 'L2')",True
31567,33040,R1-6,Lai,720575940629362492,720575940630234011,27.0,0.70000017,-72.0,-52.0,0.1,3.0,-52.543037,-52.78033,0.4548700536738126,5.451299382031183,"('R1-6', 'Lai')",True
22133,24193,R1-6,T1,720575940624243091,720575940625454055,8.0,0.70000017,-72.0,-52.0,0.1,3.0,-76.40966,-58.3456,0.00029255836793000314,9.997074267352685,"('R1-6', 'T1')",True
42324,2593,R1-6,T1,720575940638304222,720575940609614601,9.0,0.70000017,-72.0,-52.0,0.1,3.0,-25.178839,-52.58799,0.9998690267961785,0.0013097320186984112,"('R1-6', 'T1')",True
25405,42876,R1-6,L2,720575940626209613,720575940639020122,54.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-39.048744,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
30910,46272,R1-6,L2,720575940628938826,720575940647137844,50.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-19.676182,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
6888,10229,R1-6,L1,720575940614542255,720575940617338683,37.0,1.1999998,-72.0,-56.0,0.1,3.0,-76.58803,-26.41121,0.0010450174563966402,9.989549676580143,"('R1-6', 'L1')",True
33671,5529,R1-6,L3,720575940630589378,720575940613189994,28.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-25.69037,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
23431,31602,R1-6,Lai,720575940624955883,720575940629380938,27.0,0.70000017,-72.0,-52.0,0.1,3.0,-75.57306,-32.32846,0.00038661806882575616,9.996133670357743,"('R1-6', 'Lai')",True
44384,25464,R1-6,L2,720575940641171664,720575940626250954,49.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.6806,-39.003754,0.00019154414886871107,9.998084409528246,"('R1-6', 'L2')",True
13511,28738,R1-6,L1,720575940619732126,720575940627848841,35.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-39.048027,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
13086,10891,R1-6,L2,720575940619414592,720575940617818342,54.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.43093,-57.33772,0.0002081637386695349,9.997918213632714,"('R1-6', 'L2')",True
17657,10033,R1-6,L2,720575940621914977,720575940617199547,56.0,0.7999999,-72.0,-52.0,0.1,3.0,-20.850727,-38.824673,0.9999690495144846,0.0003095048505418154,"('R1-6', 'L2')",True
21424,27634,R1-6,L2,720575940623906815,720575940627304841,71.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.998856,-39.048084,0.00017226823004571585,9.998277168713603,"('R1-6', 'L2')",True
9384,40947,R1-6,L1,720575940616688652,720575940636552184,36.0,1.1999998,-72.0,-56.0,0.1,3.0,-75.45165,-2.869967,0.0015255335526598187,9.984744515689114,"('R1-6', 'L1')",True
2363,25123,R1-6,L2,720575940609239051,720575940626023568,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.95974,-39.87943,0.00017452869582409416,9.998254564056156,"('R1-6', 'L2')",True
19144,3102,R1-6,L3,720575940622702341,720575940610535410,27.0,0.74999994,-72.0,-56.0,0.1,3.0,-24.00556,-39.660896,0.9999766481974667,0.00023351802185353395,"('R1-6', 'L3')",True
35638,34692,R1-6,L2,720575940631719365,720575940631152492,62.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-31.820303,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
32001,27807,R1-6,L2,720575940629640451,720575940627383044,52.0,0.7999999,-72.0,-52.0,0.1,3.0,-0.14256616,-39.047653,0.9999999688923015,3.1107698064669113e-07,"('R1-6', 'L2')",True
28515,43857,R1-6,L2,720575940627752600,720575940640266584,61.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.66343,-39.044205,0.00019264346529473416,9.99807341636415,"('R1-6', 'L2')",True
8668,30827,R1-6,L1,720575940616088070,720575940628893937,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.00101,-38.978535,0.000652746195355016,9.993472389132107,"('R1-6', 'L1')",True
30517,7995,R1-6,L2,720575940628733205,720575940615446270,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-59.990395,-29.232,0.0651639504973821,9.348360355724754,"('R1-6', 'L2')",True
29628,22488,R1-6,L1,720575940628289553,720575940624416403,47.0,1.1999998,-72.0,-56.0,0.1,3.0,-0.053400125,-4.6725564,0.9999999920402375,7.959762397164869e-08,"('R1-6', 'L1')",True
7511,21062,R1-6,L1,720575940615028433,720575940623699946,40.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.99903,-38.83849,0.0006531762489105423,9.993468088596615,"('R1-6', 'L1')",True
11348,7618,R1-6,L3,720575940618120921,720575940615125910,33.0,0.74999994,-72.0,-56.0,0.1,3.0,-64.58248,-51.391613,0.05412433686362574,9.458756490417288,"('R1-6', 'L3')",True
23698,4953,R1-6,R1-6,720575940625097992,720575940612709489,6.0,0.70000017,-72.0,-52.0,0.1,3.0,-73.621796,-72.35558,0.000740632316648523,9.992593527932268,"('R1-6', 'R1-6')",True
44134,31602,R1-6,Lai,720575940640647296,720575940629380938,24.0,0.70000017,-72.0,-52.0,0.1,3.0,-29.723589,-32.32846,0.9994044743062611,0.0059552568486486105,"('R1-6', 'Lai')",True
19435,44218,R1-6,Lai,720575940622858529,720575940640793944,62.0,0.70000017,-72.0,-52.0,0.1,3.0,-27.411768,-54.670887,0.9997243429419743,0.0027565705391806986,"('R1-6', 'Lai')",True
33361,16416,R1-6,Lai,720575940630417022,720575940621314324,20.0,0.70000017,-72.0,-52.0,0.1,3.0,-11.865283,-50.432877,0.9999984515253676,1.5484746093327456e-05,"('R1-6', 'Lai')",True
8010,16692,R1-6,L3,720575940615460364,720575940621445808,26.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.07378441,-0.6279326,0.9999999919859751,8.014024768729456e-08,"('R1-6', 'L3')",True
16966,15020,R1-6,L1,720575940621593691,720575940620647407,46.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.829994,-38.14751,0.0006910102118858986,9.9930897489725,"('R1-6', 'L1')",True
28513,15211,R1-6,L3,720575940627749784,720575940620724417,18.0,0.74999994,-72.0,-56.0,0.1,3.0,-31.495605,-18.195463,0.9997165331357049,0.002834668600711601,"('R1-6', 'L3')",True
2507,41658,R1-6,L1,720575940609461001,720575940637518510,31.0,1.1999998,-72.0,-56.0,0.1,3.0,-53.573307,-38.80809,0.6918745581634487,3.0812543724512453,"('R1-6', 'L1')",True
33864,29516,R1-6,L3,720575940630704896,720575940628226310,30.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.9867,-42.25792,0.00065586412339981,9.993441209852124,"('R1-6', 'L3')",True
3274,748,R1-6,L2,720575940610773970,720575940605827174,49.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.348,-38.381336,0.0002139972821927198,9.997859878198351,"('R1-6', 'L2')",True
17158,26214,R1-6,L3,720575940621677222,720575940626690704,29.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.99104,-40.473892,0.0006549165952683396,9.993450685133297,"('R1-6', 'L3')",True
9867,7909,R1-6,L2,720575940617047995,720575940615366050,30.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.99456,-39.048077,0.00017251512308170638,9.99827469978328,"('R1-6', 'L2')",True
37806,23996,R1-6,L3,720575940633177484,720575940625309116,20.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.961296,-34.001244,0.0006614383004911292,9.99338546808204,"('R1-6', 'L3')",True
11010,20801,R1-6,L3,720575940617897172,720575940623557815,30.0,0.74999994,-72.0,-56.0,0.1,3.0,-76.1113,-44.055344,0.0012247832315334438,9.987752018855563,"('R1-6', 'L3')",True
11350,26539,R1-6,T1,720575940618121565,720575940626851100,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.79426,-58.166504,0.0001844244211072309,9.998155606804799,"('R1-6', 'T1')",True
24613,22595,R1-6,Lai,720575940625714446,720575940624479379,19.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.87937,-25.58729,0.0001792665930576561,9.998207185084526,"('R1-6', 'Lai')",True
12085,39004,R1-6,L3,720575940618600349,720575940634270931,8.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.99876,-42.51657,0.0006532359901134264,9.993467491184596,"('R1-6', 'L3')",True
44870,16091,R1-6,L1,720575940642612699,720575940621145716,43.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-39.047707,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
17482,6072,R1-6,L3,720575940621815472,720575940613680194,47.0,0.74999994,-72.0,-56.0,0.1,3.0,-65.89879,-40.670517,0.035585048073493525,9.64414937555604,"('R1-6', 'L3')",True
40350,22488,R1-6,L1,720575940635759258,720575940624416403,40.0,1.1999998,-72.0,-56.0,0.1,3.0,-0.09508705,-4.6725564,0.9999999919288644,8.071135528443577e-08,"('R1-6', 'L1')",True
4278,4050,R1-6,L2,720575940612108494,720575940611833208,46.0,0.7999999,-72.0,-52.0,0.1,3.0,-73.52223,-39.061035,0.0007656056162854184,9.99234379493962,"('R1-6', 'L2')",True
21732,15586,R1-6,Lai,720575940624049546,720575940620900555,22.0,0.70000017,-72.0,-52.0,0.1,3.0,-1.4746332,-52.005234,0.9999999515042314,4.849576790044809e-07,"('R1-6', 'Lai')",True
1042,443,R1-6,L3,720575940606427494,720575940605268140,20.0,0.74999994,-72.0,-56.0,0.1,3.0,-56.74777,-14.02943,0.4380065878976816,5.619934037279641,"('R1-6', 'L3')",True
12397,1882,R1-6,L1,720575940618817108,720575940608226261,43.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.56884,-39.207558,0.0007538120788447683,9.99246173031227,"('R1-6', 'L1')",True
30278,31595,R1-6,Lai,720575940628603720,720575940629379402,18.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.70547,-53.666447,0.0001899634199834283,9.998100216816862,"('R1-6', 'Lai')",True
36476,36690,R1-6,L3,720575940632277263,720575940632400971,28.0,0.74999994,-72.0,-56.0,0.1,3.0,-28.994858,-65.69168,0.9998768166826153,0.0012318331554912634,"('R1-6', 'L3')",True
47235,26762,R1-6,L3,720575940660849281,720575940626948185,22.0,0.74999994,-72.0,-56.0,0.1,3.0,-44.326015,-41.372017,0.9799903512541248,0.2000964844770819,"('R1-6', 'L3')",True
36204,41467,R1-6,L3,720575940632092178,720575940637251502,30.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.97833,-31.259636,0.0006576953446297112,9.993422897640098,"('R1-6', 'L3')",True
42862,16408,R1-6,L2,720575940638995519,720575940621309349,46.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-39.04354,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
19277,46551,R1-6,Lai,720575940622762334,720575940648661636,26.0,0.70000017,-72.0,-52.0,0.1,3.0,-47.967545,-48.97209,0.7931718788944204,2.0682811802360046,"('R1-6', 'Lai')",True
36638,20818,R1-6,L1,720575940632383789,720575940623570141,48.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.20305,-38.848152,0.0008514799453190222,9.991485051662082,"('R1-6', 'L1')",True
21090,17956,R1-6,L2,720575940623721741,720575940622074790,53.0,0.7999999,-72.0,-52.0,0.1,3.0,-25.181517,-39.026054,0.9998689098439869,0.001310901540596962,"('R1-6', 'L2')",True
16320,14969,R1-6,L2,720575940621269382,720575940620620504,57.0,0.7999999,-72.0,-52.0,0.1,3.0,-0.001888944,-39.04808,0.9999999703173925,2.968260704073388e-07,"('R1-6', 'L2')",True
20641,36328,R1-6,L1,720575940623470038,720575940632183115,33.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.84512,-21.446815,0.0006875365453118224,9.993124485637722,"('R1-6', 'L1')",True
10268,6036,R1-6,L3,720575940617365846,720575940613646545,39.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.69737,-40.65449,0.0007222204540908208,9.992777646555101,"('R1-6', 'L3')",True
36947,37365,R1-6,L2,720575940632545859,720575940632811880,56.0,0.7999999,-72.0,-52.0,0.1,3.0,-75.93977,-39.047943,0.000342148102013595,9.996578370019238,"('R1-6', 'L2')",True
40797,33946,R1-6,L1,720575940636344056,720575940630747452,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.89307,-39.048084,0.0006766436361137396,9.993233414728081,"('R1-6', 'L1')",True
32552,36799,R1-6,L1,720575940629946471,720575940632457320,40.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.854294,-38.914074,0.0006854394405636066,9.993145456684893,"('R1-6', 'L1')",True
39067,38824,R1-6,L2,720575940634340066,720575940634024403,56.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.58852,-39.134895,0.000197513566520216,9.99802471535262,"('R1-6', 'L2')",True
21529,19473,R1-6,L2,720575940623950984,720575940622880244,58.0,0.7999999,-72.0,-52.0,0.1,3.0,-5.0978346,-14.513688,0.9999998377382845,1.622617130904837e-06,"('R1-6', 'L2')",True
27806,16748,R1-6,L2,720575940627381379,720575940621479918,60.0,0.7999999,-72.0,-52.0,0.1,3.0,-0.6274883,-39.06368,0.999999963434854,3.656514547726411e-07,"('R1-6', 'L2')",True
5546,24177,R1-6,L3,720575940613210265,720575940625442960,28.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.44611,-40.65458,0.0007852644060599176,9.992147207044804,"('R1-6', 'L3')",True
33549,29777,R1-6,Lai,720575940630518775,720575940628351570,42.0,0.70000017,-72.0,-52.0,0.1,3.0,-27.898384,-53.57413,0.9996758148842995,0.003241851108698025,"('R1-6', 'Lai')",True
6754,46551,R1-6,Lai,720575940614399725,720575940648661636,35.0,0.70000017,-72.0,-52.0,0.1,3.0,-49.593582,-48.97209,0.6904319045146246,3.095680908724514,"('R1-6', 'Lai')",True
9590,25626,R1-6,L2,720575940616853947,720575940626356557,64.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.00053,-39.047783,0.0001721723280229211,9.998278127733817,"('R1-6', 'L2')",True
21623,24081,R1-6,L1,720575940624001683,720575940625376660,53.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.67945,-38.26365,0.0007265446346026816,9.992734404750628,"('R1-6', 'L1')",True
25490,25111,R1-6,Lai,720575940626268464,720575940626013112,18.0,0.70000017,-72.0,-52.0,0.1,3.0,-75.63084,-58.578583,0.00037924626656309,9.996207388379272,"('R1-6', 'Lai')",True
11139,47077,R1-6,Lai,720575940617996347,720575940656081825,25.0,0.70000017,-72.0,-52.0,0.1,3.0,-3.4443328,-61.656662,0.9999999064923645,9.350763413014304e-07,"('R1-6', 'Lai')",True
12345,25619,R1-6,Lai,720575940618773531,720575940626350157,27.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.86812,-50.47072,0.000179940136517278,9.998200449650032,"('R1-6', 'Lai')",True
778,11897,R1-6,T1,720575940605869228,720575940618485787,11.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.52284,-58.20564,0.00020188424639459675,9.997981008554527,"('R1-6', 'T1')",True
20663,32848,R1-6,L3,720575940623484771,720575940630131706,28.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.97113,-40.60332,0.0006592752511193273,9.993407098575437,"('R1-6', 'L3')",True
41499,18505,R1-6,L2,720575940637290126,720575940622353023,61.0,0.7999999,-72.0,-52.0,0.1,3.0,-64.27358,-15.364331,0.01644431982064209,9.835556655232365,"('R1-6', 'L2')",True
4112,43883,R1-6,L1,720575940611906146,720575940640299325,56.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.171844,-39.04808,0.0008603749646849266,9.991396101469746,"('R1-6', 'L1')",True
25908,9950,R1-6,L3,720575940626508176,720575940617128593,35.0,0.74999994,-72.0,-56.0,0.1,3.0,-32.222767,-9.813206,0.9996388097682372,0.003611902263806886,"('R1-6', 'L3')",True
5864,4647,R1-6,Lai,720575940613526386,720575940612463054,23.0,0.70000017,-72.0,-52.0,0.1,3.0,-7.5287914,-37.939034,0.9999996351339656,3.6486602894886374e-06,"('R1-6', 'Lai')",True
25085,5909,R1-6,L2,720575940626001741,720575940613560549,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.65303,-39.416298,0.00019331231879919826,9.998066727829205,"('R1-6', 'L2')",True
24833,2987,R1-6,L2,720575940625853479,720575940610325038,48.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.912445,-37.271637,0.00017730148012972443,9.998226836213513,"('R1-6', 'L2')",True
17699,1477,R1-6,L3,720575940621937846,720575940607284610,26.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.96207,-40.654453,0.0006612687804127537,9.993387163282799,"('R1-6', 'L3')",True
14422,18673,R1-6,Lai,720575940620327217,720575940622438516,56.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.21721,-53.568256,0.00022353119919249354,9.997764539029774,"('R1-6', 'Lai')",True
12992,45495,R1-6,Lai,720575940619327040,720575940644722592,12.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.091667116,-38.375717,0.9999999694156765,3.058432306247046e-07,"('R1-6', 'Lai')",True
40358,24828,R1-6,L3,720575940635768159,720575940625849232,24.0,0.74999994,-72.0,-56.0,0.1,3.0,-23.83314,-1.1605102,0.999977952453699,0.00022047545972439904,"('R1-6', 'L3')",True
18654,24288,R1-6,R1-6,720575940622426484,720575940625512171,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-21.661304,-74.17051,0.9999594485635781,0.0004055143581763492,"('R1-6', 'R1-6')",True
35890,13532,R1-6,T1,720575940631908114,720575940619746213,7.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.4404,-47.924416,0.00020750802117797685,9.997924770807531,"('R1-6', 'T1')",True
28446,43948,R1-6,Lai,720575940627721624,720575940640379470,43.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.82285,-53.58044,0.00018267534826502127,9.99817309753296,"('R1-6', 'Lai')",True
40004,30576,R1-6,Lai,720575940635384727,720575940628768277,8.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.53697,-53.705734,0.00020093576413280912,9.997990493377003,"('R1-6', 'Lai')",True
8014,2923,R1-6,L1,720575940615463422,720575940610206403,39.0,1.1999998,-72.0,-56.0,0.1,3.0,-74.55008,-54.767086,0.00205923441073205,9.979407507187918,"('R1-6', 'L1')",True
37722,1137,R1-6,T1,720575940633115217,720575940606584241,10.0,0.70000017,-72.0,-52.0,0.1,3.0,-76.819496,-30.561787,0.0002552107289194754,9.997447743737226,"('R1-6', 'T1')",True
7748,34921,R1-6,L1,720575940615225250,720575940631269963,35.0,1.1999998,-72.0,-56.0,0.1,3.0,-44.702324,-38.991165,0.977376705099326,0.22623294563560692,"('R1-6', 'L1')",True
28487,1264,R1-6,T1,720575940627736701,720575940606775241,9.0,0.70000017,-72.0,-52.0,0.1,3.0,-27.478062,-56.5998,0.9997181855316407,0.0028181446415992436,"('R1-6', 'T1')",True
2677,32602,R1-6,Lai,720575940609769941,720575940629973763,22.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.37333,-49.828827,0.00021219851336705576,9.99787786588634,"('R1-6', 'Lai')",True
26647,26553,R1-6,L3,720575940626897552,720575940626856336,22.0,0.74999994,-72.0,-56.0,0.1,3.0,-76.89429,-40.548912,0.000943696065356482,9.990562890475447,"('R1-6', 'L3')",True
24863,9768,R1-6,L2,720575940625877762,720575940616988884,50.0,0.7999999,-72.0,-52.0,0.1,3.0,-74.56019,-39.045597,0.0005418047468498009,9.994581803600628,"('R1-6', 'L2')",True
38221,40658,R1-6,Lai,720575940633499475,720575940636140639,34.0,0.70000017,-72.0,-52.0,0.1,3.0,-26.671011,-50.4499,0.9997846425658654,0.0021535743092551294,"('R1-6', 'Lai')",True
45413,26825,R1-6,L3,720575940644501408,720575940626974986,31.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.98239,-40.654495,0.0006568068140499893,9.993431782945763,"('R1-6', 'L3')",True
2824,3474,R1-6,L1,720575940610008003,720575940611088482,48.0,1.1999998,-72.0,-56.0,0.1,3.0,-76.59705,-62.734352,0.0010418816188718948,9.989581034954924,"('R1-6', 'L1')",True
4393,8394,R1-6,L2,720575940612233478,720575940615804817,66.0,0.7999999,-72.0,-52.0,0.1,3.0,-11.868565,-15.34603,0.9999984498306432,1.550169333668338e-05,"('R1-6', 'L2')",True
38474,28752,R1-6,L1,720575940633705901,720575940627856200,46.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.39648,-34.391846,0.0007983547965900739,9.992016303141453,"('R1-6', 'L1')",True
15083,35916,R1-6,Lai,720575940620675019,720575940631925335,28.0,0.70000017,-72.0,-52.0,0.1,3.0,-61.689377,-15.9108715,0.0380598484670851,9.619401371988898,"('R1-6', 'Lai')",True
5731,10891,R1-6,L2,720575940613404074,720575940617818342,51.0,0.7999999,-72.0,-52.0,0.1,3.0,-27.912138,-57.33772,0.9996743257945584,0.0032567420058868244,"('R1-6', 'L2')",True
2270,20002,R1-6,L1,720575940609043292,720575940623142349,38.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-38.936954,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
8512,41009,R1-6,Lai,720575940615948182,720575940636615160,17.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.45031,-15.315791,0.00020682377059527476,9.997931613313257,"('R1-6', 'Lai')",True
23180,47077,R1-6,Lai,720575940624807241,720575940656081825,23.0,0.70000017,-72.0,-52.0,0.1,3.0,-1.1866875,-61.656662,0.9999999559425296,4.4057469793158e-07,"('R1-6', 'Lai')",True
7873,35604,R1-6,C3,720575940615339006,720575940631694136,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.14576647,-41.894108,0.9999999688591156,3.114088396264828e-07,"('R1-6', 'C3')",True
47025,483,R1-6,L2,720575940655616161,720575940605364396,52.0,0.7999999,-72.0,-52.0,0.1,3.0,-74.951096,-38.955875,0.0004756439192129951,9.995243411867138,"('R1-6', 'L2')",True
21587,27110,R1-6,L1,720575940623979302,720575940627095378,40.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-38.989464,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
7154,3066,R1-6,Lai,720575940614724783,720575940610484931,30.0,0.70000017,-72.0,-52.0,0.1,3.0,-50.738785,-26.240389,0.60358017695101,3.9641981714187446,"('R1-6', 'Lai')",True
34472,5877,R1-6,Lai,720575940631014656,720575940613534361,41.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.97856,-52.883698,0.00017343744548322483,9.998265476559402,"('R1-6', 'Lai')",True
36359,45204,R1-6,L1,720575940632205327,720575940643811488,39.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.90821,-39.048077,0.000673238964822771,9.993267461440484,"('R1-6', 'L1')",True
27461,41480,R1-6,Lai,720575940627236636,720575940637267575,31.0,0.70000017,-72.0,-52.0,0.1,3.0,-45.42563,-49.55789,0.8994797237305338,1.0052027477159744,"('R1-6', 'Lai')",True
10368,12429,R1-6,L1,720575940617435478,720575940618854228,37.0,1.1999998,-72.0,-56.0,0.1,3.0,-71.135704,-39.04808,0.006398741497521874,9.936012436966658,"('R1-6', 'L1')",True
8931,30310,R1-6,T1,720575940616297119,720575940628620806,8.0,0.70000017,-72.0,-52.0,0.1,3.0,-5.924229,-58.287403,0.9999997862781272,2.137218695702199e-06,"('R1-6', 'T1')",True
23254,22544,R1-6,L3,720575940624852297,720575940624446652,14.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.98349,-1.0699941,0.0006565664539905367,9.993434186546322,"('R1-6', 'L3')",True
17897,27679,R1-6,T1,720575940622044336,720575940627321150,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-30.768774,-58.24936,0.999156473578746,0.008435264086844365,"('R1-6', 'T1')",True
19988,19405,R1-6,Lai,720575940623135612,720575940622838260,14.0,0.70000017,-72.0,-52.0,0.1,3.0,-25.152212,-51.91164,0.999870183997327,0.0012981600073862414,"('R1-6', 'Lai')",True
30014,4475,R1-6,L3,720575940628463176,720575940612306867,23.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.62265664,-0.012188303,0.9999999903770417,9.622958175684417e-08,"('R1-6', 'L3')",True
45538,14977,R1-6,Lai,720575940644810184,720575940620622641,11.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.09562,-51.994946,0.00023277470057251438,9.99767210401735,"('R1-6', 'Lai')",True
7880,44776,R1-6,L3,720575940615343250,720575940642382477,25.0,0.74999994,-72.0,-56.0,0.1,3.0,-75.01692,-57.352715,0.0017629996474861544,9.982369854776236,"('R1-6', 'L3')",True
27521,31794,R1-6,L1,720575940627262978,720575940629500521,37.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-14.125171,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
35846,17649,R1-6,L2,720575940631883717,720575940621908720,57.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.65639,-46.04904,0.00019309622537422058,9.998068888763422,"('R1-6', 'L2')",True
45417,3772,R1-6,L1,720575940644511648,720575940611508686,48.0,1.1999998,-72.0,-56.0,0.1,3.0,-76.463554,-36.17233,0.0010892406834320468,9.98910744431638,"('R1-6', 'L1')",True
38821,25674,R1-6,L2,720575940634019027,720575940626380365,44.0,0.7999999,-72.0,-52.0,0.1,3.0,-23.193863,-44.969532,0.9999324142615695,0.0006758573742335859,"('R1-6', 'L2')",True
37526,37964,R1-6,T1,720575940632919855,720575940633289517,6.0,0.70000017,-72.0,-52.0,0.1,3.0,-78.001076,-58.136333,0.0001721408088281338,9.998278442925761,"('R1-6', 'T1')",True
43910,25670,R1-6,Lai,720575940640332605,720575940626378061,35.0,0.70000017,-72.0,-52.0,0.1,3.0,-75.64605,-60.893555,0.0003773286293767841,9.996226564750849,"('R1-6', 'Lai')",True
5452,27600,R1-6,L2,720575940613121765,720575940627291198,48.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.98053,-38.135517,0.00017332370461476903,9.99826661396807,"('R1-6', 'L2')",True
41060,36169,R1-6,L2,720575940636704879,720575940632072296,52.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.75893,-38.98619,0.00018660898310860678,9.99813376118511,"('R1-6', 'L2')",True
22486,6615,R1-6,L1,720575940624414442,720575940614283304,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-33.473045,-39.00597,0.9994521631706614,0.005478368211751613,"('R1-6', 'L1')",True
42306,21436,R1-6,L2,720575940638273758,720575940623911448,42.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.91088,-38.995064,0.0001773939785138473,9.998225911229687,"('R1-6', 'L2')",True
24624,42713,R1-6,L1,720575940625724174,720575940638806854,51.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.98941,-39.065952,0.0006552727700888458,9.993447123385145,"('R1-6', 'L1')",True
19330,34729,R1-6,Lai,720575940622788634,720575940631171328,13.0,0.70000017,-72.0,-52.0,0.1,3.0,-36.50234,-9.8615675,0.9943244007943126,0.0567559912111437,"('R1-6', 'Lai')",True
