idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_pre,v_onset
24,T1,1.026125,0.000000,1.151925,9.980685,-50.000000,-50.000000,10.000000,188.051924,0.000000,-54.187794,-56.290493
25,T2,0.982488,0.000000,1.151925,3.270768,-50.000000,-50.000000,35.779860,188.051924,0.000000,-2.681019,-2.082554
26,T2a,0.987834,0.000000,1.151925,5.993489,-50.000000,-50.000000,46.195441,188.051924,0.000000,14.876774,15.039871
27,T3,0.966228,0.000000,1.151925,3.956050,-50.000000,-50.000000,54.231372,188.051924,0.000000,10.022445,10.101393
28,C2,1.007945,0.000000,1.151925,6.081591,-50.000000,-50.000000,13.470234,188.051924,0.000000,-29.099987,-28.523637
29,C3,0.979559,0.000000,1.151925,3.178201,-50.000000,-50.000000,11.006960,188.051924,0.000000,-29.825337,-29.166056
30,Lawf1,1.049411,0.000000,1.151925,7.180442,-50.000000,-50.000000,94.341733,188.051924,0.000000,-49.448617,-49.440494
31,Lawf2,0.996971,0.000000,1.151925,2.636039,-50.000000,-50.000000,38.287904,188.051924,0.000000,-43.093546,-43.084112
32,Dm3v,1.004287,0.000000,1.151925,8.617667,-50.000000,-50.000000,64.429226,188.051924,0.000000,-17.039128,-17.047061
33,Lai,1.028571,0.000000,1.151925,10.000000,-50.000000,-50.000000,34.402323,188.051924,0.000000,-65.097925,-65.707925
34,Mi10,0.972936,0.000000,1.151925,7.178976,-50.000000,-50.000000,34.754111,188.051924,0.000000,-48.779482,-48.740025
35,Mi13,0.970563,0.000000,1.151925,10.000000,-50.000000,-50.000000,49.929688,188.051924,0.000000,-49.156324,-49.199628
36,Mi14,0.983187,0.000000,1.151925,4.511097,-50.000000,-50.000000,38.575437,188.051924,0.000000,25.091203,25.383874
37,Mi15,1.005008,0.000000,1.151925,8.938550,-50.000000,-50.000000,21.641775,188.051924,0.000000,-49.308717,-49.389352
38,Mi2,0.969232,0.000000,1.151925,3.194419,-50.000000,-50.000000,24.333819,188.051924,0.000000,-38.924796,-38.672857
39,Tm16,0.951146,0.000000,1.151925,7.745317,-50.000000,-50.000000,45.697872,188.051924,0.000000,-52.269313,-52.317186
40,Tm20,0.988920,0.000000,1.151925,10.000000,-50.000000,-50.000000,10.000000,188.051924,0.000000,-52.187923,-53.468995
41,Tm21,1.036287,0.000000,1.151925,5.275187,-50.000000,-50.000000,25.611785,188.051924,0.000000,-4.451784,-4.209697
42,Tm27,0.975844,0.000000,1.151925,3.934780,-50.000000,-50.000000,16.218394,188.051924,0.000000,-46.061500,-45.841931
43,Tm5a,1.008748,0.000000,1.151925,10.000000,-50.000000,-50.000000,31.105192,188.051924,0.000000,-47.422076,-47.421459
44,Tm5b,0.951027,0.000000,1.151925,9.892434,-50.000000,-50.000000,26.284227,188.051924,0.000000,-51.463051,-51.631690
45,Tm5c,1.017116,0.000000,1.151925,9.849043,-50.000000,-50.000000,29.171091,188.051924,0.000000,-51.457455,-51.408074
46,Tm5f,0.955409,0.000000,1.151925,9.624854,-50.000000,-50.000000,30.968784,188.051924,0.000000,-42.540931,-42.825388
47,TmY10,0.989716,0.000000,1.151925,10.000000,-50.000000,-50.000000,27.672231,188.051924,0.000000,-53.152658,-53.344637
48,TmY11,0.989520,0.000000,1.151925,7.469545,-50.000000,-50.000000,32.562289,188.051924,0.000000,-45.049905,-44.976825
49,TmY14,0.957329,0.000000,1.151925,3.044408,-50.000000,-50.000000,39.742827,188.051924,0.000000,-42.909347,-42.564101
50,TmY15,0.970683,0.000000,1.151925,5.145439,-50.000000,-50.000000,10.000000,188.051924,0.000000,-11.608913,-11.432203
51,TmY3,0.963913,0.000000,1.151925,2.474233,-50.000000,-50.000000,37.897294,188.051924,0.000000,-21.124442,-20.744568
52,TmY4,1.045269,0.000000,1.151925,10.000000,-50.000000,-50.000000,27.539654,188.051924,0.000000,-13.534705,-13.242240
53,TmY5a,0.968531,0.000000,1.151925,10.000000,-50.000000,-50.000000,19.554324,188.051924,0.000000,-17.637054,-17.449004
54,TmY9q,0.953977,0.000000,1.151925,7.241036,-50.000000,-50.000000,11.202184,188.051924,0.000000,-48.087246,-48.143020
55,TmY9q__perp,1.017987,0.000000,1.151925,10.000000,-50.000000,-50.000000,19.244645,188.051924,0.000000,-43.435794,-43.282323
