root_id,idx,is_LC,is_central,is_DN,is_motor,flow_type,super_class,laterality
720575940637603038,2304,False,False,True,False,efferent,descending,left
720575940619744496,2305,False,False,True,False,efferent,descending,right
720575940623938823,2310,False,False,True,False,efferent,descending,left
720575940632458514,2311,False,False,True,False,efferent,descending,right
720575940605162924,2326,False,False,True,False,efferent,descending,left
720575940603786686,2328,False,False,True,False,efferent,descending,right
720575940630033913,2339,False,False,True,False,efferent,descending,left
720575940630492714,2343,False,False,True,False,efferent,descending,left
720575940631705130,2344,False,False,True,False,efferent,descending,right
720575940626888250,2346,False,False,True,False,efferent,descending,left
720575940638094911,2347,False,False,True,False,efferent,descending,left
720575940620760692,2352,False,False,True,False,efferent,descending,left
720575940631508598,2353,False,False,True,False,efferent,descending,left
720575940608145026,2355,False,False,True,False,efferent,descending,right
720575940621121159,2356,False,False,True,False,efferent,descending,left
720575940628264585,2357,False,False,True,False,efferent,descending,left
720575940611225237,2358,False,False,True,False,efferent,descending,right
720575940637308605,2368,False,False,True,False,efferent,descending,right
720575940624234242,2375,False,False,True,False,efferent,descending,right
720575940632524559,2377,False,False,True,False,efferent,descending,left
720575940625872688,2380,False,False,True,False,efferent,descending,right
720575940615092019,2381,False,False,True,False,efferent,descending,right
720575940631082808,2382,False,False,True,False,efferent,descending,right
720575940629509948,2383,False,False,True,False,efferent,descending,right
720575940630689644,2390,False,False,True,False,efferent,descending,right
720575940618663838,2397,False,False,True,False,efferent,descending,right
720575940642027464,2403,False,False,True,False,efferent,descending,left
720575940613748689,2404,False,False,True,False,efferent,descending,left
720575940637341668,2409,False,False,True,False,efferent,descending,right
720575940608735241,2418,False,False,True,False,efferent,descending,left
720575940625184782,2421,False,False,True,False,efferent,descending,right
720575940609488942,2426,False,False,True,False,efferent,descending,left
720575940639242303,2430,False,False,True,False,efferent,descending,left
720575940619548799,2443,False,False,True,False,efferent,descending,left
720575940640422016,2445,False,False,True,False,efferent,descending,right
720575940618827910,2448,False,False,True,False,efferent,descending,right
720575940619024542,2450,False,False,True,False,efferent,descending,right
720575940604737708,2451,False,False,True,False,efferent,descending,left
720575940611881139,2452,False,False,True,False,efferent,descending,right
720575940615715003,2454,False,False,True,False,efferent,descending,left
720575940620564673,2455,False,False,True,False,efferent,descending,left
720575940633213132,2461,False,False,True,False,efferent,descending,left
720575940610472146,2464,False,False,True,False,efferent,descending,right
720575940611782874,2466,False,False,True,False,efferent,descending,left
720575940620859630,2470,False,False,True,False,efferent,descending,left
720575940629477675,2481,False,False,True,False,efferent,descending,right
720575940610505006,2482,False,False,True,False,efferent,descending,left
720575940629412170,2488,False,False,True,False,efferent,descending,right
720575940622760269,2490,False,False,True,False,efferent,descending,left
720575940603591014,2492,False,False,True,False,efferent,descending,right
720575940606179686,2493,False,False,True,False,efferent,descending,right
720575940635212139,2494,False,False,True,False,efferent,descending,left
720575940618762605,2496,False,False,True,False,efferent,descending,right
720575940619024816,2502,False,False,True,False,efferent,descending,left
720575940634163682,2509,False,False,True,False,efferent,descending,right
720575940623776235,2510,False,False,True,False,efferent,descending,left
720575940629543409,2511,False,False,True,False,efferent,descending,right
720575940615453182,2515,False,False,True,False,efferent,descending,right
720575940605950496,2518,False,False,True,False,efferent,descending,right
720575940634458719,2534,False,False,True,False,efferent,descending,right
720575940619090541,2536,False,False,True,False,efferent,descending,right
720575940623153788,2539,False,False,True,False,efferent,descending,right
720575940648188548,2540,False,False,True,False,efferent,descending,left
720575940630428324,2544,False,False,True,False,efferent,descending,right
720575940613814971,2550,False,False,True,False,efferent,descending,right
720575940630297292,2551,False,False,True,False,efferent,descending,right
720575940610341582,2552,False,False,True,False,efferent,descending,right
720575940619582168,2555,False,False,True,False,efferent,descending,right
720575940626889491,2563,False,False,True,False,efferent,descending,left
720575940645534516,2566,False,False,True,False,efferent,descending,right
720575940631051065,2568,False,False,True,False,efferent,descending,right
720575940635179871,2574,False,False,True,False,efferent,descending,right
720575940609948514,2575,False,False,True,False,efferent,descending,left
720575940628659049,2576,False,False,True,False,efferent,descending,left
720575940629805950,2579,False,False,True,False,efferent,descending,left
720575940618402694,2581,False,False,True,False,efferent,descending,left
720575940625513360,2583,False,False,True,False,efferent,descending,left
720575940610309034,2589,False,False,True,False,efferent,descending,right
720575940612373423,2592,False,False,True,False,efferent,descending,right
720575940606704562,2595,False,False,True,False,efferent,descending,left
720575940619910080,2598,False,False,True,False,efferent,descending,left
720575940609260494,2602,False,False,True,False,efferent,descending,left
720575940609719250,2604,False,False,True,False,efferent,descending,left
720575940624530407,2606,False,False,True,False,efferent,descending,right
720575940624333802,2607,False,False,True,False,efferent,descending,left
720575940621319156,2610,False,False,True,False,efferent,descending,right
720575940619877396,2616,False,False,True,False,efferent,descending,left
720575940610604078,2617,False,False,True,False,efferent,descending,left
720575940632788025,2620,False,False,True,False,efferent,descending,right
720575940632296519,2624,False,False,True,False,efferent,descending,left
720575940628397138,2627,False,False,True,False,efferent,descending,left
720575940628659305,2632,False,False,True,False,efferent,descending,right
720575940634229871,2633,False,False,True,False,efferent,descending,right
720575940613717138,2642,False,False,True,False,efferent,descending,left
720575940634459290,2644,False,False,True,False,efferent,descending,left
720575940610440402,2651,False,False,True,False,efferent,descending,left
720575940622204186,2663,False,False,True,False,efferent,descending,left
720575940632722771,2675,False,False,True,False,efferent,descending,right
720575940622040419,2677,False,False,True,False,efferent,descending,right
720575940641832333,2683,False,False,True,False,efferent,descending,right
720575940612603289,2685,False,False,True,False,efferent,descending,left
720575940605656521,2693,False,False,True,False,efferent,descending,right
720575940622728728,2705,False,False,True,False,efferent,descending,left
720575940627021349,2706,False,False,True,False,efferent,descending,right
720575940619451989,2715,False,False,True,False,efferent,descending,right
720575940620369517,2716,False,False,True,False,efferent,descending,right
720575940616076917,2717,False,False,True,False,efferent,descending,left
720575940631543414,2718,False,False,True,False,efferent,descending,left
720575940634525303,2719,False,False,True,False,efferent,descending,right
720575940615323298,2729,False,False,True,False,efferent,descending,right
720575940618698411,2730,False,False,True,False,efferent,descending,left
720575940623122125,2734,False,False,True,False,efferent,descending,left
720575940640128720,2736,False,False,True,False,efferent,descending,left
720575940609097429,2738,False,False,True,False,efferent,descending,right
720575940633771745,2740,False,False,True,False,efferent,descending,left
720575940611981029,2741,False,False,True,False,efferent,descending,left
720575940621909739,2742,False,False,True,False,efferent,descending,left
720575940613816062,2745,False,False,True,False,efferent,descending,right
720575940608409355,2747,False,False,True,False,efferent,descending,right
720575940626562833,2750,False,False,True,False,efferent,descending,right
720575940622237466,2752,False,False,True,False,efferent,descending,unknown
720575940640325429,2756,False,False,True,False,efferent,descending,left
720575940636098367,2759,False,False,True,False,efferent,descending,left
720575940627414887,2764,False,False,True,False,efferent,descending,left
720575940629806974,2769,False,False,True,False,efferent,descending,left
720575940606607234,2770,False,False,True,False,efferent,descending,unknown
720575940640194493,2781,False,False,True,False,efferent,descending,left
720575940629774274,2787,False,False,True,False,efferent,descending,unknown
720575940631609391,2806,False,False,True,False,efferent,descending,unknown
720575940612014131,2808,False,False,True,False,efferent,descending,right
720575940629413962,2813,False,False,True,False,efferent,descending,left
720575940637966424,2818,False,False,True,False,efferent,descending,left
720575940628398202,2823,False,False,True,False,efferent,descending,right
720575940622925972,2827,False,False,True,False,efferent,descending,left
720575940618666142,2831,False,False,True,False,efferent,descending,unknown
720575940609589443,2835,False,False,True,False,efferent,descending,right
720575940622565590,2838,False,False,True,False,efferent,descending,left
720575940627087646,2847,False,False,True,False,efferent,descending,left
720575940630135084,2849,False,False,True,False,efferent,descending,left
720575940620632369,2850,False,False,True,False,efferent,descending,right
720575940617290043,2852,False,False,True,False,efferent,descending,right
720575940622500172,2857,False,False,True,False,efferent,descending,left
720575940626399588,2860,False,False,True,False,efferent,descending,left
720575940649992569,2867,False,False,True,False,efferent,descending,left
720575940628627867,2880,False,False,True,False,efferent,descending,left
720575940620468718,2889,False,False,True,False,efferent,descending,left
720575940635640312,2890,False,False,True,False,efferent,descending,right
720575940616471052,2893,False,False,True,False,efferent,descending,right
720575940631282194,2894,False,False,True,False,efferent,descending,right
720575940610605614,2901,False,False,True,False,efferent,descending,unknown
720575940619944513,2903,False,False,True,False,efferent,descending,left
720575940626268761,2905,False,False,True,False,efferent,descending,left
720575940639539840,2909,False,False,True,False,efferent,descending,left
720575940646814340,2910,False,False,True,False,efferent,descending,right
720575940634428058,2915,False,False,True,False,efferent,descending,left
720575940617552569,2919,False,False,True,False,efferent,descending,right
720575940614046395,2920,False,False,True,False,efferent,descending,right
720575940616274619,2921,False,False,True,False,efferent,descending,left
720575940627055303,2922,False,False,True,False,efferent,descending,right
720575940634526560,2947,False,False,True,False,efferent,descending,right
720575940633543531,2950,False,False,True,False,efferent,descending,right
720575940613358450,2951,False,False,True,False,efferent,descending,right
720575940649829241,2952,False,False,True,False,efferent,descending,left
720575940641833869,2954,False,False,True,False,efferent,descending,left
720575940634198926,2956,False,False,True,False,efferent,descending,right
720575940625744784,2957,False,False,True,False,efferent,descending,left
720575940624106388,2958,False,False,True,False,efferent,descending,left
720575940611654570,2960,False,False,True,False,efferent,descending,left
720575940605658033,2961,False,False,True,False,efferent,descending,left
720575940618863553,2964,False,False,True,False,efferent,descending,unknown
720575940645176264,2965,False,False,True,False,efferent,descending,left
720575940620534768,2973,False,False,True,False,efferent,descending,right
720575940641276917,2976,False,False,True,False,efferent,descending,left
720575940636656632,2978,False,False,True,False,efferent,descending,right
720575940630758418,2985,False,False,True,False,efferent,descending,left
720575940627645514,2998,False,False,True,False,efferent,descending,right
720575940625187940,3000,False,False,True,False,efferent,descending,right
720575940629742718,3003,False,False,True,False,efferent,descending,left
720575940622632084,3013,False,False,True,False,efferent,descending,left
720575940613915823,3024,False,False,True,False,efferent,descending,left
720575940625482954,3030,False,False,True,False,efferent,descending,left
720575940632626402,3033,False,False,True,False,efferent,descending,right
720575940628825348,3040,False,False,True,False,efferent,descending,left
720575940624991495,3042,False,False,True,False,efferent,descending,right
720575940621157645,3043,False,False,True,False,efferent,descending,left
720575940625253649,3045,False,False,True,False,efferent,descending,left
720575940627285267,3046,False,False,True,False,efferent,descending,left
720575940626859283,3047,False,False,True,False,efferent,descending,left
720575940645045527,3048,False,False,True,False,efferent,descending,right
720575940623385894,3051,False,False,True,False,efferent,descending,left
720575940639802685,3054,False,False,True,False,efferent,descending,right
720575940640589171,3062,False,False,True,False,efferent,descending,right
720575940631643532,3065,False,False,True,False,efferent,descending,left
720575940614342038,3069,False,False,True,False,efferent,descending,right
720575940638623165,3078,False,False,True,False,efferent,descending,right
720575940620404182,3080,False,False,True,False,efferent,descending,right
720575940622042603,3082,False,False,True,False,efferent,descending,right
720575940627482114,3088,False,False,True,False,efferent,descending,unknown
720575940617750070,3097,False,False,True,False,efferent,descending,right
720575940631283267,3099,False,False,True,False,efferent,descending,left
720575940636329579,3104,False,False,True,False,efferent,descending,unknown
720575940623582867,3107,False,False,True,False,efferent,descending,left
720575940619191966,3110,False,False,True,False,efferent,descending,left
720575940613686954,3112,False,False,True,False,efferent,descending,right
720575940619486891,3113,False,False,True,False,efferent,descending,right
720575940635838143,3120,False,False,True,False,efferent,descending,right
720575940637607646,3125,False,False,True,False,efferent,descending,left
720575940628498161,3126,False,False,True,False,efferent,descending,right
720575940624402173,3128,False,False,True,False,efferent,descending,right
720575940625090314,3131,False,False,True,False,efferent,descending,left
720575940628858640,3133,False,False,True,False,efferent,descending,left
720575940615030568,3136,False,False,True,False,efferent,descending,left
720575940618405686,3137,False,False,True,False,efferent,descending,right
720575940632037224,3143,False,False,True,False,efferent,descending,left
720575940624861072,3148,False,False,True,False,efferent,descending,left
720575940611622826,3151,False,False,True,False,efferent,descending,right
720575940614014895,3153,False,False,True,False,efferent,descending,right
720575940623222712,3154,False,False,True,False,efferent,descending,left
720575940619945931,3158,False,False,True,False,efferent,descending,left
720575940615292895,3162,False,False,True,False,efferent,descending,right
720575940639705077,3163,False,False,True,False,efferent,descending,right
720575940622010373,3165,False,False,True,False,efferent,descending,right
720575940631545960,3178,False,False,True,False,efferent,descending,left
720575940645537902,3179,False,False,True,False,efferent,descending,right
720575940614736034,3185,False,False,True,False,efferent,descending,left
720575940636592302,3188,False,False,True,False,efferent,descending,left
720575940613589167,3189,False,False,True,False,efferent,descending,left
720575940607854793,3191,False,False,True,False,efferent,descending,right
720575940612376805,3197,False,False,True,False,efferent,descending,right
720575940621519130,3203,False,False,True,False,efferent,descending,left
720575940630071583,3205,False,False,True,False,efferent,descending,right
720575940647471395,3206,False,False,True,False,efferent,descending,right
720575940644653348,3207,False,False,True,False,efferent,descending,left
720575940644751652,3209,False,False,True,False,efferent,descending,left
720575940630956345,3211,False,False,True,False,efferent,descending,unknown
720575940626729295,3214,False,False,True,False,efferent,descending,right
720575940620110215,3223,False,False,True,False,efferent,descending,left
720575940616374667,3224,False,False,True,False,efferent,descending,left
720575940634560922,3227,False,False,True,False,efferent,descending,bilateral
720575940637870510,3229,False,False,True,False,efferent,descending,right
720575940622797244,3232,False,False,True,False,efferent,descending,right
720575940620929483,3235,False,False,True,False,efferent,descending,right
720575940630333911,3236,False,False,True,False,efferent,descending,left
720575940627417619,3245,False,False,True,False,efferent,descending,left
720575940617390641,3251,False,False,True,False,efferent,descending,left
720575940646160948,3252,False,False,True,False,efferent,descending,right
720575940626663994,3253,False,False,True,False,efferent,descending,right
720575940637608560,3259,False,False,True,False,efferent,descending,left
720575940610935410,3260,False,False,True,False,efferent,descending,left
720575940629777018,3262,False,False,True,False,efferent,descending,left
720575940621257340,3263,False,False,True,False,efferent,descending,right
720575940617554577,3267,False,False,True,False,efferent,descending,left
720575940621388453,3271,False,False,True,False,efferent,descending,right
720575940613917359,3273,False,False,True,False,efferent,descending,left
720575940620470976,3275,False,False,True,False,efferent,descending,left
720575940622633716,3282,False,False,True,False,efferent,descending,right
720575940635872101,3294,False,False,True,False,efferent,descending,right
720575940614572906,3297,False,False,True,False,efferent,descending,right
720575940612311987,3307,False,False,True,False,efferent,descending,right
720575940617030585,3308,False,False,True,False,efferent,descending,left
720575940615424966,3311,False,False,True,False,efferent,descending,left
720575940641278965,3316,False,False,True,False,efferent,descending,left
720575940625353736,3318,False,False,True,False,efferent,descending,right
720575940625550398,3327,False,False,True,False,efferent,descending,left
720575940623125628,3336,False,False,True,False,efferent,descending,unknown
720575940625878160,3339,False,False,True,False,efferent,descending,right
720575940616604817,3340,False,False,True,False,efferent,descending,right
720575940605725873,3348,False,False,True,False,efferent,descending,left
720575940630334658,3353,False,False,True,False,efferent,descending,right
720575940611886289,3356,False,False,True,False,efferent,descending,right
720575940604284128,3357,False,False,True,False,efferent,descending,left
720575940623355114,3359,False,False,True,False,efferent,descending,left
720575940641148149,3360,False,False,True,False,efferent,descending,unknown
720575940626238716,3362,False,False,True,False,efferent,descending,right
720575940623781127,3365,False,False,True,False,efferent,descending,right
720575940622437671,3370,False,False,True,False,efferent,descending,left
720575940622929193,3371,False,False,True,False,efferent,descending,left
720575940608838958,3372,False,False,True,False,efferent,descending,right
720575940618440000,3373,False,False,True,False,efferent,descending,right
720575940631973207,3377,False,False,True,False,efferent,descending,right
720575940633218444,3388,False,False,True,False,efferent,descending,left
720575940629155227,3389,False,False,True,False,efferent,descending,left
720575940605300140,3390,False,False,True,False,efferent,descending,right
720575940645047831,3408,False,False,True,False,efferent,descending,right
720575940645834275,3411,False,False,True,False,efferent,descending,left
720575940613590579,3414,False,False,True,False,efferent,descending,right
720575940632989291,3422,False,False,True,False,efferent,descending,left
720575940614147701,3424,False,False,True,False,efferent,descending,left
720575940647964281,3428,False,False,True,False,efferent,descending,left
720575940630990533,3436,False,False,True,False,efferent,descending,left
720575940617031385,3438,False,False,True,False,efferent,descending,left
720575940623781611,3442,False,False,True,False,efferent,descending,left
720575940626009852,3447,False,False,True,False,efferent,descending,unknown
720575940627582724,3449,False,False,True,False,efferent,descending,right
720575940630236988,3463,False,False,True,False,efferent,descending,left
720575940627812168,3467,False,False,True,False,efferent,descending,right
720575940625747812,3470,False,False,True,False,efferent,descending,left
720575940630695798,3474,False,False,True,False,efferent,descending,right
720575940626730883,3478,False,False,True,False,efferent,descending,right
720575940616376287,3492,False,False,True,False,efferent,descending,right
720575940612804606,3499,False,False,True,False,efferent,descending,left
720575940626665489,3501,False,False,True,False,efferent,descending,right
720575940621586473,3503,False,False,True,False,efferent,descending,right
720575940628467830,3517,False,False,True,False,efferent,descending,left
720575940607037635,3528,False,False,True,False,efferent,descending,right
720575940630106309,3529,False,False,True,False,efferent,descending,right
720575940613558509,3534,False,False,True,False,efferent,descending,left
720575940618440943,3535,False,False,True,False,efferent,descending,right
720575940612804862,3542,False,False,True,False,efferent,descending,left
720575940631122191,3546,False,False,True,False,efferent,descending,right
720575940639314229,3555,False,False,True,False,efferent,descending,right
720575940640723315,3564,False,False,True,False,efferent,descending,left
720575940660220289,3567,False,False,True,False,efferent,descending,right
720575940624404872,3569,False,False,True,False,efferent,descending,left
720575940615623051,3570,False,False,True,False,efferent,descending,right
720575940619751872,3580,False,False,True,False,efferent,descending,left
720575940621554112,3581,False,False,True,False,efferent,descending,left
720575940621226484,3588,False,False,True,False,efferent,descending,left
720575940612805118,3591,False,False,True,False,efferent,descending,left
720575940627419676,3596,False,False,True,False,efferent,descending,left
720575940626993694,3597,False,False,True,False,efferent,descending,right
720575940632302151,3602,False,False,True,False,efferent,descending,right
720575940627845704,3603,False,False,True,False,efferent,descending,left
720575940621783628,3605,False,False,True,False,efferent,descending,right
720575940611756723,3617,False,False,True,False,efferent,descending,left
720575940625420986,3618,False,False,True,False,efferent,descending,left
720575940610872014,3621,False,False,True,False,efferent,descending,left
720575940614181585,3622,False,False,True,False,efferent,descending,left
720575940621325034,3629,False,False,True,False,efferent,descending,left
720575940622537477,3635,False,False,True,False,efferent,descending,unknown
720575940621947653,3636,False,False,True,False,efferent,descending,unknown
720575940619654053,3664,False,False,True,False,efferent,descending,right
720575940622537653,3666,False,False,True,False,efferent,descending,right
720575940617917396,3673,False,False,True,False,efferent,descending,right
720575940622996579,3691,False,False,True,False,efferent,descending,left
720575940630697078,3695,False,False,True,False,efferent,descending,right
720575940629812346,3697,False,False,True,False,efferent,descending,right
720575940646753412,3699,False,False,True,False,efferent,descending,left
720575940634825879,3704,False,False,True,False,efferent,descending,left
720575940620473547,3709,False,False,True,False,efferent,descending,right
720575940623193293,3711,False,False,True,False,efferent,descending,left
720575940642198747,3715,False,False,True,False,efferent,descending,right
720575940631090402,3717,False,False,True,False,efferent,descending,left
720575940628731140,3721,False,False,True,False,efferent,descending,right
720575940631549202,3725,False,False,True,False,efferent,descending,left
720575940631483695,3729,False,False,True,False,efferent,descending,right
720575940628436282,3732,False,False,True,False,efferent,descending,left
720575940628796780,3740,False,False,True,False,efferent,descending,left
720575940639479168,3742,False,False,True,False,efferent,descending,right
720575940610348458,3745,False,False,True,False,efferent,descending,right
720575940617295321,3756,False,False,True,False,efferent,descending,left
720575940624897516,3761,False,False,True,False,efferent,descending,right
720575940621817326,3762,False,False,True,False,efferent,descending,left
720575940623062515,3765,False,False,True,False,efferent,descending,left
720575940622505511,3772,False,False,True,False,efferent,descending,right
720575940632499757,3773,False,False,True,False,efferent,descending,unknown
720575940617918021,3777,False,False,True,False,efferent,descending,right
720575940639118926,3778,False,False,True,False,efferent,descending,left
720575940621031006,3782,False,False,True,False,efferent,descending,left
720575940612019825,3784,False,False,True,False,efferent,descending,right
720575940607170178,3787,False,False,True,False,efferent,descending,left
720575940648654468,3788,False,False,True,False,efferent,descending,left
720575940636333710,3791,False,False,True,False,efferent,descending,right
720575940610610841,3792,False,False,True,False,efferent,descending,right
720575940617950877,3793,False,False,True,False,efferent,descending,left
720575940625094325,3802,False,False,True,False,efferent,descending,right
720575940618147520,3803,False,False,True,False,efferent,descending,right
720575940624537284,3804,False,False,True,False,efferent,descending,right
720575940623128269,3806,False,False,True,False,efferent,descending,left
720575940640331472,3808,False,False,True,False,efferent,descending,left
720575940611102437,3810,False,False,True,False,efferent,descending,left
720575940611462885,3811,False,False,True,False,efferent,descending,right
720575940626732776,3812,False,False,True,False,efferent,descending,right
720575940624766700,3813,False,False,True,False,efferent,descending,unknown
720575940651341558,3814,False,False,True,False,efferent,descending,right
720575940632041247,3820,False,False,True,False,efferent,descending,right
720575940628993871,3831,False,False,True,False,efferent,descending,left
720575940632303441,3832,False,False,True,False,efferent,descending,unknown
720575940654094241,3839,False,False,True,False,efferent,descending,right
720575940630992813,3842,False,False,True,False,efferent,descending,left
720575940630403031,3846,False,False,True,False,efferent,descending,right
720575940630665210,3857,False,False,True,False,efferent,descending,unknown
720575940625815562,3859,False,False,True,False,efferent,descending,right
720575940643837988,3863,False,False,True,False,efferent,descending,left
720575940628895787,3866,False,False,True,False,efferent,descending,left
720575940636104767,3872,False,False,True,False,efferent,descending,left
720575940632991815,3875,False,False,True,False,efferent,descending,right
720575940631124076,3882,False,False,True,False,efferent,descending,left
720575940627814522,3884,False,False,True,False,efferent,descending,right
720575940617296029,3891,False,False,True,False,efferent,descending,left
720575940631091407,3898,False,False,True,False,efferent,descending,right
720575940621392086,3900,False,False,True,False,efferent,descending,right
720575940639152361,3904,False,False,True,False,efferent,descending,left
720575940625422609,3913,False,False,True,False,efferent,descending,right
720575940628437291,3919,False,False,True,False,efferent,descending,right
720575940616935838,3939,False,False,True,False,efferent,descending,left
720575940644166048,3940,False,False,True,False,efferent,descending,left
720575940651932150,3954,False,False,True,False,efferent,descending,left
720575940629486075,3955,False,False,True,False,efferent,descending,right
720575940630829563,3956,False,False,True,False,efferent,descending,left
720575940624374334,3969,False,False,True,False,efferent,descending,right
720575940627847752,3970,False,False,True,False,efferent,descending,right
720575940609366648,3977,False,False,True,False,efferent,descending,right
720575940621294218,3980,False,False,True,False,efferent,descending,right
720575940605041330,3986,False,False,True,False,efferent,descending,left
720575940629846722,3991,False,False,True,False,efferent,descending,left
720575940615559892,3994,False,False,True,False,efferent,descending,right
720575940617689816,3995,False,False,True,False,efferent,descending,right
720575940619590360,3997,False,False,True,False,efferent,descending,right
720575940619524852,4001,False,False,True,False,efferent,descending,right
720575940621196037,4002,False,False,True,False,efferent,descending,left
720575940627946261,4007,False,False,True,False,efferent,descending,left
720575940617952034,4009,False,False,True,False,efferent,descending,left
720575940616936226,4010,False,False,True,False,efferent,descending,right
720575940625718053,4011,False,False,True,False,efferent,descending,left
720575940617296699,4015,False,False,True,False,efferent,descending,left
720575940613200706,4018,False,False,True,False,efferent,descending,left
720575940614478658,4020,False,False,True,False,efferent,descending,right
720575940617034565,4022,False,False,True,False,efferent,descending,right
720575940607761244,4025,False,False,True,False,efferent,descending,left
720575940618574749,4034,False,False,True,False,efferent,descending,right
720575940637612974,4036,False,False,True,False,efferent,descending,unknown
720575940637678653,4049,False,False,True,False,efferent,descending,left
720575940610677828,4050,False,False,True,False,efferent,descending,right
720575940621065301,4055,False,False,True,False,efferent,descending,right
720575940629421159,4059,False,False,True,False,efferent,descending,left
720575940614642838,4067,False,False,True,False,efferent,descending,left
720575940643347616,4070,False,False,True,False,efferent,descending,right
720575940620541099,4075,False,False,True,False,efferent,descending,right
720575940605009097,4079,False,False,True,False,efferent,descending,left
720575940628241628,4081,False,False,True,False,efferent,descending,left
720575940625489160,4085,False,False,True,False,efferent,descending,unknown
720575940632632607,4087,False,False,True,False,efferent,descending,right
720575940626799920,4092,False,False,True,False,efferent,descending,left
720575940627750216,4094,False,False,True,False,efferent,descending,right
720575940620082512,4095,False,False,True,False,efferent,descending,left
720575940618870113,4100,False,False,True,False,efferent,descending,right
720575940631518582,4104,False,False,True,False,efferent,descending,left
720575940624407944,4106,False,False,True,False,efferent,descending,right
720575940617035153,4107,False,False,True,False,efferent,descending,unknown
720575940644494752,4112,False,False,True,False,efferent,descending,right
720575940611956197,4119,False,False,True,False,efferent,descending,right
720575940629782072,4130,False,False,True,False,efferent,descending,right
720575940638989894,4132,False,False,True,False,efferent,descending,left
720575940639088216,4133,False,False,True,False,efferent,descending,right
720575940620017261,4137,False,False,True,False,efferent,descending,left
720575940614348438,4145,False,False,True,False,efferent,descending,right
720575940618706603,4150,False,False,True,False,efferent,descending,left
720575940632698541,4152,False,False,True,False,efferent,descending,right
720575940617035449,4154,False,False,True,False,efferent,descending,right
720575940606222014,4155,False,False,True,False,efferent,descending,left
720575940622933765,4168,False,False,True,False,efferent,descending,right
720575940627652358,4170,False,False,True,False,efferent,descending,left
720575940632960813,4176,False,False,True,False,efferent,descending,left
720575940632043320,4177,False,False,True,False,efferent,descending,left
720575940636761926,4178,False,False,True,False,efferent,descending,right
720575940618182480,4179,False,False,True,False,efferent,descending,right
720575940635549620,4190,False,False,True,False,efferent,descending,left
720575940624015287,4191,False,False,True,False,efferent,descending,right
720575940615364564,4200,False,False,True,False,efferent,descending,right
720575940624801771,4204,False,False,True,False,efferent,descending,right
720575940615659521,4207,False,False,True,False,efferent,descending,left
720575940608188427,4209,False,False,True,False,efferent,descending,right
720575940644659236,4212,False,False,True,False,efferent,descending,right
720575940632043576,4215,False,False,True,False,efferent,descending,left
720575940618870881,4218,False,False,True,False,efferent,descending,right
720575940622540899,4219,False,False,True,False,efferent,descending,left
720575940623556755,4226,False,False,True,False,efferent,descending,right
720575940615495867,4229,False,False,True,False,efferent,descending,left
720575940634599615,4231,False,False,True,False,efferent,descending,left
720575940634140883,4233,False,False,True,False,efferent,descending,right
720575940618051801,4235,False,False,True,False,efferent,descending,right
720575940638204132,4236,False,False,True,False,efferent,descending,right
720575940641480949,4239,False,False,True,False,efferent,descending,left
720575940653310198,4240,False,False,True,False,efferent,descending,left
720575940622147873,4247,False,False,True,False,efferent,descending,right
720575940660224385,4259,False,False,True,False,efferent,descending,right
720575940618936710,4261,False,False,True,False,efferent,descending,left
720575940623786376,4262,False,False,True,False,efferent,descending,right
720575940614840715,4263,False,False,True,False,efferent,descending,right
720575940615692690,4266,False,False,True,False,efferent,descending,right
720575940614185366,4267,False,False,True,False,efferent,descending,left
720575940630274459,4269,False,False,True,False,efferent,descending,left
720575940611498419,4272,False,False,True,False,efferent,descending,right
720575940630569413,4277,False,False,True,False,efferent,descending,left
720575940620804566,4281,False,False,True,False,efferent,descending,right
720575940629586417,4286,False,False,True,False,efferent,descending,left
720575940630078031,4297,False,False,True,False,efferent,descending,left
720575940635222640,4301,False,False,True,False,efferent,descending,left
720575940628800207,4317,False,False,True,False,efferent,descending,right
720575940608877266,4318,False,False,True,False,efferent,descending,left
720575940627620593,4325,False,False,True,False,efferent,descending,right
720575940644758308,4333,False,False,True,False,efferent,descending,unknown
720575940629390123,4335,False,False,True,False,efferent,descending,right
720575940634207087,4345,False,False,True,False,efferent,descending,right
720575940647478148,4346,False,False,True,False,efferent,descending,left
720575940623491987,4348,False,False,True,False,efferent,descending,left
720575940619133878,4351,False,False,True,False,efferent,descending,right
720575940633781217,4361,False,False,True,False,efferent,descending,left
720575940632339425,4362,False,False,True,False,efferent,descending,left
720575940623918121,4369,False,False,True,False,efferent,descending,right
720575940620543025,4373,False,False,True,False,efferent,descending,right
720575940631520312,4374,False,False,True,False,efferent,descending,left
720575940620149836,4384,False,False,True,False,efferent,descending,left
720575940628669545,4387,False,False,True,False,efferent,descending,left
720575940618314897,4393,False,False,True,False,efferent,descending,left
720575940632634532,4395,False,False,True,False,efferent,descending,left
720575940623033532,4397,False,False,True,False,efferent,descending,right
720575940607632579,4398,False,False,True,False,efferent,descending,right
720575940611531986,4401,False,False,True,False,efferent,descending,right
720575940622836970,4405,False,False,True,False,efferent,descending,right
720575940629521655,4406,False,False,True,False,efferent,descending,right
720575940626834698,4408,False,False,True,False,efferent,descending,left
720575940623164685,4409,False,False,True,False,efferent,descending,right
720575940623426854,4411,False,False,True,False,efferent,descending,right
