idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
36,T4b,0.255932,0.268878,0.000000,1.000000,-51.783668,-0.200000,-50.205448
37,T4c,0.347407,0.214232,0.000000,1.000000,-51.783668,-0.200000,-50.205448
38,T4d,0.371943,0.293078,0.000000,1.000000,-51.783668,-0.200000,-50.205448
39,T5a,0.181280,0.166531,0.000000,1.000000,-51.783668,-0.200000,-50.205448
40,T5b,0.207669,0.140650,0.000000,1.000000,-51.783668,-0.200000,-50.205448
41,T5c,0.162638,0.287598,0.000000,1.000000,-51.783668,-0.200000,-50.205448
42,T5d,0.146609,0.250067,0.000000,1.000000,-51.783668,-0.200000,-50.205448
43,Tm1,0.468568,0.268227,0.000000,1.299266,-51.783668,-0.200000,-50.205448
44,Tm2,0.274516,0.111240,0.000000,1.299571,-51.783668,-0.200000,-50.205448
45,Tm3,0.769452,0.509674,0.000000,1.298785,-51.783668,-0.200000,-50.205448
46,Tm4,0.791866,0.221786,0.000000,1.299525,-51.783668,-0.200000,-50.205448
47,Tm5Y,0.236546,0.276418,0.000000,1.000000,-51.783668,-0.200000,-50.205448
48,Tm5a,0.577572,0.569223,0.000000,1.000000,-51.783668,-0.200000,-50.205448
49,Tm5b,0.567625,0.425629,0.000000,1.000000,-51.783668,-0.200000,-50.205448
50,Tm5c,0.849758,0.865781,0.000000,1.000000,-51.783668,-0.200000,-50.205448
51,Tm9,0.817617,0.229345,0.000000,1.297945,-51.783668,-0.200000,-50.205448
52,Tm16,0.417773,0.471488,0.000000,1.000000,-51.783668,-0.200000,-50.205448
53,Tm20,0.807878,0.748967,0.000000,1.000000,-51.783668,-0.200000,-50.205448
54,Tm28,0.251760,0.147745,0.000000,1.000000,-51.783668,-0.200000,-50.205448
55,Tm30,0.401487,0.508588,0.000000,1.000000,-51.783668,-0.200000,-50.205448
56,TmY3,0.227810,0.143306,0.000000,1.000000,-51.783668,-0.200000,-50.205448
57,TmY4,0.181927,0.155836,0.000000,1.000000,-51.783668,-0.200000,-50.205448
58,TmY5a,0.837965,0.713172,0.000000,1.000000,-51.783668,-0.200000,-50.205448
59,TmY9,0.806847,0.850440,0.000000,1.000000,-51.783668,-0.200000,-50.205448
60,TmY10,0.122124,0.294717,0.000000,1.000000,-51.783668,-0.200000,-50.205448
61,TmY13,0.480701,0.531356,0.000000,1.000000,-51.783668,-0.200000,-50.205448
62,TmY14,0.207742,0.228139,0.000000,1.000000,-51.783668,-0.200000,-50.205448
63,TmY15,0.239680,0.249751,0.000000,1.000000,-51.783668,-0.200000,-50.205448
64,TmY18,0.785412,0.800703,0.000000,1.000000,-51.783668,-0.200000,-50.205448
