trace_id,step_ms,speed_dps,direction_deg,time_ms,vm_mv
step40_dir0,40,56,0,1207.3170731707316,0.04098360655737707
step40_dir0,40,56,0,1219.5121951219512,0.08196721311475413
step40_dir0,40,56,0,1231.7073170731708,0.08196721311475413
step40_dir0,40,56,0,1243.90243902439,0.08196721311475413
step40_dir0,40,56,0,1256.0975609756097,0.12295081967213117
step40_dir0,40,56,0,1268.2926829268292,0.12295081967213117
step40_dir0,40,56,0,1280.4878048780488,0.12295081967213117
step40_dir0,40,56,0,1292.6829268292681,0.12295081967213117
step40_dir0,40,56,0,1304.8780487804877,0.12295081967213117
step40_dir0,40,56,0,1317.0731707317073,0.08196721311475413
step40_dir0,40,56,0,1329.2682926829268,0.0
step40_dir0,40,56,0,1341.4634146341464,0.0
step40_dir0,40,56,0,1353.6585365853657,0.0
step40_dir0,40,56,0,1365.8536585365853,0.0
step40_dir0,40,56,0,1378.0487804878048,0.08196721311475413
step40_dir0,40,56,0,1390.2439024390244,0.12295081967213117
step40_dir0,40,56,0,1402.4390243902437,0.12295081967213117
step40_dir0,40,56,0,1414.6341463414633,0.12295081967213117
step40_dir0,40,56,0,1426.8292682926829,0.1639344262295082
step40_dir0,40,56,0,1439.0243902439024,0.1639344262295082
step40_dir0,40,56,0,1451.219512195122,0.1639344262295082
step40_dir0,40,56,0,1463.4146341463413,0.1639344262295082
step40_dir45,40,56,45,0.0,0.0
step40_dir45,40,56,45,12.195121951219512,0.0
step40_dir45,40,56,45,24.390243902439025,0.0
step40_dir45,40,56,45,36.58536585365854,0.04098360655737707
step40_dir45,40,56,45,48.78048780487805,0.04098360655737707
step40_dir45,40,56,45,60.97560975609756,0.04098360655737707
step40_dir45,40,56,45,73.17073170731707,0.04098360655737707
step40_dir45,40,56,45,85.36585365853658,0.04098360655737707
step40_dir45,40,56,45,97.5609756097561,-0.04098360655737707
step40_dir45,40,56,45,109.7560975609756,-0.0819672131147541
step40_dir45,40,56,45,121.95121951219512,-0.0819672131147541
step40_dir45,40,56,45,134.14634146341461,-0.0819672131147541
step40_dir45,40,56,45,146.34146341463415,-0.0819672131147541
step40_dir45,40,56,45,158.53658536585365,-0.0819672131147541
step40_dir45,40,56,45,170.73170731707316,-0.04098360655737707
step40_dir45,40,56,45,182.92682926829266,-0.04098360655737707
step40_dir45,40,56,45,195.1219512195122,-0.04098360655737707
step40_dir45,40,56,45,207.3170731707317,-0.0819672131147541
step40_dir45,40,56,45,219.5121951219512,-0.0819672131147541
step40_dir45,40,56,45,231.7073170731707,-0.0819672131147541
step40_dir45,40,56,45,243.90243902439025,-0.0819672131147541
step40_dir45,40,56,45,256.0975609756097,-0.0819672131147541
step40_dir45,40,56,45,268.29268292682923,-0.04098360655737707
step40_dir45,40,56,45,280.4878048780488,0.04098360655737707
step40_dir45,40,56,45,292.6829268292683,0.0819672131147541
step40_dir45,40,56,45,304.8780487804878,0.12295081967213116
step40_dir45,40,56,45,317.0731707317073,0.1639344262295082
step40_dir45,40,56,45,329.2682926829268,0.24590163934426232
step40_dir45,40,56,45,341.4634146341463,0.24590163934426232
step40_dir45,40,56,45,353.6585365853658,0.24590163934426232
step40_dir45,40,56,45,365.8536585365853,0.24590163934426232
step40_dir45,40,56,45,378.0487804878049,0.24590163934426232
step40_dir45,40,56,45,390.2439024390244,0.24590163934426232
step40_dir45,40,56,45,402.4390243902439,0.24590163934426232
