cell,polarity,time_s,dff
Mi4,OFF,0.8571428571428571,-2.169230769230769
Mi4,OFF,0.8979591836734694,-2.2153846153846155
Mi4,OFF,0.9387755102040816,-2.2615384615384615
Mi4,OFF,0.9795918367346939,-2.276923076923077
Mi4,OFF,1.0204081632653061,-2.323076923076923
Mi4,OFF,1.0612244897959184,-2.3076923076923075
Mi4,OFF,1.1020408163265307,-2.323076923076923
Mi4,OFF,1.142857142857143,-2.353846153846154
Mi4,OFF,1.183673469387755,-2.3692307692307693
Mi4,OFF,1.2244897959183674,-2.3692307692307693
Mi4,OFF,1.2653061224489797,-2.4307692307692306
Mi4,OFF,1.306122448979592,-2.4461538461538463
Mi4,OFF,1.3469387755102042,-2.476923076923077
Mi4,OFF,1.3877551020408163,-2.4461538461538463
Mi4,OFF,1.4285714285714286,-2.4461538461538463
Mi4,OFF,1.469387755102041,-2.476923076923077
Mi4,OFF,1.5102040816326532,-2.5076923076923077
Mi4,OFF,1.5510204081632655,-2.476923076923077
Mi4,OFF,1.5918367346938775,-2.4615384615384617
Mi4,OFF,1.6326530612244898,-2.4615384615384617
Mi4,OFF,1.6734693877551021,-2.4615384615384617
Mi4,OFF,1.7142857142857144,-2.4923076923076923
Mi4,OFF,1.7551020408163267,-2.4923076923076923
Mi4,OFF,1.7959183673469388,-2.523076923076923
Mi4,OFF,1.836734693877551,-2.5384615384615383
Mi4,OFF,1.8775510204081634,-2.5384615384615383
Mi4,OFF,1.9183673469387756,-2.5076923076923077
Mi4,OFF,1.959183673469388,-2.4923076923076923
Mi4,OFF,2.0,-2.4923076923076923
Mi4,OFF,2.0408163265306123,-2.4923076923076923
Mi4,OFF,2.0816326530612246,-2.4923076923076923
Mi4,OFF,2.122448979591837,-2.4923076923076923
Mi4,OFF,2.163265306122449,-2.523076923076923
Mi4,OFF,2.2040816326530615,-2.5384615384615383
Mi4,OFF,2.2448979591836737,-2.5538461538461537
Mi4,OFF,2.2857142857142856,-2.569230769230769
Mi4,OFF,2.326530612244898,-2.5538461538461537
Mi4,OFF,2.36734693877551,-2.523076923076923
Mi4,OFF,2.4081632653061225,-2.5076923076923077
Mi4,OFF,2.4489795918367347,-2.5384615384615383
Mi4,OFF,2.489795918367347,-2.5384615384615383
Mi4,OFF,2.5306122448979593,-2.523076923076923
Mi4,OFF,2.5714285714285716,-2.5076923076923077
Mi4,OFF,2.612244897959184,-2.5384615384615383
Mi4,OFF,2.653061224489796,-2.5538461538461537
Mi4,OFF,2.693877551020408,-2.5076923076923077
Mi4,OFF,2.7346938775510203,-2.5076923076923077
Mi4,OFF,2.7755102040816326,-2.523076923076923
Mi4,OFF,2.816326530612245,-2.523076923076923
Mi4,OFF,2.857142857142857,-2.523076923076923
Mi4,OFF,2.8979591836734695,-2.4923076923076923
Mi4,OFF,2.938775510204082,-2.5076923076923077
Mi4,OFF,2.979591836734694,-2.523076923076923
Mi4,OFF,3.0204081632653064,-2.5538461538461537
Mi4,OFF,3.0612244897959187,-2.5538461538461537
Mi4,OFF,3.1020408163265305,-2.569230769230769
Mi4,OFF,3.142857142857143,-2.569230769230769
Mi4,OFF,3.183673469387755,-2.5538461538461537
Mi4,OFF,3.2244897959183674,-2.523076923076923
Mi4,OFF,3.2653061224489797,-2.5076923076923077
Mi4,OFF,3.306122448979592,-2.523076923076923
Mi4,OFF,3.3469387755102042,-2.523076923076923
Mi4,OFF,3.3877551020408165,-2.5384615384615383
Mi4,OFF,3.428571428571429,-2.5538461538461537
Mi4,OFF,3.469387755102041,-2.5538461538461537
Mi4,OFF,3.510204081632653,-2.5384615384615383
Mi4,OFF,3.5510204081632653,-2.5076923076923077
Mi4,OFF,3.5918367346938775,-2.476923076923077
Mi4,OFF,3.63265306122449,-2.4923076923076923
Mi4,OFF,3.673469387755102,-2.5076923076923077
Mi4,OFF,3.7142857142857144,-2.523076923076923
Mi4,OFF,3.7551020408163267,-2.5076923076923077
Mi4,OFF,3.795918367346939,-2.4615384615384617
Mi4,OFF,3.8367346938775513,-2.4615384615384617
Mi4,OFF,3.8775510204081636,-2.476923076923077
Mi4,OFF,3.9183673469387754,-2.476923076923077
Mi4,OFF,3.9591836734693877,-2.476923076923077
Mi4,OFF,4.0,-2.5076923076923077
Mi4,OFF,4.040816326530612,-2.523076923076923
Mi4,OFF,4.081632653061225,-2.5384615384615383
Mi4,OFF,4.122448979591836,-2.5538461538461537
Mi4,OFF,4.163265306122449,-2.5384615384615383
Mi4,OFF,4.204081632653061,-2.5076923076923077
Mi9,ON,0.0,0.0
Mi9,ON,0.04081632653061224,0.0234375
Mi9,ON,0.08163265306122448,0.03125
Mi9,ON,0.12244897959183673,0.046875
Mi9,ON,0.16326530612244897,0.00390625
Mi9,ON,0.2040816326530612,-0.03125
Mi9,ON,0.24489795918367346,-0.07421875
Mi9,ON,0.2857142857142857,-0.1171875
Mi9,ON,0.32653061224489793,-0.140625
Mi9,ON,0.36734693877551017,-0.15234375
Mi9,ON,0.40816326530612246,-0.1796875
Mi9,ON,0.4489795918367347,-0.1875
Mi9,ON,0.4897959183673469,-0.1953125
Mi9,ON,0.5306122448979592,-0.22265625
Mi9,ON,0.5714285714285715,-0.23828125
Mi9,ON,0.6122448979591837,-0.265625
Mi9,ON,0.653061224489796,-0.29296875
Mi9,ON,0.6938775510204082,-0.3203125
Mi9,ON,0.7346938775510204,-0.34375
Mi9,ON,0.7755102040816327,-0.359375
Mi9,ON,0.8163265306122449,-0.34765625
Mi9,ON,0.8571428571428572,-0.34375
Mi9,ON,0.8979591836734694,-0.3515625
Mi9,ON,0.9387755102040817,-0.36328125
Mi9,ON,0.979591836734694,-0.3828125
Mi9,ON,1.0204081632653061,-0.39453125
Mi9,ON,1.0612244897959184,-0.41015625
Mi9,ON,1.1020408163265307,-0.3984375
Mi9,ON,1.1428571428571428,-0.38671875
Mi9,ON,1.183673469387755,-0.375
Mi9,ON,1.2244897959183674,-0.36328125
Mi9,ON,1.2653061224489797,-0.36328125
Mi9,ON,1.306122448979592,-0.37109375
Mi9,ON,1.346938775510204,-0.37109375
Mi9,ON,1.3877551020408163,-0.37109375
Mi9,ON,1.4285714285714286,-0.375
Mi9,ON,1.469387755102041,-0.37890625
Mi9,ON,1.5102040816326532,-0.390625
Mi9,ON,1.5510204081632653,-0.38671875
Mi9,ON,1.5918367346938775,-0.37890625
Mi9,ON,1.6326530612244898,-0.37109375
Mi9,ON,1.6734693877551021,-0.3671875
Mi9,ON,1.7142857142857144,-0.37109375
Mi9,ON,1.7551020408163265,-0.375
Mi9,ON,1.7959183673469388,-0.37890625
Mi9,ON,1.836734693877551,-0.390625
Mi9,ON,1.8775510204081634,-0.3984375
Mi9,ON,1.9183673469387756,-0.40234375
Mi9,ON,1.9591836734693877,-0.39453125
Mi9,ON,2.0,-0.38671875
Mi9,ON,2.0408163265306123,-0.390625
Mi9,ON,2.0816326530612246,-0.390625
Mi9,ON,2.122448979591837,-0.39453125
Mi9,ON,2.163265306122449,-0.3984375
Mi9,ON,2.2040816326530615,-0.40625
Mi9,ON,2.2448979591836733,-0.40625
Mi9,ON,2.2857142857142856,-0.3984375
Mi9,ON,2.326530612244898,-0.38671875
Mi9,ON,2.36734693877551,-0.390625
Mi9,ON,2.4081632653061225,-0.39453125
Mi9,ON,2.4489795918367347,-0.40625
Mi9,ON,2.489795918367347,-0.41796875
Mi9,ON,2.5306122448979593,-0.421875
Mi9,ON,2.5714285714285716,-0.4296875
Mi9,ON,2.612244897959184,-0.4296875
Mi9,ON,2.6530612244897958,-0.43359375
Mi9,ON,2.693877551020408,-0.4375
Mi9,ON,2.7346938775510203,-0.4375
Mi9,ON,2.7755102040816326,-0.4375
Mi9,ON,2.816326530612245,-0.42578125
Mi9,ON,2.857142857142857,-0.41796875
Mi9,ON,2.8979591836734695,-0.41015625
Mi9,ON,2.938775510204082,-0.41796875
Mi9,ON,2.979591836734694,-0.421875
Mi9,ON,3.0204081632653064,-0.4296875
Mi9,ON,3.061224489795918,-0.43359375
Mi9,ON,3.1020408163265305,-0.43359375
Mi9,ON,3.142857142857143,-0.43359375
Mi9,ON,3.183673469387755,-0.42578125
Mi9,ON,3.2244897959183674,-0.41796875
Mi9,ON,3.2653061224489797,-0.41796875
Mi9,ON,3.306122448979592,-0.421875
Mi9,ON,3.3469387755102042,-0.42578125
Mi9,ON,3.3877551020408165,-0.43359375
Mi9,ON,3.428571428571429,-0.43359375
Mi9,ON,3.4693877551020407,-0.4296875
Mi9,ON,3.510204081632653,-0.421875
Mi9,ON,3.5510204081632653,-0.41015625
Mi9,ON,3.5918367346938775,-0.40625
Mi9,ON,3.63265306122449,-0.40234375
Mi9,ON,3.673469387755102,-0.40625
Mi9,ON,3.7142857142857144,-0.4296875
Mi9,ON,3.7551020408163267,-0.4375
Mi9,ON,3.795918367346939,-0.44140625
Mi9,ON,3.8367346938775513,-0.44921875
Mi9,ON,3.877551020408163,-0.42578125
Mi9,ON,3.9183673469387754,-0.41015625
Mi9,ON,3.9591836734693877,-0.39453125
Mi9,ON,4.0,-0.375
Mi9,ON,4.040816326530612,-0.37890625
Mi9,ON,4.081632653061224,-0.3828125
Mi9,ON,4.122448979591836,-0.39453125
Mi9,ON,4.163265306122448,-0.3828125
Mi9,OFF,0.0,0.0
Mi9,OFF,0.04081632653061224,0.0078125
Mi9,OFF,0.08163265306122448,0.03125
Mi9,OFF,0.12244897959183673,0.0625
Mi9,OFF,0.16326530612244897,0.11328125
Mi9,OFF,0.2040816326530612,0.171875
Mi9,OFF,0.24489795918367346,0.23828125
Mi9,OFF,0.2857142857142857,0.27734375
Mi9,OFF,0.32653061224489793,0.31640625
Mi9,OFF,0.36734693877551017,0.34765625
Mi9,OFF,0.40816326530612246,0.328125
Mi9,OFF,0.4489795918367347,0.31640625
Mi9,OFF,0.4897959183673469,0.3125
Mi9,OFF,0.5306122448979592,0.28125
Mi9,OFF,0.5714285714285715,0.26171875
Mi9,OFF,0.6122448979591837,0.26953125
Mi9,OFF,0.653061224489796,0.30078125
Mi9,OFF,0.6938775510204082,0.33984375
Mi9,OFF,0.7346938775510204,0.35546875
Mi9,OFF,0.7755102040816327,0.3671875
Mi9,OFF,0.8163265306122449,0.3359375
Mi9,OFF,0.8571428571428572,0.32421875
Mi9,OFF,0.8979591836734694,0.375
Mi9,OFF,0.9387755102040817,0.4140625
Mi9,OFF,0.979591836734694,0.44921875
Mi9,OFF,1.0204081632653061,0.4453125
Mi9,OFF,1.0612244897959184,0.44140625
Mi9,OFF,1.1020408163265307,0.35546875
Mi9,OFF,1.1428571428571428,0.37109375
Mi9,OFF,1.183673469387755,0.3984375
Mi9,OFF,1.2244897959183674,0.40625
Mi9,OFF,1.2653061224489797,0.41015625
Mi9,OFF,1.306122448979592,0.3984375
Mi9,OFF,1.346938775510204,0.38671875
Mi9,OFF,1.3877551020408163,0.38671875
Mi9,OFF,1.4285714285714286,0.39453125
Mi9,OFF,1.469387755102041,0.40625
Mi9,OFF,1.5102040816326532,0.4140625
Mi9,OFF,1.5510204081632653,0.44140625
Mi9,OFF,1.5918367346938775,0.4375
Mi9,OFF,1.6326530612244898,0.42578125
Mi9,OFF,1.6734693877551021,0.41796875
Mi9,OFF,1.7142857142857144,0.40234375
Mi9,OFF,1.7551020408163265,0.40234375
Mi9,OFF,1.7959183673469388,0.41796875
Mi9,OFF,1.836734693877551,0.4296875
Mi9,OFF,1.8775510204081634,0.4375
Mi9,OFF,1.9183673469387756,0.4375
Mi9,OFF,1.9591836734693877,0.41796875
Mi9,OFF,2.0,0.40625
Mi9,OFF,2.0408163265306123,0.3671875
Mi9,OFF,2.0816326530612246,0.32421875
Mi9,OFF,2.122448979591837,0.3046875
Mi9,OFF,2.163265306122449,0.296875
Mi9,OFF,2.2040816326530615,0.32421875
Mi9,OFF,2.2448979591836733,0.34765625
Mi9,OFF,2.2857142857142856,0.390625
Mi9,OFF,2.326530612244898,0.44921875
Mi9,OFF,2.36734693877551,0.48828125
Mi9,OFF,2.4081632653061225,0.5
Mi9,OFF,2.4489795918367347,0.4765625
Mi9,OFF,2.489795918367347,0.46875
Mi9,OFF,2.5306122448979593,0.4375
Mi9,OFF,2.5714285714285716,0.4453125
Mi9,OFF,2.612244897959184,0.44921875
Mi9,OFF,2.6530612244897958,0.4296875
Mi9,OFF,2.693877551020408,0.41796875
Mi9,OFF,2.7346938775510203,0.3828125
Mi9,OFF,2.7755102040816326,0.328125
Mi9,OFF,2.816326530612245,0.33984375
Mi9,OFF,2.857142857142857,0.3515625
Mi9,OFF,2.8979591836734695,0.3671875
Mi9,OFF,2.938775510204082,0.40625
Mi9,OFF,2.979591836734694,0.43359375
Mi9,OFF,3.0204081632653064,0.40625
Mi9,OFF,3.061224489795918,0.39453125
Mi9,OFF,3.1020408163265305,0.38671875
Mi9,OFF,3.142857142857143,0.39453125
Mi9,OFF,3.183673469387755,0.39453125
Mi9,OFF,3.2244897959183674,0.40234375
Mi9,OFF,3.2653061224489797,0.41015625
Mi9,OFF,3.306122448979592,0.3984375
Mi9,OFF,3.3469387755102042,0.40625
Mi9,OFF,3.3877551020408165,0.41796875
Mi9,OFF,3.428571428571429,0.44140625
Mi9,OFF,3.4693877551020407,0.48046875
Mi9,OFF,3.510204081632653,0.4921875
Mi9,OFF,3.5510204081632653,0.52734375
Mi9,OFF,3.5918367346938775,0.55078125
Mi9,OFF,3.63265306122449,0.5546875
Mi9,OFF,3.673469387755102,0.59375
Mi9,OFF,3.7142857142857144,0.5703125
Mi9,OFF,3.7551020408163267,0.5703125
Mi9,OFF,3.795918367346939,0.55859375
Mi9,OFF,3.8367346938775513,0.484375
Mi9,OFF,3.877551020408163,0.44921875
Mi9,OFF,3.9183673469387754,0.4296875
Mi9,OFF,3.9591836734693877,0.375
Mi9,OFF,4.0,0.359375
Mi9,OFF,4.040816326530612,0.38671875
Mi9,OFF,4.081632653061224,0.43359375
Mi9,OFF,4.122448979591836,0.4453125
Mi9,OFF,4.163265306122448,0.47265625
T4,ON,0.0,0.0
T4,ON,0.04081632653061224,0.0
T4,ON,0.08163265306122448,0.0
T4,ON,0.12244897959183673,0.020000000000000018
T4,ON,0.16326530612244897,0.05499999999999999
T4,ON,0.20408163265306123,0.1
T4,ON,0.24489795918367346,0.145
T4,ON,0.2857142857142857,0.205
T4,ON,0.32653061224489793,0.25
T4,ON,0.36734693877551017,0.28500000000000003
T4,ON,0.4081632653061224,0.31500000000000006
T4,ON,0.4489795918367347,0.345
T4,ON,0.4897959183673469,0.345
T4,ON,0.5306122448979592,0.32499999999999996
T4,ON,0.5714285714285714,0.33999999999999997
T4,ON,0.6122448979591837,0.33999999999999997
T4,ON,0.6530612244897959,0.31999999999999995
T4,ON,0.6938775510204082,0.30000000000000004
T4,ON,0.7346938775510203,0.29000000000000004
T4,ON,0.7755102040816326,0.26
T4,ON,0.8163265306122449,0.23
T4,ON,0.8571428571428571,0.215
T4,ON,0.8979591836734694,0.19000000000000003
T4,ON,0.9387755102040816,0.165
T4,ON,0.9795918367346939,0.15
T4,ON,1.0204081632653061,0.13499999999999998
T4,ON,1.0612244897959184,0.13000000000000003
T4,ON,1.1020408163265307,0.12500000000000003
T4,ON,1.142857142857143,0.12000000000000002
T4,ON,1.183673469387755,0.11500000000000002
T4,ON,1.2244897959183674,0.11500000000000002
T4,ON,1.2653061224489797,0.1
T4,ON,1.306122448979592,0.09
T4,ON,1.3469387755102042,0.065
T4,ON,1.3877551020408163,0.05000000000000002
T4,ON,1.4285714285714286,0.020000000000000018
T4,ON,1.469387755102041,0.015000000000000013
T4,ON,1.5102040816326532,0.015000000000000013
T4,ON,1.5510204081632655,-0.009999999999999981
T4,ON,1.5918367346938775,-0.03
T4,ON,1.6326530612244898,-0.03499999999999999
T4,ON,1.6734693877551021,-0.03
T4,ON,1.7142857142857144,-0.01999999999999999
T4,ON,1.7551020408163267,-0.01999999999999999
T4,ON,1.7959183673469388,-0.024999999999999994
T4,ON,1.836734693877551,-0.03499999999999999
T4,ON,1.8775510204081634,-0.04999999999999999
T4,ON,1.9183673469387756,-0.05499999999999999
T4,ON,1.959183673469388,-0.045
T4,ON,2.0,-0.06
T4,ON,2.0408163265306123,-0.04999999999999999
T4,ON,2.0816326530612246,-0.039999999999999994
T4,ON,2.122448979591837,-0.04999999999999999
T4,ON,2.163265306122449,-0.06
T4,ON,2.2040816326530615,-0.06
T4,ON,2.2448979591836737,-0.05499999999999999
T4,ON,2.2857142857142856,-0.06499999999999999
T4,ON,2.326530612244898,-0.06999999999999999
T4,ON,2.36734693877551,-0.08499999999999999
T4,ON,2.4081632653061225,-0.09
T4,ON,2.4489795918367347,-0.095
T4,ON,2.489795918367347,-0.095
T4,ON,2.5306122448979593,-0.095
T4,ON,2.5714285714285716,-0.095
T4,ON,2.612244897959184,-0.09
T4,ON,2.653061224489796,-0.08499999999999999
T4,ON,2.693877551020408,-0.08499999999999999
T4,ON,2.7346938775510203,-0.08499999999999999
T4,ON,2.7755102040816326,-0.08499999999999999
T4,ON,2.816326530612245,-0.09999999999999999
T4,ON,2.857142857142857,-0.10999999999999999
T4,ON,2.8979591836734695,-0.12
T4,ON,2.938775510204082,-0.125
T4,ON,2.979591836734694,-0.125
T4,ON,3.0204081632653064,-0.135
T4,ON,3.0612244897959187,-0.135
T4,ON,3.1020408163265305,-0.13999999999999999
T4,ON,3.142857142857143,-0.135
T4,ON,3.183673469387755,-0.13
T4,ON,3.2244897959183674,-0.13
T4,ON,3.2653061224489797,-0.135
T4,ON,3.306122448979592,-0.135
T4,ON,3.3469387755102042,-0.125
T4,ON,3.3877551020408165,-0.125
T4,ON,3.428571428571429,-0.13
T4,ON,3.469387755102041,-0.13
T4,ON,3.510204081632653,-0.135
T4,ON,3.5510204081632653,-0.135
T4,ON,3.5918367346938775,-0.135
T4,ON,3.63265306122449,-0.13999999999999999
T4,ON,3.673469387755102,-0.145
T4,ON,3.7142857142857144,-0.13999999999999999
T4,ON,3.7551020408163267,-0.13999999999999999
T4,ON,3.795918367346939,-0.13999999999999999
T4,ON,3.8367346938775513,-0.13999999999999999
T4,ON,3.8775510204081636,-0.135
T4,ON,3.9183673469387754,-0.135
T4,ON,3.9591836734693877,-0.13999999999999999
T4,ON,4.0,-0.145
T4,ON,4.040816326530612,-0.145
T4,ON,4.081632653061225,-0.13999999999999999
T4,ON,4.122448979591836,-0.135
T4,ON,4.163265306122449,-0.13999999999999999
T4,ON,4.204081632653061,-0.13999999999999999
T4,OFF,0.0,0.0
T4,OFF,0.04081632653061224,0.0
T4,OFF,0.08163265306122448,0.0
T4,OFF,0.12244897959183673,0.0
T4,OFF,0.16326530612244897,0.005
T4,OFF,0.20408163265306123,0.02
T4,OFF,0.24489795918367346,0.035
T4,OFF,0.2857142857142857,0.055
T4,OFF,0.32653061224489793,0.09
T4,OFF,0.36734693877551017,0.13
T4,OFF,0.4081632653061224,0.17
T4,OFF,0.4489795918367347,0.195
T4,OFF,0.4897959183673469,0.23
T4,OFF,0.5306122448979592,0.255
T4,OFF,0.5714285714285714,0.275
T4,OFF,0.6122448979591837,0.285
T4,OFF,0.6530612244897959,0.3
T4,OFF,0.6938775510204082,0.32
T4,OFF,0.7346938775510203,0.33
T4,OFF,0.7755102040816326,0.335
T4,OFF,0.8163265306122449,0.35
T4,OFF,0.8571428571428571,0.35
T4,OFF,0.8979591836734694,0.35
T4,OFF,0.9387755102040816,0.35
T4,OFF,0.9795918367346939,0.345
T4,OFF,1.0204081632653061,0.335
T4,OFF,1.0612244897959184,0.35
T4,OFF,1.1020408163265307,0.365
T4,OFF,1.142857142857143,0.375
T4,OFF,1.183673469387755,0.375
T4,OFF,1.2244897959183674,0.36
T4,OFF,1.2653061224489797,0.355
T4,OFF,1.306122448979592,0.35
T4,OFF,1.3469387755102042,0.355
T4,OFF,1.3877551020408163,0.355
T4,OFF,1.4285714285714286,0.35
T4,OFF,1.469387755102041,0.345
T4,OFF,1.5102040816326532,0.34
T4,OFF,1.5510204081632655,0.33
T4,OFF,1.5918367346938775,0.335
T4,OFF,1.6326530612244898,0.34
T4,OFF,1.6734693877551021,0.345
T4,OFF,1.7142857142857144,0.35
T4,OFF,1.7551020408163267,0.34
T4,OFF,1.7959183673469388,0.33
T4,OFF,1.836734693877551,0.315
T4,OFF,1.8775510204081634,0.325
T4,OFF,1.9183673469387756,0.34
T4,OFF,1.959183673469388,0.36
T4,OFF,2.0,0.365
T4,OFF,2.0408163265306123,0.375
T4,OFF,2.0816326530612246,0.37
T4,OFF,2.122448979591837,0.365
T4,OFF,2.163265306122449,0.37
T4,OFF,2.2040816326530615,0.37
T4,OFF,2.2448979591836737,0.365
T4,OFF,2.2857142857142856,0.36
T4,OFF,2.326530612244898,0.37
T4,OFF,2.36734693877551,0.375
T4,OFF,2.4081632653061225,0.35
T4,OFF,2.4489795918367347,0.325
T4,OFF,2.489795918367347,0.335
T4,OFF,2.5306122448979593,0.35
T4,OFF,2.5714285714285716,0.36
T4,OFF,2.612244897959184,0.36
T4,OFF,2.653061224489796,0.35
T4,OFF,2.693877551020408,0.35
T4,OFF,2.7346938775510203,0.36
T4,OFF,2.7755102040816326,0.36
T4,OFF,2.816326530612245,0.355
T4,OFF,2.857142857142857,0.355
T4,OFF,2.8979591836734695,0.345
T4,OFF,2.938775510204082,0.345
T4,OFF,2.979591836734694,0.335
T4,OFF,3.0204081632653064,0.325
T4,OFF,3.0612244897959187,0.315
T4,OFF,3.1020408163265305,0.31
T4,OFF,3.142857142857143,0.305
T4,OFF,3.183673469387755,0.3
T4,OFF,3.2244897959183674,0.305
T4,OFF,3.2653061224489797,0.3
T4,OFF,3.306122448979592,0.3
T4,OFF,3.3469387755102042,0.295
T4,OFF,3.3877551020408165,0.3
T4,OFF,3.428571428571429,0.315
T4,OFF,3.469387755102041,0.335
T4,OFF,3.510204081632653,0.33
T4,OFF,3.5510204081632653,0.32
T4,OFF,3.5918367346938775,0.305
T4,OFF,3.63265306122449,0.29
T4,OFF,3.673469387755102,0.28
T4,OFF,3.7142857142857144,0.27
T4,OFF,3.7551020408163267,0.27
T4,OFF,3.795918367346939,0.275
T4,OFF,3.8367346938775513,0.28
T4,OFF,3.8775510204081636,0.29
T4,OFF,3.9183673469387754,0.305
T4,OFF,3.9591836734693877,0.315
T4,OFF,4.0,0.305
T4,OFF,4.040816326530612,0.29
T4,OFF,4.081632653061225,0.275
T4,OFF,4.122448979591836,0.265
T4,OFF,4.163265306122449,0.275
T4,OFF,4.204081632653061,0.27
