idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_pre,v_onset
27,T3,0.984082,0.000000,1.831344,1.479260,-50.000000,-50.000000,20.000000,200.000000,0.000000,-49.934887,-49.935925
28,C2,1.046315,0.000000,1.831344,0.297929,-50.000000,-50.000000,20.000000,200.000000,0.000000,-50.242092,-50.236061
29,C3,1.021313,0.000000,1.831344,0.680101,-50.000000,-50.000000,20.000000,200.000000,0.000000,-51.580498,-51.560696
30,Lawf1,1.049608,0.000000,1.831344,1.287561,-50.000000,-50.000000,20.000000,200.000000,0.000000,-49.895046,-49.891499
31,Lawf2,1.018677,0.000000,1.831344,1.300752,-50.000000,-50.000000,20.000000,200.000000,0.000000,-49.401070,-49.402519
32,Dm3v,1.026375,0.000000,1.831344,4.526688,-50.000000,-50.000000,20.000000,200.000000,0.000000,-48.145279,-48.153084
33,Lai,1.020905,0.000000,1.831344,3.188514,-50.000000,-50.000000,20.000000,200.000000,0.000000,-69.169418,-69.410454
34,Mi10,0.985424,0.000000,1.831344,1.136314,-50.000000,-50.000000,20.000000,200.000000,0.000000,-50.395061,-50.401920
35,Mi13,1.044371,0.000000,1.831344,1.987634,-50.000000,-50.000000,20.000000,200.000000,0.000000,-49.798264,-49.798779
36,Mi14,1.028407,0.000000,1.831344,7.657510,-50.000000,-50.000000,20.000000,200.000000,0.000000,-48.832829,-48.841328
37,Mi15,1.045406,0.000000,1.831344,0.597447,-50.000000,-50.000000,20.000000,200.000000,0.000000,-50.317535,-50.321190
38,Mi2,0.988049,0.000000,1.831344,1.055381,-50.000000,-50.000000,20.000000,200.000000,0.000000,-49.477978,-49.480747
39,Tm16,1.032114,0.000000,1.831344,5.281370,-50.000000,-50.000000,20.000000,200.000000,0.000000,-50.006718,-50.006210
40,Tm20,1.027942,0.000000,1.831344,1.180766,-50.000000,-50.000000,20.000000,200.000000,0.000000,-48.527126,-48.539448
41,Tm21,1.019548,0.000000,1.831344,3.930030,-50.000000,-50.000000,20.000000,200.000000,0.000000,-49.376663,-49.389309
42,Tm27,1.043296,0.000000,1.831344,2.696705,-50.000000,-50.000000,20.000000,200.000000,0.000000,-50.116241,-50.119732
43,Tm5a,0.985820,0.000000,1.831344,9.820349,-50.000000,-50.000000,20.000000,200.000000,0.000000,-52.958084,-52.992344
44,Tm5b,0.971509,0.000000,1.831344,2.622499,-50.000000,-50.000000,20.000000,200.000000,0.000000,-52.958488,-52.992939
45,Tm5c,0.961171,0.000000,1.831344,1.527219,-50.000000,-50.000000,20.000000,200.000000,0.000000,-50.520851,-50.538101
46,Tm5f,1.005959,0.000000,1.831344,0.979786,-50.000000,-50.000000,20.000000,200.000000,0.000000,-50.020786,-50.021736
47,TmY10,1.013820,0.000000,1.831344,1.196765,-50.000000,-50.000000,20.000000,200.000000,0.000000,-49.985176,-49.985943
48,TmY11,1.032158,0.000000,1.831344,7.143978,-50.000000,-50.000000,20.000000,200.000000,0.000000,-48.171730,-48.178478
49,TmY14,1.044062,0.000000,1.831344,5.150554,-50.000000,-50.000000,20.000000,200.000000,0.000000,-44.405315,-44.527748
50,TmY15,1.036237,0.000000,1.831344,3.104594,-50.000000,-50.000000,20.000000,200.000000,0.000000,-47.270138,-47.235027
51,TmY3,0.987045,0.000000,1.831344,3.675979,-50.000000,-50.000000,20.000000,200.000000,0.000000,-43.133583,-43.187901
52,TmY4,1.006494,0.000000,1.831344,6.250048,-50.000000,-50.000000,20.000000,200.000000,0.000000,-50.529888,-50.547451
53,TmY5a,0.987945,0.000000,1.831344,3.774090,-50.000000,-50.000000,20.000000,200.000000,0.000000,-48.531704,-48.529892
54,TmY9q,0.964664,0.000000,1.831344,0.421158,-50.000000,-50.000000,20.000000,200.000000,0.000000,-49.604252,-49.598598
55,TmY9q__perp,0.991725,0.000000,1.831344,3.513961,-50.000000,-50.000000,20.000000,200.000000,0.000000,-49.823185,-49.823616
