idx,ctype,in_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
12,R8,7.833661,0.136844,7.588745,44.523018,51.762372,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
13,T1,0.100000,0.100000,0.992981,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
14,T2,1.367040,1.377050,0.974573,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
15,T2a,1.743100,1.719689,1.015802,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
16,T3,0.143526,0.112988,0.987301,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
17,T4a,1.070224,0.645596,1.043808,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
18,T4b,0.493697,0.518567,0.995270,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
19,T4c,0.100000,0.100000,1.019918,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
20,T4d,1.009425,0.976147,1.015740,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
21,T5a,0.982316,1.025296,0.962483,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
22,T5b,1.768056,1.728903,0.960519,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
23,T5c,1.258518,1.299501,0.963180,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
24,T5d,0.991130,0.982973,0.953732,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
25,Tm1,0.512381,0.239090,0.100000,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
26,Tm2,0.110891,0.144211,0.100000,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
27,Tm20,0.372136,0.401250,0.972195,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
28,Tm21,0.180607,0.232436,1.014127,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
29,Tm3,0.230647,1.038924,0.100000,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
30,Tm4,0.625184,1.649552,0.100000,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
31,Tm9,0.112838,0.356680,0.100000,0.000000,0.000000,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402,-52.059342,-0.200000,-54.394020,-47.838894,-0.200000,-47.248402
