idx,ctype,in_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
18,T4b,0.480258,0.100000,1.026228,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
19,T4c,0.119504,0.120402,0.979902,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
20,T4d,0.587099,0.442640,0.982047,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
21,T5a,0.577032,0.484752,1.049324,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
22,T5b,1.005047,0.649882,0.983472,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
23,T5c,0.100000,0.100000,0.952513,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
24,T5d,0.439329,0.440455,1.020301,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
25,Tm1,0.152263,0.100000,3.134563,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
26,Tm2,0.771164,0.100000,1.376648,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
27,Tm20,1.756428,1.490365,0.973379,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
28,Tm21,1.510795,2.501290,1.014768,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
29,Tm3,0.393625,0.100000,4.920786,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
30,Tm4,0.506874,0.100000,6.600537,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
31,Tm9,2.560909,0.100000,1.885052,0.000000,0.000000,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740,-47.790129,-0.200000,-57.430673,-43.052586,-0.200000,-57.435740
