idx,cell,a_in,a_out,v_th,a_gt,bias_gt,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,v_pre,v_onset
28,C2,5.228255,1.717244,-50.000000,1.002441,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-67.546684,-15.069240
29,C3,5.228255,3.826509,-50.000000,1.034993,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-66.536372,-28.064402
30,Lawf1,5.228255,0.100000,-50.000000,0.950763,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-46.467485,-46.896159
31,Lawf2,5.228255,1.449943,-50.000000,0.989527,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-50.513523,-16.510147
32,Dm3v,5.228255,1.630378,-50.000000,1.007592,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-22.744355,-28.477254
33,Lai,5.228255,0.100000,-50.000000,1.038951,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-45.911925,-67.292728
34,Mi10,5.228255,0.100000,-50.000000,0.990511,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-48.233590,-66.579735
35,Mi13,5.228255,1.623011,-50.000000,0.975382,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-20.184318,-28.530755
36,Mi14,5.228255,1.195977,-50.000000,1.041603,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-49.069572,6.753815
37,Mi15,5.228255,0.100000,-50.000000,0.964415,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-49.999338,-51.606183
38,Mi2,5.228255,0.960130,-50.000000,1.018898,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-8.325000,-8.989493
39,Tm16,5.228255,4.903026,-50.000000,1.040746,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-49.366787,-68.131256
40,Tm20,5.228255,2.122128,-50.000000,1.026812,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,7.447686,-45.808170
41,Tm21,5.228255,5.880707,-50.000000,0.985759,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-49.852144,-11.434186
42,Tm27,5.228255,0.100000,-50.000000,1.006806,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-49.682504,-28.221597
43,Tm5a,5.228255,2.403569,-50.000000,0.957665,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-25.409274,-65.989069
44,Tm5b,5.228255,0.100000,-50.000000,1.029058,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-49.348178,-66.763039
45,Tm5c,5.228255,0.499548,-50.000000,1.031301,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,7.302859,-32.201537
46,Tm5f,5.228255,0.100000,-50.000000,0.992331,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-40.057673,-21.241897
47,TmY10,5.228255,2.068769,-50.000000,0.965565,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-0.610596,-63.007543
48,TmY11,5.228255,0.100000,-50.000000,1.040476,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-50.000000,-68.010988
49,TmY14,5.228255,2.584426,-50.000000,1.018191,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-50.000000,-47.195401
50,TmY15,5.228255,0.923843,-50.000000,1.000248,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-50.000000,8.269011
51,TmY3,5.228255,0.100000,-50.000000,1.000052,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-27.788094,-14.997310
52,TmY4,5.228255,1.145205,-50.000000,0.993397,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-49.637711,-54.389417
53,TmY5a,5.228255,0.609218,-50.000000,0.966874,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-50.000000,6.193363
54,TmY9q,5.228255,0.259278,-50.000000,0.979984,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-30.272662,-7.441531
55,TmY9q__perp,5.228255,0.301655,-50.000000,0.952519,0.000000,0.000000,0.000000,-50.084890,-0.200000,-49.543588,-50.371160,-0.200000,-41.345089,-48.942087,-10.877977
