panel,cell,modality,stimulus,time_s,dff_percent
B,Mi1,calcium,dark,0.12608695652173912,-3.541666666666667
B,Mi1,calcium,dark,0.13043478260869565,-2.916666666666667
B,Mi1,calcium,dark,0.13478260869565217,-2.291666666666667
B,Mi1,calcium,dark,0.1391304347826087,-1.6666666666666667
B,Mi1,calcium,dark,0.14347826086956522,-1.25
B,Mi1,calcium,dark,0.14782608695652175,-0.8333333333333334
B,Mi1,calcium,dark,0.15217391304347827,-0.625
B,Mi1,calcium,dark,0.1565217391304348,-0.625
B,Mi1,calcium,dark,0.1608695652173913,0.4166666666666667
B,Mi1,calcium,dark,0.16521739130434782,1.0416666666666667
B,Mi1,calcium,dark,0.16956521739130434,1.6666666666666667
B,Mi1,calcium,dark,0.17391304347826086,2.291666666666667
B,Mi1,calcium,dark,0.1782608695652174,2.916666666666667
B,Mi1,calcium,dark,0.1826086956521739,3.75
B,Mi1,calcium,dark,0.18695652173913044,4.583333333333334
B,Mi1,calcium,dark,0.19130434782608696,5.0
B,Mi1,calcium,dark,0.1956521739130435,5.416666666666667
B,Mi1,calcium,dark,0.2,6.041666666666667
B,Mi1,calcium,dark,0.20434782608695654,6.458333333333334
B,Mi1,calcium,dark,0.20869565217391303,7.083333333333334
B,Mi1,calcium,dark,0.21304347826086956,7.708333333333334
B,Mi1,calcium,dark,0.21739130434782608,8.125
B,Mi1,calcium,dark,0.2217391304347826,8.541666666666668
B,Mi1,calcium,dark,0.22608695652173913,8.958333333333334
B,Mi1,calcium,dark,0.23043478260869565,9.583333333333334
B,Mi1,calcium,dark,0.23478260869565218,10.0
B,Mi1,calcium,dark,0.2391304347826087,10.625
B,Mi1,calcium,dark,0.24347826086956523,11.041666666666668
B,Mi1,calcium,dark,0.24782608695652175,11.458333333333334
B,Mi1,calcium,dark,0.25217391304347825,11.875
B,Mi1,calcium,dark,0.2565217391304348,12.291666666666668
B,Mi1,calcium,dark,0.2608695652173913,12.708333333333334
B,Mi1,calcium,dark,0.26521739130434785,13.125
B,Mi1,calcium,dark,0.26956521739130435,13.333333333333334
B,Mi1,calcium,dark,0.27391304347826084,13.75
B,Mi1,calcium,dark,0.2782608695652174,13.958333333333334
B,Mi1,calcium,dark,0.2826086956521739,14.375
B,Mi1,calcium,dark,0.28695652173913044,14.791666666666668
B,Mi1,calcium,dark,0.29130434782608694,15.208333333333334
B,Mi1,calcium,dark,0.2956521739130435,15.416666666666668
B,Mi1,calcium,dark,0.3,15.625
B,Mi1,calcium,dark,0.30434782608695654,15.833333333333334
B,Mi1,calcium,dark,0.30869565217391304,16.25
B,Mi1,calcium,dark,0.3130434782608696,16.458333333333336
B,Mi1,calcium,dark,0.3173913043478261,16.666666666666668
B,Mi1,calcium,dark,0.3217391304347826,16.875
B,Mi1,calcium,dark,0.32608695652173914,17.083333333333336
B,Mi1,calcium,dark,0.33043478260869563,17.291666666666668
B,Mi1,calcium,dark,0.3347826086956522,17.291666666666668
B,Mi1,calcium,dark,0.3391304347826087,17.5
B,Mi1,calcium,dark,0.34347826086956523,17.5
B,Mi1,calcium,dark,0.34782608695652173,17.5
B,Mi1,calcium,dark,0.3521739130434783,17.708333333333336
B,Mi1,calcium,dark,0.3565217391304348,17.708333333333336
B,Mi1,calcium,dark,0.36086956521739133,17.916666666666668
B,Mi1,calcium,dark,0.3652173913043478,17.916666666666668
B,Mi1,calcium,dark,0.3695652173913043,18.125
B,Mi1,calcium,dark,0.3739130434782609,18.333333333333336
B,Mi1,calcium,dark,0.3782608695652174,18.541666666666668
B,Mi1,calcium,dark,0.3826086956521739,18.541666666666668
B,Mi1,calcium,dark,0.3869565217391304,18.75
B,Mi1,calcium,dark,0.391304347826087,18.958333333333336
B,Mi1,calcium,dark,0.39565217391304347,18.958333333333336
B,Mi1,calcium,dark,0.4,18.958333333333336
B,Mi1,calcium,dark,0.4043478260869565,18.958333333333336
B,Mi1,calcium,dark,0.40869565217391307,18.958333333333336
B,Mi1,calcium,dark,0.41304347826086957,18.958333333333336
B,Mi1,calcium,dark,0.41739130434782606,18.75
B,Mi1,calcium,dark,0.4217391304347826,18.75
B,Mi1,calcium,dark,0.4260869565217391,18.75
B,Mi1,calcium,dark,0.43043478260869567,18.958333333333336
B,Mi1,calcium,dark,0.43478260869565216,19.166666666666668
B,Mi1,calcium,dark,0.4391304347826087,19.375
B,Mi1,calcium,dark,0.4434782608695652,19.583333333333336
B,Mi1,calcium,dark,0.44782608695652176,19.375
B,Mi1,calcium,dark,0.45217391304347826,19.375
B,Mi1,calcium,dark,0.45652173913043476,19.166666666666668
B,Mi1,calcium,dark,0.4608695652173913,19.166666666666668
B,Mi1,calcium,dark,0.4652173913043478,19.166666666666668
B,Mi1,calcium,dark,0.46956521739130436,19.166666666666668
B,Mi1,calcium,dark,0.47391304347826085,19.166666666666668
B,Mi1,calcium,dark,0.4782608695652174,19.166666666666668
B,Mi1,calcium,dark,0.4826086956521739,19.166666666666668
B,Mi1,calcium,dark,0.48695652173913045,19.166666666666668
B,Mi1,calcium,dark,0.49130434782608695,19.166666666666668
B,Mi1,calcium,dark,0.4956521739130435,19.166666666666668
B,Mi1,calcium,dark,0.5,19.166666666666668
B,Mi1,calcium,dark,0.5043478260869565,18.958333333333336
B,Mi1,calcium,dark,0.508695652173913,18.958333333333336
B,Mi1,calcium,dark,0.5130434782608696,18.958333333333336
B,Mi1,calcium,dark,0.5173913043478261,18.75
B,Mi1,calcium,dark,0.5217391304347826,18.75
B,Mi1,calcium,dark,0.5260869565217391,18.541666666666668
B,Mi1,calcium,dark,0.5304347826086957,18.541666666666668
B,Mi1,calcium,dark,0.5347826086956522,18.333333333333336
B,Mi1,calcium,dark,0.5391304347826087,18.125
B,Mi1,calcium,dark,0.5434782608695652,18.125
B,Mi1,calcium,dark,0.5478260869565217,18.125
B,Mi1,calcium,dark,0.5521739130434783,18.125
B,Mi1,calcium,dark,0.5565217391304348,17.916666666666668
B,Mi1,calcium,dark,0.5608695652173913,17.916666666666668
B,Mi1,calcium,dark,0.5652173913043478,17.916666666666668
B,Mi1,calcium,dark,0.5695652173913044,17.708333333333336
B,Mi1,calcium,dark,0.5739130434782609,17.5
B,Mi1,calcium,dark,0.5782608695652174,17.5
B,Mi1,calcium,dark,0.5826086956521739,17.291666666666668
B,Mi1,calcium,dark,0.5869565217391305,17.083333333333336
B,Mi1,calcium,dark,0.591304347826087,16.875
B,Mi1,calcium,dark,0.5956521739130435,16.666666666666668
B,Mi1,calcium,dark,0.6,16.666666666666668
B,Mi1,calcium,dark,0.6043478260869565,16.666666666666668
B,Mi1,calcium,dark,0.6086956521739131,16.666666666666668
B,Mi1,calcium,dark,0.6130434782608696,16.458333333333336
B,Mi1,calcium,dark,0.6173913043478261,16.25
B,Mi1,calcium,dark,0.6217391304347826,16.25
B,Mi1,calcium,dark,0.6260869565217392,16.041666666666668
B,Mi1,calcium,dark,0.6304347826086957,16.041666666666668
B,Mi1,calcium,dark,0.6347826086956522,15.833333333333334
B,Mi1,calcium,dark,0.6391304347826087,15.833333333333334
B,Mi1,calcium,dark,0.6434782608695652,15.625
B,Mi1,calcium,dark,0.6478260869565218,15.625
B,Mi1,calcium,dark,0.6521739130434783,15.625
B,Mi1,calcium,dark,0.6565217391304348,15.416666666666668
B,Mi1,calcium,dark,0.6608695652173913,15.416666666666668
B,Mi1,calcium,dark,0.6652173913043479,15.208333333333334
B,Mi1,calcium,dark,0.6695652173913044,15.208333333333334
B,Mi1,calcium,dark,0.6739130434782609,15.208333333333334
B,Mi1,calcium,dark,0.6782608695652174,15.208333333333334
B,Mi1,calcium,dark,0.6826086956521739,15.208333333333334
B,Mi1,calcium,dark,0.6869565217391305,15.208333333333334
B,Mi1,calcium,dark,0.691304347826087,15.0
B,Mi1,calcium,dark,0.6956521739130435,15.0
B,Mi1,calcium,dark,0.7,15.0
B,Mi1,calcium,dark,0.7043478260869566,14.791666666666668
B,Mi1,calcium,dark,0.7086956521739131,14.583333333333334
B,Mi1,calcium,dark,0.7130434782608696,14.375
B,Mi1,calcium,dark,0.717391304347826,14.375
B,Mi1,calcium,dark,0.7217391304347827,14.166666666666668
B,Mi1,calcium,dark,0.7260869565217392,13.958333333333334
B,Mi1,calcium,dark,0.7304347826086957,13.958333333333334
B,Mi1,calcium,dark,0.7347826086956522,13.958333333333334
B,Mi1,calcium,dark,0.7391304347826086,13.75
B,Mi1,calcium,dark,0.7434782608695653,13.75
B,Mi1,calcium,dark,0.7478260869565218,13.541666666666668
B,Mi1,calcium,dark,0.7521739130434782,13.333333333333334
B,Mi1,calcium,dark,0.7565217391304347,13.333333333333334
B,Mi1,calcium,dark,0.7608695652173914,13.333333333333334
B,Mi1,calcium,dark,0.7652173913043478,13.125
B,Mi1,calcium,dark,0.7695652173913043,12.916666666666668
B,Mi1,calcium,dark,0.7739130434782608,12.916666666666668
B,Mi1,calcium,dark,0.7782608695652173,12.708333333333334
B,Mi1,calcium,dark,0.782608695652174,12.5
B,Mi1,calcium,dark,0.7869565217391304,12.5
B,Mi1,calcium,dark,0.7913043478260869,12.291666666666668
B,Mi1,calcium,dark,0.7956521739130434,12.083333333333334
B,Mi1,calcium,dark,0.8,11.875
B,Mi1,calcium,dark,0.8043478260869565,11.875
B,Mi1,calcium,dark,0.808695652173913,11.875
B,Mi1,calcium,dark,0.8130434782608695,11.875
B,Mi1,calcium,dark,0.8173913043478261,11.875
B,Mi1,calcium,dark,0.8217391304347826,12.083333333333334
B,Mi1,calcium,dark,0.8260869565217391,12.083333333333334
B,Mi1,calcium,dark,0.8304347826086956,11.875
B,Mi1,calcium,dark,0.8347826086956521,11.875
B,Mi1,calcium,dark,0.8391304347826087,11.666666666666668
B,Mi1,calcium,dark,0.8434782608695652,11.458333333333334
B,Mi1,calcium,dark,0.8478260869565217,11.458333333333334
B,Mi1,calcium,dark,0.8521739130434782,11.458333333333334
B,Mi1,calcium,dark,0.8565217391304348,11.25
B,Mi1,calcium,dark,0.8608695652173913,11.041666666666668
B,Mi1,calcium,dark,0.8652173913043478,11.041666666666668
B,Mi1,calcium,dark,0.8695652173913043,10.833333333333334
B,Mi1,calcium,dark,0.8739130434782608,10.833333333333334
B,Mi1,calcium,dark,0.8782608695652174,10.833333333333334
B,Mi1,calcium,dark,0.8826086956521739,10.833333333333334
B,Mi1,calcium,dark,0.8869565217391304,10.625
B,Mi1,calcium,dark,0.8913043478260869,10.416666666666668
B,Mi1,calcium,dark,0.8956521739130435,10.416666666666668
B,Mi1,calcium,dark,0.9,10.208333333333334
B,Mi1,calcium,dark,0.9043478260869565,10.0
B,Mi1,calcium,dark,0.908695652173913,9.791666666666668
B,Mi1,calcium,dark,0.9130434782608695,9.791666666666668
B,Mi1,calcium,dark,0.9173913043478261,9.583333333333334
B,Mi1,calcium,dark,0.9217391304347826,9.375
B,Mi1,calcium,dark,0.9260869565217391,9.166666666666668
B,Mi1,calcium,dark,0.9304347826086956,9.166666666666668
B,Mi1,calcium,dark,0.9347826086956522,9.166666666666668
B,Mi1,calcium,dark,0.9391304347826087,9.166666666666668
B,Mi1,calcium,dark,0.9434782608695652,9.166666666666668
B,Mi1,calcium,dark,0.9478260869565217,9.166666666666668
B,Mi1,calcium,dark,0.9521739130434783,9.166666666666668
B,Mi1,calcium,dark,0.9565217391304348,8.958333333333334
B,Mi1,calcium,dark,0.9608695652173913,8.75
B,Mi1,calcium,dark,0.9652173913043478,8.541666666666668
B,Mi1,calcium,dark,0.9695652173913043,8.333333333333334
B,Mi1,calcium,dark,0.9739130434782609,8.333333333333334
B,Mi1,calcium,dark,0.9782608695652174,8.333333333333334
B,Mi1,calcium,dark,0.9826086956521739,8.125
B,Mi1,calcium,dark,0.9869565217391304,8.125
B,Mi1,calcium,dark,0.991304347826087,8.333333333333334
B,Mi1,calcium,dark,0.9956521739130435,8.125
B,Mi1,calcium,dark,1.0,8.125
B,Mi1,calcium,dark,1.0043478260869565,8.125
B,Mi1,calcium,dark,1.008695652173913,7.916666666666667
B,Mi1,calcium,dark,1.0130434782608695,7.708333333333334
B,Mi1,calcium,dark,1.017391304347826,7.708333333333334
B,Mi1,calcium,dark,1.0217391304347827,7.708333333333334
B,Mi1,calcium,dark,1.0260869565217392,7.708333333333334
B,Mi1,calcium,dark,1.0304347826086957,7.5
B,Mi1,calcium,dark,1.0347826086956522,7.5
B,Mi1,calcium,dark,1.0391304347826087,7.291666666666667
B,Mi1,calcium,dark,1.0434782608695652,7.291666666666667
B,Mi1,calcium,dark,1.0478260869565217,7.291666666666667
B,Mi1,calcium,dark,1.0521739130434782,7.291666666666667
B,Mi1,calcium,dark,1.0565217391304347,7.083333333333334
B,Mi1,calcium,dark,1.0608695652173914,7.083333333333334
B,Mi1,calcium,dark,1.065217391304348,7.083333333333334
B,Mi1,calcium,dark,1.0695652173913044,6.875
B,Mi1,calcium,dark,1.0739130434782609,6.875
B,Mi1,calcium,dark,1.0782608695652174,6.875
B,Mi1,calcium,dark,1.0826086956521739,6.666666666666667
B,Mi1,calcium,dark,1.0869565217391304,6.666666666666667
B,Mi1,calcium,dark,1.0913043478260869,6.458333333333334
B,Mi1,calcium,dark,1.0956521739130434,6.458333333333334
B,Mi1,calcium,dark,1.1,6.458333333333334
B,Mi1,calcium,dark,1.1043478260869566,6.25
B,Mi1,calcium,dark,1.108695652173913,6.25
B,Mi1,calcium,dark,1.1130434782608696,6.25
B,Mi1,calcium,dark,1.117391304347826,6.041666666666667
B,Mi1,calcium,dark,1.1217391304347826,6.041666666666667
B,Mi1,calcium,dark,1.126086956521739,5.833333333333334
B,Mi1,calcium,dark,1.1304347826086956,5.833333333333334
B,Mi1,calcium,dark,1.1347826086956523,5.625
B,Mi1,calcium,dark,1.1391304347826088,5.625
B,Mi1,calcium,dark,1.1434782608695653,5.625
B,Mi1,calcium,dark,1.1478260869565218,5.625
B,Mi1,calcium,dark,1.1521739130434783,5.416666666666667
B,Mi1,calcium,dark,1.1565217391304348,5.416666666666667
B,Mi1,calcium,dark,1.1608695652173913,5.416666666666667
B,Mi1,calcium,dark,1.1652173913043478,5.416666666666667
B,Mi1,calcium,dark,1.1695652173913043,5.416666666666667
B,Mi1,calcium,dark,1.173913043478261,5.416666666666667
B,Mi1,calcium,dark,1.1782608695652175,5.416666666666667
B,Mi1,calcium,dark,1.182608695652174,5.416666666666667
B,Mi1,calcium,dark,1.1869565217391305,5.416666666666667
B,Mi1,calcium,dark,1.191304347826087,5.416666666666667
B,Mi1,calcium,dark,1.1956521739130435,5.208333333333334
B,Mi1,calcium,dark,1.2,5.208333333333334
B,Mi1,calcium,dark,1.2043478260869565,5.0
B,Mi1,calcium,dark,1.208695652173913,4.791666666666667
B,Mi1,calcium,dark,1.2130434782608697,4.583333333333334
B,Mi1,calcium,dark,1.2173913043478262,4.375
B,Mi1,calcium,dark,1.2217391304347827,4.375
B,Mi1,calcium,dark,1.2260869565217392,4.375
B,Mi1,calcium,dark,1.2304347826086957,4.375
B,Mi1,calcium,dark,1.2347826086956522,4.375
B,Mi1,calcium,dark,1.2391304347826086,4.375
B,Mi1,calcium,dark,1.2434782608695651,4.375
B,Mi1,calcium,dark,1.2478260869565216,4.375
B,Mi1,calcium,dark,1.2521739130434784,4.375
B,Mi1,calcium,dark,1.2565217391304349,4.375
B,Mi1,calcium,dark,1.2608695652173914,4.375
B,Mi1,calcium,dark,1.2652173913043478,4.375
B,Mi1,calcium,dark,1.2695652173913043,4.375
B,Mi1,calcium,dark,1.2739130434782608,4.166666666666667
B,Mi1,calcium,dark,1.2782608695652173,4.166666666666667
B,Mi1,calcium,dark,1.2826086956521738,3.9583333333333335
B,Mi1,calcium,dark,1.2869565217391303,3.9583333333333335
B,Mi1,calcium,dark,1.291304347826087,3.75
B,Mi1,calcium,dark,1.2956521739130435,3.75
B,Mi1,calcium,dark,1.3,3.75
B,Mi1,calcium,dark,1.3043478260869565,3.541666666666667
B,Mi1,calcium,dark,1.308695652173913,3.541666666666667
B,Mi1,calcium,dark,1.3130434782608695,3.75
B,Mi1,calcium,dark,1.317391304347826,3.75
B,Mi1,calcium,dark,1.3217391304347825,3.75
B,Mi1,calcium,dark,1.326086956521739,3.75
B,Mi1,calcium,dark,1.3304347826086957,3.75
B,Mi1,calcium,dark,1.3347826086956522,3.541666666666667
B,Mi1,calcium,dark,1.3391304347826087,3.541666666666667
B,Mi1,calcium,dark,1.3434782608695652,3.3333333333333335
B,Mi1,calcium,dark,1.3478260869565217,3.3333333333333335
B,Mi1,calcium,dark,1.3521739130434782,3.541666666666667
B,Mi1,calcium,dark,1.3565217391304347,3.541666666666667
B,Mi1,calcium,dark,1.3608695652173912,3.75
B,Mi1,calcium,dark,1.3652173913043477,3.75
B,Mi1,calcium,dark,1.3695652173913044,3.75
B,Mi1,calcium,dark,1.373913043478261,3.75
B,Mi1,calcium,dark,1.3782608695652174,3.541666666666667
B,Mi1,calcium,dark,1.382608695652174,3.541666666666667
B,Mi1,calcium,dark,1.3869565217391304,3.541666666666667
B,Mi1,calcium,dark,1.391304347826087,3.541666666666667
B,Mi1,calcium,dark,1.3956521739130434,3.541666666666667
B,Mi1,calcium,dark,1.4,3.3333333333333335
B,Mi1,calcium,dark,1.4043478260869566,3.125
B,Mi1,calcium,dark,1.4086956521739131,3.125
B,Mi1,calcium,dark,1.4130434782608696,3.125
B,Mi1,calcium,dark,1.4173913043478261,2.916666666666667
B,Mi1,calcium,dark,1.4217391304347826,2.916666666666667
B,Mi1,calcium,dark,1.4260869565217391,2.7083333333333335
B,Mi1,calcium,dark,1.4304347826086956,2.5
B,Mi1,calcium,dark,1.434782608695652,2.5
B,Mi1,calcium,dark,1.4391304347826086,2.291666666666667
B,Mi1,calcium,dark,1.4434782608695653,2.291666666666667
B,Mi1,calcium,dark,1.4478260869565218,2.291666666666667
B,Mi1,calcium,dark,1.4521739130434783,2.291666666666667
B,Mi1,calcium,dark,1.4565217391304348,2.5
B,Mi1,calcium,dark,1.4608695652173913,2.5
B,Mi1,calcium,dark,1.4652173913043478,2.7083333333333335
B,Mi1,calcium,dark,1.4695652173913043,2.7083333333333335
B,Mi1,calcium,dark,1.4739130434782608,2.5
B,Mi1,calcium,dark,1.4782608695652173,2.5
B,Mi1,calcium,dark,1.482608695652174,2.291666666666667
B,Mi1,calcium,dark,1.4869565217391305,2.0833333333333335
B,Mi1,calcium,dark,1.491304347826087,2.0833333333333335
B,Mi1,calcium,dark,1.4956521739130435,2.0833333333333335
B,Mi1,calcium,dark,1.5,1.875
B,Mi1,calcium,dark,1.5043478260869565,1.875
B,Mi1,calcium,dark,1.508695652173913,1.875
B,Mi1,calcium,dark,1.5130434782608695,1.875
B,Mi1,calcium,dark,1.517391304347826,1.875
B,Mi1,calcium,dark,1.5217391304347827,1.875
B,Mi1,calcium,dark,1.5260869565217392,1.875
B,Mi1,calcium,dark,1.5304347826086957,2.0833333333333335
B,Mi1,calcium,dark,1.5347826086956522,2.0833333333333335
B,Mi1,calcium,dark,1.5391304347826087,2.0833333333333335
B,Mi1,calcium,dark,1.5434782608695652,2.0833333333333335
B,Mi1,calcium,dark,1.5478260869565217,2.0833333333333335
B,Mi1,calcium,dark,1.5521739130434782,2.0833333333333335
B,Mi1,calcium,dark,1.5565217391304347,2.0833333333333335
B,Mi1,calcium,dark,1.5608695652173914,1.875
B,Mi1,calcium,dark,1.565217391304348,1.875
B,Mi1,calcium,dark,1.5695652173913044,1.6666666666666667
B,Mi1,calcium,dark,1.5739130434782609,1.6666666666666667
B,Mi1,calcium,dark,1.5782608695652174,1.6666666666666667
E,L2,voltage,light,0.0,-0.0851063829787234
E,L2,voltage,light,0.004347826086956522,-0.2127659574468085
E,L2,voltage,light,0.008695652173913044,-0.1276595744680851
E,L2,voltage,light,0.013043478260869565,-0.2978723404255319
E,L2,voltage,light,0.017391304347826087,-0.8085106382978723
E,L2,voltage,light,0.021739130434782608,-1.3191489361702127
E,L2,voltage,light,0.02608695652173913,-2.0851063829787235
E,L2,voltage,light,0.030434782608695653,-2.723404255319149
E,L2,voltage,light,0.034782608695652174,-2.9361702127659575
E,L2,voltage,light,0.0391304347826087,-2.723404255319149
E,L2,voltage,light,0.043478260869565216,-1.7446808510638299
E,L2,voltage,light,0.04782608695652174,-0.723404255319149
E,L2,voltage,light,0.05217391304347826,0.2127659574468085
E,L2,voltage,light,0.05652173913043478,1.1914893617021276
E,L2,voltage,light,0.06086956521739131,1.702127659574468
E,L2,voltage,light,0.06521739130434782,2.1702127659574466
E,L2,voltage,light,0.06956521739130435,2.297872340425532
E,L2,voltage,light,0.07391304347826087,2.382978723404255
E,L2,voltage,light,0.0782608695652174,2.382978723404255
E,L2,voltage,light,0.08260869565217391,2.25531914893617
E,L2,voltage,light,0.08695652173913043,2.0851063829787235
E,L2,voltage,light,0.09130434782608696,1.872340425531915
E,L2,voltage,light,0.09565217391304348,1.702127659574468
E,L2,voltage,light,0.1,1.5319148936170213
E,L2,voltage,light,0.10434782608695652,1.4042553191489362
E,L2,voltage,light,0.10869565217391304,1.2765957446808511
E,L2,voltage,light,0.11304347826086956,1.1914893617021276
E,L2,voltage,light,0.11739130434782609,1.1063829787234043
E,L2,voltage,light,0.12173913043478261,1.0212765957446808
E,L2,voltage,light,0.12608695652173912,0.9787234042553191
E,L2,voltage,light,0.13043478260869565,0.8936170212765957
E,L2,voltage,light,0.13478260869565217,0.851063829787234
E,L2,voltage,light,0.1391304347826087,0.8085106382978723
E,L2,voltage,light,0.14347826086956522,0.723404255319149
E,L2,voltage,light,0.14782608695652175,0.6808510638297872
E,L2,voltage,light,0.15217391304347827,0.5957446808510638
E,L2,voltage,light,0.1565217391304348,0.5531914893617021
E,L2,voltage,light,0.1608695652173913,0.5957446808510638
E,L2,voltage,light,0.16521739130434782,0.5957446808510638
E,L2,voltage,light,0.16956521739130434,0.5957446808510638
E,L2,voltage,light,0.17391304347826086,0.6382978723404256
E,L2,voltage,light,0.1782608695652174,0.6382978723404256
E,L2,voltage,light,0.1826086956521739,0.6382978723404256
E,L2,voltage,light,0.18695652173913044,0.5957446808510638
E,L2,voltage,light,0.19130434782608696,0.5531914893617021
E,L2,voltage,light,0.1956521739130435,0.5106382978723404
E,L2,voltage,light,0.2,0.46808510638297873
E,L2,voltage,light,0.20434782608695654,0.3829787234042553
E,L2,voltage,light,0.20869565217391303,0.3404255319148936
E,L2,voltage,light,0.21304347826086956,0.2553191489361702
E,L2,voltage,light,0.21739130434782608,0.1702127659574468
E,L2,voltage,light,0.2217391304347826,0.1702127659574468
E,L2,voltage,light,0.22608695652173913,0.2127659574468085
E,L2,voltage,light,0.23043478260869565,0.2553191489361702
E,L2,voltage,light,0.23478260869565218,0.2553191489361702
E,L2,voltage,light,0.2391304347826087,0.2553191489361702
E,L2,voltage,light,0.24347826086956523,0.2553191489361702
E,L2,voltage,light,0.24782608695652175,0.2553191489361702
E,L2,voltage,light,0.25217391304347825,0.2553191489361702
E,L2,voltage,light,0.2565217391304348,0.1702127659574468
E,L2,voltage,light,0.2608695652173913,0.1702127659574468
E,L2,voltage,light,0.26521739130434785,0.1702127659574468
E,L2,voltage,light,0.26956521739130435,0.1702127659574468
E,L2,voltage,light,0.27391304347826084,0.1702127659574468
E,L2,voltage,light,0.2782608695652174,0.1702127659574468
E,L2,voltage,light,0.2826086956521739,0.1702127659574468
E,L2,voltage,light,0.28695652173913044,0.2127659574468085
E,L2,voltage,light,0.29130434782608694,0.2127659574468085
E,L2,voltage,light,0.2956521739130435,0.2127659574468085
E,L2,voltage,light,0.3,0.2127659574468085
E,L2,voltage,light,0.30434782608695654,0.1702127659574468
E,L2,voltage,light,0.30869565217391304,0.1702127659574468
E,L2,voltage,light,0.3130434782608696,0.1276595744680851
E,L2,voltage,light,0.3173913043478261,0.0851063829787234
E,L2,voltage,light,0.3217391304347826,0.0851063829787234
E,L2,voltage,light,0.32608695652173914,0.0851063829787234
E,L2,voltage,light,0.33043478260869563,0.0851063829787234
E,L2,voltage,light,0.3347826086956522,0.1276595744680851
E,L2,voltage,light,0.3391304347826087,0.1702127659574468
E,L2,voltage,light,0.34347826086956523,0.2127659574468085
E,L2,voltage,light,0.34782608695652173,0.1702127659574468
E,L2,voltage,light,0.3521739130434783,0.1702127659574468
E,L2,voltage,light,0.3565217391304348,0.1702127659574468
E,L2,voltage,light,0.36086956521739133,0.1702127659574468
E,L2,voltage,light,0.3652173913043478,0.1702127659574468
E,L2,voltage,light,0.3695652173913043,0.2127659574468085
E,L2,voltage,light,0.3739130434782609,0.2127659574468085
E,L2,voltage,light,0.3782608695652174,0.2553191489361702
E,L2,voltage,light,0.3826086956521739,0.2553191489361702
E,L2,voltage,light,0.3869565217391304,0.2127659574468085
E,L2,voltage,light,0.391304347826087,0.2127659574468085
E,L2,voltage,light,0.39565217391304347,0.1702127659574468
E,L2,voltage,light,0.4,0.1276595744680851
E,L2,voltage,light,0.4043478260869565,0.0851063829787234
E,L2,voltage,light,0.40869565217391307,0.0851063829787234
E,L2,voltage,light,0.41304347826086957,0.0851063829787234
E,L2,voltage,light,0.41739130434782606,0.0851063829787234
E,L2,voltage,light,0.4217391304347826,0.0851063829787234
E,L2,voltage,light,0.4260869565217391,0.0851063829787234
E,L2,voltage,light,0.43043478260869567,0.0851063829787234
E,L2,voltage,light,0.43478260869565216,0.0851063829787234
E,L2,voltage,light,0.4434782608695652,0.0851063829787234
E,L2,voltage,light,0.44782608695652176,0.0851063829787234
E,L2,voltage,light,0.45217391304347826,0.0851063829787234
E,L2,voltage,light,0.45652173913043476,0.1276595744680851
E,L2,voltage,light,0.4608695652173913,0.1276595744680851
E,L2,voltage,light,0.4652173913043478,0.1276595744680851
E,L2,voltage,light,0.46956521739130436,0.1276595744680851
E,L2,voltage,light,0.47391304347826085,0.1702127659574468
E,L2,voltage,light,0.4782608695652174,0.1276595744680851
E,L2,voltage,light,0.4826086956521739,0.1276595744680851
E,L2,voltage,light,0.48695652173913045,0.0851063829787234
E,L2,voltage,light,0.49130434782608695,0.0851063829787234
E,L2,voltage,light,0.4956521739130435,0.1276595744680851
E,L2,voltage,light,0.5,0.1702127659574468
E,L2,voltage,light,0.5043478260869565,0.1276595744680851
E,L2,voltage,light,0.508695652173913,0.1276595744680851
E,L2,voltage,light,0.5130434782608696,0.0851063829787234
E,L2,voltage,light,0.5173913043478261,0.0851063829787234
E,L2,voltage,light,0.5217391304347826,0.0851063829787234
E,L2,voltage,light,0.5260869565217391,-0.0851063829787234
E,L2,voltage,light,0.5304347826086957,-0.0851063829787234
E,L2,voltage,light,0.5347826086956522,-0.0425531914893617
E,L2,voltage,dark,0.0,-0.1702127659574468
E,L2,voltage,dark,0.004347826086956522,-0.1702127659574468
E,L2,voltage,dark,0.008695652173913044,-0.1702127659574468
E,L2,voltage,dark,0.013043478260869565,-0.1702127659574468
E,L2,voltage,dark,0.017391304347826087,0.1702127659574468
E,L2,voltage,dark,0.021739130434782608,0.425531914893617
E,L2,voltage,dark,0.02608695652173913,0.9787234042553191
E,L2,voltage,dark,0.030434782608695653,1.4893617021276595
E,L2,voltage,dark,0.034782608695652174,2.0851063829787235
E,L2,voltage,dark,0.0391304347826087,2.595744680851064
E,L2,voltage,dark,0.043478260869565216,2.723404255319149
E,L2,voltage,dark,0.04782608695652174,2.723404255319149
E,L2,voltage,dark,0.05217391304347826,2.723404255319149
E,L2,voltage,dark,0.05652173913043478,2.723404255319149
E,L2,voltage,dark,0.06086956521739131,2.3404255319148937
E,L2,voltage,dark,0.06521739130434782,1.8297872340425532
E,L2,voltage,dark,0.06956521739130435,1.2340425531914894
E,L2,voltage,dark,0.07391304347826087,0.6808510638297872
E,L2,voltage,dark,0.0782608695652174,0.1702127659574468
E,L2,voltage,dark,0.08260869565217391,-0.1702127659574468
