trace_id,source_trace_id,cell_type,contrast,source_position,position,rf_side,color,source_width_led,source_width_deg,target_width_led,target_width_deg,depolarization_ratio,hyperpolarization_ratio,scale_factor,scale_source,time_ms,source_vm_mv,vm_mv
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,-5.000000000,0.247396000,0.129076180
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,0.000000000,0.208333000,0.108695484
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,5.000000000,0.208333000,0.108695484
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,10.000000000,0.208333000,0.108695484
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,15.000000000,0.183738000,0.095863309
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,20.000000000,0.144676000,0.075483134
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,25.000000000,0.105613000,0.055102438
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,30.000000000,0.063657000,0.033212349
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,35.000000000,-0.014468000,-0.007548522
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,40.000000000,-0.162037000,-0.084541048
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,45.000000000,-0.290799000,-0.151721225
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,50.000000000,-0.428241000,-0.223430098
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,55.000000000,-0.597512000,-0.311745407
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,60.000000000,-0.781250000,-0.407608716
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,65.000000000,-0.898438000,-0.468750284
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,70.000000000,-1.015625000,-0.529891331
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,75.000000000,-1.132812000,-0.591032377
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,80.000000000,-1.203704000,-0.628019510
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,85.000000000,-1.242766000,-0.648399685
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,90.000000000,-1.281829000,-0.668780381
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,95.000000000,-1.319444000,-0.688405600
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,100.000000000,-1.319444000,-0.688405600
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,105.000000000,-1.319444000,-0.688405600
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,110.000000000,-1.319444000,-0.688405600
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,115.000000000,-1.319444000,-0.688405600
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,120.000000000,-1.331019000,-0.694444730
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,125.000000000,-1.365741000,-0.712560557
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,130.000000000,-1.365741000,-0.712560557
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,135.000000000,-1.438079000,-0.750302124
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,140.000000000,-1.516204000,-0.791062996
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,145.000000000,-1.594329000,-0.831823868
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,150.000000000,-1.657986000,-0.865036217
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,155.000000000,-1.689815000,-0.881642653
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,160.000000000,-1.689815000,-0.881642653
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,165.000000000,-1.689815000,-0.881642653
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,170.000000000,-1.689815000,-0.881642653
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,175.000000000,-1.665220000,-0.868810478
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,180.000000000,-1.626157000,-0.848429782
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,185.000000000,-1.576968000,-0.822765954
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,190.000000000,-1.498843000,-0.782005083
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,195.000000000,-1.420718000,-0.741244211
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,200.000000000,-1.307870000,-0.682366991
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,205.000000000,-1.163194000,-0.606883856
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,210.000000000,-1.006944000,-0.525362113
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,215.000000000,-0.863715000,-0.450633936
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,220.000000000,-0.746528000,-0.389492889
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,225.000000000,-0.629340000,-0.328351321
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,230.000000000,-0.549769000,-0.286836014
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,235.000000000,-0.441262000,-0.230223664
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,240.000000000,-0.324074000,-0.169082095
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,245.000000000,-0.238715000,-0.124546963
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,250.000000000,-0.190972000,-0.099637570
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,255.000000000,-0.114294000,-0.059631655
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,260.000000000,-0.075231000,-0.039250958
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,265.000000000,-0.069444000,-0.036231654
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,270.000000000,-0.017361000,-0.009057913
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,275.000000000,0.060764000,0.031702958
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,280.000000000,0.138889000,0.072463830
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,285.000000000,0.208333000,0.108695484
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,290.000000000,0.208333000,0.108695484
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,295.000000000,0.208333000,0.108695484
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,300.000000000,0.266204000,0.138889050
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,305.000000000,0.300926000,0.157004877
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,310.000000000,0.315394000,0.164553400
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,315.000000000,0.354456000,0.184933574
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,320.000000000,0.393519000,0.205314271
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,325.000000000,0.432581000,0.225694446
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,330.000000000,0.471644000,0.246075143
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,335.000000000,0.486111000,0.253623143
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,340.000000000,0.486111000,0.253623143
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,345.000000000,0.486111000,0.253623143
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,350.000000000,0.486111000,0.253623143
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,355.000000000,0.486111000,0.253623143
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,360.000000000,0.590278000,0.307971146
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,365.000000000,0.679977000,0.354770626
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,370.000000000,0.778356000,0.406098803
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,375.000000000,0.882523000,0.460446806
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,380.000000000,0.966435000,0.504226982
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,385.000000000,1.083623000,0.565368550
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,390.000000000,1.125579000,0.587258638
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,395.000000000,1.134259000,0.591787334
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,400.000000000,1.087963000,0.567632898
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,405.000000000,1.025752000,0.535174983
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,410.000000000,0.978009000,0.510265591
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,415.000000000,0.901331000,0.470259676
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,420.000000000,0.862269000,0.449879501
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,425.000000000,0.856481000,0.446859675
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,430.000000000,0.908565000,0.474033937
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,435.000000000,0.949074000,0.495169068
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,440.000000000,0.949074000,0.495169068
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,445.000000000,0.957755000,0.499698286
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,450.000000000,1.035880000,0.540459157
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,455.000000000,1.041667000,0.543478462
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,460.000000000,1.099537000,0.573671507
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,465.000000000,1.155961000,0.603110117
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,470.000000000,1.195023000,0.623490292
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,475.000000000,1.226852000,0.640096728
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,480.000000000,1.226852000,0.640096728
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,485.000000000,1.304977000,0.680857599
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,490.000000000,1.319444000,0.688405600
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,495.000000000,1.270255000,0.662741772
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,500.000000000,1.192130000,0.621980901
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,505.000000000,1.114005000,0.581220029
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,510.000000000,1.038773000,0.541968549
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,515.000000000,0.999711000,0.521588374
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,520.000000000,0.995370000,0.519323504
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,525.000000000,1.022859000,0.533665592
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,530.000000000,1.041667000,0.543478462
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,535.000000000,1.041667000,0.543478462
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,540.000000000,1.041667000,0.543478462
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,545.000000000,1.041667000,0.543478462
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,550.000000000,1.041667000,0.543478462
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,555.000000000,1.041667000,0.543478462
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,560.000000000,1.041667000,0.543478462
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,565.000000000,1.009838000,0.526872026
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,570.000000000,0.931713000,0.486111155
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,575.000000000,0.853588000,0.445350283
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,580.000000000,0.775463000,0.404589412
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,585.000000000,0.730613000,0.381189410
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,590.000000000,0.639468000,0.333635495
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,595.000000000,0.559896000,0.292119667
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,600.000000000,0.532407000,0.277777579
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,605.000000000,0.532407000,0.277777579
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,610.000000000,0.532407000,0.277777579
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,615.000000000,0.532407000,0.277777579
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,620.000000000,0.474537000,0.247584534
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,625.000000000,0.418113000,0.218145924
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,630.000000000,0.364583000,0.190217227
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,635.000000000,0.300926000,0.157004877
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,640.000000000,0.300926000,0.157004877
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,645.000000000,0.300926000,0.157004877
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,650.000000000,0.300926000,0.157004877
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,655.000000000,0.350116000,0.182669227
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,660.000000000,0.393519000,0.205314271
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,665.000000000,0.393519000,0.205314271
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,670.000000000,0.396412000,0.206823663
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,675.000000000,0.435475000,0.227204359
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,680.000000000,0.439815000,0.229468707
T4_NC_pos-2_w1,T4_NC_pos-4,T4,NC,-2.000000000,-2.000000000,leading,black,4,9.000000000,1,2.250000000,,,0.521739157,fallback_PC,685.000000000,0.384838000,0.200785054
