trace_id,cell_type,contrast,position,rf_side,color,time_ms,vm_mv
T4_PC_pos+1,T4,PC,1,trailing,green,-335.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-330.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-325.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-320.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-315.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-310.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-305.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-300.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-295.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-290.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-285.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-280.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-275.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-270.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-265.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-260.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-255.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-250.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-245.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-240.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-235.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-230.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-225.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-220.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-215.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-210.000000,0.104167
T4_PC_pos+1,T4,PC,1,trailing,green,-205.000000,0.203993
T4_PC_pos+1,T4,PC,1,trailing,green,-200.000000,0.231481
T4_PC_pos+1,T4,PC,1,trailing,green,-195.000000,0.231481
T4_PC_pos+1,T4,PC,1,trailing,green,-190.000000,0.231481
T4_PC_pos+1,T4,PC,1,trailing,green,-185.000000,0.195313
T4_PC_pos+1,T4,PC,1,trailing,green,-180.000000,0.214120
T4_PC_pos+1,T4,PC,1,trailing,green,-175.000000,0.209780
T4_PC_pos+1,T4,PC,1,trailing,green,-170.000000,0.170718
T4_PC_pos+1,T4,PC,1,trailing,green,-165.000000,0.117188
T4_PC_pos+1,T4,PC,1,trailing,green,-160.000000,0.000000
T4_PC_pos+1,T4,PC,1,trailing,green,-155.000000,-0.039063
T4_PC_pos+1,T4,PC,1,trailing,green,-150.000000,-0.078125
T4_PC_pos+1,T4,PC,1,trailing,green,-145.000000,-0.092593
T4_PC_pos+1,T4,PC,1,trailing,green,-140.000000,-0.109954
T4_PC_pos+1,T4,PC,1,trailing,green,-135.000000,-0.138889
T4_PC_pos+1,T4,PC,1,trailing,green,-130.000000,-0.138889
T4_PC_pos+1,T4,PC,1,trailing,green,-125.000000,-0.138889
T4_PC_pos+1,T4,PC,1,trailing,green,-120.000000,-0.173611
T4_PC_pos+1,T4,PC,1,trailing,green,-115.000000,-0.185185
T4_PC_pos+1,T4,PC,1,trailing,green,-110.000000,-0.185185
T4_PC_pos+1,T4,PC,1,trailing,green,-105.000000,-0.211227
T4_PC_pos+1,T4,PC,1,trailing,green,-100.000000,-0.283565
T4_PC_pos+1,T4,PC,1,trailing,green,-95.000000,-0.322627
T4_PC_pos+1,T4,PC,1,trailing,green,-90.000000,-0.324074
T4_PC_pos+1,T4,PC,1,trailing,green,-85.000000,-0.324074
T4_PC_pos+1,T4,PC,1,trailing,green,-80.000000,-0.300926
T4_PC_pos+1,T4,PC,1,trailing,green,-75.000000,-0.245949
T4_PC_pos+1,T4,PC,1,trailing,green,-70.000000,-0.176505
T4_PC_pos+1,T4,PC,1,trailing,green,-65.000000,-0.138889
T4_PC_pos+1,T4,PC,1,trailing,green,-60.000000,-0.138889
T4_PC_pos+1,T4,PC,1,trailing,green,-55.000000,-0.105613
T4_PC_pos+1,T4,PC,1,trailing,green,-50.000000,-0.092593
T4_PC_pos+1,T4,PC,1,trailing,green,-45.000000,-0.092593
T4_PC_pos+1,T4,PC,1,trailing,green,-40.000000,-0.092593
T4_PC_pos+1,T4,PC,1,trailing,green,-35.000000,-0.096933
T4_PC_pos+1,T4,PC,1,trailing,green,-30.000000,-0.135995
T4_PC_pos+1,T4,PC,1,trailing,green,-25.000000,-0.138889
T4_PC_pos+1,T4,PC,1,trailing,green,-20.000000,-0.146123
T4_PC_pos+1,T4,PC,1,trailing,green,-15.000000,-0.155888
T4_PC_pos+1,T4,PC,1,trailing,green,-10.000000,-0.165654
T4_PC_pos+1,T4,PC,1,trailing,green,-5.000000,-0.175420
T4_PC_pos+1,T4,PC,1,trailing,green,0.000000,-0.185185
T4_PC_pos+1,T4,PC,1,trailing,green,5.000000,-0.224248
T4_PC_pos+1,T4,PC,1,trailing,green,10.000000,-0.263310
T4_PC_pos+1,T4,PC,1,trailing,green,15.000000,-0.253183
T4_PC_pos+1,T4,PC,1,trailing,green,20.000000,-0.214120
T4_PC_pos+1,T4,PC,1,trailing,green,25.000000,0.706019
T4_PC_pos+1,T4,PC,1,trailing,green,30.000000,4.027778
T4_PC_pos+1,T4,PC,1,trailing,green,35.000000,5.902778
T4_PC_pos+1,T4,PC,1,trailing,green,40.000000,8.125000
T4_PC_pos+1,T4,PC,1,trailing,green,45.000000,10.143229
T4_PC_pos+1,T4,PC,1,trailing,green,50.000000,11.773727
T4_PC_pos+1,T4,PC,1,trailing,green,55.000000,12.932581
T4_PC_pos+1,T4,PC,1,trailing,green,60.000000,13.640046
T4_PC_pos+1,T4,PC,1,trailing,green,65.000000,14.147859
T4_PC_pos+1,T4,PC,1,trailing,green,70.000000,14.354745
T4_PC_pos+1,T4,PC,1,trailing,green,75.000000,14.458912
T4_PC_pos+1,T4,PC,1,trailing,green,80.000000,14.513889
T4_PC_pos+1,T4,PC,1,trailing,green,85.000000,14.537037
T4_PC_pos+1,T4,PC,1,trailing,green,90.000000,14.519676
T4_PC_pos+1,T4,PC,1,trailing,green,95.000000,14.442998
T4_PC_pos+1,T4,PC,1,trailing,green,100.000000,14.403935
T4_PC_pos+1,T4,PC,1,trailing,green,105.000000,14.298322
T4_PC_pos+1,T4,PC,1,trailing,green,110.000000,14.181134
T4_PC_pos+1,T4,PC,1,trailing,green,115.000000,14.120370
T4_PC_pos+1,T4,PC,1,trailing,green,120.000000,14.120370
T4_PC_pos+1,T4,PC,1,trailing,green,125.000000,14.120370
T4_PC_pos+1,T4,PC,1,trailing,green,130.000000,14.120370
T4_PC_pos+1,T4,PC,1,trailing,green,135.000000,14.084201
T4_PC_pos+1,T4,PC,1,trailing,green,140.000000,14.016204
T4_PC_pos+1,T4,PC,1,trailing,green,145.000000,13.981481
T4_PC_pos+1,T4,PC,1,trailing,green,150.000000,13.909144
T4_PC_pos+1,T4,PC,1,trailing,green,155.000000,13.713831
T4_PC_pos+1,T4,PC,1,trailing,green,160.000000,13.518519
T4_PC_pos+1,T4,PC,1,trailing,green,165.000000,13.323206
T4_PC_pos+1,T4,PC,1,trailing,green,170.000000,12.905093
T4_PC_pos+1,T4,PC,1,trailing,green,175.000000,12.387153
T4_PC_pos+1,T4,PC,1,trailing,green,180.000000,11.788194
T4_PC_pos+1,T4,PC,1,trailing,green,185.000000,11.093750
T4_PC_pos+1,T4,PC,1,trailing,green,190.000000,10.303819
T4_PC_pos+1,T4,PC,1,trailing,green,195.000000,9.405382
T4_PC_pos+1,T4,PC,1,trailing,green,200.000000,8.576389
T4_PC_pos+1,T4,PC,1,trailing,green,205.000000,7.783565
T4_PC_pos+1,T4,PC,1,trailing,green,210.000000,7.042824
T4_PC_pos+1,T4,PC,1,trailing,green,215.000000,6.352720
T4_PC_pos+1,T4,PC,1,trailing,green,220.000000,5.763889
T4_PC_pos+1,T4,PC,1,trailing,green,225.000000,5.607639
T4_PC_pos+1,T4,PC,1,trailing,green,230.000000,4.473380
T4_PC_pos+1,T4,PC,1,trailing,green,235.000000,3.757234
T4_PC_pos+1,T4,PC,1,trailing,green,240.000000,3.217593
T4_PC_pos+1,T4,PC,1,trailing,green,245.000000,2.741609
T4_PC_pos+1,T4,PC,1,trailing,green,250.000000,2.311921
T4_PC_pos+1,T4,PC,1,trailing,green,255.000000,1.883681
T4_PC_pos+1,T4,PC,1,trailing,green,260.000000,1.493056
T4_PC_pos+1,T4,PC,1,trailing,green,265.000000,1.135706
T4_PC_pos+1,T4,PC,1,trailing,green,270.000000,0.862269
T4_PC_pos+1,T4,PC,1,trailing,green,275.000000,0.571470
T4_PC_pos+1,T4,PC,1,trailing,green,280.000000,0.243056
T4_PC_pos+1,T4,PC,1,trailing,green,285.000000,-0.021701
T4_PC_pos+1,T4,PC,1,trailing,green,290.000000,-0.217014
T4_PC_pos+1,T4,PC,1,trailing,green,295.000000,-0.448495
T4_PC_pos+1,T4,PC,1,trailing,green,300.000000,-0.653935
T4_PC_pos+1,T4,PC,1,trailing,green,305.000000,-0.827546
T4_PC_pos+1,T4,PC,1,trailing,green,310.000000,-1.012731
T4_PC_pos+1,T4,PC,1,trailing,green,315.000000,-1.225405
T4_PC_pos+1,T4,PC,1,trailing,green,320.000000,-1.342593
T4_PC_pos+1,T4,PC,1,trailing,green,325.000000,-1.537905
T4_PC_pos+1,T4,PC,1,trailing,green,330.000000,-1.733218
T4_PC_pos+1,T4,PC,1,trailing,green,335.000000,-1.879340
T4_PC_pos+1,T4,PC,1,trailing,green,340.000000,-1.996528
T4_PC_pos+1,T4,PC,1,trailing,green,345.000000,-2.103588
T4_PC_pos+1,T4,PC,1,trailing,green,350.000000,-2.181713
T4_PC_pos+1,T4,PC,1,trailing,green,355.000000,-2.259838
T4_PC_pos+1,T4,PC,1,trailing,green,360.000000,-2.337963
T4_PC_pos+1,T4,PC,1,trailing,green,365.000000,-2.416088
T4_PC_pos+1,T4,PC,1,trailing,green,370.000000,-2.494213
T4_PC_pos+1,T4,PC,1,trailing,green,375.000000,-2.572338
T4_PC_pos+1,T4,PC,1,trailing,green,380.000000,-2.650463
T4_PC_pos+1,T4,PC,1,trailing,green,385.000000,-2.728588
T4_PC_pos+1,T4,PC,1,trailing,green,390.000000,-2.806713
T4_PC_pos+1,T4,PC,1,trailing,green,395.000000,-2.915220
T4_PC_pos+1,T4,PC,1,trailing,green,400.000000,-2.986111
T4_PC_pos+1,T4,PC,1,trailing,green,405.000000,-3.041088
T4_PC_pos+1,T4,PC,1,trailing,green,410.000000,-3.101852
T4_PC_pos+1,T4,PC,1,trailing,green,415.000000,-3.103299
T4_PC_pos+1,T4,PC,1,trailing,green,420.000000,-3.142361
T4_PC_pos+1,T4,PC,1,trailing,green,425.000000,-3.148148
T4_PC_pos+1,T4,PC,1,trailing,green,430.000000,-3.200231
T4_PC_pos+1,T4,PC,1,trailing,green,435.000000,-3.259549
T4_PC_pos+1,T4,PC,1,trailing,green,440.000000,-3.287037
T4_PC_pos+1,T4,PC,1,trailing,green,445.000000,-3.287037
T4_PC_pos+1,T4,PC,1,trailing,green,450.000000,-3.287037
T4_PC_pos+1,T4,PC,1,trailing,green,455.000000,-3.287037
T4_PC_pos+1,T4,PC,1,trailing,green,460.000000,-3.315972
T4_PC_pos+1,T4,PC,1,trailing,green,465.000000,-3.355035
T4_PC_pos+1,T4,PC,1,trailing,green,470.000000,-3.394097
T4_PC_pos+1,T4,PC,1,trailing,green,475.000000,-3.440394
T4_PC_pos+1,T4,PC,1,trailing,green,480.000000,-3.518519
T4_PC_pos+1,T4,PC,1,trailing,green,485.000000,-3.557581
T4_PC_pos+1,T4,PC,1,trailing,green,490.000000,-3.596644
T4_PC_pos+1,T4,PC,1,trailing,green,495.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,500.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,505.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,510.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,515.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,520.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,525.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,530.000000,-3.631366
T4_PC_pos+1,T4,PC,1,trailing,green,535.000000,-3.670428
T4_PC_pos+1,T4,PC,1,trailing,green,540.000000,-3.703704
T4_PC_pos+1,T4,PC,1,trailing,green,545.000000,-3.703704
T4_PC_pos+1,T4,PC,1,trailing,green,550.000000,-3.703704
T4_PC_pos+1,T4,PC,1,trailing,green,555.000000,-3.673322
T4_PC_pos+1,T4,PC,1,trailing,green,560.000000,-3.634259
T4_PC_pos+1,T4,PC,1,trailing,green,565.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,570.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,575.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,580.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,585.000000,-3.611111
T4_PC_pos+1,T4,PC,1,trailing,green,590.000000,-3.663194
T4_PC_pos+1,T4,PC,1,trailing,green,595.000000,-3.722512
T4_PC_pos+1,T4,PC,1,trailing,green,600.000000,-3.750000
T4_PC_pos+1,T4,PC,1,trailing,green,605.000000,-3.754340
T4_PC_pos+1,T4,PC,1,trailing,green,610.000000,-3.793403
T4_PC_pos+1,T4,PC,1,trailing,green,615.000000,-3.868634
T4_PC_pos+1,T4,PC,1,trailing,green,620.000000,-3.888889
T4_PC_pos+1,T4,PC,1,trailing,green,625.000000,-3.888889
T4_PC_pos+1,T4,PC,1,trailing,green,630.000000,-3.888889
T4_PC_pos+1,T4,PC,1,trailing,green,635.000000,-3.888889
T4_PC_pos+1,T4,PC,1,trailing,green,640.000000,-3.888889
T4_PC_pos+1,T4,PC,1,trailing,green,645.000000,-3.849826
T4_PC_pos+1,T4,PC,1,trailing,green,650.000000,-3.842593
T4_PC_pos+1,T4,PC,1,trailing,green,655.000000,-3.842593
T4_PC_pos+1,T4,PC,1,trailing,green,660.000000,-3.842593
T4_PC_pos+1,T4,PC,1,trailing,green,665.000000,-3.842593
T4_PC_pos+1,T4,PC,1,trailing,green,670.000000,-3.839699
T4_PC_pos+1,T4,PC,1,trailing,green,675.000000,-3.800637
T4_PC_pos+1,T4,PC,1,trailing,green,680.000000,-3.796296
T4_PC_pos+1,T4,PC,1,trailing,green,685.000000,-3.768808
T4_PC_pos+1,T4,PC,1,trailing,green,690.000000,-3.750000
T4_PC_pos+1,T4,PC,1,trailing,green,695.000000,-3.750000
T4_PC_pos+1,T4,PC,1,trailing,green,700.000000,-3.755787
T4_PC_pos+1,T4,PC,1,trailing,green,705.000000,-3.794850
T4_PC_pos+1,T4,PC,1,trailing,green,710.000000,-3.796296
T4_PC_pos+1,T4,PC,1,trailing,green,715.000000,-3.796296
T4_PC_pos+1,T4,PC,1,trailing,green,720.000000,-3.796296
T4_NC_pos+1,T4,NC,1,trailing,black,-355.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-350.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-345.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-340.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-335.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-330.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-325.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-320.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-315.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-310.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-305.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-300.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-295.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-290.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-285.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-280.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-275.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-270.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-265.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-260.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-255.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-250.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-245.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-240.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-235.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-230.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-225.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-220.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-215.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-210.000000,0.052083
T4_NC_pos+1,T4,NC,1,trailing,black,-205.000000,0.036169
T4_NC_pos+1,T4,NC,1,trailing,black,-200.000000,-0.046296
T4_NC_pos+1,T4,NC,1,trailing,black,-195.000000,-0.050637
T4_NC_pos+1,T4,NC,1,trailing,black,-190.000000,-0.089699
T4_NC_pos+1,T4,NC,1,trailing,black,-185.000000,-0.092593
T4_NC_pos+1,T4,NC,1,trailing,black,-180.000000,-0.092593
T4_NC_pos+1,T4,NC,1,trailing,black,-175.000000,-0.049190
T4_NC_pos+1,T4,NC,1,trailing,black,-170.000000,0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-165.000000,0.014468
T4_NC_pos+1,T4,NC,1,trailing,black,-160.000000,0.092593
T4_NC_pos+1,T4,NC,1,trailing,black,-155.000000,0.131655
T4_NC_pos+1,T4,NC,1,trailing,black,-150.000000,0.170718
T4_NC_pos+1,T4,NC,1,trailing,black,-145.000000,0.185185
T4_NC_pos+1,T4,NC,1,trailing,black,-140.000000,0.167824
T4_NC_pos+1,T4,NC,1,trailing,black,-135.000000,0.138889
T4_NC_pos+1,T4,NC,1,trailing,black,-130.000000,0.138889
T4_NC_pos+1,T4,NC,1,trailing,black,-125.000000,0.138889
T4_NC_pos+1,T4,NC,1,trailing,black,-120.000000,0.138889
T4_NC_pos+1,T4,NC,1,trailing,black,-115.000000,0.138889
T4_NC_pos+1,T4,NC,1,trailing,black,-110.000000,0.138889
T4_NC_pos+1,T4,NC,1,trailing,black,-105.000000,0.112847
T4_NC_pos+1,T4,NC,1,trailing,black,-100.000000,0.034722
T4_NC_pos+1,T4,NC,1,trailing,black,-95.000000,-0.043403
T4_NC_pos+1,T4,NC,1,trailing,black,-90.000000,-0.046296
T4_NC_pos+1,T4,NC,1,trailing,black,-85.000000,-0.046296
T4_NC_pos+1,T4,NC,1,trailing,black,-80.000000,-0.000000
T4_NC_pos+1,T4,NC,1,trailing,black,-75.000000,0.062211
T4_NC_pos+1,T4,NC,1,trailing,black,-70.000000,0.101273
T4_NC_pos+1,T4,NC,1,trailing,black,-65.000000,0.138889
T4_NC_pos+1,T4,NC,1,trailing,black,-60.000000,0.138889
T4_NC_pos+1,T4,NC,1,trailing,black,-55.000000,0.205440
T4_NC_pos+1,T4,NC,1,trailing,black,-50.000000,0.231481
T4_NC_pos+1,T4,NC,1,trailing,black,-45.000000,0.231481
T4_NC_pos+1,T4,NC,1,trailing,black,-40.000000,0.231481
T4_NC_pos+1,T4,NC,1,trailing,black,-35.000000,0.227141
T4_NC_pos+1,T4,NC,1,trailing,black,-30.000000,0.188079
T4_NC_pos+1,T4,NC,1,trailing,black,-25.000000,0.185185
T4_NC_pos+1,T4,NC,1,trailing,black,-20.000000,0.214120
T4_NC_pos+1,T4,NC,1,trailing,black,-15.000000,0.231481
T4_NC_pos+1,T4,NC,1,trailing,black,-10.000000,0.245949
T4_NC_pos+1,T4,NC,1,trailing,black,-5.000000,0.277778
T4_NC_pos+1,T4,NC,1,trailing,black,0.000000,0.277778
T4_NC_pos+1,T4,NC,1,trailing,black,5.000000,0.277778
T4_NC_pos+1,T4,NC,1,trailing,black,10.000000,0.245949
T4_NC_pos+1,T4,NC,1,trailing,black,15.000000,0.231481
T4_NC_pos+1,T4,NC,1,trailing,black,20.000000,0.196759
T4_NC_pos+1,T4,NC,1,trailing,black,25.000000,0.118634
T4_NC_pos+1,T4,NC,1,trailing,black,30.000000,0.037616
T4_NC_pos+1,T4,NC,1,trailing,black,35.000000,-0.079572
T4_NC_pos+1,T4,NC,1,trailing,black,40.000000,-0.162037
T4_NC_pos+1,T4,NC,1,trailing,black,45.000000,-0.295139
T4_NC_pos+1,T4,NC,1,trailing,black,50.000000,-0.410880
T4_NC_pos+1,T4,NC,1,trailing,black,55.000000,-0.489005
T4_NC_pos+1,T4,NC,1,trailing,black,60.000000,-0.555556
T4_NC_pos+1,T4,NC,1,trailing,black,65.000000,-0.555556
T4_NC_pos+1,T4,NC,1,trailing,black,70.000000,-0.517940
T4_NC_pos+1,T4,NC,1,trailing,black,75.000000,-0.418113
T4_NC_pos+1,T4,NC,1,trailing,black,80.000000,-0.324074
T4_NC_pos+1,T4,NC,1,trailing,black,85.000000,-0.198206
T4_NC_pos+1,T4,NC,1,trailing,black,90.000000,-0.028935
T4_NC_pos+1,T4,NC,1,trailing,black,95.000000,0.052083
T4_NC_pos+1,T4,NC,1,trailing,black,100.000000,0.208333
T4_NC_pos+1,T4,NC,1,trailing,black,105.000000,0.364583
T4_NC_pos+1,T4,NC,1,trailing,black,110.000000,0.520833
T4_NC_pos+1,T4,NC,1,trailing,black,115.000000,0.658275
T4_NC_pos+1,T4,NC,1,trailing,black,120.000000,0.798611
T4_NC_pos+1,T4,NC,1,trailing,black,125.000000,0.985243
T4_NC_pos+1,T4,NC,1,trailing,black,130.000000,1.102431
T4_NC_pos+1,T4,NC,1,trailing,black,135.000000,1.255787
T4_NC_pos+1,T4,NC,1,trailing,black,140.000000,1.383102
T4_NC_pos+1,T4,NC,1,trailing,black,145.000000,1.521991
T4_NC_pos+1,T4,NC,1,trailing,black,150.000000,1.678241
T4_NC_pos+1,T4,NC,1,trailing,black,155.000000,1.834491
T4_NC_pos+1,T4,NC,1,trailing,black,160.000000,1.990741
T4_NC_pos+1,T4,NC,1,trailing,black,165.000000,2.029803
T4_NC_pos+1,T4,NC,1,trailing,black,170.000000,2.132523
T4_NC_pos+1,T4,NC,1,trailing,black,175.000000,2.225116
T4_NC_pos+1,T4,NC,1,trailing,black,180.000000,2.303241
T4_NC_pos+1,T4,NC,1,trailing,black,185.000000,2.411748
T4_NC_pos+1,T4,NC,1,trailing,black,190.000000,2.607060
T4_NC_pos+1,T4,NC,1,trailing,black,195.000000,2.802373
T4_NC_pos+1,T4,NC,1,trailing,black,200.000000,3.101852
T4_NC_pos+1,T4,NC,1,trailing,black,205.000000,3.414352
T4_NC_pos+1,T4,NC,1,trailing,black,210.000000,3.706597
T4_NC_pos+1,T4,NC,1,trailing,black,215.000000,4.006076
T4_NC_pos+1,T4,NC,1,trailing,black,220.000000,4.340278
T4_NC_pos+1,T4,NC,1,trailing,black,225.000000,4.574653
T4_NC_pos+1,T4,NC,1,trailing,black,230.000000,4.771412
T4_NC_pos+1,T4,NC,1,trailing,black,235.000000,5.027488
T4_NC_pos+1,T4,NC,1,trailing,black,240.000000,5.324074
T4_NC_pos+1,T4,NC,1,trailing,black,245.000000,5.620660
T4_NC_pos+1,T4,NC,1,trailing,black,250.000000,5.894097
T4_NC_pos+1,T4,NC,1,trailing,black,255.000000,6.170428
T4_NC_pos+1,T4,NC,1,trailing,black,260.000000,6.521991
T4_NC_pos+1,T4,NC,1,trailing,black,265.000000,6.773727
T4_NC_pos+1,T4,NC,1,trailing,black,270.000000,7.060185
T4_NC_pos+1,T4,NC,1,trailing,black,275.000000,7.316262
T4_NC_pos+1,T4,NC,1,trailing,black,280.000000,7.534722
T4_NC_pos+1,T4,NC,1,trailing,black,285.000000,7.799479
T4_NC_pos+1,T4,NC,1,trailing,black,290.000000,7.994792
T4_NC_pos+1,T4,NC,1,trailing,black,295.000000,8.298611
T4_NC_pos+1,T4,NC,1,trailing,black,300.000000,8.495370
T4_NC_pos+1,T4,NC,1,trailing,black,305.000000,8.629919
T4_NC_pos+1,T4,NC,1,trailing,black,310.000000,8.718171
T4_NC_pos+1,T4,NC,1,trailing,black,315.000000,8.764468
T4_NC_pos+1,T4,NC,1,trailing,black,320.000000,8.842593
T4_NC_pos+1,T4,NC,1,trailing,black,325.000000,8.920718
T4_NC_pos+1,T4,NC,1,trailing,black,330.000000,8.998843
T4_NC_pos+1,T4,NC,1,trailing,black,335.000000,9.101562
T4_NC_pos+1,T4,NC,1,trailing,black,340.000000,9.201389
T4_NC_pos+1,T4,NC,1,trailing,black,345.000000,9.289641
T4_NC_pos+1,T4,NC,1,trailing,black,350.000000,9.398148
T4_NC_pos+1,T4,NC,1,trailing,black,355.000000,9.398148
T4_NC_pos+1,T4,NC,1,trailing,black,360.000000,9.398148
T4_NC_pos+1,T4,NC,1,trailing,black,365.000000,9.453125
T4_NC_pos+1,T4,NC,1,trailing,black,370.000000,9.531250
T4_NC_pos+1,T4,NC,1,trailing,black,375.000000,9.622396
T4_NC_pos+1,T4,NC,1,trailing,black,380.000000,9.745370
T4_NC_pos+1,T4,NC,1,trailing,black,385.000000,9.901620
T4_NC_pos+1,T4,NC,1,trailing,black,390.000000,9.982639
T4_NC_pos+1,T4,NC,1,trailing,black,395.000000,10.030382
T4_NC_pos+1,T4,NC,1,trailing,black,400.000000,10.046296
T4_NC_pos+1,T4,NC,1,trailing,black,405.000000,9.998553
T4_NC_pos+1,T4,NC,1,trailing,black,410.000000,9.890046
T4_NC_pos+1,T4,NC,1,trailing,black,415.000000,9.811921
T4_NC_pos+1,T4,NC,1,trailing,black,420.000000,9.733796
T4_NC_pos+1,T4,NC,1,trailing,black,425.000000,9.688947
T4_NC_pos+1,T4,NC,1,trailing,black,430.000000,9.675926
T4_NC_pos+1,T4,NC,1,trailing,black,435.000000,9.638310
T4_NC_pos+1,T4,NC,1,trailing,black,440.000000,9.560185
T4_NC_pos+1,T4,NC,1,trailing,black,445.000000,9.469039
T4_NC_pos+1,T4,NC,1,trailing,black,450.000000,9.273727
T4_NC_pos+1,T4,NC,1,trailing,black,455.000000,9.114583
T4_NC_pos+1,T4,NC,1,trailing,black,460.000000,8.987269
T4_NC_pos+1,T4,NC,1,trailing,black,465.000000,8.870081
T4_NC_pos+1,T4,NC,1,trailing,black,470.000000,8.752894
T4_NC_pos+1,T4,NC,1,trailing,black,475.000000,8.642940
T4_NC_pos+1,T4,NC,1,trailing,black,480.000000,8.564815
T4_NC_pos+1,T4,NC,1,trailing,black,485.000000,8.447627
T4_NC_pos+1,T4,NC,1,trailing,black,490.000000,8.298611
T4_NC_pos+1,T4,NC,1,trailing,black,495.000000,8.166956
T4_NC_pos+1,T4,NC,1,trailing,black,500.000000,8.032407
T4_NC_pos+1,T4,NC,1,trailing,black,505.000000,7.886285
T4_NC_pos+1,T4,NC,1,trailing,black,510.000000,7.769097
T4_NC_pos+1,T4,NC,1,trailing,black,515.000000,7.651910
T4_NC_pos+1,T4,NC,1,trailing,black,520.000000,7.569444
T4_NC_pos+1,T4,NC,1,trailing,black,525.000000,7.546296
T4_NC_pos+1,T4,NC,1,trailing,black,530.000000,7.566551
