trace_id,cell_type,cell_num,contrast,bar_val,width_led,duration_ms,position_led,extremum,response_mv,statistic,response_sd_mv,n_cells,response_sem_mv
B_T4_PC_w4_hyperpolarization_cell,T4,14.000000,PC,1,4,160.000000,4.000000,hyperpolarization,-3.920659,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,15.000000,PC,1,4,160.000000,4.000000,hyperpolarization,-5.795480,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,16.000000,PC,1,4,160.000000,4.000000,hyperpolarization,-6.807628,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,2.000000,PC,1,4,160.000000,5.000000,hyperpolarization,-3.833850,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,3.000000,PC,1,4,160.000000,5.000000,hyperpolarization,-8.497852,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,4.000000,PC,1,4,160.000000,5.000000,hyperpolarization,-9.801467,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,8.000000,PC,1,4,160.000000,5.000000,hyperpolarization,-2.722471,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,9.000000,PC,1,4,160.000000,5.000000,hyperpolarization,-2.960573,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,11.000000,PC,1,4,160.000000,5.000000,hyperpolarization,-4.679642,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,13.000000,PC,1,4,160.000000,5.000000,hyperpolarization,-7.647388,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,14.000000,PC,1,4,160.000000,5.000000,hyperpolarization,-3.707517,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,15.000000,PC,1,4,160.000000,5.000000,hyperpolarization,-5.796738,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,16.000000,PC,1,4,160.000000,5.000000,hyperpolarization,-6.311311,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,3.000000,PC,1,4,160.000000,6.000000,hyperpolarization,-6.986619,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,4.000000,PC,1,4,160.000000,6.000000,hyperpolarization,-5.018997,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,7.000000,PC,1,4,160.000000,6.000000,hyperpolarization,-2.785527,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,8.000000,PC,1,4,160.000000,6.000000,hyperpolarization,-2.692492,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,9.000000,PC,1,4,160.000000,6.000000,hyperpolarization,-1.881172,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,11.000000,PC,1,4,160.000000,6.000000,hyperpolarization,-4.290706,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,13.000000,PC,1,4,160.000000,6.000000,hyperpolarization,-6.011716,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,14.000000,PC,1,4,160.000000,6.000000,hyperpolarization,-5.827566,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,15.000000,PC,1,4,160.000000,6.000000,hyperpolarization,-4.683354,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,11.000000,PC,1,4,160.000000,7.000000,hyperpolarization,-2.878540,cell,,,
B_T4_PC_w4_hyperpolarization_cell,T4,14.000000,PC,1,4,160.000000,7.000000,hyperpolarization,-5.405611,cell,,,
B_T4_PC_w4_hyperpolarization_mean,T4,,PC,1,4,160.000000,-2.000000,hyperpolarization,-4.574641,mean,1.530590,9.000000,0.510197
B_T4_PC_w4_hyperpolarization_mean,T4,,PC,1,4,160.000000,-1.000000,hyperpolarization,-5.482560,mean,1.543209,10.000000,0.488006
B_T4_PC_w4_hyperpolarization_mean,T4,,PC,1,4,160.000000,0.000000,hyperpolarization,-4.707895,mean,1.734064,9.000000,0.578021
B_T4_PC_w4_hyperpolarization_mean,T4,,PC,1,4,160.000000,1.000000,hyperpolarization,-5.249280,mean,2.479046,10.000000,0.783943
B_T4_PC_w4_hyperpolarization_mean,T4,,PC,1,4,160.000000,2.000000,hyperpolarization,-6.007297,mean,2.059266,12.000000,0.594459
B_T4_PC_w4_hyperpolarization_mean,T4,,PC,1,4,160.000000,3.000000,hyperpolarization,-5.946850,mean,2.366710,14.000000,0.632530
B_T4_PC_w4_hyperpolarization_mean,T4,,PC,1,4,160.000000,4.000000,hyperpolarization,-5.995658,mean,3.260422,11.000000,0.983054
B_T4_PC_w4_hyperpolarization_mean,T4,,PC,1,4,160.000000,5.000000,hyperpolarization,-5.595881,mean,2.439962,10.000000,0.771584
B_T4_PC_w4_hyperpolarization_mean,T4,,PC,1,4,160.000000,6.000000,hyperpolarization,-4.464239,mean,1.718685,9.000000,0.572895
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,-8.000000,depolarization,11.211156,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,-7.000000,depolarization,3.123445,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,-7.000000,depolarization,11.793674,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,-7.000000,depolarization,10.019993,cell,,,
B_T5_NC_w4_depolarization_cell,T5,5.000000,NC,1,4,160.000000,-6.000000,depolarization,6.505046,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,-6.000000,depolarization,4.643861,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,-6.000000,depolarization,9.596953,cell,,,
B_T5_NC_w4_depolarization_cell,T5,10.000000,NC,1,4,160.000000,-6.000000,depolarization,9.844554,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,-6.000000,depolarization,8.375799,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,-6.000000,depolarization,14.220071,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,-6.000000,depolarization,6.625528,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,-6.000000,depolarization,8.864623,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,-6.000000,depolarization,10.801479,cell,,,
B_T5_NC_w4_depolarization_cell,T5,17.000000,NC,1,4,160.000000,-6.000000,depolarization,6.848612,cell,,,
B_T5_NC_w4_depolarization_cell,T5,6.000000,NC,1,4,160.000000,-5.000000,depolarization,7.822193,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,-5.000000,depolarization,3.123851,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,-5.000000,depolarization,8.966387,cell,,,
B_T5_NC_w4_depolarization_cell,T5,10.000000,NC,1,4,160.000000,-5.000000,depolarization,6.728922,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,-5.000000,depolarization,9.077121,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,-5.000000,depolarization,14.055227,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,-5.000000,depolarization,6.076654,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,-5.000000,depolarization,8.203047,cell,,,
B_T5_NC_w4_depolarization_cell,T5,15.000000,NC,1,4,160.000000,-5.000000,depolarization,7.656384,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,-5.000000,depolarization,8.733980,cell,,,
B_T5_NC_w4_depolarization_cell,T5,17.000000,NC,1,4,160.000000,-5.000000,depolarization,6.730616,cell,,,
B_T5_NC_w4_depolarization_cell,T5,7.000000,NC,1,4,160.000000,-4.000000,depolarization,3.967522,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,-4.000000,depolarization,3.785163,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,-4.000000,depolarization,12.078115,cell,,,
B_T5_NC_w4_depolarization_cell,T5,10.000000,NC,1,4,160.000000,-4.000000,depolarization,5.720992,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,-4.000000,depolarization,9.220261,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,-4.000000,depolarization,11.604500,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,-4.000000,depolarization,10.438374,cell,,,
B_T5_NC_w4_depolarization_cell,T5,15.000000,NC,1,4,160.000000,-4.000000,depolarization,5.538999,cell,,,
B_T5_NC_w4_depolarization_cell,T5,17.000000,NC,1,4,160.000000,-4.000000,depolarization,6.445920,cell,,,
B_T5_NC_w4_depolarization_cell,T5,7.000000,NC,1,4,160.000000,-3.000000,depolarization,5.309018,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,-3.000000,depolarization,4.798150,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,-3.000000,depolarization,7.844036,cell,,,
B_T5_NC_w4_depolarization_cell,T5,10.000000,NC,1,4,160.000000,-3.000000,depolarization,4.595461,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,-3.000000,depolarization,6.207233,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,-3.000000,depolarization,12.462214,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,-3.000000,depolarization,5.193610,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,-3.000000,depolarization,10.145132,cell,,,
B_T5_NC_w4_depolarization_cell,T5,15.000000,NC,1,4,160.000000,-3.000000,depolarization,5.522679,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,-3.000000,depolarization,8.606675,cell,,,
B_T5_NC_w4_depolarization_cell,T5,17.000000,NC,1,4,160.000000,-3.000000,depolarization,6.526596,cell,,,
B_T5_NC_w4_depolarization_cell,T5,5.000000,NC,1,4,160.000000,-2.000000,depolarization,3.578868,cell,,,
B_T5_NC_w4_depolarization_cell,T5,7.000000,NC,1,4,160.000000,-2.000000,depolarization,3.000260,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,-2.000000,depolarization,5.172090,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,-2.000000,depolarization,9.623736,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,-2.000000,depolarization,7.147835,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,-2.000000,depolarization,16.007348,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,-2.000000,depolarization,8.781661,cell,,,
B_T5_NC_w4_depolarization_cell,T5,15.000000,NC,1,4,160.000000,-2.000000,depolarization,4.756923,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,-2.000000,depolarization,11.904114,cell,,,
B_T5_NC_w4_depolarization_cell,T5,17.000000,NC,1,4,160.000000,-2.000000,depolarization,4.781519,cell,,,
B_T5_NC_w4_depolarization_cell,T5,6.000000,NC,1,4,160.000000,-1.000000,depolarization,8.446267,cell,,,
B_T5_NC_w4_depolarization_cell,T5,7.000000,NC,1,4,160.000000,-1.000000,depolarization,6.230689,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,-1.000000,depolarization,6.509688,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,-1.000000,depolarization,7.650781,cell,,,
B_T5_NC_w4_depolarization_cell,T5,10.000000,NC,1,4,160.000000,-1.000000,depolarization,10.791467,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,-1.000000,depolarization,7.940625,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,-1.000000,depolarization,16.792312,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,-1.000000,depolarization,5.103895,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,-1.000000,depolarization,7.266609,cell,,,
B_T5_NC_w4_depolarization_cell,T5,15.000000,NC,1,4,160.000000,-1.000000,depolarization,5.623970,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,-1.000000,depolarization,11.607173,cell,,,
B_T5_NC_w4_depolarization_cell,T5,17.000000,NC,1,4,160.000000,-1.000000,depolarization,4.701500,cell,,,
B_T5_NC_w4_depolarization_cell,T5,7.000000,NC,1,4,160.000000,0.000000,depolarization,7.982847,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,0.000000,depolarization,7.373178,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,0.000000,depolarization,12.225720,cell,,,
B_T5_NC_w4_depolarization_cell,T5,10.000000,NC,1,4,160.000000,0.000000,depolarization,8.162222,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,0.000000,depolarization,9.246730,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,0.000000,depolarization,22.034592,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,0.000000,depolarization,10.248851,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,0.000000,depolarization,10.474621,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,0.000000,depolarization,13.889916,cell,,,
B_T5_NC_w4_depolarization_cell,T5,17.000000,NC,1,4,160.000000,0.000000,depolarization,7.598108,cell,,,
B_T5_NC_w4_depolarization_cell,T5,7.000000,NC,1,4,160.000000,1.000000,depolarization,9.924613,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,1.000000,depolarization,9.865623,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,1.000000,depolarization,11.007660,cell,,,
B_T5_NC_w4_depolarization_cell,T5,10.000000,NC,1,4,160.000000,1.000000,depolarization,11.532829,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,1.000000,depolarization,9.074079,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,1.000000,depolarization,19.501874,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,1.000000,depolarization,8.655001,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,1.000000,depolarization,11.216869,cell,,,
B_T5_NC_w4_depolarization_cell,T5,15.000000,NC,1,4,160.000000,1.000000,depolarization,7.458577,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,1.000000,depolarization,13.595176,cell,,,
B_T5_NC_w4_depolarization_cell,T5,17.000000,NC,1,4,160.000000,1.000000,depolarization,7.373415,cell,,,
B_T5_NC_w4_depolarization_cell,T5,5.000000,NC,1,4,160.000000,2.000000,depolarization,9.284837,cell,,,
B_T5_NC_w4_depolarization_cell,T5,7.000000,NC,1,4,160.000000,2.000000,depolarization,5.205478,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,2.000000,depolarization,9.655988,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,2.000000,depolarization,12.001428,cell,,,
B_T5_NC_w4_depolarization_cell,T5,10.000000,NC,1,4,160.000000,2.000000,depolarization,12.526743,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,2.000000,depolarization,11.766027,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,2.000000,depolarization,19.365332,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,2.000000,depolarization,12.548221,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,2.000000,depolarization,12.242203,cell,,,
B_T5_NC_w4_depolarization_cell,T5,15.000000,NC,1,4,160.000000,2.000000,depolarization,8.190413,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,2.000000,depolarization,13.251390,cell,,,
B_T5_NC_w4_depolarization_cell,T5,17.000000,NC,1,4,160.000000,2.000000,depolarization,9.104935,cell,,,
B_T5_NC_w4_depolarization_cell,T5,6.000000,NC,1,4,160.000000,3.000000,depolarization,14.002653,cell,,,
B_T5_NC_w4_depolarization_cell,T5,7.000000,NC,1,4,160.000000,3.000000,depolarization,2.693571,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,3.000000,depolarization,5.415861,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,3.000000,depolarization,11.923743,cell,,,
B_T5_NC_w4_depolarization_cell,T5,10.000000,NC,1,4,160.000000,3.000000,depolarization,10.846339,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,3.000000,depolarization,12.116809,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,3.000000,depolarization,21.909855,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,3.000000,depolarization,12.568564,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,3.000000,depolarization,9.867903,cell,,,
B_T5_NC_w4_depolarization_cell,T5,15.000000,NC,1,4,160.000000,3.000000,depolarization,8.174826,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,3.000000,depolarization,17.541223,cell,,,
B_T5_NC_w4_depolarization_cell,T5,17.000000,NC,1,4,160.000000,3.000000,depolarization,7.534806,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,4.000000,depolarization,4.342178,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,4.000000,depolarization,8.943218,cell,,,
B_T5_NC_w4_depolarization_cell,T5,10.000000,NC,1,4,160.000000,4.000000,depolarization,9.527128,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,4.000000,depolarization,11.388640,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,4.000000,depolarization,18.520467,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,4.000000,depolarization,11.591592,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,4.000000,depolarization,7.966339,cell,,,
B_T5_NC_w4_depolarization_cell,T5,15.000000,NC,1,4,160.000000,4.000000,depolarization,7.359092,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,4.000000,depolarization,15.523936,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,5.000000,depolarization,2.602434,cell,,,
B_T5_NC_w4_depolarization_cell,T5,9.000000,NC,1,4,160.000000,5.000000,depolarization,5.170649,cell,,,
B_T5_NC_w4_depolarization_cell,T5,10.000000,NC,1,4,160.000000,5.000000,depolarization,8.762482,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,5.000000,depolarization,10.015271,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,5.000000,depolarization,14.940549,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,5.000000,depolarization,12.577833,cell,,,
B_T5_NC_w4_depolarization_cell,T5,14.000000,NC,1,4,160.000000,5.000000,depolarization,7.961384,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,5.000000,depolarization,14.156306,cell,,,
B_T5_NC_w4_depolarization_cell,T5,5.000000,NC,1,4,160.000000,6.000000,depolarization,3.889384,cell,,,
B_T5_NC_w4_depolarization_cell,T5,8.000000,NC,1,4,160.000000,6.000000,depolarization,2.341752,cell,,,
B_T5_NC_w4_depolarization_cell,T5,11.000000,NC,1,4,160.000000,6.000000,depolarization,8.576554,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,6.000000,depolarization,15.319400,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,6.000000,depolarization,8.739007,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,6.000000,depolarization,9.849868,cell,,,
B_T5_NC_w4_depolarization_cell,T5,6.000000,NC,1,4,160.000000,7.000000,depolarization,7.005700,cell,,,
B_T5_NC_w4_depolarization_cell,T5,12.000000,NC,1,4,160.000000,7.000000,depolarization,13.166574,cell,,,
B_T5_NC_w4_depolarization_cell,T5,13.000000,NC,1,4,160.000000,7.000000,depolarization,6.689211,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,7.000000,depolarization,9.955394,cell,,,
B_T5_NC_w4_depolarization_cell,T5,16.000000,NC,1,4,160.000000,8.000000,depolarization,8.964028,cell,,,
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,-6.000000,depolarization,8.632653,mean,2.709857,10.000000,0.856932
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,-5.000000,depolarization,7.924944,mean,2.648218,11.000000,0.798468
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,-4.000000,depolarization,7.644427,mean,3.232870,9.000000,1.077623
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,-3.000000,depolarization,7.019164,mean,2.506090,11.000000,0.755615
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,-2.000000,depolarization,7.475435,mean,4.136542,10.000000,1.308089
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,-1.000000,depolarization,8.222081,mean,3.419781,12.000000,0.987206
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,0.000000,depolarization,10.923678,mean,4.439158,10.000000,1.403785
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,1.000000,depolarization,10.836883,mean,3.411750,11.000000,1.028681
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,2.000000,depolarization,11.261916,mean,3.462719,12.000000,0.999601
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,3.000000,depolarization,11.216346,mean,5.190039,12.000000,1.498235
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,4.000000,depolarization,10.573621,mean,4.316739,9.000000,1.438913
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,5.000000,depolarization,9.523364,mean,4.313532,8.000000,1.525064
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,6.000000,depolarization,8.119327,mean,4.619560,6.000000,1.885927
B_T5_NC_w4_depolarization_mean,T5,,NC,1,4,160.000000,7.000000,depolarization,9.204220,mean,3.023424,4.000000,1.511712
B_T5_NC_w4_hyperpolarization_cell,T5,9.000000,NC,1,4,160.000000,-6.000000,hyperpolarization,-1.904080,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,9.000000,NC,1,4,160.000000,-4.000000,hyperpolarization,-2.224813,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,7.000000,NC,1,4,160.000000,-3.000000,hyperpolarization,-1.784485,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,8.000000,NC,1,4,160.000000,-3.000000,hyperpolarization,-1.700258,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,9.000000,NC,1,4,160.000000,-3.000000,hyperpolarization,-3.515782,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,12.000000,NC,1,4,160.000000,-3.000000,hyperpolarization,-5.320430,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,14.000000,NC,1,4,160.000000,-3.000000,hyperpolarization,-4.484138,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,5.000000,NC,1,4,160.000000,-2.000000,hyperpolarization,-4.715234,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,7.000000,NC,1,4,160.000000,-2.000000,hyperpolarization,-2.945964,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,8.000000,NC,1,4,160.000000,-2.000000,hyperpolarization,-1.011967,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,9.000000,NC,1,4,160.000000,-2.000000,hyperpolarization,-4.763989,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,10.000000,NC,1,4,160.000000,-2.000000,hyperpolarization,-6.138006,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,11.000000,NC,1,4,160.000000,-2.000000,hyperpolarization,-2.851114,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,12.000000,NC,1,4,160.000000,-2.000000,hyperpolarization,-4.376953,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,14.000000,NC,1,4,160.000000,-2.000000,hyperpolarization,-5.313149,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,15.000000,NC,1,4,160.000000,-2.000000,hyperpolarization,-9.300949,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,6.000000,NC,1,4,160.000000,-1.000000,hyperpolarization,-5.439243,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,8.000000,NC,1,4,160.000000,-1.000000,hyperpolarization,-1.145253,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,9.000000,NC,1,4,160.000000,-1.000000,hyperpolarization,-5.779239,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,10.000000,NC,1,4,160.000000,-1.000000,hyperpolarization,-3.141497,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,12.000000,NC,1,4,160.000000,-1.000000,hyperpolarization,-6.186805,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,14.000000,NC,1,4,160.000000,-1.000000,hyperpolarization,-6.636498,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,15.000000,NC,1,4,160.000000,-1.000000,hyperpolarization,-3.669863,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,17.000000,NC,1,4,160.000000,-1.000000,hyperpolarization,-4.979750,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,8.000000,NC,1,4,160.000000,0.000000,hyperpolarization,-1.633651,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,9.000000,NC,1,4,160.000000,0.000000,hyperpolarization,-6.196552,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,14.000000,NC,1,4,160.000000,0.000000,hyperpolarization,-5.265784,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,15.000000,NC,1,4,160.000000,0.000000,hyperpolarization,-9.543484,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,17.000000,NC,1,4,160.000000,0.000000,hyperpolarization,-2.989376,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,9.000000,NC,1,4,160.000000,1.000000,hyperpolarization,-5.281214,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,11.000000,NC,1,4,160.000000,1.000000,hyperpolarization,-2.150995,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,15.000000,NC,1,4,160.000000,1.000000,hyperpolarization,-6.948312,cell,,,
