type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
R1-6,720575940617945915,1,1,1,256,15.0,15,15,-10.0,-10,-10,-10.0,-10.0,-10.0,10.0,10.0,10.0
R1-6,720575940619781790,2,1,1,256,15.0,15,15,-10.0,-10,-10,-10.0,-10.0,-10.0,10.0,10.0,10.0
R1-6,720575940615302306,1,1,1,257,-8.0,-8,-8,-5.0,-5,-5,-5.0,-5.0,-5.0,-10.5,-10.5,-10.5
R1-6,720575940627240478,2,1,1,257,-8.0,-8,-8,-5.0,-5,-5,-5.0,-5.0,-5.0,-10.5,-10.5,-10.5
R1-6,720575940615868127,1,1,1,258,5.0,5,5,7.0,7,7,7.0,7.0,7.0,8.5,8.5,8.5
R1-6,720575940617473622,1,1,1,258,5.0,5,5,7.0,7,7,7.0,7.0,7.0,8.5,8.5,8.5
R1-6,720575940641998325,1,1,1,258,5.0,5,5,7.0,7,7,7.0,7.0,7.0,8.5,8.5,8.5
R1-6,720575940616948411,1,1,1,262,7.0,7,7,-3.0,-3,-3,-3.0,-3.0,-3.0,5.5,5.5,5.5
R1-6,720575940611293230,1,1,1,264,2.0,2,2,2.0,2,2,2.0,2.0,2.0,3.0,3.0,3.0
R1-6,720575940631487739,1,1,1,268,10.0,10,10,-14.0,-14,-14,-14.0,-14.0,-14.0,3.0,3.0,3.0
R1-6,720575940625662136,1,1,1,269,12.0,12,12,-5.0,-5,-5,-5.0,-5.0,-5.0,9.5,9.5,9.5
R1-6,720575940624123174,1,1,1,270,5.0,5,5,-2.0,-2,-2,-2.0,-2.0,-2.0,4.0,4.0,4.0
R1-6,720575940624160038,1,1,1,271,1.0,1,1,-8.0,-8,-8,-8.0,-8.0,-8.0,-3.0,-3.0,-3.0
R1-6,720575940647127940,1,1,1,271,1.0,1,1,-8.0,-8,-8,-8.0,-8.0,-8.0,-3.0,-3.0,-3.0
R1-6,720575940616825138,1,1,1,272,4.0,4,4,-6.0,-6,-6,-6.0,-6.0,-6.0,1.0,1.0,1.0
R1-6,720575940636262030,1,1,1,272,4.0,4,4,-6.0,-6,-6,-6.0,-6.0,-6.0,1.0,1.0,1.0
R1-6,720575940624832437,3,3,"2, 1",277,9.333,10,9,-15.0,-15,-15,-15.0,-15.0,-15.0,1.833,2.5,1.5
R1-6,720575940630745847,2,2,2,277,9.0,9,9,-15.0,-15,-15,-15.0,-15.0,-15.0,1.5,1.5,1.5
R1-6,720575940640026165,1,1,1,277,9.0,9,9,-15.0,-15,-15,-15.0,-15.0,-15.0,1.5,1.5,1.5
R1-6,720575940632793647,1,1,1,278,-10.0,-10,-10,10.0,10,10,10.0,10.0,10.0,-5.0,-5.0,-5.0
R1-6,720575940628271121,2,1,1,283,-6.0,-6,-6,8.0,8,8,8.0,8.0,8.0,-2.0,-2.0,-2.0
R1-6,720575940637072752,1,1,1,284,-12.0,-12,-12,-1.0,-1,-1,-1.0,-1.0,-1.0,-12.5,-12.5,-12.5
R1-6,720575940615682194,1,1,1,285,15.0,15,15,-12.0,-12,-12,-12.0,-12.0,-12.0,9.0,9.0,9.0
R1-6,720575940619153947,2,2,2,285,15.0,15,15,-12.0,-12,-12,-12.0,-12.0,-12.0,9.0,9.0,9.0
R1-6,720575940628354833,1,1,1,285,15.0,15,15,-12.0,-12,-12,-12.0,-12.0,-12.0,9.0,9.0,9.0
R1-6,720575940613285546,1,1,1,286,12.0,12,12,0.0,0,0,0.0,0.0,0.0,12.0,12.0,12.0
R1-6,720575940611708882,1,1,1,290,17.0,17,17,-10.0,-10,-10,-10.0,-10.0,-10.0,12.0,12.0,12.0
R1-6,720575940629422185,1,1,1,290,17.0,17,17,-10.0,-10,-10,-10.0,-10.0,-10.0,12.0,12.0,12.0
R1-6,720575940621776879,1,1,1,291,6.0,6,6,-14.0,-14,-14,-14.0,-14.0,-14.0,-1.0,-1.0,-1.0
R1-6,720575940635166560,1,1,1,302,-6.0,-6,-6,-5.0,-5,-5,-5.0,-5.0,-5.0,-8.5,-8.5,-8.5
R1-6,720575940644899364,1,1,1,302,-6.0,-6,-6,-5.0,-5,-5,-5.0,-5.0,-5.0,-8.5,-8.5,-8.5
R1-6,720575940609517577,1,1,1,303,-16.0,-16,-16,10.0,10,10,10.0,10.0,10.0,-11.0,-11.0,-11.0
R1-6,720575940629640451,1,1,1,304,4.0,4,4,-13.0,-13,-13,-13.0,-13.0,-13.0,-2.5,-2.5,-2.5
R1-6,720575940622185844,1,1,1,306,0.0,0,0,-7.0,-7,-7,-7.0,-7.0,-7.0,-3.5,-3.5,-3.5
R1-6,720575940630936408,1,1,1,310,-9.0,-9,-9,-4.0,-4,-4,-4.0,-4.0,-4.0,-11.0,-11.0,-11.0
R1-6,720575940640006197,1,1,1,314,-11.0,-11,-11,17.0,17,17,17.0,17.0,17.0,-2.5,-2.5,-2.5
R1-6,720575940621860161,1,1,1,315,0.0,0,0,6.0,6,6,6.0,6.0,6.0,3.0,3.0,3.0
R1-6,720575940622245759,1,1,1,315,0.0,0,0,6.0,6,6,6.0,6.0,6.0,3.0,3.0,3.0
R1-6,720575940624447722,1,1,1,316,7.0,7,7,-10.0,-10,-10,-10.0,-10.0,-10.0,2.0,2.0,2.0
R1-6,720575940628754684,1,1,1,316,7.0,7,7,-10.0,-10,-10,-10.0,-10.0,-10.0,2.0,2.0,2.0
R1-6,720575940631486715,1,1,1,316,7.0,7,7,-10.0,-10,-10,-10.0,-10.0,-10.0,2.0,2.0,2.0
R1-6,720575940632981073,1,1,1,316,7.0,7,7,-10.0,-10,-10,-10.0,-10.0,-10.0,2.0,2.0,2.0
R1-6,720575940629362492,1,1,1,317,-3.0,-3,-3,10.0,10,10,10.0,10.0,10.0,2.0,2.0,2.0
R1-6,720575940619378555,1,1,1,318,14.0,14,14,-9.0,-9,-9,-9.0,-9.0,-9.0,9.5,9.5,9.5
R1-6,720575940629946471,2,1,1,318,14.0,14,14,-9.0,-9,-9,-9.0,-9.0,-9.0,9.5,9.5,9.5
R1-6,720575940606884017,2,2,2,321,6.0,6,6,-16.0,-16,-16,-16.0,-16.0,-16.0,-2.0,-2.0,-2.0
R1-6,720575940645712407,1,1,1,322,-11.0,-11,-11,-4.0,-4,-4,-4.0,-4.0,-4.0,-13.0,-13.0,-13.0
R1-6,720575940635094809,1,1,1,323,0.0,0,0,13.0,13,13,13.0,13.0,13.0,6.5,6.5,6.5
R1-6,720575940620230193,2,2,2,324,-9.0,-9,-9,-6.0,-6,-6,-6.0,-6.0,-6.0,-12.0,-12.0,-12.0
R1-6,720575940622858529,1,1,1,324,-9.0,-9,-9,-6.0,-6,-6,-6.0,-6.0,-6.0,-12.0,-12.0,-12.0
R1-6,720575940626894180,1,1,1,324,-9.0,-9,-9,-6.0,-6,-6,-6.0,-6.0,-6.0,-12.0,-12.0,-12.0
R1-6,720575940607535049,2,1,1,326,-6.0,-6,-6,-4.0,-4,-4,-4.0,-4.0,-4.0,-8.0,-8.0,-8.0
R1-6,720575940621106597,1,1,1,327,4.0,4,4,-11.0,-11,-11,-11.0,-11.0,-11.0,-1.5,-1.5,-1.5
R1-6,720575940622880538,1,1,1,328,10.0,10,10,-11.0,-11,-11,-11.0,-11.0,-11.0,4.5,4.5,4.5
R1-6,720575940627277340,1,1,1,328,10.0,10,10,-11.0,-11,-11,-11.0,-11.0,-11.0,4.5,4.5,4.5
R1-6,720575940610773970,1,1,1,329,-12.0,-12,-12,0.0,0,0,0.0,0.0,0.0,-12.0,-12.0,-12.0
R1-6,720575940629040202,2,1,1,331,9.0,9,9,-3.0,-3,-3,-3.0,-3.0,-3.0,7.5,7.5,7.5
R1-6,720575940616667698,1,1,1,332,17.0,17,17,-8.0,-8,-8,-8.0,-8.0,-8.0,13.0,13.0,13.0
R1-6,720575940637716080,1,1,1,334,14.0,14,14,-2.0,-2,-2,-2.0,-2.0,-2.0,13.0,13.0,13.0
R1-6,720575940640647296,1,1,1,336,-11.0,-11,-11,-1.0,-1,-1,-1.0,-1.0,-1.0,-11.5,-11.5,-11.5
R1-6,720575940624775753,1,1,1,337,-2.0,-2,-2,10.0,10,10,10.0,10.0,10.0,3.0,3.0,3.0
R1-6,720575940634367201,2,2,2,341,15.0,15,15,-13.0,-13,-13,-13.0,-13.0,-13.0,8.5,8.5,8.5
R1-6,720575940625787175,1,1,1,342,10.0,10,10,-5.0,-5,-5,-5.0,-5.0,-5.0,7.5,7.5,7.5
R1-6,720575940624380455,2,2,2,348,-4.0,-4,-4,-6.0,-6,-6,-6.0,-6.0,-6.0,-7.0,-7.0,-7.0
R1-6,720575940635786335,1,1,1,348,-4.0,-4,-4,-6.0,-6,-6,-6.0,-6.0,-6.0,-7.0,-7.0,-7.0
R1-6,720575940630201082,1,1,1,352,-16.0,-16,-16,4.0,4,4,4.0,4.0,4.0,-14.0,-14.0,-14.0
R1-6,720575940633490003,1,1,1,353,-10.0,-10,-10,-4.0,-4,-4,-4.0,-4.0,-4.0,-12.0,-12.0,-12.0
R1-6,720575940648460164,1,1,1,354,11.0,11,11,4.0,4,4,4.0,4.0,4.0,13.0,13.0,13.0
R1-6,720575940629048070,1,1,1,355,-4.0,-4,-4,14.0,14,14,14.0,14.0,14.0,3.0,3.0,3.0
R1-6,720575940607781554,2,1,1,356,-11.0,-11,-11,0.0,0,0,0.0,0.0,0.0,-11.0,-11.0,-11.0
R1-6,720575940631204603,1,1,1,356,-11.0,-11,-11,0.0,0,0,0.0,0.0,0.0,-11.0,-11.0,-11.0
R1-6,720575940615230982,1,1,1,357,-4.0,-4,-4,-9.0,-9,-9,-9.0,-9.0,-9.0,-8.5,-8.5,-8.5
R1-6,720575940642436059,2,1,1,357,-4.0,-4,-4,-9.0,-9,-9,-9.0,-9.0,-9.0,-8.5,-8.5,-8.5
R1-6,720575940625801230,1,1,1,359,-9.0,-9,-9,-5.0,-5,-5,-5.0,-5.0,-5.0,-11.5,-11.5,-11.5
R1-6,720575940609421321,1,1,1,363,9.0,9,9,-14.0,-14,-14,-14.0,-14.0,-14.0,2.0,2.0,2.0
R1-6,720575940624260134,2,1,1,363,9.0,9,9,-14.0,-14,-14,-14.0,-14.0,-14.0,2.0,2.0,2.0
R1-6,720575940626116429,1,1,1,363,9.0,9,9,-14.0,-14,-14,-14.0,-14.0,-14.0,2.0,2.0,2.0
R1-6,720575940605547488,1,1,1,365,1.0,1,1,-9.0,-9,-9,-9.0,-9.0,-9.0,-3.5,-3.5,-3.5
R1-6,720575940621230726,1,1,1,365,1.0,1,1,-9.0,-9,-9,-9.0,-9.0,-9.0,-3.5,-3.5,-3.5
R1-6,720575940635245408,3,2,2,365,1.0,1,1,-9.0,-9,-9,-9.0,-9.0,-9.0,-3.5,-3.5,-3.5
R1-6,720575940615585695,2,1,1,369,8.0,8,8,-11.0,-11,-11,-11.0,-11.0,-11.0,2.5,2.5,2.5
R1-6,720575940632318250,2,1,1,369,8.0,8,8,-11.0,-11,-11,-11.0,-11.0,-11.0,2.5,2.5,2.5
R1-6,720575940640344629,1,1,1,369,8.0,8,8,-11.0,-11,-11,-11.0,-11.0,-11.0,2.5,2.5,2.5
R1-6,720575940636324276,2,1,1,371,9.0,9,9,-13.0,-13,-13,-13.0,-13.0,-13.0,2.5,2.5,2.5
R1-6,720575940637375630,2,1,1,371,9.0,9,9,-13.0,-13,-13,-13.0,-13.0,-13.0,2.5,2.5,2.5
R1-6,720575940621896374,1,1,1,374,-4.0,-4,-4,-5.0,-5,-5,-5.0,-5.0,-5.0,-6.5,-6.5,-6.5
R1-6,720575940611560494,1,1,1,376,-2.0,-2,-2,14.0,14,14,14.0,14.0,14.0,5.0,5.0,5.0
R1-6,720575940624992747,1,1,1,377,-3.0,-3,-3,-1.0,-1,-1,-1.0,-1.0,-1.0,-3.5,-3.5,-3.5
R1-6,720575940612915418,1,1,1,379,12.0,12,12,-7.0,-7,-7,-7.0,-7.0,-7.0,8.5,8.5,8.5
R1-6,720575940628834044,1,1,1,379,12.0,12,12,-7.0,-7,-7,-7.0,-7.0,-7.0,8.5,8.5,8.5
R1-6,720575940632140363,1,1,1,379,12.0,12,12,-7.0,-7,-7,-7.0,-7.0,-7.0,8.5,8.5,8.5
R1-6,720575940624114968,1,1,1,380,-15.0,-15,-15,1.0,1,1,1.0,1.0,1.0,-14.5,-14.5,-14.5
R1-6,720575940627543582,1,1,1,380,-15.0,-15,-15,1.0,1,1,1.0,1.0,1.0,-14.5,-14.5,-14.5
R1-6,720575940609831893,1,1,1,382,6.0,6,6,-6.0,-6,-6,-6.0,-6.0,-6.0,3.0,3.0,3.0
R1-6,720575940622406271,1,1,1,382,6.0,6,6,-6.0,-6,-6,-6.0,-6.0,-6.0,3.0,3.0,3.0
R1-6,720575940627994122,1,1,1,382,6.0,6,6,-6.0,-6,-6,-6.0,-6.0,-6.0,3.0,3.0,3.0
R1-6,720575940632590440,1,1,1,387,7.0,7,7,1.0,1,1,1.0,1.0,1.0,7.5,7.5,7.5
R1-6,720575940635603903,1,1,1,400,16.0,16,16,-3.0,-3,-3,-3.0,-3.0,-3.0,14.5,14.5,14.5
R1-6,720575940629688875,1,1,1,402,-10.0,-10,-10,-6.0,-6,-6,-6.0,-6.0,-6.0,-13.0,-13.0,-13.0
R1-6,720575940622485744,2,1,1,403,4.0,4,4,4.0,4,4,4.0,4.0,4.0,6.0,6.0,6.0
R1-6,720575940625118903,1,1,1,411,5.0,5,5,9.0,9,9,9.0,9.0,9.0,9.5,9.5,9.5
R1-6,720575940618066781,2,1,1,414,-6.0,-6,-6,-9.0,-9,-9,-9.0,-9.0,-9.0,-10.5,-10.5,-10.5
R1-6,720575940611252526,1,1,1,415,0.0,0,0,-12.0,-12,-12,-12.0,-12.0,-12.0,-6.0,-6.0,-6.0
R1-6,720575940615246247,2,2,2,415,0.0,0,0,-12.0,-12,-12,-12.0,-12.0,-12.0,-6.0,-6.0,-6.0
R1-6,720575940618589524,1,1,1,415,0.0,0,0,-12.0,-12,-12,-12.0,-12.0,-12.0,-6.0,-6.0,-6.0
R1-6,720575940621129920,1,1,1,415,0.0,0,0,-12.0,-12,-12,-12.0,-12.0,-12.0,-6.0,-6.0,-6.0
R1-6,720575940630825772,2,1,1,415,0.0,0,0,-12.0,-12,-12,-12.0,-12.0,-12.0,-6.0,-6.0,-6.0
R1-6,720575940628615567,3,1,1,416,7.0,7,7,-6.0,-6,-6,-6.0,-6.0,-6.0,4.0,4.0,4.0
R1-6,720575940636024730,2,1,1,416,7.0,7,7,-6.0,-6,-6,-6.0,-6.0,-6.0,4.0,4.0,4.0
R1-6,720575940628429841,1,1,1,418,-9.0,-9,-9,3.0,3,3,3.0,3.0,3.0,-7.5,-7.5,-7.5
R1-6,720575940611879778,1,1,1,419,3.0,3,3,5.0,5,5,5.0,5.0,5.0,5.5,5.5,5.5
R1-6,720575940634048723,3,1,1,420,8.0,8,8,-13.0,-13,-13,-13.0,-13.0,-13.0,1.5,1.5,1.5
R1-6,720575940635634842,1,1,1,420,8.0,8,8,-13.0,-13,-13,-13.0,-13.0,-13.0,1.5,1.5,1.5
R1-6,720575940606775753,2,1,1,423,12.0,12,12,-6.0,-6,-6,-6.0,-6.0,-6.0,9.0,9.0,9.0
R1-6,720575940614399725,1,1,1,427,14.0,14,14,-10.0,-10,-10,-10.0,-10.0,-10.0,9.0,9.0,9.0
R1-6,720575940638268638,1,1,1,427,14.0,14,14,-10.0,-10,-10,-10.0,-10.0,-10.0,9.0,9.0,9.0
R1-6,720575940621423855,3,1,1,430,1.0,1,1,5.0,5,5,5.0,5.0,5.0,3.5,3.5,3.5
R1-6,720575940621493188,2,1,1,430,1.0,1,1,5.0,5,5,5.0,5.0,5.0,3.5,3.5,3.5
R1-6,720575940629228137,8,1,1,430,1.0,1,1,5.0,5,5,5.0,5.0,5.0,3.5,3.5,3.5
R1-6,720575940627424542,2,1,1,431,3.0,3,3,4.0,4,4,4.0,4.0,4.0,5.0,5.0,5.0
R1-6,720575940615244851,1,1,1,433,4.0,4,4,0.0,0,0,0.0,0.0,0.0,4.0,4.0,4.0
R1-6,720575940621169344,2,1,1,435,14.0,14,14,-11.0,-11,-11,-11.0,-11.0,-11.0,8.5,8.5,8.5
R1-6,720575940632833071,2,1,1,435,14.0,14,14,-11.0,-11,-11,-11.0,-11.0,-11.0,8.5,8.5,8.5
R1-6,720575940640896419,1,1,1,435,14.0,14,14,-11.0,-11,-11,-11.0,-11.0,-11.0,8.5,8.5,8.5
R1-6,720575940623107148,2,1,1,436,8.0,8,8,-1.0,-1,-1,-1.0,-1.0,-1.0,7.5,7.5,7.5
R1-6,720575940630971703,1,1,1,436,8.0,8,8,-1.0,-1,-1,-1.0,-1.0,-1.0,7.5,7.5,7.5
R1-6,720575940618234598,1,1,1,438,-11.0,-11,-11,-5.0,-5,-5,-5.0,-5.0,-5.0,-13.5,-13.5,-13.5
R1-6,720575940612520690,1,1,1,440,-10.0,-10,-10,-3.0,-3,-3,-3.0,-3.0,-3.0,-11.5,-11.5,-11.5
R1-6,720575940622312112,2,2,2,440,-10.0,-10,-10,-3.0,-3,-3,-3.0,-3.0,-3.0,-11.5,-11.5,-11.5
R1-6,720575940615596706,1,1,1,444,9.0,9,9,-8.0,-8,-8,-8.0,-8.0,-8.0,5.0,5.0,5.0
R1-6,720575940626978916,2,2,"1, 1",444,9.5,10,9,-8.0,-8,-8,-8.0,-8.0,-8.0,5.5,6.0,5.0
R1-6,720575940618834203,1,1,1,446,9.0,9,9,-4.0,-4,-4,-4.0,-4.0,-4.0,7.0,7.0,7.0
R1-6,720575940612163278,2,1,1,449,14.0,14,14,-12.0,-12,-12,-12.0,-12.0,-12.0,8.0,8.0,8.0
R1-6,720575940613306610,2,2,"1, 1",449,13.5,14,13,-12.0,-12,-12,-12.0,-12.0,-12.0,7.5,8.0,7.0
R1-6,720575940617939003,1,1,1,449,14.0,14,14,-12.0,-12,-12,-12.0,-12.0,-12.0,8.0,8.0,8.0
R1-6,720575940621259435,2,1,1,449,14.0,14,14,-12.0,-12,-12,-12.0,-12.0,-12.0,8.0,8.0,8.0
R1-6,720575940627338883,1,1,1,450,7.0,7,7,-5.0,-5,-5,-5.0,-5.0,-5.0,4.5,4.5,4.5
R1-6,720575940638357982,1,1,1,450,7.0,7,7,-5.0,-5,-5,-5.0,-5.0,-5.0,4.5,4.5,4.5
R1-6,720575940630931288,2,2,2,451,-6.0,-6,-6,-8.0,-8,-8,-8.0,-8.0,-8.0,-10.0,-10.0,-10.0
R1-6,720575940616715314,2,1,1,452,6.0,6,6,-3.0,-3,-3,-3.0,-3.0,-3.0,4.5,4.5,4.5
R1-6,720575940618523938,1,1,1,452,6.0,6,6,-3.0,-3,-3,-3.0,-3.0,-3.0,4.5,4.5,4.5
R1-6,720575940626894654,2,2,"1, 1",453,-9.0,-9,-9,-6.5,-6,-7,-6.5,-6.0,-7.0,-12.25,-12.0,-12.5
R1-6,720575940627402073,2,2,"1, 1",453,-8.5,-8,-9,-7.0,-7,-7,-7.0,-7.0,-7.0,-12.0,-11.5,-12.5
R1-6,720575940630576122,1,1,1,453,-9.0,-9,-9,-7.0,-7,-7,-7.0,-7.0,-7.0,-12.5,-12.5,-12.5
R1-6,720575940631697861,2,2,2,453,-9.0,-9,-9,-7.0,-7,-7,-7.0,-7.0,-7.0,-12.5,-12.5,-12.5
R1-6,720575940626990654,2,1,1,454,11.0,11,11,-10.0,-10,-10,-10.0,-10.0,-10.0,6.0,6.0,6.0
R1-6,720575940630199034,2,2,2,458,5.0,5,5,-10.0,-10,-10,-10.0,-10.0,-10.0,0.0,0.0,0.0
R1-6,720575940615847786,1,1,1,459,7.0,7,7,-11.0,-11,-11,-11.0,-11.0,-11.0,1.5,1.5,1.5
R1-6,720575940616003990,2,1,1,461,10.0,10,10,-15.0,-15,-15,-15.0,-15.0,-15.0,2.5,2.5,2.5
R1-6,720575940624033741,2,2,2,461,10.0,10,10,-15.0,-15,-15,-15.0,-15.0,-15.0,2.5,2.5,2.5
R1-6,720575940628103762,2,1,1,461,10.0,10,10,-15.0,-15,-15,-15.0,-15.0,-15.0,2.5,2.5,2.5
R1-6,720575940625095927,1,1,1,463,-3.0,-3,-3,-11.0,-11,-11,-11.0,-11.0,-11.0,-8.5,-8.5,-8.5
R1-6,720575940629187179,1,1,1,463,-3.0,-3,-3,-11.0,-11,-11,-11.0,-11.0,-11.0,-8.5,-8.5,-8.5
R1-6,720575940630285817,1,1,1,464,4.0,4,4,-8.0,-8,-8,-8.0,-8.0,-8.0,0.0,0.0,0.0
R1-6,720575940611258414,2,1,1,465,3.0,3,3,-6.0,-6,-6,-6.0,-6.0,-6.0,0.0,0.0,0.0
R1-6,720575940632215594,1,1,1,466,-6.0,-6,-6,-2.0,-2,-2,-2.0,-2.0,-2.0,-7.0,-7.0,-7.0
R1-6,720575940612020834,1,1,1,470,9.0,9,9,-9.0,-9,-9,-9.0,-9.0,-9.0,4.5,4.5,4.5
R1-6,720575940617598603,1,1,1,471,16.0,16,16,-6.0,-6,-6,-6.0,-6.0,-6.0,13.0,13.0,13.0
R1-6,720575940630740268,1,1,1,471,16.0,16,16,-6.0,-6,-6,-6.0,-6.0,-6.0,13.0,13.0,13.0
R1-6,720575940627948937,2,1,1,472,-11.0,-11,-11,-3.0,-3,-3,-3.0,-3.0,-3.0,-12.5,-12.5,-12.5
R1-6,720575940638785513,2,1,1,472,-11.0,-11,-11,-3.0,-3,-3,-3.0,-3.0,-3.0,-12.5,-12.5,-12.5
R1-6,720575940644501408,2,1,1,472,-11.0,-11,-11,-3.0,-3,-3,-3.0,-3.0,-3.0,-12.5,-12.5,-12.5
R1-6,720575940635017379,2,1,1,474,6.0,6,6,5.0,5,5,5.0,5.0,5.0,8.5,8.5,8.5
R1-6,720575940636982903,1,1,1,480,13.0,13,13,-7.0,-7,-7,-7.0,-7.0,-7.0,9.5,9.5,9.5
R1-6,720575940655741601,1,1,1,480,13.0,13,13,-7.0,-7,-7,-7.0,-7.0,-7.0,9.5,9.5,9.5
R1-6,720575940632101963,1,1,1,481,8.0,8,8,-8.0,-8,-8,-8.0,-8.0,-8.0,4.0,4.0,4.0
R1-6,720575940646211950,1,1,1,482,-7.0,-7,-7,-3.0,-3,-3,-3.0,-3.0,-3.0,-8.5,-8.5,-8.5
R1-6,720575940623098326,1,1,1,483,6.0,6,6,-5.0,-5,-5,-5.0,-5.0,-5.0,3.5,3.5,3.5
R1-6,720575940605571040,2,1,1,485,-1.0,-1,-1,5.0,5,5,5.0,5.0,5.0,1.5,1.5,1.5
R1-6,720575940627360514,1,1,1,487,2.0,2,2,-3.0,-3,-3,-3.0,-3.0,-3.0,0.5,0.5,0.5
R1-6,720575940624444686,1,1,1,488,5.0,5,5,-15.0,-15,-15,-15.0,-15.0,-15.0,-2.5,-2.5,-2.5
R1-6,720575940626788670,1,1,1,491,8.0,8,8,-15.0,-15,-15,-15.0,-15.0,-15.0,0.5,0.5,0.5
R1-6,720575940643024269,1,1,1,491,8.0,8,8,-15.0,-15,-15,-15.0,-15.0,-15.0,0.5,0.5,0.5
R1-6,720575940625506279,2,2,"1, 1",496,3.0,3,3,-14.5,-14,-15,-14.5,-14.0,-15.0,-4.25,-4.0,-4.5
R1-6,720575940627713917,1,1,1,497,6.0,6,6,-13.0,-13,-13,-13.0,-13.0,-13.0,-0.5,-0.5,-0.5
R1-6,720575940631103196,1,1,1,498,1.0,1,1,-12.0,-12,-12,-12.0,-12.0,-12.0,-5.0,-5.0,-5.0
R1-6,720575940644753608,1,1,1,498,1.0,1,1,-12.0,-12,-12,-12.0,-12.0,-12.0,-5.0,-5.0,-5.0
R1-6,720575940610079683,2,1,1,499,0.0,0,0,-10.0,-10,-10,-10.0,-10.0,-10.0,-5.0,-5.0,-5.0
R1-6,720575940620158379,1,1,1,499,0.0,0,0,-10.0,-10,-10,-10.0,-10.0,-10.0,-5.0,-5.0,-5.0
R1-6,720575940627913609,1,1,1,499,0.0,0,0,-10.0,-10,-10,-10.0,-10.0,-10.0,-5.0,-5.0,-5.0
R1-6,720575940626649381,2,1,1,501,0.0,0,0,-2.0,-2,-2,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0
R1-6,720575940615343250,1,1,1,503,-5.0,-5,-5,-7.0,-7,-7,-7.0,-7.0,-7.0,-8.5,-8.5,-8.5
R1-6,720575940621380443,1,1,1,503,-5.0,-5,-5,-7.0,-7,-7,-7.0,-7.0,-7.0,-8.5,-8.5,-8.5
R1-6,720575940632736583,1,1,1,503,-5.0,-5,-5,-7.0,-7,-7,-7.0,-7.0,-7.0,-8.5,-8.5,-8.5
R1-6,720575940630316158,1,1,1,507,1.0,1,1,10.0,10,10,10.0,10.0,10.0,6.0,6.0,6.0
R1-6,720575940635166871,1,1,1,513,3.0,3,3,7.0,7,7,7.0,7.0,7.0,6.5,6.5,6.5
R1-6,720575940639710517,1,1,1,513,3.0,3,3,7.0,7,7,7.0,7.0,7.0,6.5,6.5,6.5
R1-6,720575940628765770,1,1,1,514,1.0,1,1,8.0,8,8,8.0,8.0,8.0,5.0,5.0,5.0
R1-6,720575940618003929,1,1,1,516,16.0,16,16,-14.0,-14,-14,-14.0,-14.0,-14.0,9.0,9.0,9.0
R1-6,720575940621777135,1,1,1,517,5.0,5,5,-13.0,-13,-13,-13.0,-13.0,-13.0,-1.5,-1.5,-1.5
R1-6,720575940624221832,2,1,1,517,5.0,5,5,-13.0,-13,-13,-13.0,-13.0,-13.0,-1.5,-1.5,-1.5
R1-6,720575940632837004,1,1,1,517,5.0,5,5,-13.0,-13,-13,-13.0,-13.0,-13.0,-1.5,-1.5,-1.5
R1-6,720575940638818025,3,2,"1, 1",517,5.5,6,5,-13.0,-13,-13,-13.0,-13.0,-13.0,-1.0,-0.5,-1.5
R1-6,720575940607755394,2,1,1,520,9.0,9,9,4.0,4,4,4.0,4.0,4.0,11.0,11.0,11.0
R1-6,720575940625766158,2,1,1,521,11.0,11,11,-13.0,-13,-13,-13.0,-13.0,-13.0,4.5,4.5,4.5
R1-6,720575940627800701,1,1,1,521,11.0,11,11,-13.0,-13,-13,-13.0,-13.0,-13.0,4.5,4.5,4.5
R1-6,720575940609614347,1,1,1,524,14.0,14,14,-8.0,-8,-8,-8.0,-8.0,-8.0,10.0,10.0,10.0
R1-6,720575940615430311,1,1,1,525,9.0,9,9,2.0,2,2,2.0,2.0,2.0,10.0,10.0,10.0
R1-6,720575940646166894,1,1,1,526,5.0,5,5,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0
R1-6,720575940619100992,1,1,1,527,0.0,0,0,8.0,8,8,8.0,8.0,8.0,4.0,4.0,4.0
R1-6,720575940638847807,2,1,1,528,-1.0,-1,-1,-5.0,-5,-5,-5.0,-5.0,-5.0,-3.5,-3.5,-3.5
R1-6,720575940612968946,2,1,1,530,4.0,4,4,5.0,5,5,5.0,5.0,5.0,6.5,6.5,6.5
R1-6,720575940621670509,1,1,1,531,1.0,1,1,-2.0,-2,-2,-2.0,-2.0,-2.0,0.0,0.0,0.0
R1-6,720575940636344056,1,1,1,531,1.0,1,1,-2.0,-2,-2,-2.0,-2.0,-2.0,0.0,0.0,0.0
R1-6,720575940639191012,2,1,1,533,8.0,8,8,0.0,0,0,0.0,0.0,0.0,8.0,8.0,8.0
R1-6,720575940635235936,1,1,1,534,2.0,2,2,-6.0,-6,-6,-6.0,-6.0,-6.0,-1.0,-1.0,-1.0
R1-6,720575940640040270,2,1,1,534,2.0,2,2,-6.0,-6,-6,-6.0,-6.0,-6.0,-1.0,-1.0,-1.0
R1-6,720575940611948386,1,1,1,535,10.0,10,10,-16.0,-16,-16,-16.0,-16.0,-16.0,2.0,2.0,2.0
