idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_pre,v_onset
27,T3,1.049951,0.000000,1.971276,5.021731,-49.734096,-50.000000,10.000000,232.032854,0.000000,-28.920538,-28.465801
28,C2,0.981213,0.000000,1.971276,5.295939,-45.061401,-50.000000,10.000000,232.032854,0.000000,-43.263724,-42.768012
29,C3,1.040569,0.000000,1.971276,4.755474,-49.998827,-50.000000,10.000000,232.032854,0.000000,-49.692883,-49.416485
30,Lawf1,1.038073,0.000000,1.971276,7.269487,-50.000000,-50.000000,10.000000,232.032854,0.000000,-49.856922,-49.860240
31,Lawf2,1.039971,0.000000,1.971276,6.384673,-46.398680,-50.000000,10.000000,232.032854,0.000000,-45.811843,-44.752085
32,Dm3v,1.022035,0.000000,1.971276,9.125521,-49.476648,-50.000000,10.000000,232.032854,0.000000,-35.252092,-35.242588
33,Lai,1.003542,0.000000,1.971276,10.000000,-34.496856,-50.000000,10.000000,232.032854,0.000000,-95.151678,-94.111062
34,Mi10,1.041385,0.000000,1.971276,0.100000,-50.000000,-50.000000,10.000000,232.032854,0.000000,-63.422008,-63.371175
35,Mi13,0.957643,0.000000,1.971276,8.101627,-46.343875,-50.000000,10.000000,232.032854,0.000000,-53.668382,-52.551494
36,Mi14,1.024786,0.000000,1.971276,4.618933,-46.235731,-50.000000,10.000000,232.032854,0.000000,-40.235779,-40.503749
37,Mi15,1.009401,0.000000,1.971276,3.958965,-45.917586,-50.000000,10.000000,232.032854,0.000000,-47.105389,-47.186688
38,Mi2,0.977624,0.000000,1.971276,9.940594,-38.685501,-50.000000,10.000000,232.032854,0.000000,-35.651569,-35.678037
39,Tm16,0.952974,0.000000,1.971276,1.600408,-50.000000,-50.000000,10.000000,232.032854,0.000000,-60.870709,-60.940244
40,Tm20,0.956144,0.000000,1.971276,4.688268,-41.818391,-50.000000,10.000000,232.032854,0.000000,-33.280254,-33.238521
41,Tm21,0.992137,0.000000,1.971276,0.100600,-49.975015,-50.000000,10.000000,232.032854,0.000000,-62.870407,-62.894810
42,Tm27,0.984482,0.000000,1.971276,4.597246,-49.132532,-50.000000,10.000000,232.032854,0.000000,-52.531094,-52.332905
43,Tm5a,1.013967,0.000000,1.971276,9.669833,-45.027472,-50.000000,10.000000,232.032854,0.000000,-43.653466,-42.760959
44,Tm5b,0.987292,0.000000,1.971276,8.592350,-45.283483,-50.000000,10.000000,232.032854,0.000000,-65.667213,-65.859675
45,Tm5c,0.977935,0.000000,1.971276,8.367383,-49.652034,-50.000000,10.000000,232.032854,0.000000,-49.225698,-49.183610
46,Tm5f,0.954046,0.000000,1.971276,4.300397,-49.059095,-50.000000,10.000000,232.032854,0.000000,-46.075137,-45.737644
47,TmY10,0.963798,0.000000,1.971276,5.462597,-45.172942,-50.000000,10.000000,232.032854,0.000000,-47.156505,-47.218151
48,TmY11,0.953130,0.000000,1.971276,8.803838,-49.993772,-50.000000,10.000000,232.032854,0.000000,-57.684701,-58.093864
49,TmY14,1.024572,0.000000,1.971276,7.229525,-47.136772,-50.000000,10.000000,232.032854,0.000000,-51.186650,-52.360135
50,TmY15,1.016429,0.000000,1.971276,3.087757,-50.000000,-50.000000,10.000000,232.032854,0.000000,-14.858328,-16.096236
51,TmY3,1.021888,0.000000,1.971276,5.967898,-43.045683,-50.000000,10.000000,232.032854,0.000000,-29.142601,-29.323179
52,TmY4,0.997614,0.000000,1.971276,10.000000,-33.947714,-50.000000,10.000000,232.032854,0.000000,-81.339036,-83.978633
53,TmY5a,1.024363,0.000000,1.971276,8.046992,-42.128253,-50.000000,10.000000,232.032854,0.000000,-37.826185,-37.924667
54,TmY9q,0.971184,0.000000,1.971276,0.564267,-50.000000,-50.000000,10.000000,232.032854,0.000000,-45.441988,-45.233142
55,TmY9q__perp,0.995633,0.000000,1.971276,10.000000,-50.000000,-50.000000,10.000000,232.032854,0.000000,-46.615030,-46.528268
