idx,ctype,in_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
19,T4c,2.645176,2.525143,1.029485,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
20,T4d,0.573333,0.485038,1.043215,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
21,T5a,0.498913,0.594624,0.986524,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
22,T5b,0.284596,0.236086,0.980512,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
23,T5c,0.100000,0.100000,0.976415,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
24,T5d,0.483868,0.492356,0.963749,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
25,Tm1,0.161768,0.181777,3.748424,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
26,Tm2,1.173945,0.277977,1.692963,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
27,Tm20,2.641990,2.031436,0.985466,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
28,Tm21,3.591062,0.100000,0.994418,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
29,Tm3,0.443477,0.100000,4.860319,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
30,Tm4,0.708052,0.100000,6.544170,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
31,Tm9,2.992096,0.100000,4.081903,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
