type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
Tm1,720575940613062952,24,6,6,510,-7.0,-7,-7,3.0,3,3,3.0,3.0,3.0,-5.5,-5.5,-5.5
Tm1,720575940628661903,5,3,3,511,11.0,11,11,-11.0,-11,-11,-11.0,-11.0,-11.0,5.5,5.5,5.5
Tm1,720575940630336727,22,4,4,512,6.0,6,6,-12.0,-12,-12,-12.0,-12.0,-12.0,0.0,0.0,0.0
Tm1,720575940615078654,22,4,4,513,3.0,3,3,7.0,7,7,7.0,7.0,7.0,6.5,6.5,6.5
Tm1,720575940626808350,21,5,5,514,1.0,1,1,8.0,8,8,8.0,8.0,8.0,5.0,5.0,5.0
Tm1,720575940626449508,18,5,5,515,-4.0,-4,-4,15.0,15,15,15.0,15.0,15.0,3.5,3.5,3.5
Tm1,720575940626252388,11,1,1,516,16.0,16,16,-14.0,-14,-14,-14.0,-14.0,-14.0,9.0,9.0,9.0
Tm1,720575940613134745,17,2,2,517,5.0,5,5,-13.0,-13,-13,-13.0,-13.0,-13.0,-1.5,-1.5,-1.5
Tm1,720575940618542134,19,4,4,518,-15.0,-15,-15,8.0,8,8,8.0,8.0,8.0,-11.0,-11.0,-11.0
Tm1,720575940631562124,26,5,5,519,-2.0,-2,-2,9.0,9,9,9.0,9.0,9.0,2.5,2.5,2.5
Tm1,720575940616866443,21,7,"6, 1",520,8.857,9,8,4.143,5,4,4.143,5.0,4.0,10.929,11.0,10.5
Tm1,720575940625809789,27,3,3,521,11.0,11,11,-13.0,-13,-13,-13.0,-13.0,-13.0,4.5,4.5,4.5
Tm1,720575940629267834,25,7,7,522,-4.0,-4,-4,8.0,8,8,8.0,8.0,8.0,0.0,0.0,0.0
Tm1,720575940623749355,22,5,5,523,-5.0,-5,-5,-4.0,-4,-4,-4.0,-4.0,-4.0,-7.0,-7.0,-7.0
Tm1,720575940620520724,24,3,3,524,14.0,14,14,-8.0,-8,-8,-8.0,-8.0,-8.0,10.0,10.0,10.0
Tm1,720575940631972920,22,4,4,525,9.0,9,9,2.0,2,2,2.0,2.0,2.0,10.0,10.0,10.0
Tm1,720575940619016001,24,5,5,526,5.0,5,5,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0
Tm1,720575940631602340,21,5,5,527,0.0,0,0,8.0,8,8,8.0,8.0,8.0,4.0,4.0,4.0
Tm1,720575940618896385,26,5,5,529,3.0,3,3,-4.0,-4,-4,-4.0,-4.0,-4.0,1.0,1.0,1.0
Tm1,720575940628048872,19,5,5,530,4.0,4,4,5.0,5,5,5.0,5.0,5.0,6.5,6.5,6.5
Tm1,720575940625406188,28,7,"6, 1",531,0.857,1,0,-1.714,0,-2,-1.714,0.0,-2.0,0.0,0.0,0.0
Tm1,720575940653353889,21,5,5,532,-11.0,-11,-11,15.0,15,15,15.0,15.0,15.0,-3.5,-3.5,-3.5
Tm1,720575940617318971,29,6,6,533,8.0,8,8,0.0,0,0,0.0,0.0,0.0,8.0,8.0,8.0
Tm1,720575940624972617,23,7,7,534,2.0,2,2,-6.0,-6,-6,-6.0,-6.0,-6.0,-1.0,-1.0,-1.0
Tm1,720575940607060425,11,3,"2, 1",535,10.333,11,10,-16.0,-16,-16,-16.0,-16.0,-16.0,2.333,3.0,2.0
Tm1,720575940642403291,12,3,3,536,1.0,1,1,-6.0,-6,-6,-6.0,-6.0,-6.0,-2.0,-2.0,-2.0
Tm1,720575940620814171,20,6,"5, 1",537,12.167,13,12,-1.167,-1,-2,-1.167,-1.0,-2.0,11.583,12.0,11.5
Tm1,720575940624039108,23,5,5,538,-4.0,-4,-4,7.0,7,7,7.0,7.0,7.0,-0.5,-0.5,-0.5
Tm1,720575940629559570,20,5,5,539,-13.0,-13,-13,11.0,11,11,11.0,11.0,11.0,-7.5,-7.5,-7.5
Tm1,720575940617223097,29,6,6,540,3.0,3,3,3.0,3,3,3.0,3.0,3.0,4.5,4.5,4.5
Tm1,720575940627009290,22,5,5,541,-11.0,-11,-11,8.0,8,8,8.0,8.0,8.0,-7.0,-7.0,-7.0
Tm1,720575940626039228,22,4,4,542,13.0,13,13,-13.0,-13,-13,-13.0,-13.0,-13.0,6.5,6.5,6.5
Tm1,720575940634722400,28,5,5,543,1.0,1,1,2.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0
Tm1,720575940616455746,25,4,4,544,10.0,10,10,-7.0,-7,-7,-7.0,-7.0,-7.0,6.5,6.5,6.5
Tm1,720575940628093512,23,5,5,545,0.0,0,0,-11.0,-11,-11,-11.0,-11.0,-11.0,-5.5,-5.5,-5.5
Tm1,720575940609834564,16,5,5,546,0.0,0,0,-6.0,-6,-6,-6.0,-6.0,-6.0,-3.0,-3.0,-3.0
Tm1,720575940625265959,22,5,5,547,-11.0,-11,-11,1.0,1,1,1.0,1.0,1.0,-10.5,-10.5,-10.5
Tm1,720575940640255104,25,4,4,548,9.0,9,9,-2.0,-2,-2,-2.0,-2.0,-2.0,8.0,8.0,8.0
Tm1,720575940619250334,25,5,5,549,5.0,5,5,-1.0,-1,-1,-1.0,-1.0,-1.0,4.5,4.5,4.5
Tm1,720575940635695864,23,5,5,550,-3.0,-3,-3,3.0,3,3,3.0,3.0,3.0,-1.5,-1.5,-1.5
Tm1,720575940617451238,25,6,6,551,1.0,1,1,7.0,7,7,7.0,7.0,7.0,4.5,4.5,4.5
Tm1,720575940613299222,30,5,5,552,5.0,5,5,-9.0,-9,-9,-9.0,-9.0,-9.0,0.5,0.5,0.5
Tm1,720575940627774952,24,6,6,553,-11.0,-11,-11,6.0,6,6,6.0,6.0,6.0,-8.0,-8.0,-8.0
Tm1,720575940620473185,12,4,"3, 1",554,-6.75,-6,-7,16.75,17,16,16.75,17.0,16.0,1.625,2.0,1.5
Tm1,720575940627156524,25,5,5,555,-8.0,-8,-8,7.0,7,7,7.0,7.0,7.0,-4.5,-4.5,-4.5
Tm1,720575940619908187,18,4,4,556,-5.0,-5,-5,0.0,0,0,0.0,0.0,0.0,-5.0,-5.0,-5.0
Tm1,720575940649442169,26,5,"4, 1",557,11.0,11,11,-11.8,-11,-12,-11.8,-11.0,-12.0,5.1,5.5,5.0
Tm1,720575940623656935,15,4,4,558,7.0,7,7,7.0,7,7,7.0,7.0,7.0,10.5,10.5,10.5
Tm1,720575940610989937,14,4,4,559,-17.0,-17,-17,12.0,12,12,12.0,12.0,12.0,-11.0,-11.0,-11.0
Tm1,720575940626913798,19,5,5,560,-14.0,-14,-14,14.0,14,14,14.0,14.0,14.0,-7.0,-7.0,-7.0
Tm1,720575940622273974,11,3,3,561,2.0,2,2,-11.0,-11,-11,-11.0,-11.0,-11.0,-3.5,-3.5,-3.5
Tm1,720575940621200884,26,6,6,562,-4.0,-4,-4,10.0,10,10,10.0,10.0,10.0,1.0,1.0,1.0
Tm1,720575940637328350,24,5,5,563,12.0,12,12,-11.0,-11,-11,-11.0,-11.0,-11.0,6.5,6.5,6.5
Tm1,720575940628102199,17,4,4,564,15.0,15,15,-7.0,-7,-7,-7.0,-7.0,-7.0,11.5,11.5,11.5
Tm1,720575940623252950,16,3,3,565,13.0,13,13,0.0,0,0,0.0,0.0,0.0,13.0,13.0,13.0
Tm1,720575940624668942,24,5,5,566,9.0,9,9,-10.0,-10,-10,-10.0,-10.0,-10.0,4.0,4.0,4.0
Tm1,720575940659464577,18,5,5,567,-13.0,-13,-13,4.0,4,4,4.0,4.0,4.0,-11.0,-11.0,-11.0
Tm1,720575940634329811,21,4,4,568,-2.0,-2,-2,12.0,12,12,12.0,12.0,12.0,4.0,4.0,4.0
Tm1,720575940632750403,13,3,"2, 1",569,3.0,3,3,-11.667,-11,-12,-11.667,-11.0,-12.0,-2.833,-2.5,-3.0
Tm1,720575940617195449,18,4,4,570,-10.0,-10,-10,-5.0,-5,-5,-5.0,-5.0,-5.0,-12.5,-12.5,-12.5
Tm1,720575940621896072,27,6,6,571,7.0,7,7,0.0,0,0,0.0,0.0,0.0,7.0,7.0,7.0
Tm1,720575940627437511,26,5,5,572,-9.0,-9,-9,15.0,15,15,15.0,15.0,15.0,-1.5,-1.5,-1.5
Tm1,720575940620911837,23,5,5,573,-3.0,-3,-3,-8.0,-8,-8,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0
Tm1,720575940627486809,24,5,"4, 1",574,-8.2,-8,-9,11.2,12,11,11.2,12.0,11.0,-2.6,-2.5,-3.0
Tm1,720575940629730298,19,4,4,575,2.0,2,2,-13.0,-13,-13,-13.0,-13.0,-13.0,-4.5,-4.5,-4.5
Tm1,720575940627479836,15,3,"2, 1",576,-14.0,-14,-14,0.333,1,0,0.333,1.0,0.0,-13.833,-13.5,-14.0
Tm1,720575940625432819,29,6,6,577,12.0,12,12,-10.0,-10,-10,-10.0,-10.0,-10.0,7.0,7.0,7.0
Tm1,720575940613687859,24,5,5,578,10.0,10,10,-9.0,-9,-9,-9.0,-9.0,-9.0,5.5,5.5,5.5
Tm1,720575940616423366,25,5,5,579,2.0,2,2,6.0,6,6,6.0,6.0,6.0,5.0,5.0,5.0
Tm1,720575940616117772,18,5,5,580,10.0,10,10,3.0,3,3,3.0,3.0,3.0,11.5,11.5,11.5
Tm1,720575940607941298,14,3,3,581,-1.0,-1,-1,-7.0,-7,-7,-7.0,-7.0,-7.0,-4.5,-4.5,-4.5
Tm1,720575940608195339,25,5,5,582,-12.0,-12,-12,1.0,1,1,1.0,1.0,1.0,-11.5,-11.5,-11.5
Tm1,720575940624175623,17,4,4,583,16.0,16,16,-7.0,-7,-7,-7.0,-7.0,-7.0,12.5,12.5,12.5
Tm1,720575940628294218,18,4,4,584,-7.0,-7,-7,-9.0,-9,-9,-9.0,-9.0,-9.0,-11.5,-11.5,-11.5
Tm1,720575940625011785,23,5,5,585,11.0,11,11,1.0,1,1,1.0,1.0,1.0,11.5,11.5,11.5
Tm1,720575940612600529,19,4,4,586,-7.0,-7,-7,-4.0,-4,-4,-4.0,-4.0,-4.0,-9.0,-9.0,-9.0
Tm1,720575940617570193,22,4,4,587,-7.0,-7,-7,-8.0,-8,-8,-8.0,-8.0,-8.0,-11.0,-11.0,-11.0
Tm1,720575940642773300,24,5,5,588,-1.0,-1,-1,-2.0,-2,-2,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
Tm1,720575940627644412,28,5,5,589,2.0,2,2,1.0,1,1,1.0,1.0,1.0,2.5,2.5,2.5
Tm1,720575940620651174,21,4,4,590,-3.0,-3,-3,-3.0,-3,-3,-3.0,-3.0,-3.0,-4.5,-4.5,-4.5
Tm1,720575940611306962,28,4,4,591,5.0,5,5,-7.0,-7,-7,-7.0,-7.0,-7.0,1.5,1.5,1.5
Tm1,720575940631193404,2,2,2,592,17.0,17,17,-6.0,-6,-6,-6.0,-6.0,-6.0,14.0,14.0,14.0
Tm1,720575940613193965,25,6,6,593,10.0,10,10,-6.0,-6,-6,-6.0,-6.0,-6.0,7.0,7.0,7.0
Tm1,720575940627481871,14,3,3,594,15.0,15,15,-14.0,-14,-14,-14.0,-14.0,-14.0,8.0,8.0,8.0
Tm1,720575940626079269,19,2,2,595,13.0,13,13,-14.0,-14,-14,-14.0,-14.0,-14.0,6.0,6.0,6.0
Tm1,720575940621462388,26,5,5,596,4.0,4,4,8.0,8,8,8.0,8.0,8.0,8.0,8.0,8.0
Tm1,720575940617148509,25,4,4,597,4.0,4,4,-9.0,-9,-9,-9.0,-9.0,-9.0,-0.5,-0.5,-0.5
Tm1,720575940619972884,20,4,4,598,11.0,11,11,-4.0,-4,-4,-4.0,-4.0,-4.0,9.0,9.0,9.0
Tm1,720575940620991878,21,5,5,599,-5.0,-5,-5,1.0,1,1,1.0,1.0,1.0,-4.5,-4.5,-4.5
Tm1,720575940638727613,22,6,6,600,8.0,8,8,-6.0,-6,-6,-6.0,-6.0,-6.0,5.0,5.0,5.0
Tm1,720575940627161591,22,5,5,601,-7.0,-7,-7,-2.0,-2,-2,-2.0,-2.0,-2.0,-8.0,-8.0,-8.0
Tm1,720575940618363515,28,5,5,602,5.0,5,5,-8.0,-8,-8,-8.0,-8.0,-8.0,1.0,1.0,1.0
Tm1,720575940612975786,13,5,"4, 1",603,9.2,10,9,4.8,5,4,4.8,5.0,4.0,11.6,12.0,11.5
Tm1,720575940615539359,14,3,3,604,3.0,3,3,11.0,11,11,11.0,11.0,11.0,8.5,8.5,8.5
Tm1,720575940620573264,21,4,4,605,-4.0,-4,-4,-7.0,-7,-7,-7.0,-7.0,-7.0,-7.5,-7.5,-7.5
Tm1,720575940613369827,23,6,6,606,9.0,9,9,1.0,1,1,1.0,1.0,1.0,9.5,9.5,9.5
Tm1,720575940621332102,22,5,5,607,-8.0,-8,-8,-2.0,-2,-2,-2.0,-2.0,-2.0,-9.0,-9.0,-9.0
Tm1,720575940619139382,20,6,6,608,-4.0,-4,-4,-2.0,-2,-2,-2.0,-2.0,-2.0,-5.0,-5.0,-5.0
Tm1,720575940616746845,28,6,6,609,-2.0,-2,-2,4.0,4,4,4.0,4.0,4.0,0.0,0.0,0.0
Tm1,720575940631987852,24,6,6,610,14.0,14,14,-5.0,-5,-5,-5.0,-5.0,-5.0,11.5,11.5,11.5
Tm1,720575940629263003,22,6,6,611,8.0,8,8,2.0,2,2,2.0,2.0,2.0,9.0,9.0,9.0
Tm1,720575940629670394,12,2,2,612,10.0,10,10,6.0,6,6,6.0,6.0,6.0,13.0,13.0,13.0
Tm1,720575940633222495,20,5,5,613,-6.0,-6,-6,16.0,16,16,16.0,16.0,16.0,2.0,2.0,2.0
Tm1,720575940638248670,28,7,7,614,2.0,2,2,4.0,4,4,4.0,4.0,4.0,4.0,4.0,4.0
Tm1,720575940625985072,21,5,5,615,-3.0,-3,-3,13.0,13,13,13.0,13.0,13.0,3.5,3.5,3.5
Tm1,720575940605709740,25,6,6,616,-10.0,-10,-10,5.0,5,5,5.0,5.0,5.0,-7.5,-7.5,-7.5
Tm1,720575940619761287,25,4,4,617,7.0,7,7,3.0,3,3,3.0,3.0,3.0,8.5,8.5,8.5
Tm1,720575940634579135,19,3,3,618,-13.0,-13,-13,2.0,2,2,2.0,2.0,2.0,-12.0,-12.0,-12.0
Tm1,720575940622739463,22,4,4,619,6.0,6,6,7.0,7,7,7.0,7.0,7.0,9.5,9.5,9.5
Tm1,720575940617711505,21,4,4,620,7.0,7,7,-15.0,-15,-15,-15.0,-15.0,-15.0,-0.5,-0.5,-0.5
Tm1,720575940633875117,21,5,5,621,-11.0,-11,-11,-2.0,-2,-2,-2.0,-2.0,-2.0,-12.0,-12.0,-12.0
Tm1,720575940621244003,25,6,6,622,-15.0,-15,-15,10.0,10,10,10.0,10.0,10.0,-10.0,-10.0,-10.0
Tm1,720575940629521534,17,5,5,623,-5.0,-5,-5,-3.0,-3,-3,-3.0,-3.0,-3.0,-6.5,-6.5,-6.5
Tm1,720575940621092372,22,3,3,624,10.0,10,10,-3.0,-3,-3,-3.0,-3.0,-3.0,8.5,8.5,8.5
Tm1,720575940625701612,21,5,5,625,-14.0,-14,-14,4.0,4,4,4.0,4.0,4.0,-12.0,-12.0,-12.0
Tm1,720575940631762145,22,5,5,626,-1.0,-1,-1,10.0,10,10,10.0,10.0,10.0,4.0,4.0,4.0
Tm1,720575940631593041,29,5,5,627,1.0,1,1,-1.0,-1,-1,-1.0,-1.0,-1.0,0.5,0.5,0.5
Tm1,720575940627387644,24,6,6,628,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Tm1,720575940632236600,14,4,4,629,-8.0,-8,-8,-8.0,-8,-8,-8.0,-8.0,-8.0,-12.0,-12.0,-12.0
Tm1,720575940645464599,15,3,3,630,0.0,0,0,-8.0,-8,-8,-8.0,-8.0,-8.0,-4.0,-4.0,-4.0
Tm1,720575940643191949,18,6,6,631,-12.0,-12,-12,-2.0,-2,-2,-2.0,-2.0,-2.0,-13.0,-13.0,-13.0
Tm1,720575940623365523,23,6,6,632,13.0,13,13,-6.0,-6,-6,-6.0,-6.0,-6.0,10.0,10.0,10.0
Tm1,720575940611419598,14,3,3,633,11.0,11,11,2.0,2,2,2.0,2.0,2.0,12.0,12.0,12.0
Tm1,720575940613916847,15,5,5,634,5.0,5,5,5.0,5,5,5.0,5.0,5.0,7.5,7.5,7.5
Tm1,720575940611832282,29,6,6,635,9.0,9,9,-12.0,-12,-12,-12.0,-12.0,-12.0,3.0,3.0,3.0
Tm1,720575940629759787,28,7,7,636,-3.0,-3,-3,0.0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0
Tm1,720575940606792113,19,4,4,637,14.0,14,14,-7.0,-7,-7,-7.0,-7.0,-7.0,10.5,10.5,10.5
Tm1,720575940614574061,25,6,6,638,-4.0,-4,-4,1.0,1,1,1.0,1.0,1.0,-3.5,-3.5,-3.5
Tm1,720575940621807598,22,5,5,639,-13.0,-13,-13,7.0,7,7,7.0,7.0,7.0,-9.5,-9.5,-9.5
Tm1,720575940631501615,25,6,6,640,7.0,7,7,2.0,2,2,2.0,2.0,2.0,8.0,8.0,8.0
Tm1,720575940631110995,19,4,4,641,-5.0,-5,-5,15.0,15,15,15.0,15.0,15.0,2.5,2.5,2.5
Tm1,720575940617901268,22,4,4,642,1.0,1,1,9.0,9,9,9.0,9.0,9.0,5.5,5.5,5.5
Tm1,720575940627181047,18,4,"3, 1",643,-1.0,-1,-1,-11.75,-11,-12,-11.75,-11.0,-12.0,-6.875,-6.5,-7.0
Tm1,720575940627027289,21,7,7,644,-15.0,-15,-15,12.0,12,12,12.0,12.0,12.0,-9.0,-9.0,-9.0
Tm1,720575940647640196,17,3,3,645,-17.0,-17,-17,7.0,7,7,7.0,7.0,7.0,-13.5,-13.5,-13.5
Tm1,720575940635089515,4,2,2,646,-2.0,-2,-2,-13.0,-13,-13,-13.0,-13.0,-13.0,-8.5,-8.5,-8.5
Tm1,720575940618377521,23,5,5,647,0.0,0,0,7.0,7,7,7.0,7.0,7.0,3.5,3.5,3.5
Tm1,720575940628074089,23,4,4,648,-2.0,-2,-2,-3.0,-3,-3,-3.0,-3.0,-3.0,-3.5,-3.5,-3.5
Tm1,720575940622134960,26,5,5,649,-3.0,-3,-3,1.0,1,1,1.0,1.0,1.0,-2.5,-2.5,-2.5
Tm1,720575940626033422,13,3,3,650,10.0,10,10,5.0,5,5,5.0,5.0,5.0,12.5,12.5,12.5
Tm1,720575940615781593,22,7,7,651,-1.0,-1,-1,7.0,7,7,7.0,7.0,7.0,2.5,2.5,2.5
Tm1,720575940626907919,21,4,4,652,0.0,0,0,11.0,11,11,11.0,11.0,11.0,5.5,5.5,5.5
Tm1,720575940622957923,23,6,6,653,0.0,0,0,12.0,12,12,12.0,12.0,12.0,6.0,6.0,6.0
Tm1,720575940626392869,29,5,5,654,-7.0,-7,-7,6.0,6,6,6.0,6.0,6.0,-4.0,-4.0,-4.0
Tm1,720575940641560628,24,5,5,655,7.0,7,7,-13.0,-13,-13,-13.0,-13.0,-13.0,0.5,0.5,0.5
Tm1,720575940621904041,30,7,7,656,6.0,6,6,-1.0,-1,-1,-1.0,-1.0,-1.0,5.5,5.5,5.5
Tm1,720575940642800072,22,5,5,658,-9.0,-9,-9,-2.0,-2,-2,-2.0,-2.0,-2.0,-10.0,-10.0,-10.0
Tm1,720575940626649000,26,6,6,659,-1.0,-1,-1,8.0,8,8,8.0,8.0,8.0,3.0,3.0,3.0
Tm1,720575940628906540,12,2,2,660,-12.0,-12,-12,-4.0,-4,-4,-4.0,-4.0,-4.0,-14.0,-14.0,-14.0
Tm1,720575940615981173,27,6,"5, 1",661,-9.833,-9,-10,5.833,6,5,5.833,6.0,5.0,-6.917,-6.5,-7.0
Tm1,720575940618724893,30,5,5,662,3.0,3,3,-5.0,-5,-5,-5.0,-5.0,-5.0,0.5,0.5,0.5
Tm1,720575940618750491,13,5,"3, 1, 1",664,14.8,15,14,-3.0,-2,-4,-3.0,-2.0,-4.0,13.3,13.5,13.0
Tm1,720575940620248235,22,5,5,665,8.0,8,8,-14.0,-14,-14,-14.0,-14.0,-14.0,1.0,1.0,1.0
Tm1,720575940626595612,12,3,"2, 1",666,13.667,14,13,-14.667,-14,-15,-14.667,-14.0,-15.0,6.333,6.5,6.0
Tm1,720575940621934445,12,2,2,667,15.0,15,15,-2.0,-2,-2,-2.0,-2.0,-2.0,14.0,14.0,14.0
Tm1,720575940636487342,21,6,"5, 1",668,-8.0,-8,-8,-2.833,-2,-3,-2.833,-2.0,-3.0,-9.417,-9.0,-9.5
Tm1,720575940629773655,28,5,5,669,12.0,12,12,-8.0,-8,-8,-8.0,-8.0,-8.0,8.0,8.0,8.0
Tm1,720575940619709745,13,3,3,671,8.0,8,8,7.0,7,7,7.0,7.0,7.0,11.5,11.5,11.5
Tm1,720575940633309082,19,4,4,672,-13.0,-13,-13,15.0,15,15,15.0,15.0,15.0,-5.5,-5.5,-5.5
Tm1,720575940627951528,20,5,5,673,0.0,0,0,-5.0,-5,-5,-5.0,-5.0,-5.0,-2.5,-2.5,-2.5
Tm1,720575940637108446,21,6,6,674,3.0,3,3,8.0,8,8,8.0,8.0,8.0,7.0,7.0,7.0
Tm1,720575940618689349,12,3,3,675,-16.0,-16,-16,13.0,13,13,13.0,13.0,13.0,-9.5,-9.5,-9.5
Tm1,720575940626643843,18,5,5,676,8.0,8,8,5.0,5,5,5.0,5.0,5.0,10.5,10.5,10.5
Tm1,720575940643841844,19,5,5,677,-5.0,-5,-5,-1.0,-1,-1,-1.0,-1.0,-1.0,-5.5,-5.5,-5.5
Tm1,720575940610428402,30,7,7,678,7.0,7,7,-7.0,-7,-7,-7.0,-7.0,-7.0,3.5,3.5,3.5
Tm1,720575940634181587,23,5,5,679,-5.0,-5,-5,-8.0,-8,-8,-8.0,-8.0,-8.0,-9.0,-9.0,-9.0
Tm1,720575940620523540,20,7,7,680,-13.0,-13,-13,1.0,1,1,1.0,1.0,1.0,-12.5,-12.5,-12.5
Tm1,720575940611345834,16,4,4,681,9.0,9,9,3.0,3,3,3.0,3.0,3.0,10.5,10.5,10.5
Tm1,720575940604895148,26,6,6,682,10.0,10,10,-12.0,-12,-12,-12.0,-12.0,-12.0,4.0,4.0,4.0
Tm1,720575940624813129,9,2,2,683,-1.0,-1,-1,-4.0,-4,-4,-4.0,-4.0,-4.0,-3.0,-3.0,-3.0
Tm1,720575940610647210,22,5,5,684,-14.0,-14,-14,11.0,11,11,11.0,11.0,11.0,-8.5,-8.5,-8.5
Tm1,720575940627630123,18,5,5,685,0.0,0,0,9.0,9,9,9.0,9.0,9.0,4.5,4.5,4.5
Tm1,720575940614762914,17,5,5,686,16.0,16,16,-10.0,-10,-10,-10.0,-10.0,-10.0,11.0,11.0,11.0
Tm1,720575940614529386,23,6,6,687,-4.0,-4,-4,11.0,11,11,11.0,11.0,11.0,1.5,1.5,1.5
Tm1,720575940613601346,22,5,5,688,-12.0,-12,-12,14.0,14,14,14.0,14.0,14.0,-5.0,-5.0,-5.0
Tm1,720575940633415822,18,4,4,689,-11.0,-11,-11,4.0,4,4,4.0,4.0,4.0,-9.0,-9.0,-9.0
Tm1,720575940631049803,19,6,6,690,-5.0,-5,-5,13.0,13,13,13.0,13.0,13.0,1.5,1.5,1.5
Tm1,720575940625658899,17,3,3,691,-11.0,-11,-11,18.0,18,18,18.0,18.0,18.0,-2.0,-2.0,-2.0
Tm1,720575940630698690,24,6,6,692,-16.0,-16,-16,8.0,8,8,8.0,8.0,8.0,-12.0,-12.0,-12.0
Tm1,720575940620263558,18,4,4,693,-15.0,-15,-15,5.0,5,5,5.0,5.0,5.0,-12.5,-12.5,-12.5
Tm1,720575940619527245,22,5,5,695,-11.0,-11,-11,12.0,12,12,12.0,12.0,12.0,-5.0,-5.0,-5.0
Tm1,720575940629849148,21,4,4,696,-10.0,-10,-10,4.0,4,4,4.0,4.0,4.0,-8.0,-8.0,-8.0
Tm1,720575940625017863,21,3,3,697,12.0,12,12,-2.0,-2,-2,-2.0,-2.0,-2.0,11.0,11.0,11.0
Tm1,720575940634620863,27,5,"4, 1",698,10.2,11,10,-13.0,-13,-13,-13.0,-13.0,-13.0,3.7,4.5,3.5
Tm1,720575940629020154,24,5,5,699,-5.0,-5,-5,10.0,10,10,10.0,10.0,10.0,0.0,0.0,0.0
Tm1,720575940633128674,21,6,6,700,-2.0,-2,-2,-11.0,-11,-11,-11.0,-11.0,-11.0,-7.5,-7.5,-7.5
Tm1,720575940632033197,34,6,6,701,2.0,2,2,0.0,0,0,0.0,0.0,0.0,2.0,2.0,2.0
Tm1,720575940616296498,22,7,7,702,-16.0,-16,-16,9.0,9,9,9.0,9.0,9.0,-11.5,-11.5,-11.5
Tm1,720575940627176452,23,5,5,703,-3.0,-3,-3,5.0,5,5,5.0,5.0,5.0,-0.5,-0.5,-0.5
Tm1,720575940623570765,24,7,7,704,-11.0,-11,-11,14.0,14,14,14.0,14.0,14.0,-4.0,-4.0,-4.0
Tm1,720575940607931401,30,5,5,705,1.0,1,1,-3.0,-3,-3,-3.0,-3.0,-3.0,-0.5,-0.5,-0.5
Tm1,720575940633658849,16,4,"3, 1",706,-0.75,0,-1,13.75,14,13,13.75,14.0,13.0,6.125,6.5,6.0
Tm1,720575940625129148,19,4,4,707,-14.0,-14,-14,3.0,3,3,3.0,3.0,3.0,-12.5,-12.5,-12.5
Tm1,720575940642417805,11,4,"3, 1",708,8.75,9,8,7.25,8,7,7.25,8.0,7.0,12.375,12.5,12.0
Tm1,720575940636733040,16,5,5,709,10.0,10,10,4.0,4,4,4.0,4.0,4.0,12.0,12.0,12.0
Tm1,720575940634888599,13,3,3,710,17.0,17,17,-9.0,-9,-9,-9.0,-9.0,-9.0,12.5,12.5,12.5
Tm1,720575940648375940,19,5,5,711,-10.0,-10,-10,1.0,1,1,1.0,1.0,1.0,-9.5,-9.5,-9.5
Tm1,720575940626087980,23,5,5,712,-13.0,-13,-13,14.0,14,14,14.0,14.0,14.0,-6.0,-6.0,-6.0
Tm1,720575940604839084,21,4,4,713,-14.0,-14,-14,12.0,12,12,12.0,12.0,12.0,-8.0,-8.0,-8.0
Tm1,720575940614209703,25,4,4,714,-1.0,-1,-1,-10.0,-10,-10,-10.0,-10.0,-10.0,-6.0,-6.0,-6.0
Tm1,720575940615760569,20,3,3,715,-1.0,-1,-1,-8.0,-8,-8,-8.0,-8.0,-8.0,-5.0,-5.0,-5.0
Tm1,720575940637228429,31,7,7,716,7.0,7,7,-8.0,-8,-8,-8.0,-8.0,-8.0,3.0,3.0,3.0
Tm1,720575940617368925,27,5,5,717,13.0,13,13,-4.0,-4,-4,-4.0,-4.0,-4.0,11.0,11.0,11.0
Tm1,720575940616867894,16,4,4,718,-17.0,-17,-17,10.0,10,10,10.0,10.0,10.0,-12.0,-12.0,-12.0
Tm1,720575940630729410,20,3,3,719,-12.0,-12,-12,-3.0,-3,-3,-3.0,-3.0,-3.0,-13.5,-13.5,-13.5
Tm1,720575940626447366,18,5,5,720,-15.0,-15,-15,9.0,9,9,9.0,9.0,9.0,-10.5,-10.5,-10.5
Tm1,720575940621526810,23,4,4,721,-1.0,-1,-1,-11.0,-11,-11,-11.0,-11.0,-11.0,-6.5,-6.5,-6.5
Tm1,720575940616134924,20,4,4,722,14.0,14,14,-13.0,-13,-13,-13.0,-13.0,-13.0,7.5,7.5,7.5
Tm1,720575940639798643,32,6,"5, 1",723,3.5,4,1,3.5,6,3,3.5,6.0,3.0,5.25,5.5,4.0
Tm1,720575940634426393,21,3,3,724,3.0,3,3,-8.0,-8,-8,-8.0,-8.0,-8.0,-1.0,-1.0,-1.0
Tm1,720575940640262272,13,2,2,725,9.0,9,9,6.0,6,6,6.0,6.0,6.0,12.0,12.0,12.0
