idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_pre,v_onset
15,T4d,1.037254,0.000000,1.488805,8.195839,-39.937047,-50.000000,10.000000,238.177129,0.000000,-40.593149,-40.437406
16,Tm1,1.667583,0.000000,1.488805,1.785279,-50.000000,-50.000000,10.000000,238.177129,0.000000,-32.674483,-34.257608
17,Tm2,0.720877,0.000000,1.488805,2.865162,-47.601341,-50.000000,10.000000,238.177129,0.000000,-43.168856,-44.008399
18,Tm4,0.581036,0.000000,1.488805,4.465710,-50.000000,-50.000000,10.000000,238.177129,0.000000,-34.966603,-36.183584
19,Tm9,0.415257,0.000000,1.488805,10.000000,-50.000000,-50.000000,10.000000,238.177129,0.000000,-50.701486,-50.774535
20,T5a,1.022499,0.000000,1.488805,4.378393,-50.000000,-50.000000,10.000000,238.177129,0.000000,-53.098350,-53.113010
21,T5b,0.987597,0.000000,1.488805,10.000000,-35.723360,-50.000000,10.000000,238.177129,0.000000,3.634598,3.446740
22,T5c,1.011286,0.000000,1.488805,7.096725,-46.138864,-50.000000,10.000000,238.177129,0.000000,-30.673578,-31.824646
23,T5d,1.006277,0.000000,1.488805,9.583690,-47.484085,-50.000000,10.000000,238.177129,0.000000,-52.994967,-52.766416
24,T1,0.987786,0.000000,1.488805,3.119945,-50.000000,-50.000000,10.000000,238.177129,0.000000,-50.495646,-51.013555
25,T2,1.045356,0.000000,1.488805,0.170731,-47.030707,-50.000000,10.000000,238.177129,0.000000,-42.841447,-43.244169
26,T2a,0.972371,0.000000,1.488805,4.683432,-41.455899,-50.000000,10.000000,238.177129,0.000000,-41.460841,-41.464842
27,T3,0.970765,0.000000,1.488805,1.047966,-48.225297,-50.000000,10.000000,238.177129,0.000000,-37.108933,-37.860333
28,C2,0.977852,0.000000,1.488805,7.766171,-44.626206,-50.000000,10.000000,238.177129,0.000000,-45.151522,-44.991036
29,C3,1.039736,0.000000,1.488805,5.403030,-48.549701,-50.000000,10.000000,238.177129,0.000000,-71.894458,-71.638387
30,Lawf1,1.016209,0.000000,1.488805,10.000000,-50.000000,-50.000000,10.000000,238.177129,0.000000,-48.486145,-49.211606
31,Lawf2,0.998340,0.000000,1.488805,6.648699,-48.343997,-50.000000,10.000000,238.177129,0.000000,-51.740799,-50.496160
32,Dm3v,0.976925,0.000000,1.488805,4.898200,-45.705685,-50.000000,10.000000,238.177129,0.000000,-45.643468,-45.759505
33,Lai,0.963859,0.000000,1.488805,7.588741,-41.038171,-50.000000,10.000000,238.177129,0.000000,-143.708731,-144.055717
34,Mi10,1.003256,0.000000,1.488805,3.050421,-47.099012,-50.000000,10.000000,238.177129,0.000000,-49.445348,-49.587419
35,Mi13,1.041640,0.000000,1.488805,8.815811,-45.856907,-50.000000,10.000000,238.177129,0.000000,-54.423903,-52.245685
36,Mi14,0.984908,0.000000,1.488805,2.644975,-47.543658,-50.000000,10.000000,238.177129,0.000000,-5.098705,-7.862347
37,Mi15,1.018155,0.000000,1.488805,8.656659,-46.869613,-50.000000,10.000000,238.177129,0.000000,-54.800586,-54.755924
38,Mi2,0.979866,0.000000,1.488805,6.958187,-43.284214,-50.000000,10.000000,238.177129,0.000000,-38.807842,-39.167828
39,Tm16,0.964341,0.000000,1.488805,3.481257,-50.000000,-50.000000,10.000000,238.177129,0.000000,-57.251513,-57.007174
40,Tm20,1.011340,0.000000,1.488805,5.556295,-44.698718,-50.000000,10.000000,238.177129,0.000000,-41.494080,-41.721517
41,Tm21,0.988658,0.000000,1.488805,9.703602,-38.586991,-50.000000,10.000000,238.177129,0.000000,-42.208154,-42.280590
42,Tm27,1.034222,0.000000,1.488805,3.730154,-48.782636,-50.000000,10.000000,238.177129,0.000000,-51.250467,-51.129686
43,Tm5a,1.046608,0.000000,1.488805,6.001547,-41.858489,-50.000000,10.000000,238.177129,0.000000,-52.736720,-52.650411
44,Tm5b,1.036889,0.000000,1.488805,9.226048,-43.270983,-50.000000,10.000000,238.177129,0.000000,-58.372529,-58.269029
45,Tm5c,1.047837,0.000000,1.488805,10.000000,-46.602461,-50.000000,10.000000,238.177129,0.000000,-47.161834,-47.182228
46,Tm5f,0.952490,0.000000,1.488805,4.899482,-49.927354,-50.000000,10.000000,238.177129,0.000000,-48.217836,-48.279090
47,TmY10,0.965930,0.000000,1.488805,4.242964,-46.851595,-50.000000,10.000000,238.177129,0.000000,-47.745408,-47.800843
48,TmY11,1.037027,0.000000,1.488805,9.507241,-47.593093,-50.000000,10.000000,238.177129,0.000000,-59.156649,-60.017953
49,TmY14,1.032461,0.000000,1.488805,8.180179,-49.383392,-50.000000,10.000000,238.177129,0.000000,-56.177597,-57.028257
50,TmY15,1.007113,0.000000,1.488805,4.957254,-47.928000,-50.000000,10.000000,238.177129,0.000000,-7.218371,-11.166548
51,TmY3,1.013379,0.000000,1.488805,9.856745,-41.533726,-50.000000,10.000000,238.177129,0.000000,-49.888510,-50.318338
52,TmY4,1.000186,0.000000,1.488805,9.283876,-38.637807,-50.000000,10.000000,238.177129,0.000000,-28.139604,-28.742267
53,TmY5a,1.029231,0.000000,1.488805,4.691126,-47.369706,-50.000000,10.000000,238.177129,0.000000,-30.626101,-31.733449
54,TmY9q,1.040761,0.000000,1.488805,1.917162,-50.000000,-50.000000,10.000000,238.177129,0.000000,-48.082334,-48.172210
55,TmY9q__perp,1.041357,0.000000,1.488805,6.696148,-50.000000,-50.000000,10.000000,238.177129,0.000000,-44.027292,-44.681725
