,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Mi4,Mi9,T1,T2,T2a,T3,T4a,T4b,T4c,T4d,T5a,T5b,T5c,T5d,Tm1,Tm2,Tm20,Tm21,Tm3,Tm4,Tm9,C2,C3,Lawf1,Lawf2
Mi9,,,,,,5.538380,0.100000,,1.101177,7.284252,,,1.036732,0.100000,1.022354,1.040261,0.100000,1.092569,4.957796,,,,,2.518078,8.453203,1.048104,10.000000,1.238162,5.105037,1.289419,0.100000,,0.214798,1.027203
T1,0.100000,2.579469,0.100000,,7.596012,0.100000,,0.100000,,,1.351519,,,,,,,,,,,,,0.100000,0.100000,0.307308,,,2.456472,,,,,
T2,,,,,,,,1.049200,0.942497,,0.990538,,1.037637,0.995694,1.035158,,,,,,,,,1.044946,1.023187,,1.007834,0.975945,1.026609,,,,,0.992557
T2a,,,,,,,,,5.114044,,,,0.955146,10.000000,0.980309,,,,,,,,,0.100000,,0.266422,0.985142,0.100000,0.100000,,2.659487,,,0.960407
T3,,,,,,,,,,,,,0.953007,1.000501,1.012872,,,,0.967586,,,,,1.031235,,,0.970958,0.410503,,,,0.982679,,0.995374
T4a,,,,,,,,,,,0.556186,,,,,1.036661,0.979696,0.967129,0.953650,0.986978,,,,,,,,,,,,0.957829,,
T4b,,,,,,,,,10.000000,0.100000,3.292442,,,,,1.038452,4.828428,,1.020743,,0.952652,,,,,,,,,,,,,
T4c,,,,,,,,,,,1.006755,,0.993650,,,,,0.981301,,,,1.007794,0.976841,,,,,,,,,,,
T4d,,,,,,,,,9.994155,,,,,,,,,0.991847,10.000000,,,,1.034710,,,,,,,,,,,
T5a,,,,,,,,,,,,,1.005950,,,0.963467,,,,0.985445,0.961528,,,,0.567965,,,,,,,,,
T5b,,,,,,,,,,,,,1.039285,,,,1.046320,,,1.003351,0.977753,,,,,,,,,,,,,
T5c,,,,,,,,,,,,,1.025151,,,,,0.976735,,,0.981677,1.023289,1.021181,,,,,,,,,,,
T5d,,,,,,,,,,,,,1.004757,,,,,0.994262,0.978656,,,,0.963526,,,,,,,,,,,
Tm1,,,,,0.100000,,,5.404618,6.309524,10.000000,0.100000,4.724779,1.007211,1.169499,0.988831,,,1.003214,,0.961242,1.002166,1.030167,0.960596,0.100000,0.100000,0.182541,0.119196,0.100000,0.100000,9.809707,0.100000,0.971584,,0.497827
Tm2,,,,10.000000,0.100000,,,0.914702,9.621986,10.000000,0.100000,0.100000,1.005553,0.100000,0.962481,0.995758,,1.005694,,0.971399,1.017540,0.977252,1.014625,0.100000,,,0.114131,0.683338,0.100000,4.307981,,0.958318,0.100000,0.977718
Tm20,,,,,,,,,,0.952354,0.193049,0.967028,1.016419,1.000160,,,,,,,,,,0.972162,0.750531,0.999453,1.044276,,,0.546455,,1.040075,,
Tm21,,,,,,,,,10.000000,,,,1.002159,0.952975,,,,,,,,,,0.296223,,,0.958145,,,,,,,
Tm3,,,,0.938706,0.100000,,,,9.018866,0.982264,2.648605,,0.625109,0.100000,0.368034,0.730588,10.000000,0.980549,10.000000,,1.008628,,0.963068,,,,,5.063297,0.100000,,0.718197,1.006059,9.830419,0.979356
Tm4,,,,,10.000000,,,,10.000000,10.000000,,9.240514,1.022284,5.392969,1.042010,,,,,1.026933,1.014968,0.995889,0.952403,1.093918,10.000000,,0.110115,0.100000,0.584180,,0.100000,1.278494,,0.892922
Tm9,,,,,,0.973773,,,,0.999550,0.100000,,0.973911,0.970195,,,,,,0.975571,1.023153,1.028632,1.030572,0.100000,1.047518,1.037343,0.992393,,1.010999,0.975717,,,,
C2,8.654844,10.000000,10.000000,3.439597,4.292655,0.100000,3.985026,0.345125,0.100000,6.370914,,0.100000,1.015206,0.983191,1.027479,,,,,,,,,9.546788,,,,,,6.187419,0.100000,0.985169,,
C3,0.971239,,,0.463884,0.338873,0.990739,1.033516,1.655103,1.110875,1.025272,1.598458,1.018642,0.974133,1.033448,0.976427,0.993412,1.029486,0.966151,1.005536,,,,,0.459204,1.025387,0.977536,1.028510,0.991427,0.401821,1.218069,0.962255,,,
Lawf1,10.000000,,,2.013377,0.100000,10.000000,,3.615603,,,2.913387,5.112276,,,,,,,,,,,,,,,,0.100000,,,,,8.297448,
Lawf2,1.036545,,,0.994590,0.997720,1.029416,,0.944083,,,,1.039309,,,,,,,,,,,,0.891186,0.965823,,,,,0.958923,0.980643,0.996715,1.012417,
